Date,VITSX
2024-06-05,128.35000610351562
2024-06-06,128.25999450683594
2024-06-07,128.02000427246094
2024-06-10,128.39999389648438
2024-06-11,128.67999267578125
2024-06-12,129.8699951171875
2024-06-13,130.0
2024-06-14,129.8000030517578
2024-06-17,130.80999755859375
2024-06-18,131.11000061035156
2024-06-20,130.77999877929688
2024-06-21,130.63999938964844
2024-06-24,130.3800048828125
2024-06-25,130.74000549316406
2024-06-26,130.89999389648438
2024-06-27,131.1300048828125
2024-06-28,130.27000427246094
2024-07-01,130.47999572753906
2024-07-02,131.24000549316406
2024-07-03,131.85000610351562
2024-07-05,132.4600067138672
2024-07-08,132.6300048828125
2024-07-09,132.6199951171875
2024-07-10,133.9499969482422
2024-07-11,133.32000732421875
2024-07-12,134.1300048828125
2024-07-15,134.6699981689453
2024-07-16,135.86000061035156
2024-07-17,133.94000244140625
2024-07-18,132.75999450683594
2024-07-19,131.89999389648438
2024-07-22,133.36000061035156
2024-07-23,133.27999877929688
2024-07-24,130.17999267578125
2024-07-25,129.77000427246094
2024-07-26,131.2899932861328
2024-07-29,131.3000030517578
2024-07-30,130.75
2024-07-31,132.64999389648438
2024-08-01,130.67999267578125
2024-08-02,128.0399932861328
2024-08-05,124.2300033569336
2024-08-06,125.5199966430664
2024-08-07,124.5199966430664
2024-08-08,127.43000030517578
2024-08-09,127.98999786376953
2024-08-12,127.87999725341797
2024-08-13,130.02999877929688
2024-08-14,130.4600067138672
2024-08-15,132.69000244140625
2024-08-16,132.97000122070312
2024-08-19,134.27999877929688
2024-08-20,133.89999389648438
2024-08-21,134.6300048828125
2024-08-22,133.42999267578125
2024-08-23,135.17999267578125
2024-08-26,134.77000427246094
2024-08-27,134.89999389648438
2024-08-28,134.0800018310547
2024-08-29,134.1999969482422
2024-08-30,135.52999877929688
2024-09-03,132.5800018310547
2024-09-04,132.36000061035156
2024-09-05,131.9199981689453
2024-09-06,129.6699981689453
2024-09-09,131.08999633789062
2024-09-10,131.6199951171875
2024-09-11,132.94000244140625
2024-09-12,133.97999572753906
2024-09-13,134.94000244140625
2024-09-16,135.1999969482422
2024-09-17,135.32000732421875
2024-09-18,134.99000549316406
2024-09-19,137.3300018310547
2024-09-20,136.99000549316406
2024-09-23,137.35000610351562
2024-09-24,137.66000366210938
2024-09-25,137.25999450683594
2024-09-26,137.86000061035156
2024-09-27,137.33999633789062
2024-09-30,137.8800048828125
2024-10-01,136.5800018310547
2024-10-02,136.61000061035156
2024-10-03,136.3300018310547
2024-10-04,137.6699981689453
2024-10-07,136.36000061035156
2024-10-08,137.5500030517578
2024-10-09,138.50999450683594
2024-10-10,138.22999572753906
2024-10-11,139.2899932861328
2024-10-14,140.32000732421875
2024-10-15,139.38999938964844
2024-10-16,140.14999389648438
2024-10-17,140.11000061035156
2024-10-18,140.6300048828125
2024-10-21,140.19000244140625
2024-10-22,140.0500030517578
2024-10-23,138.8000030517578
2024-10-24,139.1199951171875
2024-10-25,139.0
2024-10-28,139.5399932861328
2024-10-29,139.75
2024-10-30,139.33999633789062
2024-10-31,136.83999633789062
2024-11-01,137.41000366210938
2024-11-04,137.10000610351562
2024-11-05,138.8800048828125
2024-11-06,142.77000427246094
2024-11-07,143.75
2024-11-08,144.38999938964844
2024-11-11,144.82000732421875
2024-11-12,144.25999450683594
2024-11-13,144.16000366210938
2024-11-14,143.17999267578125
2024-11-15,141.30999755859375
2024-11-18,141.89999389648438
2024-11-19,142.55999755859375
2024-11-20,142.63999938964844
2024-11-21,143.6300048828125
