Date,FCNTX
2023-04-26,13.279999732971191
2023-04-27,13.649999618530273
2023-04-28,13.720000267028809
2023-05-01,13.739999771118164
2023-05-02,13.59000015258789
2023-05-03,13.510000228881836
2023-05-04,13.40999984741211
2023-05-05,13.609999656677246
2023-05-08,13.649999618530273
2023-05-09,13.619999885559082
2023-05-10,13.65999984741211
2023-05-11,13.680000305175781
2023-05-12,13.640000343322754
2023-05-15,13.729999542236328
2023-05-16,13.6899995803833
2023-05-17,13.84000015258789
2023-05-18,13.989999771118164
2023-05-19,13.960000038146973
2023-05-22,13.949999809265137
2023-05-23,13.789999961853027
2023-05-24,13.739999771118164
2023-05-25,13.90999984741211
2023-05-26,14.130000114440918
2023-05-30,14.149999618530273
2023-05-31,14.069999694824219
2023-06-01,14.260000228881836
2023-06-02,14.420000076293945
2023-06-05,14.390000343322754
2023-06-06,14.430000305175781
2023-06-07,14.270000457763672
2023-06-08,14.380000114440918
2023-06-09,14.399999618530273
2023-06-12,14.550000190734863
2023-06-13,14.630000114440918
2023-06-14,14.630000114440918
2023-06-15,14.819999694824219
2023-06-16,14.729999542236328
2023-06-20,14.720000267028809
2023-06-21,14.649999618530273
2023-06-22,14.739999771118164
2023-06-23,14.680000305175781
2023-06-26,14.539999961853027
2023-06-27,14.710000038146973
2023-06-28,14.680000305175781
2023-06-29,14.710000038146973
2023-06-30,14.920000076293945
2023-07-03,14.90999984741211
2023-07-05,14.9399995803833
2023-07-06,14.819999694824219
2023-07-07,14.789999961853027
2023-07-10,14.800000190734863
2023-07-11,14.899999618530273
2023-07-12,15.079999923706055
2023-07-13,15.220000267028809
2023-07-14,15.199999809265137
2023-07-17,15.300000190734863
2023-07-18,15.420000076293945
2023-07-19,15.430000305175781
2023-07-20,15.229999542236328
2023-07-21,15.180000305175781
2023-07-24,15.199999809265137
2023-07-25,15.279999732971191
2023-07-26,15.300000190734863
2023-07-27,15.3100004196167
2023-07-28,15.529999732971191
2023-07-31,15.539999961853027
2023-08-01,15.529999732971191
2023-08-02,15.279999732971191
2023-08-03,15.300000190734863
2023-08-04,15.279999732971191
2023-08-07,15.470000267028809
2023-08-08,15.420000076293945
2023-08-09,15.270000457763672
2023-08-10,15.270000457763672
2023-08-11,15.229999542236328
2023-08-14,15.369999885559082
2023-08-15,15.210000038146973
2023-08-16,15.069999694824219
2023-08-17,14.930000305175781
2023-08-18,14.920000076293945
2023-08-21,15.069999694824219
2023-08-22,15.010000228881836
2023-08-23,15.1899995803833
2023-08-24,14.979999542236328
2023-08-25,15.039999961853027
2023-08-28,15.130000114440918
2023-08-29,15.34000015258789
2023-08-30,15.390000343322754
2023-08-31,15.390000343322754
2023-09-01,15.449999809265137
2023-09-05,15.4399995803833
2023-09-06,15.350000381469727
2023-09-07,15.329999923706055
2023-09-08,15.359999656677246
2023-09-11,15.5
2023-09-12,15.399999618530273
2023-09-13,15.449999809265137
2023-09-14,15.5600004196167
2023-09-15,15.329999923706055
2023-09-18,15.380000114440918
2023-09-19,15.350000381469727
2023-09-20,15.170000076293945
2023-09-21,14.930000305175781
2023-09-22,14.9399995803833
2023-09-25,15.029999732971191
2023-09-26,14.84000015258789
2023-09-27,14.869999885559082
2023-09-28,14.970000267028809
2023-09-29,14.899999618530273
2023-10-02,14.970000267028809
2023-10-03,14.739999771118164
2023-10-04,14.859999656677246
2023-10-05,14.869999885559082
2023-10-06,15.109999656677246
2023-10-09,15.1899995803833
2023-10-10,15.270000457763672
2023-10-11,15.390000343322754
2023-10-12,15.3100004196167
2023-10-13,15.1899995803833
2023-10-16,15.369999885559082
2023-10-17,15.350000381469727
2023-10-18,15.130000114440918
2023-10-19,15.0600004196167
2023-10-20,14.869999885559082
2023-10-23,14.90999984741211
2023-10-24,15.010000228881836
2023-10-25,14.729999542236328
2023-10-26,14.5
2023-10-27,14.529999732971191
2023-10-30,14.729999542236328
2023-10-31,14.760000228881836
2023-11-01,14.989999771118164
2023-11-02,15.199999809265137
2023-11-03,15.319999694824219
2023-11-06,15.380000114440918
2023-11-07,15.4399995803833
2023-11-08,15.479999542236328
2023-11-09,15.399999618530273
2023-11-10,15.640000343322754
2023-11-13,15.640000343322754
2023-11-14,15.869999885559082
2023-11-15,15.8100004196167
2023-11-16,15.869999885559082
2023-11-17,15.899999618530273
2023-11-20,16.040000915527344
2023-11-21,15.979999542236328
2023-11-22,16.059999465942383
2023-11-24,16.040000915527344
2023-11-27,16.010000228881836
2023-11-28,16.020000457763672
2023-11-29,15.960000038146973
2023-11-30,15.970000267028809
2023-12-01,15.989999771118164
2023-12-04,15.859999656677246
2023-12-05,15.880000114440918
2023-12-06,15.779999732971191
2023-12-07,15.960000038146973
2023-12-08,15.569999694824219
2023-12-11,15.539999961853027
2023-12-12,15.670000076293945
2023-12-13,15.84000015258789
2023-12-14,15.8100004196167
2023-12-15,15.850000381469727
2023-12-18,16.0
2023-12-19,16.09000015258789
2023-12-20,15.890000343322754
2023-12-21,16.030000686645508
2023-12-22,16.040000915527344
2023-12-26,16.09000015258789
2023-12-27,16.139999389648438
2023-12-28,16.149999618530273
2023-12-29,16.09000015258789
2024-01-02,15.949999809265137
2024-01-03,15.899999618530273
2024-01-04,15.859999656677246
2024-01-05,15.90999984741211
2024-01-08,16.170000076293945
2024-01-09,16.18000030517578
2024-01-10,16.350000381469727
2024-01-11,16.3799991607666
2024-01-12,16.420000076293945
2024-01-16,16.360000610351562
2024-01-17,16.299999237060547
2024-01-18,16.459999084472656
2024-01-19,16.68000030517578
2024-01-22,16.719999313354492
2024-01-23,16.790000915527344
2024-01-24,16.920000076293945
2024-01-25,17.0
2024-01-26,17.040000915527344
2024-01-29,17.190000534057617
2024-01-30,17.190000534057617
2024-01-31,16.8700008392334
2024-02-01,17.079999923706055
2024-02-02,17.760000228881836
2024-02-05,17.690000534057617
2024-02-06,17.649999618530273
2024-02-07,17.90999984741211
2024-02-08,17.940000534057617
2024-02-09,18.06999969482422
2024-02-12,18.020000457763672
2024-02-13,17.790000915527344
2024-02-14,18.040000915527344
2024-02-15,18.149999618530273
2024-02-16,18.030000686645508
2024-02-20,17.889999389648438
2024-02-21,17.860000610351562
2024-02-22,18.389999389648438
2024-02-23,18.399999618530273
2024-02-26,18.329999923706055
2024-02-27,18.3700008392334
2024-02-28,18.31999969482422
2024-02-29,18.440000534057617
2024-03-01,18.65999984741211
2024-03-04,18.6200008392334
2024-03-05,18.389999389648438
2024-03-06,18.510000228881836
2024-03-07,18.780000686645508
2024-03-08,18.600000381469727
2024-03-11,18.389999389648438
2024-03-12,18.719999313354492
2024-03-13,18.719999313354492
2024-03-14,18.690000534057617
2024-03-15,18.56999969482422
2024-03-18,18.729999542236328
2024-03-19,18.829999923706055
2024-03-20,19.030000686645508
2024-03-21,19.079999923706055
2024-03-22,19.110000610351562
2024-03-25,19.040000915527344
2024-03-26,18.950000762939453
2024-03-27,19.0
2024-03-28,18.969999313354492
2024-04-01,19.0
2024-04-02,18.90999984741211
2024-04-03,19.040000915527344
2024-04-04,18.850000381469727
2024-04-05,19.170000076293945
2024-04-08,19.100000381469727
2024-04-09,19.049999237060547
2024-04-10,18.989999771118164
2024-04-11,19.139999389648438
2024-04-12,18.850000381469727
2024-04-15,18.59000015258789
2024-04-16,18.59000015258789
2024-04-17,18.469999313354492
2024-04-18,18.469999313354492
2024-04-19,18.1200008392334
2024-04-22,18.280000686645508
2024-04-23,18.559999465942383
2024-04-24,18.469999313354492
2024-04-25,18.15999984741211
2024-04-26,18.420000076293945
2024-04-29,18.350000381469727
2024-04-30,18.09000015258789
2024-05-01,18.110000610351562
2024-05-02,18.31999969482422
2024-05-03,18.559999465942383
2024-05-06,18.860000610351562
2024-05-07,18.899999618530273
2024-05-08,18.93000030517578
2024-05-09,19.0
2024-05-10,19.030000686645508
2024-05-13,18.959999084472656
2024-05-14,19.06999969482422
2024-05-15,19.329999923706055
2024-05-16,19.219999313354492
2024-05-17,19.260000228881836
2024-05-20,19.290000915527344
2024-05-21,19.34000015258789
2024-05-22,19.290000915527344
2024-05-23,19.270000457763672
2024-05-24,19.489999771118164
2024-05-28,19.56999969482422
2024-05-29,19.459999084472656
2024-05-30,19.280000686645508
2024-05-31,19.34000015258789
2024-06-03,19.469999313354492
2024-06-04,19.43000030517578
2024-06-05,19.780000686645508
2024-06-06,19.770000457763672
2024-06-07,19.739999771118164
2024-06-10,19.8700008392334
2024-06-11,19.93000030517578
2024-06-12,20.100000381469727
2024-06-13,20.110000610351562
2024-06-14,20.1299991607666
2024-06-17,20.25
2024-06-18,20.280000686645508
2024-06-20,20.229999542236328
2024-06-21,20.139999389648438
2024-06-24,20.040000915527344
2024-06-25,20.270000457763672
2024-06-26,20.309999465942383
2024-06-27,20.3799991607666
2024-06-28,20.200000762939453
2024-07-01,20.280000686645508
2024-07-02,20.3700008392334
2024-07-03,20.469999313354492
2024-07-05,20.75
2024-07-08,20.709999084472656
2024-07-09,20.75
2024-07-10,20.959999084472656
2024-07-11,20.610000610351562
2024-07-12,20.639999389648438
2024-07-15,20.68000030517578
2024-07-16,20.700000762939453
2024-07-17,20.15999984741211
2024-07-18,20.079999923706055
2024-07-19,19.969999313354492
2024-07-22,20.239999771118164
2024-07-23,20.25
2024-07-24,19.610000610351562
2024-07-25,19.40999984741211
2024-07-26,19.65999984741211
2024-07-29,19.649999618530273
2024-07-30,19.459999084472656
2024-07-31,19.899999618530273
2024-08-01,19.709999084472656
2024-08-02,19.25
2024-08-05,18.68000030517578
2024-08-06,18.979999542236328
2024-08-07,18.84000015258789
2024-08-08,19.399999618530273
2024-08-09,19.549999237060547
2024-08-12,19.579999923706055
2024-08-13,19.959999084472656
2024-08-14,20.040000915527344
2024-08-15,20.389999389648438
2024-08-16,20.3799991607666
2024-08-19,20.600000381469727
2024-08-20,20.559999465942383
2024-08-21,20.670000076293945
2024-08-22,20.479999542236328
2024-08-23,20.670000076293945
2024-08-26,20.559999465942383
2024-08-27,20.610000610351562
2024-08-28,20.479999542236328
2024-08-29,20.450000762939453
2024-08-30,20.68000030517578
2024-09-03,20.1299991607666
2024-09-04,20.079999923706055
2024-09-05,20.030000686645508
2024-09-06,19.610000610351562
2024-09-09,19.81999969482422
2024-09-10,19.8799991607666
2024-09-11,20.190000534057617
2024-09-12,20.440000534057617
2024-09-13,20.510000228881836
2024-09-16,20.559999465942383
2024-09-17,20.610000610351562
2024-09-18,20.559999465942383
2024-09-19,20.989999771118164
2024-09-20,20.989999771118164
2024-09-23,21.010000228881836
2024-09-24,21.059999465942383
2024-09-25,21.09000015258789
2024-09-26,21.110000610351562
2024-09-27,21.020000457763672
2024-09-30,21.110000610351562
2024-10-01,20.959999084472656
2024-10-02,20.959999084472656
2024-10-03,20.989999771118164
2024-10-04,21.280000686645508
2024-10-07,21.049999237060547
2024-10-08,21.280000686645508
2024-10-09,21.3799991607666
2024-10-10,21.34000015258789
2024-10-11,21.530000686645508
2024-10-14,21.6299991607666
2024-10-15,21.420000076293945
2024-10-16,21.5
2024-10-17,21.520000457763672
2024-10-18,21.6200008392334
2024-10-21,21.639999389648438
2024-10-22,21.6299991607666
2024-10-23,21.34000015258789
2024-10-24,21.3700008392334
2024-10-25,21.420000076293945
2024-10-28,21.489999771118164
2024-10-29,21.639999389648438
2024-10-30,21.559999465942383
2024-10-31,21.040000915527344
2024-11-01,21.15999984741211
2024-11-04,21.040000915527344
2024-11-05,21.350000381469727
2024-11-06,21.860000610351562
2024-11-07,22.1200008392334
2024-11-08,22.149999618530273
2024-11-11,22.100000381469727
2024-11-12,22.110000610351562
2024-11-13,22.079999923706055
2024-11-14,21.950000762939453
2024-11-15,21.510000228881836
2024-11-18,21.540000915527344
2024-11-19,21.729999542236328
2024-11-20,21.760000228881836
2024-11-21,21.829999923706055
