Date,CSPAX
2023-10-05,56.52000045776367
2023-10-06,57.06999969482422
2023-10-09,57.06999969482422
2023-10-10,57.84000015258789
2023-10-11,57.810001373291016
2023-10-12,57.02000045776367
2023-10-13,56.459999084472656
2023-10-16,56.970001220703125
2023-10-17,57.209999084472656
2023-10-18,56.16999816894531
2023-10-19,55.599998474121094
2023-10-20,55.08000183105469
2023-10-23,54.810001373291016
2023-10-24,55.099998474121094
2023-10-25,54.189998626708984
2023-10-26,53.95000076293945
2023-10-27,53.81999969482422
2023-10-30,54.2400016784668
2023-10-31,54.560001373291016
2023-11-01,54.900001525878906
2023-11-02,55.900001525878906
2023-11-03,57.130001068115234
2023-11-06,56.880001068115234
2023-11-07,56.849998474121094
2023-11-08,56.7400016784668
2023-11-09,56.38999938964844
2023-11-10,56.81999969482422
2023-11-13,56.849998474121094
2023-11-14,58.970001220703125
2023-11-15,59.150001525878906
2023-11-16,58.65999984741211
2023-11-17,59.25
2023-11-20,59.77000045776367
2023-11-21,59.33000183105469
2023-11-22,59.61000061035156
2023-11-24,59.86000061035156
2023-11-27,59.779998779296875
2023-11-28,59.75
2023-11-29,60.099998474121094
2023-11-30,60.20000076293945
2023-12-01,61.18000030517578
2023-12-04,61.060001373291016
2023-12-05,60.630001068115234
2023-12-06,60.75
2023-12-07,61.060001373291016
2023-12-08,61.380001068115234
2023-12-11,61.65999984741211
2023-12-12,61.650001525878906
2023-12-13,62.93000030517578
2023-12-14,64.43000030517578
2023-12-15,64.2300033569336
2023-12-18,64.08000183105469
2023-12-19,64.45999908447266
2023-12-20,63.5
2023-12-21,64.44000244140625
2023-12-22,64.75
2023-12-26,65.13999938964844
2023-12-27,65.56999969482422
2023-12-28,65.55000305175781
2023-12-29,65.16000366210938
2024-01-02,64.25
2024-01-03,62.959999084472656
2024-01-04,63.04999923706055
2024-01-05,62.90999984741211
2024-01-08,63.84000015258789
2024-01-09,63.5099983215332
2024-01-10,63.77000045776367
2024-01-11,63.689998626708984
2024-01-12,63.689998626708984
2024-01-16,62.939998626708984
2024-01-17,62.310001373291016
2024-01-18,62.630001068115234
2024-01-19,63.099998474121094
2024-01-22,63.720001220703125
2024-01-23,63.47999954223633
2024-01-24,63.29999923706055
2024-01-25,63.40999984741211
2024-01-26,63.439998626708984
2024-01-29,64.06999969482422
2024-01-30,63.77000045776367
2024-01-31,63.130001068115234
2024-02-01,63.97999954223633
2024-02-02,63.9900016784668
2024-02-05,63.290000915527344
2024-02-06,63.77000045776367
2024-02-07,64.08999633789062
2024-02-08,64.73999786376953
2024-02-09,65.13999938964844
2024-02-12,65.51000213623047
2024-02-13,64.26000213623047
2024-02-14,65.12999725341797
2024-02-15,65.91999816894531
2024-02-16,65.62000274658203
2024-02-20,65.18000030517578
2024-02-21,64.9000015258789
2024-02-22,65.73999786376953
2024-02-23,65.77999877929688
2024-02-26,65.86000061035156
2024-02-27,66.23999786376953
2024-02-28,65.95999908447266
2024-02-29,66.12999725341797
2024-03-01,66.75
2024-03-04,66.55999755859375
2024-03-05,65.8499984741211
2024-03-06,66.41999816894531
2024-03-07,66.97000122070312
2024-03-08,66.5999984741211
2024-03-11,66.23999786376953
2024-03-12,66.66000366210938
2024-03-13,66.52999877929688
2024-03-14,65.91999816894531
2024-03-15,65.75
2024-03-18,65.72000122070312
2024-03-19,65.88999938964844
2024-03-20,66.69000244140625
2024-03-21,67.12000274658203
2024-03-22,66.62000274658203
2024-03-25,66.54000091552734
2024-03-26,66.63999938964844
2024-03-27,67.30999755859375
2024-03-28,67.37000274658203
2024-04-01,67.02999877929688
2024-04-02,66.31999969482422
2024-04-03,66.68000030517578
2024-04-04,66.12999725341797
2024-04-05,66.6500015258789
2024-04-08,66.93000030517578
2024-04-09,66.98999786376953
2024-04-10,65.94000244140625
2024-04-11,66.11000061035156
2024-04-12,64.77999877929688
2024-04-15,64.0
2024-04-16,63.540000915527344
2024-04-17,63.16999816894531
2024-04-18,63.040000915527344
2024-04-19,62.689998626708984
2024-04-22,63.060001373291016
2024-04-23,64.19000244140625
2024-04-24,64.08999633789062
2024-04-25,63.72999954223633
2024-04-26,64.08000183105469
2024-04-29,64.58000183105469
2024-04-30,63.66999816894531
2024-05-01,63.59000015258789
2024-05-02,64.2699966430664
2024-05-03,64.83000183105469
2024-05-06,65.61000061035156
2024-05-07,65.61000061035156
2024-05-08,65.4000015258789
2024-05-09,65.73999786376953
2024-05-10,65.80999755859375
2024-05-13,65.66000366210938
2024-05-14,66.22000122070312
2024-05-15,67.01000213623047
2024-05-16,66.75
2024-05-17,66.69000244140625
2024-05-20,67.01000213623047
2024-05-21,66.6500015258789
2024-05-22,66.23999786376953
2024-05-23,65.69000244140625
2024-05-24,66.30000305175781
2024-05-28,66.08999633789062
2024-05-29,65.19000244140625
2024-05-30,65.52999877929688
2024-05-31,65.91000366210938
2024-06-03,65.9000015258789
2024-06-04,65.19999694824219
2024-06-05,66.19999694824219
2024-06-06,66.0199966430664
2024-06-07,65.5199966430664
2024-06-10,65.76000213623047
2024-06-11,65.41999816894531
2024-06-12,66.36000061035156
2024-06-13,65.79000091552734
2024-06-14,65.18000030517578
2024-06-17,65.55000305175781
2024-06-18,65.66000366210938
2024-06-20,65.43000030517578
2024-06-21,65.33999633789062
2024-06-24,65.61000061035156
2024-06-25,65.26000213623047
2024-06-26,65.11000061035156
2024-06-27,65.30999755859375
2024-06-28,65.43000030517578
2024-07-01,65.0999984741211
2024-07-02,65.08000183105469
2024-07-03,65.58999633789062
2024-07-05,65.9800033569336
2024-07-08,65.97000122070312
2024-07-09,65.69000244140625
2024-07-10,66.16999816894531
2024-07-11,67.12000274658203
2024-07-12,67.83000183105469
2024-07-15,68.11000061035156
2024-07-16,69.26000213623047
2024-07-17,68.25
2024-07-18,67.48999786376953
2024-07-19,67.02999877929688
2024-07-22,67.6500015258789
2024-07-23,67.79000091552734
2024-07-24,66.41999816894531
2024-07-25,66.5
2024-07-26,67.2699966430664
2024-07-29,67.16000366210938
2024-07-30,67.1500015258789
2024-07-31,67.94000244140625
2024-08-01,66.1500015258789
2024-08-02,64.48999786376953
2024-08-05,62.68000030517578
2024-08-06,63.27000045776367
2024-08-07,62.900001525878906
2024-08-08,64.20999908447266
2024-08-09,64.2300033569336
2024-08-12,64.02999877929688
2024-08-13,65.11000061035156
2024-08-14,65.16000366210938
2024-08-15,66.30999755859375
2024-08-16,66.47000122070312
2024-08-19,67.13999938964844
2024-08-20,66.91000366210938
2024-08-21,67.58000183105469
2024-08-22,67.12999725341797
2024-08-23,68.52999877929688
2024-08-26,68.30000305175781
2024-08-27,68.16000366210938
2024-08-28,67.69000244140625
2024-08-29,67.91999816894531
2024-08-30,68.38999938964844
2024-09-03,66.61000061035156
2024-09-04,66.58999633789062
2024-09-05,66.27999877929688
2024-09-06,65.20999908447266
2024-09-09,65.66999816894531
2024-09-10,65.62999725341797
2024-09-11,66.16999816894531
2024-09-12,66.94000244140625
2024-09-13,67.81999969482422
2024-09-16,68.02999877929688
2024-09-17,68.31999969482422
2024-09-18,68.13999938964844
2024-09-19,69.33000183105469
2024-09-20,69.0
2024-09-23,69.05999755859375
2024-09-24,69.31999969482422
2024-09-25,68.87999725341797
2024-09-26,69.76000213623047
2024-09-27,69.70999908447266
2024-09-30,69.63999938964844
2024-10-01,68.97000122070312
2024-10-02,68.77999877929688
2024-10-03,68.30999755859375
2024-10-04,68.81999969482422
2024-10-07,68.30999755859375
2024-10-08,68.62000274658203
2024-10-09,68.93000030517578
2024-10-10,68.55000305175781
2024-10-11,69.36000061035156
2024-10-14,69.63999938964844
2024-10-15,69.2699966430664
2024-10-16,69.66999816894531
2024-10-17,69.43000030517578
2024-10-18,69.41000366210938
2024-10-21,68.69000244140625
2024-10-22,68.16999816894531
2024-10-23,67.5999984741211
2024-10-24,68.02999877929688
2024-10-25,67.79000091552734
2024-10-28,68.37999725341797
2024-10-29,68.3499984741211
2024-10-30,68.19000244140625
2024-10-31,67.41999816894531
2024-11-01,67.62000274658203
2024-11-04,67.7699966430664
2024-11-05,68.63999938964844
2024-11-06,69.77999877929688
2024-11-07,70.2300033569336
2024-11-08,70.27999877929688
2024-11-11,70.5199966430664
2024-11-12,69.43000030517578
2024-11-13,68.75
2024-11-14,68.4000015258789
2024-11-15,67.56999969482422
2024-11-18,67.63999938964844
2024-11-19,68.0199966430664
2024-11-20,68.05000305175781
2024-11-21,68.7699966430664
