Date,FWCGX
2024-01-16,59.45000076293945
2024-01-17,58.939998626708984
2024-01-18,59.40999984741211
2024-01-19,60.0
2024-01-22,59.97999954223633
2024-01-23,60.0099983215332
2024-01-24,60.38999938964844
2024-01-25,60.560001373291016
2024-01-26,60.70000076293945
2024-01-29,61.130001068115234
2024-01-30,61.06999969482422
2024-01-31,60.439998626708984
2024-02-01,61.04999923706055
2024-02-02,61.02000045776367
2024-02-05,60.779998779296875
2024-02-06,61.060001373291016
2024-02-07,61.31999969482422
2024-02-08,61.310001373291016
2024-02-09,61.63999938964844
2024-02-12,61.650001525878906
2024-02-13,60.91999816894531
2024-02-14,61.38999938964844
2024-02-15,62.02000045776367
2024-02-16,62.0099983215332
2024-02-20,61.869998931884766
2024-02-21,61.900001525878906
2024-02-22,62.93000030517578
2024-02-23,62.959999084472656
2024-02-26,62.790000915527344
2024-02-27,62.81999969482422
2024-02-28,62.70000076293945
2024-02-29,62.849998474121094
2024-03-01,63.560001373291016
2024-03-04,63.59000015258789
2024-03-05,63.04999923706055
2024-03-06,63.5
2024-03-07,64.41999816894531
2024-03-08,63.93000030517578
2024-03-11,63.52000045776367
2024-03-12,64.04000091552734
2024-03-13,64.12000274658203
2024-03-14,63.9900016784668
2024-03-15,63.560001373291016
2024-03-18,63.79999923706055
2024-03-19,64.0
2024-03-20,64.63999938964844
2024-03-21,64.8499984741211
2024-03-22,64.61000061035156
2024-03-25,64.52999877929688
2024-03-26,64.41999816894531
2024-03-27,64.80000305175781
2024-03-28,64.80000305175781
2024-04-01,64.68000030517578
2024-04-02,64.37000274658203
2024-04-03,64.7699966430664
2024-04-04,64.05000305175781
2024-04-05,64.5999984741211
2024-04-08,64.76000213623047
2024-04-09,64.77999877929688
2024-04-10,64.30999755859375
2024-04-11,64.52999877929688
2024-04-12,63.47999954223633
2024-04-15,62.93000030517578
2024-04-16,62.72999954223633
2024-04-17,62.54999923706055
2024-04-18,62.400001525878906
2024-04-19,61.900001525878906
2024-04-22,62.34000015258789
2024-04-23,63.220001220703125
2024-04-24,63.22999954223633
2024-04-25,63.04999923706055
2024-04-26,63.61000061035156
2024-04-29,63.79999923706055
2024-04-30,62.83000183105469
2024-05-01,62.689998626708984
2024-05-02,63.18000030517578
2024-05-03,63.72999954223633
2024-05-06,64.4800033569336
2024-05-07,64.62000274658203
2024-05-08,64.62999725341797
2024-05-09,64.77999877929688
2024-05-10,65.0199966430664
2024-05-13,64.95999908447266
2024-05-14,65.37999725341797
2024-05-15,66.12000274658203
2024-05-16,65.97000122070312
2024-05-17,66.08999633789062
2024-05-20,66.25
2024-05-21,66.23999786376953
2024-05-22,65.91000366210938
2024-05-23,65.5199966430664
2024-05-24,65.94999694824219
2024-05-28,65.93000030517578
2024-05-29,65.05000305175781
2024-05-30,64.87000274658203
2024-05-31,65.16000366210938
2024-06-03,65.22000122070312
2024-06-04,65.0
2024-06-05,65.91999816894531
2024-06-06,66.0199966430664
2024-06-07,65.66000366210938
2024-06-10,65.48999786376953
2024-06-11,65.20999908447266
2024-06-12,65.69000244140625
2024-06-13,65.63999938964844
2024-06-14,65.37999725341797
2024-06-17,65.88999938964844
2024-06-18,65.97000122070312
2024-06-20,66.08999633789062
2024-06-21,65.69999694824219
2024-06-24,65.68000030517578
2024-06-25,65.76000213623047
2024-06-26,65.58999633789062
2024-06-27,65.61000061035156
2024-06-28,65.44999694824219
2024-07-01,65.69999694824219
2024-07-02,65.91999816894531
2024-07-03,66.5
2024-07-05,66.9800033569336
2024-07-08,66.97000122070312
2024-07-09,66.72000122070312
2024-07-10,67.51000213623047
2024-07-11,67.41000366210938
2024-07-12,67.73999786376953
2024-07-15,67.66000366210938
2024-07-16,67.83999633789062
2024-07-17,66.83000183105469
2024-07-18,66.2699966430664
2024-07-19,65.8499984741211
2024-07-22,66.29000091552734
2024-07-23,66.41999816894531
2024-07-24,65.0999984741211
2024-07-25,64.7300033569336
2024-07-26,65.29000091552734
2024-07-29,65.27999877929688
2024-07-30,65.11000061035156
2024-07-31,66.1500015258789
2024-08-01,64.94000244140625
2024-08-02,63.68000030517578
2024-08-05,62.16999816894531
2024-08-06,62.619998931884766
2024-08-07,62.439998626708984
2024-08-08,63.880001068115234
2024-08-09,64.19000244140625
2024-08-12,64.13999938964844
2024-08-13,65.12000274658203
2024-08-14,65.33999633789062
2024-08-15,66.37999725341797
2024-08-16,66.5199966430664
2024-08-19,67.16000366210938
2024-08-20,66.9800033569336
2024-08-21,67.19999694824219
2024-08-22,66.76000213623047
2024-08-23,67.5199966430664
2024-08-26,67.36000061035156
2024-08-27,67.54000091552734
2024-08-28,67.2300033569336
2024-08-29,67.37999725341797
2024-08-30,67.81999969482422
2024-09-03,66.22000122070312
2024-09-04,66.04000091552734
2024-09-05,65.7699966430664
2024-09-06,64.68000030517578
2024-09-09,65.26000213623047
2024-09-10,65.33000183105469
2024-09-11,66.11000061035156
2024-09-12,66.73999786376953
2024-09-13,67.16000366210938
2024-09-16,67.08999633789062
2024-09-17,67.05000305175781
2024-09-18,66.80000305175781
2024-09-19,67.9800033569336
2024-09-20,67.83000183105469
2024-09-23,68.01000213623047
2024-09-24,68.56999969482422
2024-09-25,68.44999694824219
2024-09-26,69.33000183105469
2024-09-27,69.11000061035156
2024-09-30,68.95999908447266
2024-10-01,68.58999633789062
2024-10-02,68.69999694824219
2024-10-03,68.3499984741211
2024-10-04,68.87999725341797
2024-10-07,68.62000274658203
2024-10-08,68.72000122070312
2024-10-09,69.0
2024-10-10,68.88999938964844
2024-10-11,69.30999755859375
2024-10-14,69.62000274658203
2024-10-15,68.62999725341797
2024-10-16,68.9000015258789
2024-10-17,69.13999938964844
2024-10-18,69.41999816894531
2024-10-21,69.06999969482422
2024-10-22,68.94000244140625
2024-10-23,68.31999969482422
2024-10-24,68.41000366210938
2024-10-25,68.36000061035156
2024-10-28,68.55999755859375
2024-10-29,68.62000274658203
2024-10-30,68.33999633789062
2024-10-31,67.4000015258789
2024-11-01,67.6500015258789
2024-11-04,67.55000305175781
2024-11-05,68.3499984741211
2024-11-06,68.77999877929688
2024-11-07,69.5199966430664
2024-11-08,69.31999969482422
2024-11-11,69.2699966430664
2024-11-12,68.51000213623047
2024-11-13,68.19999694824219
2024-11-14,67.93000030517578
2024-11-15,67.22000122070312
2024-11-18,67.68000030517578
2024-11-19,67.70999908447266
2024-11-20,67.66999816894531
2024-11-21,67.94999694824219
