Date,AMRFX
2023-10-27,46.220001220703125
2023-10-30,46.709999084472656
2023-10-31,47.040000915527344
2023-11-01,47.279998779296875
2023-11-02,48.130001068115234
2023-11-03,48.38999938964844
2023-11-06,48.36000061035156
2023-11-07,48.290000915527344
2023-11-08,48.31999969482422
2023-11-09,47.95000076293945
2023-11-10,48.43000030517578
2023-11-13,48.349998474121094
2023-11-14,49.08000183105469
2023-11-15,49.15999984741211
2023-11-16,49.33000183105469
2023-11-17,49.40999984741211
2023-11-20,49.599998474121094
2023-11-21,49.540000915527344
2023-11-22,49.77000045776367
2023-11-24,49.900001525878906
2023-11-27,49.7400016784668
2023-11-28,49.7599983215332
2023-11-29,49.77000045776367
2023-11-30,50.189998626708984
2023-12-01,50.56999969482422
2023-12-04,50.58000183105469
2023-12-05,50.33000183105469
2023-12-06,50.25
2023-12-07,50.34000015258789
2023-12-08,50.470001220703125
2023-12-11,50.810001373291016
2023-12-12,50.9900016784668
2023-12-13,50.41999816894531
2023-12-14,50.56999969482422
2023-12-15,50.34000015258789
2023-12-18,50.40999984741211
2023-12-19,50.720001220703125
2023-12-20,50.0099983215332
2023-12-21,50.40999984741211
2023-12-22,50.619998931884766
2023-12-26,50.849998474121094
2023-12-27,50.970001220703125
2023-12-28,51.029998779296875
2023-12-29,50.959999084472656
2024-01-02,51.060001373291016
2024-01-03,50.77000045776367
2024-01-04,50.7599983215332
2024-01-05,50.810001373291016
2024-01-08,51.220001220703125
2024-01-09,51.060001373291016
2024-01-10,51.18000030517578
2024-01-11,51.0099983215332
2024-01-12,51.130001068115234
2024-01-16,50.83000183105469
2024-01-17,50.58000183105469
2024-01-18,50.779998779296875
2024-01-19,51.16999816894531
2024-01-22,51.20000076293945
2024-01-23,51.36000061035156
2024-01-24,51.150001525878906
2024-01-25,51.439998626708984
2024-01-26,51.41999816894531
2024-01-29,51.650001525878906
2024-01-30,51.77000045776367
2024-01-31,51.34000015258789
2024-02-01,51.79999923706055
2024-02-02,51.72999954223633
2024-02-05,51.439998626708984
2024-02-06,51.72999954223633
2024-02-07,51.83000183105469
2024-02-08,51.779998779296875
2024-02-09,51.84000015258789
2024-02-12,51.95000076293945
2024-02-13,51.349998474121094
2024-02-14,51.72999954223633
2024-02-15,52.220001220703125
2024-02-16,52.13999938964844
2024-02-20,52.13999938964844
2024-02-21,52.36000061035156
2024-02-22,52.79999923706055
2024-02-23,52.90999984741211
2024-02-26,52.70000076293945
2024-02-27,52.79999923706055
2024-02-28,52.810001373291016
2024-02-29,52.900001525878906
2024-03-01,53.119998931884766
2024-03-04,53.22999954223633
2024-03-05,52.91999816894531
2024-03-06,53.15999984741211
2024-03-07,53.52000045776367
2024-03-08,53.43000030517578
2024-03-11,53.560001373291016
2024-03-12,53.7599983215332
2024-03-13,53.5099983215332
2024-03-14,53.33000183105469
2024-03-15,53.119998931884766
2024-03-18,53.22999954223633
2024-03-19,53.529998779296875
2024-03-20,53.790000915527344
2024-03-21,53.970001220703125
2024-03-22,53.77000045776367
2024-03-25,53.58000183105469
2024-03-26,53.5099983215332
2024-03-27,54.22999954223633
2024-03-28,54.349998474121094
2024-04-01,54.09000015258789
2024-04-02,53.7599983215332
2024-04-03,53.63999938964844
2024-04-04,53.20000076293945
2024-04-05,53.650001525878906
2024-04-08,53.70000076293945
2024-04-09,53.79999923706055
2024-04-10,53.16999816894531
2024-04-11,53.209999084472656
2024-04-12,52.540000915527344
2024-04-15,52.16999816894531
2024-04-16,52.06999969482422
2024-04-17,51.970001220703125
2024-04-18,51.91999816894531
2024-04-19,52.06999969482422
2024-04-22,52.45000076293945
2024-04-23,52.97999954223633
2024-04-24,52.970001220703125
2024-04-25,52.90999984741211
2024-04-26,52.84000015258789
2024-04-29,53.040000915527344
2024-04-30,52.43000030517578
2024-05-01,52.25
2024-05-02,52.41999816894531
2024-05-03,52.95000076293945
2024-05-06,53.2599983215332
2024-05-07,53.5099983215332
2024-05-08,53.58000183105469
2024-05-09,53.95000076293945
2024-05-10,54.099998474121094
2024-05-13,54.02000045776367
2024-05-14,54.220001220703125
2024-05-15,54.70000076293945
2024-05-16,54.630001068115234
2024-05-17,54.68000030517578
2024-05-20,54.54999923706055
2024-05-21,54.650001525878906
2024-05-22,54.529998779296875
2024-05-23,53.95000076293945
2024-05-24,54.20000076293945
2024-05-28,53.86000061035156
2024-05-29,53.27000045776367
2024-05-30,53.369998931884766
2024-05-31,54.02000045776367
2024-06-03,53.779998779296875
2024-06-04,53.86000061035156
2024-06-05,54.20000076293945
2024-06-06,54.15999984741211
2024-06-07,54.150001525878906
2024-06-10,54.279998779296875
2024-06-11,54.25
2024-06-12,54.16999816894531
2024-06-13,54.13999938964844
2024-06-14,54.06999969482422
2024-06-17,54.45000076293945
2024-06-18,54.560001373291016
2024-06-20,54.66999816894531
2024-06-21,54.619998931884766
2024-06-24,54.7599983215332
2024-06-25,54.5099983215332
2024-06-26,54.380001068115234
2024-06-27,54.36000061035156
2024-06-28,54.380001068115234
2024-07-01,54.29999923706055
2024-07-02,54.529998779296875
2024-07-03,54.59000015258789
2024-07-05,54.7599983215332
2024-07-08,54.779998779296875
2024-07-09,54.709999084472656
2024-07-10,55.20000076293945
2024-07-11,55.36000061035156
2024-07-12,55.58000183105469
2024-07-15,55.65999984741211
2024-07-16,56.279998779296875
2024-07-17,56.220001220703125
2024-07-18,55.83000183105469
2024-07-19,55.54999923706055
2024-07-22,55.939998626708984
2024-07-23,55.939998626708984
2024-07-24,55.36000061035156
2024-07-25,55.52000045776367
2024-07-26,56.20000076293945
2024-07-29,56.189998626708984
2024-07-30,56.380001068115234
2024-07-31,56.72999954223633
2024-08-01,56.43000030517578
2024-08-02,55.810001373291016
2024-08-05,54.4900016784668
2024-08-06,54.939998626708984
2024-08-07,54.709999084472656
2024-08-08,55.58000183105469
2024-08-09,55.72999954223633
2024-08-12,55.630001068115234
2024-08-13,56.27000045776367
2024-08-14,56.540000915527344
2024-08-15,57.08000183105469
2024-08-16,57.13999938964844
2024-08-19,57.47999954223633
2024-08-20,57.400001525878906
2024-08-21,57.599998474121094
2024-08-22,57.41999816894531
2024-08-23,57.939998626708984
2024-08-26,57.970001220703125
2024-08-27,58.06999969482422
2024-08-28,57.9900016784668
2024-08-29,58.08000183105469
2024-08-30,58.529998779296875
2024-09-03,57.81999969482422
2024-09-04,57.880001068115234
2024-09-05,57.47999954223633
2024-09-06,56.900001525878906
2024-09-09,57.529998779296875
2024-09-10,57.68000030517578
2024-09-11,57.7599983215332
2024-09-12,58.04999923706055
2024-09-13,58.43000030517578
2024-09-16,58.72999954223633
2024-09-17,58.61000061035156
2024-09-18,58.20000076293945
2024-09-19,58.790000915527344
2024-09-20,58.7599983215332
2024-09-23,58.9900016784668
2024-09-24,58.95000076293945
2024-09-25,58.75
2024-09-26,58.90999984741211
2024-09-27,58.959999084472656
2024-09-30,59.2599983215332
2024-10-01,59.060001373291016
2024-10-02,59.099998474121094
2024-10-03,58.869998931884766
2024-10-04,59.22999954223633
2024-10-07,58.77000045776367
2024-10-08,59.02000045776367
2024-10-09,59.38999938964844
2024-10-10,59.15999984741211
2024-10-11,59.58000183105469
2024-10-14,60.029998779296875
2024-10-15,59.709999084472656
2024-10-16,60.02000045776367
2024-10-17,59.97999954223633
2024-10-18,60.130001068115234
2024-10-21,59.72999954223633
2024-10-22,59.630001068115234
2024-10-23,59.4900016784668
2024-10-24,59.27000045776367
2024-10-25,59.060001373291016
2024-10-28,59.25
2024-10-29,59.09000015258789
2024-10-30,59.06999969482422
2024-10-31,58.52000045776367
2024-11-01,58.45000076293945
2024-11-04,58.22999954223633
2024-11-05,58.709999084472656
2024-11-06,59.779998779296875
2024-11-07,59.95000076293945
2024-11-08,60.27000045776367
2024-11-11,60.130001068115234
2024-11-12,59.7599983215332
2024-11-13,59.7400016784668
2024-11-14,59.33000183105469
2024-11-15,58.81999969482422
2024-11-18,59.08000183105469
2024-11-19,58.939998626708984
2024-11-20,59.04999923706055
2024-11-21,59.58000183105469
