Date,VSIIX
2023-05-31,36.470001220703125
2023-06-01,36.75
2023-06-02,38.130001068115234
2023-06-05,37.66999816894531
2023-06-06,38.540000915527344
2023-06-07,39.34000015258789
2023-06-08,39.150001525878906
2023-06-09,38.91999816894531
2023-06-12,39.029998779296875
2023-06-13,39.5
2023-06-14,39.16999816894531
2023-06-15,39.58000183105469
2023-06-16,39.43000030517578
2023-06-20,39.119998931884766
2023-06-21,39.09000015258789
2023-06-22,38.52000045776367
2023-06-23,38.040000915527344
2023-06-26,38.40999984741211
2023-06-27,39.029998779296875
2023-06-28,39.040000915527344
2023-06-29,39.56999969482422
2023-06-30,39.720001220703125
2023-07-03,39.970001220703125
2023-07-05,39.54999923706055
2023-07-06,39.08000183105469
2023-07-07,39.5099983215332
2023-07-10,39.93000030517578
2023-07-11,40.40999984741211
2023-07-12,40.689998626708984
2023-07-13,40.93000030517578
2023-07-14,40.5
2023-07-17,40.75
2023-07-18,41.27000045776367
2023-07-19,41.56999969482422
2023-07-20,41.43000030517578
2023-07-21,41.2400016784668
2023-07-24,41.439998626708984
2023-07-25,41.41999816894531
2023-07-26,41.720001220703125
2023-07-27,41.2599983215332
2023-07-28,41.650001525878906
2023-07-31,41.88999938964844
2023-08-01,41.79999923706055
2023-08-02,41.41999816894531
2023-08-03,41.279998779296875
2023-08-04,41.290000915527344
2023-08-07,41.619998931884766
2023-08-08,41.349998474121094
2023-08-09,41.119998931884766
2023-08-10,40.970001220703125
2023-08-11,41.0099983215332
2023-08-14,40.88999938964844
2023-08-15,40.279998779296875
2023-08-16,39.939998626708984
2023-08-17,39.58000183105469
2023-08-18,39.70000076293945
2023-08-21,39.56999969482422
2023-08-22,39.29999923706055
2023-08-23,39.689998626708984
2023-08-24,39.43000030517578
2023-08-25,39.52000045776367
2023-08-28,39.900001525878906
2023-08-29,40.380001068115234
2023-08-30,40.47999954223633
2023-08-31,40.47999954223633
2023-09-01,40.90999984741211
2023-09-05,39.95000076293945
2023-09-06,39.75
2023-09-07,39.40999984741211
2023-09-08,39.45000076293945
2023-09-11,39.459999084472656
2023-09-12,39.529998779296875
2023-09-13,39.2400016784668
2023-09-14,39.81999969482422
2023-09-15,39.52000045776367
2023-09-18,39.40999984741211
2023-09-19,39.34000015258789
2023-09-20,38.939998626708984
2023-09-21,38.31999969482422
2023-09-22,38.15999984741211
2023-09-25,38.349998474121094
2023-09-26,37.77000045776367
2023-09-27,38.0099983215332
2023-09-28,38.41999816894531
2023-09-29,38.29999923706055
2023-10-02,37.70000076293945
2023-10-03,37.06999969482422
2023-10-04,37.2599983215332
2023-10-05,37.2400016784668
2023-10-06,37.459999084472656
2023-10-09,37.79999923706055
2023-10-10,38.11000061035156
2023-10-11,38.27000045776367
2023-10-12,37.599998474121094
2023-10-13,37.31999969482422
2023-10-16,37.939998626708984
2023-10-17,38.380001068115234
2023-10-18,37.599998474121094
2023-10-19,37.060001373291016
2023-10-20,36.619998931884766
2023-10-23,36.290000915527344
2023-10-24,36.459999084472656
2023-10-25,36.040000915527344
2023-10-26,36.310001373291016
2023-10-27,35.81999969482422
2023-10-30,36.150001525878906
2023-10-31,36.439998626708984
2023-11-01,36.689998626708984
2023-11-02,37.58000183105469
2023-11-03,38.400001525878906
2023-11-06,37.9900016784668
2023-11-07,37.77000045776367
2023-11-08,37.560001373291016
2023-11-09,37.130001068115234
2023-11-10,37.540000915527344
2023-11-13,37.459999084472656
2023-11-14,39.11000061035156
2023-11-15,39.290000915527344
2023-11-16,38.84000015258789
2023-11-17,39.2400016784668
2023-11-20,39.290000915527344
2023-11-21,38.97999954223633
2023-11-22,39.20000076293945
2023-11-24,39.380001068115234
2023-11-27,39.33000183105469
2023-11-28,39.150001525878906
2023-11-29,39.36000061035156
2023-11-30,39.619998931884766
2023-12-01,40.66999816894531
2023-12-04,41.0099983215332
2023-12-05,40.439998626708984
2023-12-06,40.380001068115234
2023-12-07,40.689998626708984
2023-12-08,40.880001068115234
2023-12-11,41.09000015258789
2023-12-12,40.97999954223633
2023-12-13,42.15999984741211
2023-12-14,43.279998779296875
2023-12-15,42.880001068115234
2023-12-18,42.86000061035156
2023-12-19,43.45000076293945
2023-12-20,42.470001220703125
2023-12-21,43.029998779296875
2023-12-22,43.2599983215332
2023-12-26,43.61000061035156
2023-12-27,43.630001068115234
2023-12-28,43.63999938964844
2023-12-29,43.22999954223633
2024-01-02,43.150001525878906
2024-01-03,42.15999984741211
2024-01-04,42.08000183105469
2024-01-05,42.25
2024-01-08,42.75
2024-01-09,42.40999984741211
2024-01-10,42.52000045776367
2024-01-11,42.310001373291016
2024-01-12,42.189998626708984
2024-01-16,41.77000045776367
2024-01-17,41.40999984741211
2024-01-18,41.709999084472656
2024-01-19,42.119998931884766
2024-01-22,42.66999816894531
2024-01-23,42.45000076293945
2024-01-24,42.22999954223633
2024-01-25,42.630001068115234
2024-01-26,42.790000915527344
2024-01-29,43.15999984741211
2024-01-30,43.099998474121094
2024-01-31,42.16999816894531
2024-02-01,42.599998474121094
2024-02-02,42.47999954223633
2024-02-05,41.939998626708984
2024-02-06,42.13999938964844
2024-02-07,42.20000076293945
2024-02-08,42.56999969482422
2024-02-09,42.84000015258789
2024-02-12,43.41999816894531
2024-02-13,42.15999984741211
2024-02-14,42.79999923706055
2024-02-15,43.61000061035156
2024-02-16,43.290000915527344
2024-02-20,43.029998779296875
2024-02-21,43.119998931884766
2024-02-22,43.40999984741211
2024-02-23,43.54999923706055
2024-02-26,43.41999816894531
2024-02-27,43.709999084472656
2024-02-28,43.599998474121094
2024-02-29,43.88999938964844
2024-03-01,44.08000183105469
2024-03-04,44.11000061035156
2024-03-05,44.11000061035156
2024-03-06,44.279998779296875
2024-03-07,44.630001068115234
2024-03-08,44.58000183105469
2024-03-11,44.47999954223633
2024-03-12,44.560001373291016
2024-03-13,44.72999954223633
2024-03-14,44.150001525878906
2024-03-15,44.220001220703125
2024-03-18,44.13999938964844
2024-03-19,44.45000076293945
2024-03-20,45.119998931884766
2024-03-21,45.40999984741211
2024-03-22,44.95000076293945
2024-03-25,44.959999084472656
2024-03-26,44.90999984741211
2024-03-27,45.84000015258789
2024-03-28,46.08000183105469
2024-04-01,45.68000030517578
2024-04-02,45.060001373291016
2024-04-03,45.2400016784668
2024-04-04,44.810001373291016
2024-04-05,45.060001373291016
2024-04-08,45.279998779296875
2024-04-09,45.380001068115234
2024-04-10,44.310001373291016
2024-04-11,44.310001373291016
2024-04-12,43.630001068115234
2024-04-15,43.209999084472656
2024-04-16,42.93000030517578
2024-04-17,42.68000030517578
2024-04-18,42.709999084472656
2024-04-19,43.04999923706055
2024-04-22,43.43000030517578
2024-04-23,43.970001220703125
2024-04-24,43.959999084472656
2024-04-25,43.66999816894531
2024-04-26,43.810001373291016
2024-04-29,44.11000061035156
2024-04-30,43.29999923706055
2024-05-01,43.349998474121094
2024-05-02,43.880001068115234
2024-05-03,44.2599983215332
2024-05-06,44.77000045776367
2024-05-07,44.709999084472656
2024-05-08,44.77000045776367
2024-05-09,45.279998779296875
2024-05-10,45.209999084472656
2024-05-13,45.27000045776367
2024-05-14,45.689998626708984
2024-05-15,45.900001525878906
2024-05-16,45.61000061035156
2024-05-17,45.63999938964844
2024-05-20,45.59000015258789
2024-05-21,45.529998779296875
2024-05-22,45.16999816894531
2024-05-23,44.540000915527344
2024-05-24,44.93000030517578
2024-05-28,44.599998474121094
2024-05-29,44.040000915527344
2024-05-30,44.56999969482422
2024-05-31,45.150001525878906
2024-06-03,44.86000061035156
2024-06-04,44.25
2024-06-05,44.619998931884766
2024-06-06,44.45000076293945
2024-06-07,44.11000061035156
2024-06-10,44.08000183105469
2024-06-11,43.84000015258789
2024-06-12,44.400001525878906
2024-06-13,44.08000183105469
2024-06-14,43.5
2024-06-17,43.869998931884766
2024-06-18,43.970001220703125
2024-06-20,43.90999984741211
2024-06-21,43.970001220703125
2024-06-24,44.33000183105469
2024-06-25,43.84000015258789
2024-06-26,43.75
2024-06-27,43.56999969482422
2024-06-28,43.83000183105469
2024-07-01,43.380001068115234
2024-07-02,43.560001373291016
2024-07-03,43.61000061035156
2024-07-05,43.2400016784668
2024-07-08,43.41999816894531
2024-07-09,43.2599983215332
2024-07-10,43.790000915527344
2024-07-11,45.02000045776367
2024-07-12,45.439998626708984
2024-07-15,45.79999923706055
2024-07-16,47.099998474121094
2024-07-17,46.81999969482422
2024-07-18,46.31999969482422
2024-07-19,45.9900016784668
2024-07-22,46.54999923706055
2024-07-23,46.79999923706055
2024-07-24,45.959999084472656
2024-07-25,46.52000045776367
2024-07-26,47.27000045776367
2024-07-29,47.150001525878906
2024-07-30,47.41999816894531
2024-07-31,47.56999969482422
2024-08-01,46.560001373291016
2024-08-02,45.209999084472656
2024-08-05,43.90999984741211
2024-08-06,44.36000061035156
2024-08-07,43.959999084472656
2024-08-08,44.86000061035156
2024-08-09,44.91999816894531
2024-08-12,44.5
2024-08-13,45.130001068115234
2024-08-14,45.119998931884766
2024-08-15,45.959999084472656
2024-08-16,46.08000183105469
2024-08-19,46.459999084472656
2024-08-20,46.040000915527344
2024-08-21,46.540000915527344
2024-08-22,46.310001373291016
2024-08-23,47.5
2024-08-26,47.41999816894531
2024-08-27,47.25
2024-08-28,47.130001068115234
2024-08-29,47.31999969482422
2024-08-30,47.68000030517578
2024-09-03,46.61000061035156
2024-09-04,46.47999954223633
2024-09-05,46.209999084472656
2024-09-06,45.54999923706055
2024-09-09,45.68000030517578
2024-09-10,45.540000915527344
2024-09-11,45.560001373291016
2024-09-12,46.0099983215332
2024-09-13,46.95000076293945
2024-09-16,47.310001373291016
2024-09-17,47.540000915527344
2024-09-18,47.599998474121094
2024-09-19,48.40999984741211
2024-09-20,47.9900016784668
2024-09-23,48.13999938964844
2024-09-24,48.189998626708984
2024-09-25,47.72999954223633
2024-09-26,47.95000076293945
2024-09-27,48.13999938964844
2024-09-30,48.2400016784668
2024-10-01,47.7599983215332
2024-10-02,47.630001068115234
2024-10-03,47.40999984741211
2024-10-04,47.90999984741211
2024-10-07,47.56999969482422
2024-10-08,47.5099983215332
2024-10-09,47.7400016784668
2024-10-10,47.5
2024-10-11,48.22999954223633
2024-10-14,48.540000915527344
2024-10-15,48.59000015258789
2024-10-16,49.18000030517578
2024-10-17,49.20000076293945
2024-10-18,49.2400016784668
2024-10-21,48.470001220703125
2024-10-22,48.220001220703125
2024-10-23,48.02000045776367
2024-10-24,48.119998931884766
2024-10-25,47.7400016784668
2024-10-28,48.33000183105469
2024-10-29,48.22999954223633
2024-10-30,48.369998931884766
2024-10-31,47.72999954223633
2024-11-01,47.72999954223633
2024-11-04,47.900001525878906
2024-11-05,48.599998474121094
2024-11-06,50.790000915527344
2024-11-07,50.63999938964844
2024-11-08,50.81999969482422
2024-11-11,51.349998474121094
2024-11-12,50.720001220703125
2024-11-13,50.5099983215332
2024-11-14,50.04999923706055
2024-11-15,49.709999084472656
2024-11-18,49.790000915527344
2024-11-19,49.720001220703125
2024-11-20,49.869998931884766
2024-11-21,50.70000076293945
