Date,RWMEX
2024-05-24,61.7599983215332
2024-05-28,61.47999954223633
2024-05-29,60.72999954223633
2024-05-30,60.70000076293945
2024-05-31,61.29999923706055
2024-06-03,61.13999938964844
2024-06-04,61.220001220703125
2024-06-05,61.84000015258789
2024-06-06,61.779998779296875
2024-06-07,61.630001068115234
2024-06-10,61.9900016784668
2024-06-11,61.97999954223633
2024-06-12,59.349998474121094
2024-06-13,59.75
2024-06-14,59.709999084472656
2024-06-17,60.34000015258789
2024-06-18,60.36000061035156
2024-06-20,60.349998474121094
2024-06-21,60.150001525878906
2024-06-24,60.22999954223633
2024-06-25,60.04999923706055
2024-06-26,59.939998626708984
2024-06-27,59.91999816894531
2024-06-28,59.959999084472656
2024-07-01,59.970001220703125
2024-07-02,60.220001220703125
2024-07-03,60.38999938964844
2024-07-05,60.52000045776367
2024-07-08,60.59000015258789
2024-07-09,60.459999084472656
2024-07-10,61.02000045776367
2024-07-11,61.060001373291016
2024-07-12,61.33000183105469
2024-07-15,61.54999923706055
2024-07-16,62.099998474121094
2024-07-17,61.560001373291016
2024-07-18,61.06999969482422
2024-07-19,60.709999084472656
2024-07-22,61.20000076293945
2024-07-23,61.220001220703125
2024-07-24,60.189998626708984
2024-07-25,60.13999938964844
2024-07-26,60.880001068115234
2024-07-29,60.869998931884766
2024-07-30,60.88999938964844
2024-07-31,61.65999984741211
2024-08-01,60.900001525878906
2024-08-02,60.0099983215332
2024-08-05,58.59000015258789
2024-08-06,59.09000015258789
2024-08-07,58.65999984741211
2024-08-08,59.88999938964844
2024-08-09,60.130001068115234
2024-08-12,60.0099983215332
2024-08-13,60.810001373291016
2024-08-14,61.11000061035156
2024-08-15,61.90999984741211
2024-08-16,61.93000030517578
2024-08-19,62.36000061035156
2024-08-20,62.27000045776367
2024-08-21,62.459999084472656
2024-08-22,62.150001525878906
2024-08-23,62.7400016784668
2024-08-26,62.650001525878906
2024-08-27,62.779998779296875
2024-08-28,62.56999969482422
2024-08-29,62.619998931884766
2024-08-30,63.15999984741211
2024-09-03,62.189998626708984
2024-09-04,62.189998626708984
2024-09-05,61.72999954223633
2024-09-06,60.810001373291016
2024-09-09,61.40999984741211
2024-09-10,61.59000015258789
2024-09-11,61.939998626708984
2024-09-12,62.439998626708984
2024-09-13,62.90999984741211
2024-09-16,63.11000061035156
2024-09-17,62.970001220703125
2024-09-18,62.599998474121094
2024-09-19,63.400001525878906
2024-09-20,63.45000076293945
2024-09-23,63.66999816894531
2024-09-24,63.7400016784668
2024-09-25,63.5
2024-09-26,63.7400016784668
2024-09-27,63.709999084472656
2024-09-30,63.88999938964844
2024-10-01,63.619998931884766
2024-10-02,63.70000076293945
2024-10-03,63.47999954223633
2024-10-04,63.959999084472656
2024-10-07,63.459999084472656
2024-10-08,63.84000015258789
2024-10-09,64.37000274658203
2024-10-10,64.1500015258789
2024-10-11,64.56999969482422
2024-10-14,65.04000091552734
2024-10-15,64.31999969482422
2024-10-16,64.66000366210938
2024-10-17,64.69999694824219
2024-10-18,64.7699966430664
2024-10-21,64.37000274658203
2024-10-22,64.45999908447266
2024-10-23,64.08999633789062
2024-10-24,63.959999084472656
2024-10-25,63.810001373291016
2024-10-28,64.01000213623047
2024-10-29,64.06999969482422
2024-10-30,63.900001525878906
2024-10-31,63.119998931884766
2024-11-01,63.06999969482422
2024-11-04,62.84000015258789
2024-11-05,63.47999954223633
2024-11-06,64.86000061035156
2024-11-07,65.08000183105469
2024-11-08,65.44000244140625
2024-11-11,65.38999938964844
2024-11-12,64.95999908447266
2024-11-13,64.87000274658203
2024-11-14,64.48999786376953
2024-11-15,63.7599983215332
2024-11-18,64.01000213623047
2024-11-19,63.880001068115234
2024-11-20,63.95000076293945
2024-11-21,64.4800033569336
