Date,RSEBX
2023-07-18,62.5
2023-07-19,62.689998626708984
2023-07-20,62.060001373291016
2023-07-21,61.9900016784668
2023-07-24,61.91999816894531
2023-07-25,62.130001068115234
2023-07-26,62.349998474121094
2023-07-27,61.83000183105469
2023-07-28,62.52000045776367
2023-07-31,62.66999816894531
2023-08-01,62.34000015258789
2023-08-02,61.220001220703125
2023-08-03,61.130001068115234
2023-08-04,61.2599983215332
2023-08-07,61.470001220703125
2023-08-08,60.79999923706055
2023-08-09,60.689998626708984
2023-08-10,60.720001220703125
2023-08-11,60.45000076293945
2023-08-14,60.40999984741211
2023-08-15,59.779998779296875
2023-08-16,59.29999923706055
2023-08-17,58.5
2023-08-18,58.529998779296875
2023-08-21,58.58000183105469
2023-08-22,58.709999084472656
2023-08-23,59.34000015258789
2023-08-24,58.61000061035156
2023-08-25,58.79999923706055
2023-08-28,59.04999923706055
2023-08-29,60.06999969482422
2023-08-30,60.2599983215332
2023-08-31,60.27000045776367
2023-09-01,60.47999954223633
2023-09-05,59.77000045776367
2023-09-06,59.59000015258789
2023-09-07,59.130001068115234
2023-09-08,58.97999954223633
2023-09-11,59.2400016784668
2023-09-12,58.81999969482422
2023-09-13,58.599998474121094
2023-09-14,59.04999923706055
2023-09-15,58.68000030517578
2023-09-18,58.400001525878906
2023-09-19,58.119998931884766
2023-09-20,57.869998931884766
2023-09-21,56.849998474121094
2023-09-22,56.86000061035156
2023-09-25,56.880001068115234
2023-09-26,56.06999969482422
2023-09-27,56.279998779296875
2023-09-28,56.810001373291016
2023-09-29,56.75
2023-10-02,56.130001068115234
2023-10-03,55.220001220703125
2023-10-04,55.33000183105469
2023-10-05,55.36000061035156
2023-10-06,55.900001525878906
2023-10-09,55.88999938964844
2023-10-10,56.650001525878906
2023-10-11,56.619998931884766
2023-10-12,55.84000015258789
2023-10-13,55.290000915527344
2023-10-16,55.790000915527344
2023-10-17,56.029998779296875
2023-10-18,55.0099983215332
2023-10-19,54.45000076293945
2023-10-20,53.939998626708984
2023-10-23,53.68000030517578
2023-10-24,53.959999084472656
2023-10-25,53.06999969482422
2023-10-26,52.83000183105469
2023-10-27,52.70000076293945
2023-10-30,53.119998931884766
2023-10-31,53.43000030517578
2023-11-01,53.7599983215332
2023-11-02,54.72999954223633
2023-11-03,55.939998626708984
2023-11-06,55.70000076293945
2023-11-07,55.66999816894531
2023-11-08,55.54999923706055
2023-11-09,55.209999084472656
2023-11-10,55.63999938964844
2023-11-13,55.65999984741211
2023-11-14,57.7400016784668
2023-11-15,57.90999984741211
2023-11-16,57.43000030517578
2023-11-17,58.0099983215332
2023-11-20,58.5099983215332
2023-11-21,58.09000015258789
2023-11-22,58.36000061035156
2023-11-24,58.599998474121094
2023-11-27,58.529998779296875
2023-11-28,58.4900016784668
2023-11-29,58.84000015258789
2023-11-30,58.93000030517578
2023-12-01,59.880001068115234
2023-12-04,59.77000045776367
2023-12-05,59.349998474121094
2023-12-06,59.459999084472656
2023-12-07,59.77000045776367
2023-12-08,60.08000183105469
2023-12-11,60.349998474121094
2023-12-12,60.34000015258789
2023-12-13,61.59000015258789
2023-12-14,63.060001373291016
2023-12-15,62.86000061035156
2023-12-18,62.709999084472656
2023-12-19,63.290000915527344
2023-12-20,62.33000183105469
2023-12-21,63.2599983215332
2023-12-22,63.560001373291016
2023-12-26,63.95000076293945
2023-12-27,64.37000274658203
2023-12-28,64.33999633789062
2023-12-29,63.959999084472656
2024-01-02,63.060001373291016
2024-01-03,61.79999923706055
2024-01-04,61.88999938964844
2024-01-05,61.75
2024-01-08,62.65999984741211
2024-01-09,62.34000015258789
2024-01-10,62.59000015258789
2024-01-11,62.5099983215332
2024-01-12,62.5099983215332
2024-01-16,61.77000045776367
2024-01-17,61.15999984741211
2024-01-18,61.470001220703125
2024-01-19,61.91999816894531
2024-01-22,62.529998779296875
2024-01-23,62.29999923706055
2024-01-24,62.119998931884766
2024-01-25,62.22999954223633
2024-01-26,62.2599983215332
2024-01-29,62.869998931884766
2024-01-30,62.56999969482422
2024-01-31,61.95000076293945
2024-02-01,62.779998779296875
2024-02-02,62.790000915527344
2024-02-05,62.099998474121094
2024-02-06,62.56999969482422
2024-02-07,62.880001068115234
2024-02-08,63.529998779296875
2024-02-09,63.90999984741211
2024-02-12,64.2699966430664
2024-02-13,63.04999923706055
2024-02-14,63.900001525878906
2024-02-15,64.68000030517578
2024-02-16,64.37999725341797
2024-02-20,63.939998626708984
2024-02-21,63.66999816894531
2024-02-22,64.5
2024-02-23,64.54000091552734
2024-02-26,64.61000061035156
2024-02-27,64.9800033569336
2024-02-28,64.69999694824219
2024-02-29,64.87999725341797
2024-03-01,65.4800033569336
2024-03-04,65.29000091552734
2024-03-05,64.58999633789062
2024-03-06,65.16000366210938
2024-03-07,65.69000244140625
2024-03-08,65.33000183105469
2024-03-11,64.97000122070312
2024-03-12,65.37999725341797
2024-03-13,65.26000213623047
2024-03-14,64.66000366210938
2024-03-15,64.48999786376953
2024-03-18,64.45999908447266
2024-03-19,64.62000274658203
2024-03-20,65.4000015258789
2024-03-21,65.83000183105469
2024-03-22,65.33999633789062
2024-03-25,65.26000213623047
2024-03-26,65.3499984741211
2024-03-27,66.0199966430664
2024-03-28,66.06999969482422
2024-04-01,65.7300033569336
2024-04-02,65.04000091552734
2024-04-03,65.38999938964844
2024-04-04,64.8499984741211
2024-04-05,65.36000061035156
2024-04-08,65.62999725341797
2024-04-09,65.68000030517578
2024-04-10,64.6500015258789
2024-04-11,64.81999969482422
2024-04-12,63.52000045776367
2024-04-15,62.75
2024-04-16,62.29999923706055
2024-04-17,61.939998626708984
2024-04-18,61.810001373291016
2024-04-19,61.470001220703125
2024-04-22,61.83000183105469
2024-04-23,62.93000030517578
2024-04-24,62.84000015258789
2024-04-25,62.47999954223633
2024-04-26,62.83000183105469
2024-04-29,63.310001373291016
2024-04-30,62.41999816894531
2024-05-01,62.34000015258789
2024-05-02,63.0
2024-05-03,63.54999923706055
2024-05-06,64.30999755859375
2024-05-07,64.31999969482422
2024-05-08,64.0999984741211
2024-05-09,64.44000244140625
2024-05-10,64.51000213623047
2024-05-13,64.36000061035156
2024-05-14,64.91000366210938
2024-05-15,65.68000030517578
2024-05-16,65.41999816894531
2024-05-17,65.37000274658203
2024-05-20,65.68000030517578
2024-05-21,65.33000183105469
2024-05-22,64.91999816894531
2024-05-23,64.37999725341797
2024-05-24,64.9800033569336
2024-05-28,64.7699966430664
2024-05-29,63.88999938964844
2024-05-30,64.22000122070312
2024-05-31,64.58999633789062
2024-06-03,64.58000183105469
2024-06-04,63.88999938964844
2024-06-05,64.87000274658203
2024-06-06,64.69999694824219
2024-06-07,64.20999908447266
2024-06-10,64.44000244140625
2024-06-11,64.11000061035156
2024-06-12,65.0199966430664
2024-06-13,64.45999908447266
2024-06-14,63.869998931884766
2024-06-17,64.2300033569336
2024-06-18,64.33999633789062
2024-06-20,64.11000061035156
2024-06-21,64.0199966430664
2024-06-24,64.27999877929688
2024-06-25,63.939998626708984
2024-06-26,63.79999923706055
2024-06-27,63.97999954223633
2024-06-28,64.0999984741211
2024-07-01,63.779998779296875
2024-07-02,63.75
2024-07-03,64.26000213623047
2024-07-05,64.63999938964844
2024-07-08,64.62000274658203
2024-07-09,64.3499984741211
2024-07-10,64.81999969482422
2024-07-11,65.75
2024-07-12,66.44000244140625
2024-07-15,66.72000122070312
2024-07-16,67.83999633789062
2024-07-17,66.8499984741211
2024-07-18,66.11000061035156
2024-07-19,65.6500015258789
2024-07-22,66.26000213623047
2024-07-23,66.4000015258789
2024-07-24,65.05000305175781
2024-07-25,65.12999725341797
2024-07-26,65.87999725341797
2024-07-29,65.77999877929688
2024-07-30,65.76000213623047
2024-07-31,66.54000091552734
2024-08-01,64.79000091552734
2024-08-02,63.15999984741211
2024-08-05,61.38999938964844
2024-08-06,61.959999084472656
2024-08-07,61.599998474121094
2024-08-08,62.880001068115234
2024-08-09,62.900001525878906
2024-08-12,62.70000076293945
2024-08-13,63.7599983215332
2024-08-14,63.810001373291016
2024-08-15,64.93000030517578
2024-08-16,65.08999633789062
2024-08-19,65.73999786376953
2024-08-20,65.5199966430664
2024-08-21,66.16999816894531
2024-08-22,65.7300033569336
2024-08-23,67.0999984741211
2024-08-26,66.87000274658203
2024-08-27,66.73999786376953
2024-08-28,66.27999877929688
2024-08-29,66.5
2024-08-30,66.95999908447266
2024-09-03,65.20999908447266
2024-09-04,65.19000244140625
2024-09-05,64.88999938964844
2024-09-06,63.84000015258789
2024-09-09,64.27999877929688
2024-09-10,64.25
2024-09-11,64.77999877929688
2024-09-12,65.52999877929688
2024-09-13,66.38999938964844
2024-09-16,66.58999633789062
2024-09-17,66.87999725341797
2024-09-18,66.69999694824219
2024-09-19,67.87000274658203
2024-09-20,67.54000091552734
2024-09-23,67.5999984741211
2024-09-24,67.8499984741211
2024-09-25,67.41999816894531
2024-09-26,68.27999877929688
2024-09-27,68.2300033569336
2024-09-30,68.16000366210938
2024-10-01,67.51000213623047
2024-10-02,67.31999969482422
2024-10-03,66.86000061035156
2024-10-04,67.36000061035156
2024-10-07,66.8499984741211
2024-10-08,67.16000366210938
2024-10-09,67.45999908447266
2024-10-10,67.08999633789062
2024-10-11,67.87999725341797
2024-10-14,68.1500015258789
2024-10-15,67.79000091552734
2024-10-16,68.16999816894531
2024-10-17,67.94000244140625
2024-10-18,67.91999816894531
2024-10-21,67.22000122070312
2024-10-22,66.70999908447266
2024-10-23,66.1500015258789
2024-10-24,66.56999969482422
2024-10-25,66.33000183105469
2024-10-28,66.91000366210938
2024-10-29,66.87999725341797
2024-10-30,66.72000122070312
2024-10-31,65.97000122070312
2024-11-01,66.16000366210938
2024-11-04,66.30000305175781
2024-11-05,67.16000366210938
2024-11-06,68.2699966430664
2024-11-07,68.69999694824219
2024-11-08,68.76000213623047
2024-11-11,68.98999786376953
2024-11-12,67.91999816894531
2024-11-13,67.26000213623047
2024-11-14,66.91000366210938
2024-11-15,66.0999984741211
2024-11-18,66.16000366210938
2024-11-19,66.54000091552734
2024-11-20,66.56999969482422
2024-11-21,67.2699966430664
