Date,FEEFX
2023-09-14,68.69999694824219
2023-09-15,68.0
2023-09-18,67.9800033569336
2023-09-19,67.77999877929688
2023-09-20,67.26000213623047
2023-09-21,66.12000274658203
2023-09-22,66.06999969482422
2023-09-25,66.23999786376953
2023-09-26,65.33999633789062
2023-09-27,65.44000244140625
2023-09-28,65.94999694824219
2023-09-29,65.75
2023-10-02,65.48999786376953
2023-10-03,64.5
2023-10-04,64.94999694824219
2023-10-05,65.0
2023-10-06,65.8499984741211
2023-10-09,66.19999694824219
2023-10-10,66.7300033569336
2023-10-11,67.06999969482422
2023-10-12,66.73999786376953
2023-10-13,66.37999725341797
2023-10-16,67.13999938964844
2023-10-17,67.30000305175781
2023-10-18,66.41000366210938
2023-10-19,65.75
2023-10-20,65.06999969482422
2023-10-23,65.0
2023-10-24,65.44999694824219
2023-10-25,64.56999969482422
2023-10-26,63.7599983215332
2023-10-27,63.470001220703125
2023-10-30,64.1500015258789
2023-10-31,64.43000030517578
2023-11-01,65.12000274658203
2023-11-02,66.37999725341797
2023-11-03,67.02999877929688
2023-11-06,67.0999984741211
2023-11-07,67.2300033569336
2023-11-08,67.27999877929688
2023-11-09,66.98999786376953
2023-11-10,67.97000122070312
2023-11-13,67.93000030517578
2023-11-14,69.30999755859375
2023-11-15,69.41000366210938
2023-11-16,69.30000305175781
2023-11-17,69.58000183105469
2023-11-20,70.16999816894531
2023-11-21,69.91999816894531
2023-11-22,70.22000122070312
2023-11-24,70.38999938964844
2023-11-27,70.08999633789062
2023-11-28,70.06999969482422
2023-11-29,70.08999633789062
2023-11-30,70.4000015258789
2023-12-01,70.94999694824219
2023-12-04,70.52999877929688
2023-12-05,70.27999877929688
2023-12-06,69.88999938964844
2023-12-07,70.37999725341797
2023-12-08,70.79000091552734
2023-12-11,71.43000030517578
2023-12-12,71.91999816894531
2023-12-13,72.98999786376953
2023-12-14,73.44000244140625
2023-12-15,70.33999633789062
2023-12-18,70.66000366210938
2023-12-19,71.18000030517578
2023-12-20,70.08999633789062
2023-12-21,70.94999694824219
2023-12-22,71.1500015258789
2023-12-26,71.5
2023-12-27,71.69999694824219
2023-12-28,71.69999694824219
2023-12-29,71.47000122070312
2024-01-02,70.94999694824219
2024-01-03,70.25
2024-01-04,70.19999694824219
2024-01-05,70.2300033569336
2024-01-08,71.08999633789062
2024-01-09,70.95999908447266
2024-01-10,71.2300033569336
2024-01-11,71.25
2024-01-12,71.33999633789062
2024-01-16,70.94999694824219
2024-01-17,70.52999877929688
2024-01-18,71.16000366210938
2024-01-19,71.95999908447266
2024-01-22,72.0999984741211
2024-01-23,72.1500015258789
2024-01-24,72.43000030517578
2024-01-25,72.7300033569336
2024-01-26,72.76000213623047
2024-01-29,73.37000274658203
2024-01-30,73.27999877929688
2024-01-31,72.26000213623047
2024-02-01,73.16999816894531
2024-02-02,73.86000061035156
2024-02-05,73.55999755859375
2024-02-06,73.70999908447266
2024-02-07,74.33000183105469
2024-02-08,74.5999984741211
2024-02-09,75.06999969482422
2024-02-12,75.08000183105469
2024-02-13,73.91999816894531
2024-02-14,74.76000213623047
2024-02-15,75.33999633789062
2024-02-16,75.08999633789062
2024-02-20,74.72000122070312
2024-02-21,74.7699966430664
2024-02-22,76.33999633789062
2024-02-23,76.25
2024-02-26,76.16000366210938
2024-02-27,76.25
2024-02-28,76.0999984741211
2024-02-29,76.48999786376953
2024-03-01,77.58000183105469
2024-03-04,77.69999694824219
2024-03-05,76.69999694824219
2024-03-06,77.25
2024-03-07,78.37999725341797
2024-03-08,77.69999694824219
2024-03-11,77.44000244140625
2024-03-12,78.20999908447266
2024-03-13,77.88999938964844
2024-03-14,77.68000030517578
2024-03-15,77.18000030517578
2024-03-18,77.55000305175781
2024-03-19,77.8499984741211
2024-03-20,78.76000213623047
2024-03-21,79.51000213623047
2024-03-22,79.16999816894531
2024-03-25,79.2300033569336
2024-03-26,79.08000183105469
2024-03-27,79.55000305175781
2024-03-28,79.51000213623047
2024-04-01,79.56999969482422
2024-04-02,78.94999694824219
2024-04-03,79.43000030517578
2024-04-04,78.38999938964844
2024-04-05,79.27999877929688
2024-04-08,79.41000366210938
2024-04-09,79.37999725341797
2024-04-10,78.75
2024-04-11,79.29000091552734
2024-04-12,77.91000366210938
2024-04-15,76.93000030517578
2024-04-16,76.93000030517578
2024-04-17,76.5199966430664
2024-04-18,76.23999786376953
2024-04-19,75.55000305175781
2024-04-22,76.18000030517578
2024-04-23,77.38999938964844
2024-04-24,77.27999877929688
2024-04-25,76.97000122070312
2024-04-26,77.77999877929688
2024-04-29,77.83000183105469
2024-04-30,76.54000091552734
2024-05-01,76.19999694824219
2024-05-02,76.76000213623047
2024-05-03,77.58999633789062
2024-05-06,78.62999725341797
2024-05-07,78.79000091552734
2024-05-08,78.93000030517578
2024-05-09,79.29000091552734
2024-05-10,79.61000061035156
2024-05-13,79.44000244140625
2024-05-14,80.01000213623047
2024-05-15,81.19000244140625
2024-05-16,80.77999877929688
2024-05-17,80.83999633789062
2024-05-20,81.12000274658203
2024-05-21,81.19999694824219
2024-05-22,80.88999938964844
2024-05-23,80.25
2024-05-24,80.80999755859375
2024-05-28,80.5999984741211
2024-05-29,79.63999938964844
2024-05-30,79.1500015258789
2024-05-31,79.54000091552734
2024-06-03,79.48999786376953
2024-06-04,79.30000305175781
2024-06-05,80.5999984741211
2024-06-06,80.45999908447266
2024-06-07,80.12000274658203
2024-06-10,80.69999694824219
2024-06-11,80.66999816894531
2024-06-12,80.69999694824219
2024-06-13,81.08999633789062
2024-06-14,81.0
2024-06-17,81.8499984741211
2024-06-18,81.9800033569336
2024-06-20,81.79000091552734
2024-06-21,81.44000244140625
2024-06-24,81.30999755859375
2024-06-25,81.48999786376953
2024-06-26,81.37000274658203
2024-06-27,81.38999938964844
2024-06-28,81.13999938964844
2024-07-01,81.29000091552734
2024-07-02,81.69999694824219
2024-07-03,82.29000091552734
2024-07-05,82.58000183105469
2024-07-08,82.63999938964844
2024-07-09,82.36000061035156
2024-07-10,83.22000122070312
2024-07-11,82.94000244140625
2024-07-12,83.30000305175781
2024-07-15,83.43000030517578
2024-07-16,84.02999877929688
2024-07-17,82.25
2024-07-18,81.66000366210938
2024-07-19,81.2300033569336
2024-07-22,82.02999877929688
2024-07-23,82.22000122070312
2024-07-24,80.18000030517578
2024-07-25,79.8499984741211
2024-07-26,80.91000366210938
2024-07-29,80.9000015258789
2024-07-30,80.66999816894531
2024-07-31,82.22000122070312
2024-08-01,80.81999969482422
2024-08-02,78.94000244140625
2024-08-05,77.02999877929688
2024-08-06,77.87000274658203
2024-08-07,77.20999908447266
2024-08-08,79.22000122070312
2024-08-09,79.72000122070312
2024-08-12,79.58000183105469
2024-08-13,80.87000274658203
2024-08-14,81.13999938964844
2024-08-15,82.63999938964844
2024-08-16,82.66000366210938
2024-08-19,83.37999725341797
2024-08-20,83.13999938964844
2024-08-21,83.43000030517578
2024-08-22,82.76000213623047
2024-08-23,83.75
2024-08-26,83.33999633789062
2024-08-27,83.47000122070312
2024-08-28,82.9800033569336
2024-08-29,83.05000305175781
2024-08-30,83.7699966430664
2024-09-03,81.75
2024-09-04,81.54000091552734
2024-09-05,81.18000030517578
2024-09-06,79.48999786376953
2024-09-09,80.3499984741211
2024-09-10,80.68000030517578
2024-09-11,81.83000183105469
2024-09-12,82.7300033569336
2024-09-13,83.48999786376953
2024-09-16,83.6500015258789
2024-09-17,83.6500015258789
2024-09-18,83.13999938964844
2024-09-19,84.6500015258789
2024-09-20,84.69999694824219
2024-09-23,85.02999877929688
2024-09-24,85.29000091552734
2024-09-25,85.1500015258789
2024-09-26,85.73999786376953
2024-09-27,85.44000244140625
2024-09-30,85.44000244140625
2024-10-01,84.91000366210938
2024-10-02,85.04000091552734
2024-10-03,84.80000305175781
2024-10-04,85.72000122070312
2024-10-07,85.18000030517578
2024-10-08,85.80999755859375
2024-10-09,86.3499984741211
2024-10-10,86.20999908447266
2024-10-11,86.91999816894531
2024-10-14,87.41999816894531
2024-10-15,86.30000305175781
2024-10-16,86.76000213623047
2024-10-17,87.0199966430664
2024-10-18,87.16999816894531
2024-10-21,86.88999938964844
2024-10-22,86.94999694824219
2024-10-23,86.19000244140625
2024-10-24,86.30999755859375
2024-10-25,86.27999877929688
2024-10-28,86.44000244140625
2024-10-29,86.7699966430664
2024-10-30,86.58000183105469
2024-10-31,85.0999984741211
2024-11-01,85.29000091552734
2024-11-04,85.08000183105469
2024-11-05,86.27999877929688
2024-11-06,87.9800033569336
2024-11-07,88.48999786376953
2024-11-08,88.62999725341797
2024-11-11,88.9000015258789
2024-11-12,88.30000305175781
2024-11-13,88.05000305175781
2024-11-14,87.37999725341797
2024-11-15,86.12000274658203
2024-11-18,86.58999633789062
2024-11-19,86.95999908447266
2024-11-20,87.18000030517578
2024-11-21,87.37999725341797
