Date,AICCX
2023-06-27,46.130001068115234
2023-06-28,46.15999984741211
2023-06-29,46.31999969482422
2023-06-30,46.810001373291016
2023-07-03,46.790000915527344
2023-07-05,46.709999084472656
2023-07-06,46.29999923706055
2023-07-07,46.27000045776367
2023-07-10,46.4900016784668
2023-07-11,46.84000015258789
2023-07-12,47.20000076293945
2023-07-13,47.61000061035156
2023-07-14,47.529998779296875
2023-07-17,47.65999984741211
2023-07-18,48.029998779296875
2023-07-19,48.09000015258789
2023-07-20,47.81999969482422
2023-07-21,47.869998931884766
2023-07-24,47.9900016784668
2023-07-25,48.209999084472656
2023-07-26,48.11000061035156
2023-07-27,47.970001220703125
2023-07-28,48.459999084472656
2023-07-31,48.4900016784668
2023-08-01,48.400001525878906
2023-08-02,47.720001220703125
2023-08-03,47.58000183105469
2023-08-04,47.52000045776367
2023-08-07,48.0099983215332
2023-08-08,47.72999954223633
2023-08-09,47.38999938964844
2023-08-10,47.380001068115234
2023-08-11,47.27000045776367
2023-08-14,47.529998779296875
2023-08-15,46.97999954223633
2023-08-16,46.63999938964844
2023-08-17,46.2599983215332
2023-08-18,46.279998779296875
2023-08-21,46.54999923706055
2023-08-22,46.4900016784668
2023-08-23,46.9900016784668
2023-08-24,46.290000915527344
2023-08-25,46.560001373291016
2023-08-28,46.869998931884766
2023-08-29,47.52000045776367
2023-08-30,47.650001525878906
2023-08-31,47.66999816894531
2023-09-01,47.65999984741211
2023-09-05,47.43000030517578
2023-09-06,47.27000045776367
2023-09-07,47.189998626708984
2023-09-08,47.279998779296875
2023-09-11,47.54999923706055
2023-09-12,47.34000015258789
2023-09-13,47.279998779296875
2023-09-14,47.70000076293945
2023-09-15,47.20000076293945
2023-09-18,47.209999084472656
2023-09-19,47.11000061035156
2023-09-20,46.650001525878906
2023-09-21,45.900001525878906
2023-09-22,45.79999923706055
2023-09-25,45.939998626708984
2023-09-26,45.310001373291016
2023-09-27,45.45000076293945
2023-09-28,45.77000045776367
2023-09-29,45.54999923706055
2023-10-02,45.38999938964844
2023-10-03,44.779998779296875
2023-10-04,45.04999923706055
2023-10-05,44.9900016784668
2023-10-06,45.599998474121094
2023-10-09,45.869998931884766
2023-10-10,46.150001525878906
2023-10-11,46.36000061035156
2023-10-12,46.08000183105469
2023-10-13,45.79999923706055
2023-10-16,46.290000915527344
2023-10-17,46.33000183105469
2023-10-18,45.7599983215332
2023-10-19,45.41999816894531
2023-10-20,44.939998626708984
2023-10-23,44.880001068115234
2023-10-24,45.279998779296875
2023-10-25,44.709999084472656
2023-10-26,44.16999816894531
2023-10-27,44.029998779296875
2023-10-30,44.65999984741211
2023-10-31,44.900001525878906
2023-11-01,45.33000183105469
2023-11-02,46.130001068115234
2023-11-03,46.560001373291016
2023-11-06,46.56999969482422
2023-11-07,46.709999084472656
2023-11-08,46.790000915527344
2023-11-09,46.459999084472656
2023-11-10,47.220001220703125
2023-11-13,47.189998626708984
2023-11-14,48.09000015258789
2023-11-15,48.11000061035156
2023-11-16,48.279998779296875
2023-11-17,48.459999084472656
2023-11-20,48.83000183105469
2023-11-21,48.66999816894531
2023-11-22,48.90999984741211
2023-11-24,49.0
2023-11-27,48.810001373291016
2023-11-28,48.79999923706055
2023-11-29,48.779998779296875
2023-11-30,49.0
2023-12-01,49.29999923706055
2023-12-04,49.06999969482422
2023-12-05,48.880001068115234
2023-12-06,48.66999816894531
2023-12-07,49.0
2023-12-08,49.29999923706055
2023-12-11,49.70000076293945
2023-12-12,50.060001373291016
2023-12-13,48.689998626708984
2023-12-14,48.88999938964844
2023-12-15,48.91999816894531
2023-12-18,49.119998931884766
2023-12-19,49.439998626708984
2023-12-20,48.77000045776367
2023-12-21,49.369998931884766
2023-12-22,49.5
2023-12-26,49.72999954223633
2023-12-27,49.83000183105469
2023-12-28,49.84000015258789
2023-12-29,49.70000076293945
2024-01-02,49.25
2024-01-03,48.81999969482422
2024-01-04,48.77000045776367
2024-01-05,48.849998474121094
2024-01-08,49.439998626708984
2024-01-09,49.38999938964844
2024-01-10,49.63999938964844
2024-01-11,49.68000030517578
2024-01-12,49.75
2024-01-16,49.459999084472656
2024-01-17,49.15999984741211
2024-01-18,49.630001068115234
2024-01-19,50.2599983215332
2024-01-22,50.279998779296875
2024-01-23,50.36000061035156
2024-01-24,50.43000030517578
2024-01-25,50.709999084472656
2024-01-26,50.619998931884766
2024-01-29,51.04999923706055
2024-01-30,51.0099983215332
2024-01-31,50.29999923706055
2024-02-01,50.88999938964844
2024-02-02,51.45000076293945
2024-02-05,51.18000030517578
2024-02-06,51.310001373291016
2024-02-07,51.689998626708984
2024-02-08,51.7599983215332
2024-02-09,51.95000076293945
2024-02-12,51.91999816894531
2024-02-13,51.220001220703125
2024-02-14,51.779998779296875
2024-02-15,52.150001525878906
2024-02-16,51.88999938964844
2024-02-20,51.650001525878906
2024-02-21,51.7400016784668
2024-02-22,52.709999084472656
2024-02-23,52.779998779296875
2024-02-26,52.63999938964844
2024-02-27,52.77000045776367
2024-02-28,52.68000030517578
2024-02-29,52.959999084472656
2024-03-01,53.52000045776367
2024-03-04,53.52000045776367
2024-03-05,52.84000015258789
2024-03-06,53.09000015258789
2024-03-07,53.77000045776367
2024-03-08,53.43000030517578
2024-03-11,53.29999923706055
2024-03-12,53.7400016784668
2024-03-13,53.650001525878906
2024-03-14,53.59000015258789
2024-03-15,53.189998626708984
2024-03-18,53.5
2024-03-19,53.810001373291016
2024-03-20,54.36000061035156
2024-03-21,54.720001220703125
2024-03-22,54.59000015258789
2024-03-25,54.380001068115234
2024-03-26,54.27000045776367
2024-03-27,54.7400016784668
2024-03-28,54.720001220703125
2024-04-01,54.709999084472656
2024-04-02,54.33000183105469
2024-04-03,54.560001373291016
2024-04-04,53.88999938964844
2024-04-05,54.61000061035156
2024-04-08,54.66999816894531
2024-04-09,54.630001068115234
2024-04-10,54.130001068115234
2024-04-11,54.52000045776367
2024-04-12,53.650001525878906
2024-04-15,53.0099983215332
2024-04-16,53.040000915527344
2024-04-17,52.75
2024-04-18,52.560001373291016
2024-04-19,52.130001068115234
2024-04-22,52.540000915527344
2024-04-23,53.40999984741211
2024-04-24,53.31999969482422
2024-04-25,53.08000183105469
2024-04-26,53.689998626708984
2024-04-29,53.79999923706055
2024-04-30,52.849998474121094
2024-05-01,52.72999954223633
2024-05-02,53.119998931884766
2024-05-03,53.68000030517578
2024-05-06,54.34000015258789
2024-05-07,54.4900016784668
2024-05-08,54.54999923706055
2024-05-09,54.7599983215332
2024-05-10,54.869998931884766
2024-05-13,54.75
2024-05-14,55.029998779296875
2024-05-15,55.720001220703125
2024-05-16,55.52000045776367
2024-05-17,55.56999969482422
2024-05-20,55.68000030517578
2024-05-21,55.75
2024-05-22,55.59000015258789
2024-05-23,55.099998474121094
2024-05-24,55.470001220703125
2024-05-28,55.36000061035156
2024-05-29,54.83000183105469
2024-05-30,54.45000076293945
2024-05-31,54.810001373291016
2024-06-03,54.77000045776367
2024-06-04,54.83000183105469
2024-06-05,55.540000915527344
2024-06-06,55.560001373291016
2024-06-07,55.5
2024-06-10,55.7599983215332
2024-06-11,55.75
2024-06-12,55.88999938964844
2024-06-13,55.9900016784668
2024-06-14,55.970001220703125
2024-06-17,56.52000045776367
2024-06-18,56.5099983215332
2024-06-20,56.5
2024-06-21,56.38999938964844
2024-06-24,56.290000915527344
2024-06-25,56.380001068115234
2024-06-26,56.459999084472656
2024-06-27,56.529998779296875
2024-06-28,56.369998931884766
2024-07-01,56.459999084472656
2024-07-02,56.75
2024-07-03,56.97999954223633
2024-07-05,57.33000183105469
2024-07-08,57.349998474121094
2024-07-09,57.2400016784668
2024-07-10,57.75
2024-07-11,57.4900016784668
2024-07-12,57.63999938964844
2024-07-15,57.75
2024-07-16,58.189998626708984
2024-07-17,57.349998474121094
2024-07-18,56.970001220703125
2024-07-19,56.68000030517578
2024-07-22,57.25
2024-07-23,57.5
2024-07-24,56.15999984741211
2024-07-25,56.04999923706055
2024-07-26,56.68000030517578
2024-07-29,56.75
2024-07-30,56.689998626708984
2024-07-31,57.4900016784668
2024-08-01,56.79999923706055
2024-08-02,55.599998474121094
2024-08-05,54.209999084472656
2024-08-06,54.790000915527344
2024-08-07,54.41999816894531
2024-08-08,55.650001525878906
2024-08-09,55.93000030517578
2024-08-12,55.79999923706055
2024-08-13,56.63999938964844
2024-08-14,56.779998779296875
2024-08-15,57.70000076293945
2024-08-16,57.66999816894531
2024-08-19,58.130001068115234
2024-08-20,58.0
2024-08-21,58.189998626708984
2024-08-22,57.79999923706055
2024-08-23,58.380001068115234
2024-08-26,58.18000030517578
2024-08-27,58.290000915527344
2024-08-28,58.0
2024-08-29,58.11000061035156
2024-08-30,58.630001068115234
2024-09-03,57.439998626708984
2024-09-04,57.439998626708984
2024-09-05,57.189998626708984
2024-09-06,56.189998626708984
2024-09-09,56.86000061035156
2024-09-10,57.04999923706055
2024-09-11,57.63999938964844
2024-09-12,58.16999816894531
2024-09-13,58.59000015258789
2024-09-16,58.77000045776367
2024-09-17,58.7599983215332
2024-09-18,58.560001373291016
2024-09-19,59.5099983215332
2024-09-20,59.470001220703125
2024-09-23,59.70000076293945
2024-09-24,59.849998474121094
2024-09-25,59.689998626708984
2024-09-26,59.9900016784668
2024-09-27,59.849998474121094
2024-09-30,59.97999954223633
2024-10-01,59.58000183105469
2024-10-02,59.61000061035156
2024-10-03,59.400001525878906
2024-10-04,60.02000045776367
2024-10-07,59.52000045776367
2024-10-08,59.9900016784668
2024-10-09,60.439998626708984
2024-10-10,60.290000915527344
2024-10-11,60.72999954223633
2024-10-14,61.119998931884766
2024-10-15,60.65999984741211
2024-10-16,60.86000061035156
2024-10-17,60.91999816894531
2024-10-18,61.08000183105469
2024-10-21,60.86000061035156
2024-10-22,60.880001068115234
2024-10-23,60.36000061035156
2024-10-24,60.2400016784668
2024-10-25,60.220001220703125
2024-10-28,60.380001068115234
2024-10-29,60.599998474121094
2024-10-30,60.560001373291016
2024-10-31,59.5099983215332
2024-11-01,59.66999816894531
2024-11-04,59.47999954223633
2024-11-05,60.04999923706055
2024-11-06,61.470001220703125
2024-11-07,61.880001068115234
2024-11-08,62.09000015258789
2024-11-11,62.130001068115234
2024-11-12,61.88999938964844
2024-11-13,61.790000915527344
2024-11-14,61.31999969482422
2024-11-15,60.4900016784668
2024-11-18,60.709999084472656
2024-11-19,60.79999923706055
2024-11-20,60.869998931884766
2024-11-21,61.040000915527344
