Date,RAEBX
2023-10-25,32.27000045776367
2023-10-26,31.8700008392334
2023-10-27,31.790000915527344
2023-10-30,32.13999938964844
2023-10-31,32.36000061035156
2023-11-01,32.65999984741211
2023-11-02,33.310001373291016
2023-11-03,33.779998779296875
2023-11-06,33.7400016784668
2023-11-07,33.9900016784668
2023-11-08,34.02000045776367
2023-11-09,33.790000915527344
2023-11-10,34.33000183105469
2023-11-13,34.34000015258789
2023-11-14,35.16999816894531
2023-11-15,35.25
2023-11-16,35.22999954223633
2023-11-17,35.31999969482422
2023-11-20,35.65999984741211
2023-11-21,35.61000061035156
2023-11-22,35.790000915527344
2023-11-24,35.83000183105469
2023-11-27,35.72999954223633
2023-11-28,35.65999984741211
2023-11-29,35.689998626708984
2023-11-30,35.81999969482422
2023-12-01,36.18000030517578
2023-12-04,36.02000045776367
2023-12-05,35.83000183105469
2023-12-06,35.689998626708984
2023-12-07,35.970001220703125
2023-12-08,36.16999816894531
2023-12-11,36.459999084472656
2023-12-12,36.7400016784668
2023-12-13,36.27000045776367
2023-12-14,36.459999084472656
2023-12-15,36.470001220703125
2023-12-18,36.630001068115234
2023-12-19,36.91999816894531
2023-12-20,36.34000015258789
2023-12-21,36.86000061035156
2023-12-22,36.939998626708984
2023-12-26,37.11000061035156
2023-12-27,37.209999084472656
2023-12-28,37.220001220703125
2023-12-29,37.029998779296875
2024-01-02,36.619998931884766
2024-01-03,36.04999923706055
2024-01-04,36.040000915527344
2024-01-05,36.029998779296875
2024-01-08,36.65999984741211
2024-01-09,36.689998626708984
2024-01-10,36.91999816894531
2024-01-11,37.0099983215332
2024-01-12,37.02000045776367
2024-01-16,36.869998931884766
2024-01-17,36.66999816894531
2024-01-18,37.09000015258789
2024-01-19,37.5099983215332
2024-01-22,37.70000076293945
2024-01-23,37.68000030517578
2024-01-24,37.70000076293945
2024-01-25,37.90999984741211
2024-01-26,37.93000030517578
2024-01-29,38.31999969482422
2024-01-30,38.18000030517578
2024-01-31,37.54999923706055
2024-02-01,38.09000015258789
2024-02-02,38.599998474121094
2024-02-05,38.45000076293945
2024-02-06,38.58000183105469
2024-02-07,39.029998779296875
2024-02-08,39.16999816894531
2024-02-09,39.38999938964844
2024-02-12,39.34000015258789
2024-02-13,38.65999984741211
2024-02-14,39.220001220703125
2024-02-15,39.45000076293945
2024-02-16,39.189998626708984
2024-02-20,38.88999938964844
2024-02-21,38.810001373291016
2024-02-22,39.75
2024-02-23,39.7599983215332
2024-02-26,39.72999954223633
2024-02-27,39.869998931884766
2024-02-28,39.72999954223633
2024-02-29,39.95000076293945
2024-03-01,40.380001068115234
2024-03-04,40.33000183105469
2024-03-05,39.75
2024-03-06,39.9900016784668
2024-03-07,40.560001373291016
2024-03-08,40.15999984741211
2024-03-11,39.959999084472656
2024-03-12,40.40999984741211
2024-03-13,40.369998931884766
2024-03-14,40.2400016784668
2024-03-15,39.83000183105469
2024-03-18,40.029998779296875
2024-03-19,40.25
2024-03-20,40.70000076293945
2024-03-21,41.060001373291016
2024-03-22,40.91999816894531
2024-03-25,40.79999923706055
2024-03-26,40.7400016784668
2024-03-27,40.95000076293945
2024-03-28,40.95000076293945
2024-04-01,40.90999984741211
2024-04-02,40.529998779296875
2024-04-03,40.720001220703125
2024-04-04,40.15999984741211
2024-04-05,40.72999954223633
2024-04-08,40.77000045776367
2024-04-09,40.84000015258789
2024-04-10,40.41999816894531
2024-04-11,40.7400016784668
2024-04-12,40.040000915527344
2024-04-15,39.439998626708984
2024-04-16,39.43000030517578
2024-04-17,39.099998474121094
2024-04-18,38.86000061035156
2024-04-19,38.36000061035156
2024-04-22,38.63999938964844
2024-04-23,39.349998474121094
2024-04-24,39.290000915527344
2024-04-25,39.09000015258789
2024-04-26,39.5
2024-04-29,39.54999923706055
2024-04-30,38.90999984741211
2024-05-01,38.81999969482422
2024-05-02,39.130001068115234
2024-05-03,39.56999969482422
2024-05-06,40.11000061035156
2024-05-07,40.209999084472656
2024-05-08,40.119998931884766
2024-05-09,40.27000045776367
2024-05-10,40.380001068115234
2024-05-13,40.2599983215332
2024-05-14,40.459999084472656
2024-05-15,41.0099983215332
2024-05-16,40.79999923706055
2024-05-17,40.790000915527344
2024-05-20,40.9900016784668
2024-05-21,40.9900016784668
2024-05-22,40.880001068115234
2024-05-23,40.560001373291016
2024-05-24,40.900001525878906
2024-05-28,40.75
2024-05-29,40.400001525878906
2024-05-30,39.9900016784668
2024-05-31,40.209999084472656
2024-06-03,40.2400016784668
2024-06-04,40.25
2024-06-05,40.97999954223633
2024-06-06,40.9900016784668
2024-06-07,40.849998474121094
2024-06-10,41.04999923706055
2024-06-11,41.150001525878906
2024-06-12,40.810001373291016
2024-06-13,40.90999984741211
2024-06-14,40.81999969482422
2024-06-17,41.20000076293945
2024-06-18,41.220001220703125
2024-06-20,41.099998474121094
2024-06-21,41.08000183105469
2024-06-24,40.959999084472656
2024-06-25,41.08000183105469
2024-06-26,41.13999938964844
2024-06-27,41.209999084472656
2024-06-28,41.04999923706055
2024-07-01,41.04999923706055
2024-07-02,41.2599983215332
2024-07-03,41.47999954223633
2024-07-05,41.720001220703125
2024-07-08,41.689998626708984
2024-07-09,41.540000915527344
2024-07-10,41.869998931884766
2024-07-11,41.7599983215332
2024-07-12,41.939998626708984
2024-07-15,41.9900016784668
2024-07-16,42.34000015258789
2024-07-17,41.349998474121094
2024-07-18,40.9900016784668
2024-07-19,40.83000183105469
2024-07-22,41.31999969482422
2024-07-23,41.5099983215332
2024-07-24,40.41999816894531
2024-07-25,40.279998779296875
2024-07-26,40.66999816894531
2024-07-29,40.689998626708984
2024-07-30,40.58000183105469
2024-07-31,41.279998779296875
2024-08-01,40.689998626708984
2024-08-02,39.79999923706055
2024-08-05,38.77000045776367
2024-08-06,39.18000030517578
2024-08-07,38.86000061035156
2024-08-08,39.84000015258789
2024-08-09,40.04999923706055
2024-08-12,39.970001220703125
2024-08-13,40.63999938964844
2024-08-14,40.75
2024-08-15,41.52000045776367
2024-08-16,41.4900016784668
2024-08-19,41.88999938964844
2024-08-20,41.84000015258789
2024-08-21,42.02000045776367
2024-08-22,41.619998931884766
2024-08-23,42.099998474121094
2024-08-26,41.869998931884766
2024-08-27,41.97999954223633
2024-08-28,41.709999084472656
2024-08-29,41.79999923706055
2024-08-30,42.11000061035156
2024-09-03,41.150001525878906
2024-09-04,41.040000915527344
2024-09-05,40.83000183105469
2024-09-06,40.099998474121094
2024-09-09,40.5099983215332
2024-09-10,40.709999084472656
2024-09-11,41.310001373291016
2024-09-12,41.72999954223633
2024-09-13,42.06999969482422
2024-09-16,42.09000015258789
2024-09-17,42.119998931884766
2024-09-18,42.02000045776367
2024-09-19,42.810001373291016
2024-09-20,42.72999954223633
2024-09-23,42.83000183105469
2024-09-24,42.939998626708984
2024-09-25,42.849998474121094
2024-09-26,43.040000915527344
2024-09-27,42.900001525878906
2024-09-30,42.9900016784668
2024-10-01,42.630001068115234
2024-10-02,42.70000076293945
2024-10-03,42.52000045776367
2024-10-04,42.91999816894531
2024-10-07,42.4900016784668
2024-10-08,42.97999954223633
2024-10-09,43.31999969482422
2024-10-10,43.220001220703125
2024-10-11,43.56999969482422
2024-10-14,43.86000061035156
2024-10-15,43.43000030517578
2024-10-16,43.540000915527344
2024-10-17,43.58000183105469
2024-10-18,43.7400016784668
2024-10-21,43.54999923706055
2024-10-22,43.5
2024-10-23,42.9900016784668
2024-10-24,43.0
2024-10-25,43.04999923706055
2024-10-28,43.130001068115234
2024-10-29,43.34000015258789
2024-10-30,43.209999084472656
2024-10-31,42.31999969482422
2024-11-01,42.58000183105469
2024-11-04,42.529998779296875
2024-11-05,43.06999969482422
2024-11-06,44.029998779296875
2024-11-07,44.310001373291016
2024-11-08,44.56999969482422
2024-11-11,44.75
2024-11-12,44.619998931884766
2024-11-13,44.56999969482422
2024-11-14,44.11000061035156
2024-11-15,43.2400016784668
2024-11-18,43.31999969482422
2024-11-19,43.47999954223633
2024-11-20,43.59000015258789
2024-11-21,43.709999084472656
