Date,FSFWX
2023-06-06,61.63999938964844
2023-06-07,61.689998626708984
2023-06-08,61.77000045776367
2023-06-09,61.599998474121094
2023-06-12,62.25
2023-06-13,62.880001068115234
2023-06-14,62.720001220703125
2023-06-15,63.349998474121094
2023-06-16,63.130001068115234
2023-06-20,62.65999984741211
2023-06-21,62.540000915527344
2023-06-22,62.20000076293945
2023-06-23,61.5099983215332
2023-06-26,61.5
2023-06-27,62.130001068115234
2023-06-28,62.310001373291016
2023-06-29,62.56999969482422
2023-06-30,63.13999938964844
2023-07-03,63.099998474121094
2023-07-05,62.689998626708984
2023-07-06,61.720001220703125
2023-07-07,62.22999954223633
2023-07-10,62.900001525878906
2023-07-11,63.560001373291016
2023-07-12,64.30999755859375
2023-07-13,65.08000183105469
2023-07-14,64.79000091552734
2023-07-17,64.8499984741211
2023-07-18,65.22000122070312
2023-07-19,65.41999816894531
2023-07-20,64.7699966430664
2023-07-21,64.69999694824219
2023-07-24,64.62999725341797
2023-07-25,64.8499984741211
2023-07-26,65.08000183105469
2023-07-27,64.54000091552734
2023-07-28,65.26000213623047
2023-07-31,65.41999816894531
2023-08-01,65.06999969482422
2023-08-02,63.90999984741211
2023-08-03,63.81999969482422
2023-08-04,63.95000076293945
2023-08-07,64.18000030517578
2023-08-08,63.47999954223633
2023-08-09,63.369998931884766
2023-08-10,63.400001525878906
2023-08-11,63.119998931884766
2023-08-14,63.08000183105469
2023-08-15,62.43000030517578
2023-08-16,61.91999816894531
2023-08-17,61.08000183105469
2023-08-18,61.130001068115234
2023-08-21,61.18000030517578
2023-08-22,61.31999969482422
2023-08-23,61.97999954223633
2023-08-24,61.220001220703125
2023-08-25,61.41999816894531
2023-08-28,61.68000030517578
2023-08-29,62.75
2023-08-30,62.939998626708984
2023-08-31,62.95000076293945
2023-09-01,63.16999816894531
2023-09-05,62.439998626708984
2023-09-06,62.25
2023-09-07,61.77000045776367
2023-09-08,61.619998931884766
2023-09-11,61.88999938964844
2023-09-12,61.45000076293945
2023-09-13,61.22999954223633
2023-09-14,61.70000076293945
2023-09-15,61.310001373291016
2023-09-18,61.02000045776367
2023-09-19,60.72999954223633
2023-09-20,60.470001220703125
2023-09-21,59.400001525878906
2023-09-22,59.41999816894531
2023-09-25,59.439998626708984
2023-09-26,58.599998474121094
2023-09-27,58.81999969482422
2023-09-28,59.369998931884766
2023-09-29,59.310001373291016
2023-10-02,58.66999816894531
2023-10-03,57.720001220703125
2023-10-04,57.83000183105469
2023-10-05,57.869998931884766
2023-10-06,58.43000030517578
2023-10-09,58.43000030517578
2023-10-10,59.220001220703125
2023-10-11,59.189998626708984
2023-10-12,58.380001068115234
2023-10-13,57.810001373291016
2023-10-16,58.33000183105469
2023-10-17,58.58000183105469
2023-10-18,57.52000045776367
2023-10-19,56.93000030517578
2023-10-20,56.400001525878906
2023-10-23,56.130001068115234
2023-10-24,56.41999816894531
2023-10-25,55.5
2023-10-26,55.25
2023-10-27,55.11000061035156
2023-10-30,55.54999923706055
2023-10-31,55.880001068115234
2023-11-01,56.220001220703125
2023-11-02,57.25
2023-11-03,58.5099983215332
2023-11-06,58.25
2023-11-07,58.22999954223633
2023-11-08,58.11000061035156
2023-11-09,57.75
2023-11-10,58.20000076293945
2023-11-13,58.22999954223633
2023-11-14,60.400001525878906
2023-11-15,60.58000183105469
2023-11-16,60.08000183105469
2023-11-17,60.689998626708984
2023-11-20,61.220001220703125
2023-11-21,60.77000045776367
2023-11-22,61.060001373291016
2023-11-24,61.31999969482422
2023-11-27,61.2400016784668
2023-11-28,61.20000076293945
2023-11-29,61.56999969482422
2023-11-30,61.66999816894531
2023-12-01,62.66999816894531
2023-12-04,62.54999923706055
2023-12-05,62.119998931884766
2023-12-06,62.22999954223633
2023-12-07,62.54999923706055
2023-12-08,62.880001068115234
2023-12-11,63.16999816894531
2023-12-12,63.15999984741211
2023-12-13,64.47000122070312
2023-12-14,66.01000213623047
2023-12-15,65.80000305175781
2023-12-18,65.6500015258789
2023-12-19,65.83999633789062
2023-12-20,64.8499984741211
2023-12-21,65.81999969482422
2023-12-22,66.12999725341797
2023-12-26,66.54000091552734
2023-12-27,66.9800033569336
2023-12-28,66.94999694824219
2023-12-29,66.55999755859375
2024-01-02,65.62999725341797
2024-01-03,64.30999755859375
2024-01-04,64.41000366210938
2024-01-05,64.2699966430664
2024-01-08,65.22000122070312
2024-01-09,64.87999725341797
2024-01-10,65.1500015258789
2024-01-11,65.06999969482422
2024-01-12,65.06999969482422
2024-01-16,64.30000305175781
2024-01-17,63.65999984741211
2024-01-18,63.9900016784668
2024-01-19,64.45999908447266
2024-01-22,65.0999984741211
2024-01-23,64.86000061035156
2024-01-24,64.66999816894531
2024-01-25,64.79000091552734
2024-01-26,64.81999969482422
2024-01-29,65.45999908447266
2024-01-30,65.1500015258789
2024-01-31,64.51000213623047
2024-02-01,65.37000274658203
2024-02-02,65.37999725341797
2024-02-05,64.66999816894531
2024-02-06,65.16000366210938
2024-02-07,65.48999786376953
2024-02-08,66.16000366210938
2024-02-09,66.55999755859375
2024-02-12,66.94000244140625
2024-02-13,65.66999816894531
2024-02-14,66.55999755859375
2024-02-15,67.37000274658203
2024-02-16,67.05999755859375
2024-02-20,66.61000061035156
2024-02-21,66.33000183105469
2024-02-22,67.19000244140625
2024-02-23,67.2300033569336
2024-02-26,67.30999755859375
2024-02-27,67.69999694824219
2024-02-28,67.41000366210938
2024-02-29,67.58999633789062
2024-03-01,68.22000122070312
2024-03-04,68.02999877929688
2024-03-05,67.30999755859375
2024-03-06,67.88999938964844
2024-03-07,68.45999908447266
2024-03-08,68.06999969482422
2024-03-11,67.70999908447266
2024-03-12,68.13999938964844
2024-03-13,68.01000213623047
2024-03-14,67.37999725341797
2024-03-15,67.20999908447266
2024-03-18,67.18000030517578
2024-03-19,67.3499984741211
2024-03-20,68.16999816894531
2024-03-21,68.62000274658203
2024-03-22,68.11000061035156
2024-03-25,68.02999877929688
2024-03-26,68.12999725341797
2024-03-27,68.81999969482422
2024-03-28,68.87999725341797
2024-04-01,68.52999877929688
2024-04-02,67.80999755859375
2024-04-03,68.16999816894531
2024-04-04,67.62000274658203
2024-04-05,68.13999938964844
2024-04-08,68.43000030517578
2024-04-09,68.48999786376953
2024-04-10,67.41999816894531
2024-04-11,67.58999633789062
2024-04-12,66.23999786376953
2024-04-15,65.44000244140625
2024-04-16,64.97000122070312
2024-04-17,64.5999984741211
2024-04-18,64.47000122070312
2024-04-19,64.0999984741211
2024-04-22,64.48999786376953
2024-04-23,65.63999938964844
2024-04-24,65.54000091552734
2024-04-25,65.16999816894531
2024-04-26,65.52999877929688
2024-04-29,66.04000091552734
2024-04-30,65.11000061035156
2024-05-01,65.02999877929688
2024-05-02,65.72000122070312
2024-05-03,66.30000305175781
2024-05-06,67.0999984741211
2024-05-07,67.0999984741211
2024-05-08,66.87999725341797
2024-05-09,67.2300033569336
2024-05-10,67.30999755859375
2024-05-13,67.16000366210938
2024-05-14,67.7300033569336
2024-05-15,68.52999877929688
2024-05-16,68.2699966430664
2024-05-17,68.20999908447266
2024-05-20,68.54000091552734
2024-05-21,68.18000030517578
2024-05-22,67.76000213623047
2024-05-23,67.19000244140625
2024-05-24,67.81999969482422
2024-05-28,67.61000061035156
2024-05-29,66.68000030517578
2024-05-30,67.02999877929688
2024-05-31,67.41999816894531
2024-06-03,67.41000366210938
2024-06-04,66.69000244140625
2024-06-05,67.72000122070312
2024-06-06,67.54000091552734
2024-06-07,67.02999877929688
2024-06-10,67.2699966430664
2024-06-11,66.93000030517578
2024-06-12,67.88999938964844
2024-06-13,67.30999755859375
2024-06-14,66.68000030517578
2024-06-17,67.05999755859375
2024-06-18,67.18000030517578
2024-06-20,66.94999694824219
2024-06-21,66.86000061035156
2024-06-24,67.12999725341797
2024-06-25,66.7699966430664
2024-06-26,66.62999725341797
2024-06-27,66.81999969482422
2024-06-28,66.94999694824219
2024-07-01,66.62000274658203
2024-07-02,66.58999633789062
2024-07-03,67.12000274658203
2024-07-05,67.5199966430664
2024-07-08,67.51000213623047
2024-07-09,67.22000122070312
2024-07-10,67.70999908447266
2024-07-11,68.69000244140625
2024-07-12,69.41000366210938
2024-07-15,69.69999694824219
2024-07-16,70.87999725341797
2024-07-17,69.83999633789062
2024-07-18,69.06999969482422
2024-07-19,68.5999984741211
2024-07-22,69.23999786376953
2024-07-23,69.37999725341797
2024-07-24,67.9800033569336
2024-07-25,68.05999755859375
2024-07-26,68.8499984741211
2024-07-29,68.73999786376953
2024-07-30,68.7300033569336
2024-07-31,69.54000091552734
2024-08-01,67.70999908447266
2024-08-02,66.01000213623047
2024-08-05,64.16000366210938
2024-08-06,64.76000213623047
2024-08-07,64.38999938964844
2024-08-08,65.7300033569336
2024-08-09,65.75
2024-08-12,65.55000305175781
2024-08-13,66.6500015258789
2024-08-14,66.69999694824219
2024-08-15,67.87999725341797
2024-08-16,68.05000305175781
2024-08-19,68.7300033569336
2024-08-20,68.5
2024-08-21,69.19000244140625
2024-08-22,68.7300033569336
2024-08-23,70.16000366210938
2024-08-26,69.91999816894531
2024-08-27,69.79000091552734
2024-08-28,69.30000305175781
2024-08-29,69.54000091552734
2024-08-30,70.02999877929688
2024-09-03,68.19999694824219
2024-09-04,68.18000030517578
2024-09-05,67.87000274658203
2024-09-06,66.7699966430664
2024-09-09,67.23999786376953
2024-09-10,67.20999908447266
2024-09-11,67.76000213623047
2024-09-12,68.55000305175781
2024-09-13,69.44999694824219
2024-09-16,69.66000366210938
2024-09-17,69.95999908447266
2024-09-18,69.77999877929688
2024-09-19,71.0
2024-09-20,70.66000366210938
2024-09-23,70.72000122070312
2024-09-24,70.98999786376953
2024-09-25,70.54000091552734
2024-09-26,71.44000244140625
2024-09-27,71.38999938964844
2024-09-30,71.33000183105469
2024-10-01,70.63999938964844
2024-10-02,70.44999694824219
2024-10-03,69.97000122070312
2024-10-04,70.48999786376953
2024-10-07,69.97000122070312
2024-10-08,70.29000091552734
2024-10-09,70.5999984741211
2024-10-10,70.20999908447266
2024-10-11,71.05000305175781
2024-10-14,71.33999633789062
2024-10-15,70.95999908447266
2024-10-16,71.36000061035156
2024-10-17,71.12000274658203
2024-10-18,71.0999984741211
2024-10-21,70.37000274658203
2024-10-22,69.83000183105469
2024-10-23,69.25
2024-10-24,69.69000244140625
2024-10-25,69.44000244140625
2024-10-28,70.05000305175781
2024-10-29,70.0199966430664
2024-10-30,69.86000061035156
2024-10-31,69.06999969482422
2024-11-01,69.2699966430664
2024-11-04,69.43000030517578
2024-11-05,70.33000183105469
2024-11-06,71.48999786376953
2024-11-07,71.94999694824219
2024-11-08,72.01000213623047
2024-11-11,72.25
2024-11-12,71.13999938964844
2024-11-13,70.44000244140625
2024-11-14,70.08000183105469
2024-11-15,69.2300033569336
2024-11-18,69.30000305175781
2024-11-19,69.69999694824219
2024-11-20,69.7300033569336
2024-11-21,70.47000122070312
