Date,RICHX
2024-02-22,53.459999084472656
2024-02-23,53.529998779296875
2024-02-26,53.38999938964844
2024-02-27,53.52000045776367
2024-02-28,53.439998626708984
2024-02-29,53.720001220703125
2024-03-01,54.290000915527344
2024-03-04,54.290000915527344
2024-03-05,53.61000061035156
2024-03-06,53.86000061035156
2024-03-07,54.54999923706055
2024-03-08,54.209999084472656
2024-03-11,54.08000183105469
2024-03-12,54.529998779296875
2024-03-13,54.31999969482422
2024-03-14,54.2599983215332
2024-03-15,53.849998474121094
2024-03-18,54.16999816894531
2024-03-19,54.47999954223633
2024-03-20,55.04999923706055
2024-03-21,55.40999984741211
2024-03-22,55.279998779296875
2024-03-25,55.08000183105469
2024-03-26,54.959999084472656
2024-03-27,55.439998626708984
2024-03-28,55.43000030517578
2024-04-01,55.40999984741211
2024-04-02,55.029998779296875
2024-04-03,55.27000045776367
2024-04-04,54.59000015258789
2024-04-05,55.31999969482422
2024-04-08,55.38999938964844
2024-04-09,55.34000015258789
2024-04-10,54.849998474121094
2024-04-11,55.2400016784668
2024-04-12,54.36000061035156
2024-04-15,53.709999084472656
2024-04-16,53.75
2024-04-17,53.45000076293945
2024-04-18,53.2599983215332
2024-04-19,52.83000183105469
2024-04-22,53.25
2024-04-23,54.130001068115234
2024-04-24,54.040000915527344
2024-04-25,53.79999923706055
2024-04-26,54.41999816894531
2024-04-29,54.529998779296875
2024-04-30,53.56999969482422
2024-05-01,53.45000076293945
2024-05-02,53.849998474121094
2024-05-03,54.41999816894531
2024-05-06,55.08000183105469
2024-05-07,55.2400016784668
2024-05-08,55.29999923706055
2024-05-09,55.52000045776367
2024-05-10,55.630001068115234
2024-05-13,55.5099983215332
2024-05-14,55.79999923706055
2024-05-15,56.5
2024-05-16,56.29999923706055
2024-05-17,56.36000061035156
2024-05-20,56.459999084472656
2024-05-21,56.540000915527344
2024-05-22,56.380001068115234
2024-05-23,55.880001068115234
2024-05-24,56.2599983215332
2024-05-28,56.15999984741211
2024-05-29,55.619998931884766
2024-05-30,55.22999954223633
2024-05-31,55.599998474121094
2024-06-03,55.56999969482422
2024-06-04,55.630001068115234
2024-06-05,56.349998474121094
2024-06-06,56.369998931884766
2024-06-07,56.310001373291016
2024-06-10,56.58000183105469
2024-06-11,56.58000183105469
2024-06-12,56.59000015258789
2024-06-13,56.70000076293945
2024-06-14,56.68000030517578
2024-06-17,57.2400016784668
2024-06-18,57.22999954223633
2024-06-20,57.220001220703125
2024-06-21,57.119998931884766
2024-06-24,57.0099983215332
2024-06-25,57.11000061035156
2024-06-26,57.189998626708984
2024-06-27,57.2599983215332
2024-06-28,57.11000061035156
2024-07-01,57.189998626708984
2024-07-02,57.4900016784668
2024-07-03,57.72999954223633
2024-07-05,58.08000183105469
2024-07-08,58.11000061035156
2024-07-09,58.0
2024-07-10,58.52000045776367
2024-07-11,58.25
2024-07-12,58.400001525878906
2024-07-15,58.52000045776367
2024-07-16,58.970001220703125
2024-07-17,58.119998931884766
2024-07-18,57.7400016784668
2024-07-19,57.45000076293945
2024-07-22,58.029998779296875
2024-07-23,58.279998779296875
2024-07-24,56.93000030517578
2024-07-25,56.810001373291016
2024-07-26,57.45000076293945
2024-07-29,57.529998779296875
2024-07-30,57.470001220703125
2024-07-31,58.279998779296875
2024-08-01,57.58000183105469
2024-08-02,56.369998931884766
2024-08-05,54.959999084472656
2024-08-06,55.54999923706055
2024-08-07,55.18000030517578
2024-08-08,56.43000030517578
2024-08-09,56.709999084472656
2024-08-12,56.58000183105469
2024-08-13,57.439998626708984
2024-08-14,57.59000015258789
2024-08-15,58.52000045776367
2024-08-16,58.4900016784668
2024-08-19,58.959999084472656
2024-08-20,58.83000183105469
2024-08-21,59.02000045776367
2024-08-22,58.630001068115234
2024-08-23,59.220001220703125
2024-08-26,59.02000045776367
2024-08-27,59.130001068115234
2024-08-28,58.84000015258789
2024-08-29,58.95000076293945
2024-08-30,59.47999954223633
2024-09-03,58.279998779296875
2024-09-04,58.279998779296875
2024-09-05,58.029998779296875
2024-09-06,57.02000045776367
2024-09-09,57.70000076293945
2024-09-10,57.88999938964844
2024-09-11,58.5
2024-09-12,59.029998779296875
2024-09-13,59.459999084472656
2024-09-16,59.650001525878906
2024-09-17,59.63999938964844
2024-09-18,59.310001373291016
2024-09-19,60.27000045776367
2024-09-20,60.22999954223633
2024-09-23,60.470001220703125
2024-09-24,60.619998931884766
2024-09-25,60.470001220703125
2024-09-26,60.77000045776367
2024-09-27,60.619998931884766
2024-09-30,60.77000045776367
2024-10-01,60.36000061035156
2024-10-02,60.38999938964844
2024-10-03,60.18000030517578
2024-10-04,60.810001373291016
2024-10-07,60.29999923706055
2024-10-08,60.790000915527344
2024-10-09,61.25
2024-10-10,61.09000015258789
2024-10-11,61.54999923706055
2024-10-14,61.939998626708984
2024-10-15,61.470001220703125
2024-10-16,61.68000030517578
2024-10-17,61.75
2024-10-18,61.900001525878906
2024-10-21,61.689998626708984
2024-10-22,61.709999084472656
2024-10-23,61.18000030517578
2024-10-24,61.060001373291016
2024-10-25,61.040000915527344
2024-10-28,61.209999084472656
2024-10-29,61.439998626708984
2024-10-30,61.400001525878906
2024-10-31,60.33000183105469
2024-11-01,60.5
2024-11-04,60.310001373291016
2024-11-05,60.88999938964844
2024-11-06,62.33000183105469
2024-11-07,62.7400016784668
2024-11-08,62.959999084472656
2024-11-11,63.0099983215332
2024-11-12,62.77000045776367
2024-11-13,62.66999816894531
2024-11-14,62.189998626708984
2024-11-15,61.36000061035156
2024-11-18,61.58000183105469
2024-11-19,61.68000030517578
2024-11-20,61.75
2024-11-21,61.91999816894531
