Date,CCETX
2023-07-07,15.029999732971191
2023-07-10,15.109999656677246
2023-07-11,15.1899995803833
2023-07-12,15.329999923706055
2023-07-13,15.460000038146973
2023-07-14,15.420000076293945
2023-07-17,15.449999809265137
2023-07-18,15.510000228881836
2023-07-19,15.529999732971191
2023-07-20,15.449999809265137
2023-07-21,15.470000267028809
2023-07-24,15.470000267028809
2023-07-25,15.489999771118164
2023-07-26,15.5
2023-07-27,15.40999984741211
2023-07-28,15.520000457763672
2023-07-31,15.529999732971191
2023-08-01,15.470000267028809
2023-08-02,15.319999694824219
2023-08-03,15.260000228881836
2023-08-04,15.300000190734863
2023-08-07,15.380000114440918
2023-08-08,15.34000015258789
2023-08-09,15.300000190734863
2023-08-10,15.279999732971191
2023-08-11,15.220000267028809
2023-08-14,15.229999542236328
2023-08-15,15.109999656677246
2023-08-16,15.039999961853027
2023-08-17,14.960000038146973
2023-08-18,14.979999542236328
2023-08-21,14.989999771118164
2023-08-22,14.979999542236328
2023-08-23,15.119999885559082
2023-08-24,14.979999542236328
2023-08-25,15.020000457763672
2023-08-28,15.09000015258789
2023-08-29,15.25
2023-08-30,15.270000457763672
2023-08-31,15.260000228881836
2023-09-01,15.25
2023-09-05,15.15999984741211
2023-09-06,15.109999656677246
2023-09-07,15.100000381469727
2023-09-08,15.109999656677246
2023-09-11,15.15999984741211
2023-09-12,15.130000114440918
2023-09-13,15.130000114440918
2023-09-14,15.199999809265137
2023-09-15,15.109999656677246
2023-09-18,15.100000381469727
2023-09-19,15.0600004196167
2023-09-20,14.989999771118164
2023-09-21,14.819999694824219
2023-09-22,14.819999694824219
2023-09-25,14.800000190734863
2023-09-26,14.680000305175781
2023-09-27,14.670000076293945
2023-09-28,14.75
2023-09-29,14.720000267028809
2023-10-02,14.619999885559082
2023-10-03,14.470000267028809
2023-10-04,14.539999961853027
2023-10-05,14.550000190734863
2023-10-06,14.640000343322754
2023-10-09,14.729999542236328
2023-10-10,14.8100004196167
2023-10-11,14.859999656677246
2023-10-12,14.760000228881836
2023-10-13,14.729999542236328
2023-10-16,14.800000190734863
2023-10-17,14.770000457763672
2023-10-18,14.630000114440918
2023-10-19,14.539999961853027
2023-10-20,14.470000267028809
2023-10-23,14.470000267028809
2023-10-24,14.539999961853027
2023-10-25,14.40999984741211
2023-10-26,14.359999656677246
2023-10-27,14.3100004196167
2023-10-30,14.399999618530273
2023-10-31,14.4399995803833
2023-11-01,14.5600004196167
2023-11-02,14.760000228881836
2023-11-03,14.890000343322754
2023-11-06,14.859999656677246
2023-11-07,14.880000114440918
2023-11-08,14.899999618530273
2023-11-09,14.800000190734863
2023-11-10,14.90999984741211
2023-11-13,14.920000076293945
2023-11-14,15.180000305175781
2023-11-15,15.15999984741211
2023-11-16,15.1899995803833
2023-11-17,15.239999771118164
2023-11-20,15.319999694824219
2023-11-21,15.289999961853027
2023-11-22,15.319999694824219
2023-11-24,15.329999923706055
2023-11-27,15.329999923706055
2023-11-28,15.359999656677246
2023-11-29,15.390000343322754
2023-11-30,15.399999618530273
2023-12-01,15.529999732971191
2023-12-04,15.470000267028809
2023-12-05,15.449999809265137
2023-12-06,15.430000305175781
2023-12-07,15.479999542236328
2023-12-08,15.5
2023-12-11,15.569999694824219
2023-12-12,15.619999885559082
2023-12-13,15.84000015258789
2023-12-14,15.949999809265137
2023-12-15,15.920000076293945
2023-12-18,15.9399995803833
2023-12-19,16.020000457763672
2023-12-20,15.899999618530273
2023-12-21,16.010000228881836
2023-12-22,15.720000267028809
2023-12-26,15.770000457763672
2023-12-27,15.829999923706055
2023-12-28,15.8100004196167
2023-12-29,15.789999961853027
2024-01-02,15.699999809265137
2024-01-03,15.609999656677246
2024-01-04,15.579999923706055
2024-01-05,15.579999923706055
2024-01-08,15.699999809265137
2024-01-09,15.670000076293945
2024-01-10,15.699999809265137
2024-01-11,15.729999542236328
2024-01-12,15.770000457763672
2024-01-16,15.670000076293945
2024-01-17,15.579999923706055
2024-01-18,15.640000343322754
2024-01-19,15.739999771118164
2024-01-22,15.760000228881836
2024-01-23,15.760000228881836
2024-01-24,15.770000457763672
2024-01-25,15.829999923706055
2024-01-26,15.829999923706055
2024-01-29,15.920000076293945
2024-01-30,15.90999984741211
2024-01-31,15.829999923706055
2024-02-01,15.960000038146973
2024-02-02,15.930000305175781
2024-02-05,15.850000381469727
2024-02-06,15.90999984741211
2024-02-07,15.960000038146973
2024-02-08,15.960000038146973
2024-02-09,15.989999771118164
2024-02-12,16.0
2024-02-13,15.8100004196167
2024-02-14,15.920000076293945
2024-02-15,16.030000686645508
2024-02-16,15.979999542236328
2024-02-20,15.960000038146973
2024-02-21,15.960000038146973
2024-02-22,16.110000610351562
2024-02-23,16.139999389648438
2024-02-26,16.100000381469727
2024-02-27,16.110000610351562
2024-02-28,16.110000610351562
2024-02-29,16.139999389648438
2024-03-01,16.270000457763672
2024-03-04,16.260000228881836
2024-03-05,16.200000762939453
2024-03-06,16.270000457763672
2024-03-07,16.399999618530273
2024-03-08,16.34000015258789
2024-03-11,16.31999969482422
2024-03-12,16.3700008392334
2024-03-13,16.3700008392334
2024-03-14,16.299999237060547
2024-03-15,16.229999542236328
2024-03-18,16.260000228881836
2024-03-19,16.309999465942383
2024-03-20,16.420000076293945
2024-03-21,16.479999542236328
2024-03-22,16.459999084472656
2024-03-25,16.43000030517578
2024-03-26,16.420000076293945
2024-03-27,16.510000228881836
2024-03-28,16.510000228881836
2024-04-01,16.450000762939453
2024-04-02,16.389999389648438
2024-04-03,16.420000076293945
2024-04-04,16.329999923706055
2024-04-05,16.399999618530273
2024-04-08,16.399999618530273
2024-04-09,16.43000030517578
2024-04-10,16.260000228881836
2024-04-11,16.299999237060547
2024-04-12,16.149999618530273
2024-04-15,16.020000457763672
2024-04-16,15.979999542236328
2024-04-17,15.979999542236328
2024-04-18,15.930000305175781
2024-04-19,15.890000343322754
2024-04-22,15.960000038146973
2024-04-23,16.110000610351562
2024-04-24,16.09000015258789
2024-04-25,16.040000915527344
2024-04-26,16.1200008392334
2024-04-29,16.170000076293945
2024-04-30,15.989999771118164
2024-05-01,15.979999542236328
2024-05-02,16.079999923706055
2024-05-03,16.200000762939453
2024-05-06,16.299999237060547
2024-05-07,16.34000015258789
2024-05-08,16.329999923706055
2024-05-09,16.399999618530273
2024-05-10,16.420000076293945
2024-05-13,16.40999984741211
2024-05-14,16.479999542236328
2024-05-15,16.6299991607666
2024-05-16,16.579999923706055
2024-05-17,16.579999923706055
2024-05-20,16.59000015258789
2024-05-21,16.610000610351562
2024-05-22,16.549999237060547
2024-05-23,16.450000762939453
2024-05-24,16.520000457763672
2024-05-28,16.469999313354492
2024-05-29,16.329999923706055
2024-05-30,16.329999923706055
2024-05-31,16.420000076293945
2024-06-03,16.450000762939453
2024-06-04,16.459999084472656
2024-06-05,16.600000381469727
2024-06-06,16.600000381469727
2024-06-07,16.510000228881836
2024-06-10,16.540000915527344
2024-06-11,16.540000915527344
2024-06-12,16.639999389648438
2024-06-13,16.68000030517578
2024-06-14,16.649999618530273
2024-06-17,16.719999313354492
2024-06-18,16.75
2024-06-20,16.75
2024-06-21,16.709999084472656
2024-06-24,16.719999313354492
2024-06-25,16.719999313354492
2024-06-26,16.68000030517578
2024-06-27,16.690000534057617
2024-06-28,16.65999984741211
2024-07-01,16.639999389648438
2024-07-02,16.700000762939453
2024-07-03,16.790000915527344
2024-07-05,16.8700008392334
2024-07-08,16.8700008392334
2024-07-09,16.84000015258789
2024-07-10,16.940000534057617
2024-07-11,16.969999313354492
2024-07-12,17.040000915527344
2024-07-15,17.040000915527344
2024-07-16,17.1200008392334
2024-07-17,17.0
2024-07-18,16.90999984741211
2024-07-19,16.829999923706055
2024-07-22,16.90999984741211
2024-07-23,16.93000030517578
2024-07-24,16.729999542236328
2024-07-25,16.709999084472656
2024-07-26,16.84000015258789
2024-07-29,16.850000381469727
2024-07-30,16.84000015258789
2024-07-31,17.010000228881836
2024-08-01,16.899999618530273
2024-08-02,16.790000915527344
2024-08-05,16.540000915527344
2024-08-06,16.600000381469727
2024-08-07,16.540000915527344
2024-08-08,16.729999542236328
2024-08-09,16.790000915527344
2024-08-12,16.790000915527344
2024-08-13,16.950000762939453
2024-08-14,16.989999771118164
2024-08-15,17.110000610351562
2024-08-16,17.1299991607666
2024-08-19,17.229999542236328
2024-08-20,17.219999313354492
2024-08-21,17.280000686645508
2024-08-22,17.190000534057617
2024-08-23,17.34000015258789
2024-08-26,17.309999465942383
2024-08-27,17.34000015258789
2024-08-28,17.290000915527344
2024-08-29,17.290000915527344
2024-08-30,17.360000610351562
2024-09-03,17.170000076293945
2024-09-04,17.18000030517578
2024-09-05,17.139999389648438
2024-09-06,17.0
2024-09-09,17.100000381469727
2024-09-10,17.139999389648438
2024-09-11,17.229999542236328
2024-09-12,17.31999969482422
2024-09-13,17.40999984741211
2024-09-16,17.450000762939453
2024-09-17,17.440000534057617
2024-09-18,17.389999389648438
2024-09-19,17.559999465942383
2024-09-20,17.540000915527344
2024-09-23,17.56999969482422
2024-09-24,17.6299991607666
2024-09-25,17.579999923706055
2024-09-26,17.649999618530273
2024-09-27,17.649999618530273
2024-09-30,17.639999389648438
2024-10-01,17.600000381469727
2024-10-02,17.59000015258789
2024-10-03,17.520000457763672
2024-10-04,17.549999237060547
2024-10-07,17.469999313354492
2024-10-08,17.520000457763672
2024-10-09,17.56999969482422
2024-10-10,17.549999237060547
2024-10-11,17.6299991607666
2024-10-14,17.68000030517578
2024-10-15,17.579999923706055
2024-10-16,17.6299991607666
2024-10-17,17.6299991607666
2024-10-18,17.65999984741211
2024-10-21,17.559999465942383
2024-10-22,17.559999465942383
2024-10-23,17.459999084472656
2024-10-24,17.469999313354492
2024-10-25,17.440000534057617
2024-10-28,17.459999084472656
2024-10-29,17.469999313354492
2024-10-30,17.440000534057617
2024-10-31,17.290000915527344
2024-11-01,17.290000915527344
2024-11-04,17.290000915527344
2024-11-05,17.40999984741211
2024-11-06,17.530000686645508
2024-11-07,17.639999389648438
2024-11-08,17.670000076293945
2024-11-11,17.649999618530273
2024-11-12,17.530000686645508
2024-11-13,17.510000228881836
2024-11-14,17.440000534057617
2024-11-15,17.309999465942383
2024-11-18,17.3700008392334
2024-11-19,17.389999389648438
2024-11-20,17.389999389648438
2024-11-21,17.440000534057617
