Date,AMCPX
2023-04-03,33.150001525878906
2023-04-04,33.0
2023-04-05,32.72999954223633
2023-04-06,32.81999969482422
2023-04-10,32.93000030517578
2023-04-11,33.0
2023-04-12,32.84000015258789
2023-04-13,33.29999923706055
2023-04-14,33.209999084472656
2023-04-17,33.27000045776367
2023-04-18,33.34000015258789
2023-04-19,33.34000015258789
2023-04-20,33.189998626708984
2023-04-21,33.290000915527344
2023-04-24,33.25
2023-04-25,32.599998474121094
2023-04-26,32.54999923706055
2023-04-27,33.119998931884766
2023-04-28,33.41999816894531
2023-05-01,33.400001525878906
2023-05-02,33.09000015258789
2023-05-03,33.02000045776367
2023-05-04,32.849998474121094
2023-05-05,33.27000045776367
2023-05-08,33.369998931884766
2023-05-09,33.279998779296875
2023-05-10,33.470001220703125
2023-05-11,33.43000030517578
2023-05-12,33.349998474121094
2023-05-15,33.529998779296875
2023-05-16,33.290000915527344
2023-05-17,33.66999816894531
2023-05-18,34.130001068115234
2023-05-19,34.0
2023-05-22,34.060001373291016
2023-05-23,33.52000045776367
2023-05-24,33.349998474121094
2023-05-25,33.529998779296875
2023-05-26,34.130001068115234
2023-05-30,34.060001373291016
2023-05-31,33.93000030517578
2023-06-01,34.220001220703125
2023-06-02,34.72999954223633
2023-06-05,34.619998931884766
2023-06-06,34.72999954223633
2023-06-07,34.400001525878906
2023-06-08,34.560001373291016
2023-06-09,34.58000183105469
2023-06-12,35.04999923706055
2023-06-13,35.279998779296875
2023-06-14,35.22999954223633
2023-06-15,35.650001525878906
2023-06-16,35.369998931884766
2023-06-20,35.279998779296875
2023-06-21,35.15999984741211
2023-06-22,35.290000915527344
2023-06-23,35.04999923706055
2023-06-26,34.88999938964844
2023-06-27,35.34000015258789
2023-06-28,35.439998626708984
2023-06-29,35.540000915527344
2023-06-30,35.869998931884766
2023-07-03,35.810001373291016
2023-07-05,35.72999954223633
2023-07-06,35.36000061035156
2023-07-07,35.34000015258789
2023-07-10,35.619998931884766
2023-07-11,35.91999816894531
2023-07-12,36.150001525878906
2023-07-13,36.540000915527344
2023-07-14,36.56999969482422
2023-07-17,36.72999954223633
2023-07-18,37.029998779296875
2023-07-19,37.060001373291016
2023-07-20,36.61000061035156
2023-07-21,36.66999816894531
2023-07-24,36.63999938964844
2023-07-25,36.790000915527344
2023-07-26,36.79999923706055
2023-07-27,36.540000915527344
2023-07-28,36.9900016784668
2023-07-31,37.029998779296875
2023-08-01,36.939998626708984
2023-08-02,36.310001373291016
2023-08-03,36.25
2023-08-04,36.189998626708984
2023-08-07,36.560001373291016
2023-08-08,36.310001373291016
2023-08-09,36.02000045776367
2023-08-10,36.11000061035156
2023-08-11,35.93000030517578
2023-08-14,36.15999984741211
2023-08-15,35.79999923706055
2023-08-16,35.5099983215332
2023-08-17,35.06999969482422
2023-08-18,35.099998474121094
2023-08-21,35.34000015258789
2023-08-22,35.34000015258789
2023-08-23,35.790000915527344
2023-08-24,35.15999984741211
2023-08-25,35.369998931884766
2023-08-28,35.61000061035156
2023-08-29,36.209999084472656
2023-08-30,36.40999984741211
2023-08-31,36.40999984741211
2023-09-01,36.47999954223633
2023-09-05,36.25
2023-09-06,36.150001525878906
2023-09-07,36.06999969482422
2023-09-08,36.029998779296875
2023-09-11,36.209999084472656
2023-09-12,35.939998626708984
2023-09-13,35.880001068115234
2023-09-14,36.029998779296875
2023-09-15,35.630001068115234
2023-09-18,35.54999923706055
2023-09-19,35.459999084472656
2023-09-20,35.150001525878906
2023-09-21,34.439998626708984
2023-09-22,34.400001525878906
2023-09-25,34.529998779296875
2023-09-26,34.08000183105469
2023-09-27,34.18000030517578
2023-09-28,34.459999084472656
2023-09-29,34.38999938964844
2023-10-02,34.36000061035156
2023-10-03,33.77000045776367
2023-10-04,34.08000183105469
2023-10-05,34.029998779296875
2023-10-06,34.52000045776367
2023-10-09,34.630001068115234
2023-10-10,34.90999984741211
2023-10-11,35.0099983215332
2023-10-12,34.65999984741211
2023-10-13,34.380001068115234
2023-10-16,34.79999923706055
2023-10-17,34.88999938964844
2023-10-18,34.31999969482422
2023-10-19,34.029998779296875
2023-10-20,33.66999816894531
2023-10-23,33.68000030517578
2023-10-24,33.939998626708984
2023-10-25,33.27000045776367
2023-10-26,32.86000061035156
2023-10-27,32.77000045776367
2023-10-30,33.13999938964844
2023-10-31,33.36000061035156
2023-11-01,33.66999816894531
2023-11-02,34.349998474121094
2023-11-03,34.84000015258789
2023-11-06,34.790000915527344
2023-11-07,35.04999923706055
2023-11-08,35.08000183105469
2023-11-09,34.84000015258789
2023-11-10,35.400001525878906
2023-11-13,35.41999816894531
2023-11-14,36.27000045776367
2023-11-15,36.349998474121094
2023-11-16,36.34000015258789
2023-11-17,36.43000030517578
2023-11-20,36.779998779296875
2023-11-21,36.720001220703125
2023-11-22,36.90999984741211
2023-11-24,36.95000076293945
2023-11-27,36.849998474121094
2023-11-28,36.779998779296875
2023-11-29,36.810001373291016
2023-11-30,36.95000076293945
2023-12-01,37.31999969482422
2023-12-04,37.150001525878906
2023-12-05,36.959999084472656
2023-12-06,36.81999969482422
2023-12-07,37.099998474121094
2023-12-08,37.310001373291016
2023-12-11,37.61000061035156
2023-12-12,37.900001525878906
2023-12-13,37.33000183105469
2023-12-14,37.52000045776367
2023-12-15,37.529998779296875
2023-12-18,37.70000076293945
2023-12-19,38.0
2023-12-20,37.40999984741211
2023-12-21,37.939998626708984
2023-12-22,38.02000045776367
2023-12-26,38.20000076293945
2023-12-27,38.29999923706055
2023-12-28,38.310001373291016
2023-12-29,38.119998931884766
2024-01-02,37.689998626708984
2024-01-03,37.119998931884766
2024-01-04,37.099998474121094
2024-01-05,37.09000015258789
2024-01-08,37.75
2024-01-09,37.77000045776367
2024-01-10,38.0099983215332
2024-01-11,38.11000061035156
2024-01-12,38.11000061035156
2024-01-16,37.970001220703125
2024-01-17,37.75
2024-01-18,38.189998626708984
2024-01-19,38.619998931884766
2024-01-22,38.81999969482422
2024-01-23,38.79999923706055
2024-01-24,38.81999969482422
2024-01-25,39.040000915527344
2024-01-26,39.060001373291016
2024-01-29,39.459999084472656
2024-01-30,39.31999969482422
2024-01-31,38.66999816894531
2024-02-01,39.22999954223633
2024-02-02,39.75
2024-02-05,39.599998474121094
2024-02-06,39.72999954223633
2024-02-07,40.189998626708984
2024-02-08,40.34000015258789
2024-02-09,40.56999969482422
2024-02-12,40.52000045776367
2024-02-13,39.81999969482422
2024-02-14,40.38999938964844
2024-02-15,40.630001068115234
2024-02-16,40.369998931884766
2024-02-20,40.060001373291016
2024-02-21,39.97999954223633
2024-02-22,40.939998626708984
2024-02-23,40.959999084472656
2024-02-26,40.93000030517578
2024-02-27,41.06999969482422
2024-02-28,40.93000030517578
2024-02-29,41.150001525878906
2024-03-01,41.599998474121094
2024-03-04,41.54999923706055
2024-03-05,40.959999084472656
2024-03-06,41.20000076293945
2024-03-07,41.779998779296875
2024-03-08,41.380001068115234
2024-03-11,41.16999816894531
2024-03-12,41.63999938964844
2024-03-13,41.59000015258789
2024-03-14,41.459999084472656
2024-03-15,41.040000915527344
2024-03-18,41.2400016784668
2024-03-19,41.47999954223633
2024-03-20,41.939998626708984
2024-03-21,42.310001373291016
2024-03-22,42.16999816894531
2024-03-25,42.040000915527344
2024-03-26,41.9900016784668
2024-03-27,42.20000076293945
2024-03-28,42.20000076293945
2024-04-01,42.15999984741211
2024-04-02,41.77000045776367
2024-04-03,41.970001220703125
2024-04-04,41.38999938964844
2024-04-05,41.97999954223633
2024-04-08,42.02000045776367
2024-04-09,42.09000015258789
2024-04-10,41.65999984741211
2024-04-11,41.9900016784668
2024-04-12,41.27000045776367
2024-04-15,40.65999984741211
2024-04-16,40.650001525878906
2024-04-17,40.310001373291016
2024-04-18,40.060001373291016
2024-04-19,39.540000915527344
2024-04-22,39.83000183105469
2024-04-23,40.560001373291016
2024-04-24,40.5
2024-04-25,40.29999923706055
2024-04-26,40.72999954223633
2024-04-29,40.779998779296875
2024-04-30,40.119998931884766
2024-05-01,40.029998779296875
2024-05-02,40.34000015258789
2024-05-03,40.79999923706055
2024-05-06,41.36000061035156
2024-05-07,41.459999084472656
2024-05-08,41.36000061035156
2024-05-09,41.52000045776367
2024-05-10,41.63999938964844
2024-05-13,41.5099983215332
2024-05-14,41.72999954223633
2024-05-15,42.290000915527344
2024-05-16,42.06999969482422
2024-05-17,42.06999969482422
2024-05-20,42.27000045776367
2024-05-21,42.27000045776367
2024-05-22,42.15999984741211
2024-05-23,41.83000183105469
2024-05-24,42.18000030517578
2024-05-28,42.029998779296875
2024-05-29,41.66999816894531
2024-05-30,41.25
2024-05-31,41.470001220703125
2024-06-03,41.5099983215332
2024-06-04,41.52000045776367
2024-06-05,42.27000045776367
2024-06-06,42.279998779296875
2024-06-07,42.130001068115234
2024-06-10,42.349998474121094
2024-06-11,42.45000076293945
2024-06-12,42.130001068115234
2024-06-13,42.22999954223633
2024-06-14,42.13999938964844
2024-06-17,42.529998779296875
2024-06-18,42.54999923706055
2024-06-20,42.43000030517578
2024-06-21,42.400001525878906
2024-06-24,42.290000915527344
2024-06-25,42.40999984741211
2024-06-26,42.470001220703125
2024-06-27,42.540000915527344
2024-06-28,42.380001068115234
2024-07-01,42.380001068115234
2024-07-02,42.59000015258789
2024-07-03,42.81999969482422
2024-07-05,43.06999969482422
2024-07-08,43.04999923706055
2024-07-09,42.88999938964844
2024-07-10,43.2400016784668
2024-07-11,43.119998931884766
2024-07-12,43.29999923706055
2024-07-15,43.36000061035156
2024-07-16,43.720001220703125
2024-07-17,42.70000076293945
2024-07-18,42.33000183105469
2024-07-19,42.16999816894531
2024-07-22,42.66999816894531
2024-07-23,42.869998931884766
2024-07-24,41.7400016784668
2024-07-25,41.599998474121094
2024-07-26,42.0
2024-07-29,42.02000045776367
2024-07-30,41.90999984741211
2024-07-31,42.630001068115234
2024-08-01,42.029998779296875
2024-08-02,41.11000061035156
2024-08-05,40.04999923706055
2024-08-06,40.470001220703125
2024-08-07,40.13999938964844
2024-08-08,41.15999984741211
2024-08-09,41.369998931884766
2024-08-12,41.290000915527344
2024-08-13,41.9900016784668
2024-08-14,42.099998474121094
2024-08-15,42.88999938964844
2024-08-16,42.869998931884766
2024-08-19,43.279998779296875
2024-08-20,43.220001220703125
2024-08-21,43.41999816894531
2024-08-22,43.0
2024-08-23,43.5
2024-08-26,43.27000045776367
2024-08-27,43.369998931884766
2024-08-28,43.099998474121094
2024-08-29,43.189998626708984
2024-08-30,43.52000045776367
2024-09-03,42.52000045776367
2024-09-04,42.400001525878906
2024-09-05,42.20000076293945
2024-09-06,41.439998626708984
2024-09-09,41.86000061035156
2024-09-10,42.06999969482422
2024-09-11,42.689998626708984
2024-09-12,43.130001068115234
2024-09-13,43.47999954223633
2024-09-16,43.5
2024-09-17,43.529998779296875
2024-09-18,43.43000030517578
2024-09-19,44.2400016784668
2024-09-20,44.16999816894531
2024-09-23,44.27000045776367
2024-09-24,44.38999938964844
2024-09-25,44.290000915527344
2024-09-26,44.4900016784668
2024-09-27,44.34000015258789
2024-09-30,44.439998626708984
2024-10-01,44.06999969482422
2024-10-02,44.13999938964844
2024-10-03,43.95000076293945
2024-10-04,44.369998931884766
2024-10-07,43.91999816894531
2024-10-08,44.43000030517578
2024-10-09,44.790000915527344
2024-10-10,44.689998626708984
2024-10-11,45.040000915527344
2024-10-14,45.349998474121094
2024-10-15,44.900001525878906
2024-10-16,45.02000045776367
2024-10-17,45.060001373291016
2024-10-18,45.22999954223633
2024-10-21,45.029998779296875
2024-10-22,44.97999954223633
2024-10-23,44.459999084472656
2024-10-24,44.459999084472656
2024-10-25,44.5099983215332
2024-10-28,44.599998474121094
2024-10-29,44.81999969482422
2024-10-30,44.689998626708984
2024-10-31,43.7599983215332
2024-11-01,44.029998779296875
2024-11-04,43.97999954223633
2024-11-05,44.540000915527344
2024-11-06,45.540000915527344
2024-11-07,45.83000183105469
2024-11-08,46.099998474121094
2024-11-11,46.290000915527344
2024-11-12,46.150001525878906
2024-11-13,46.099998474121094
2024-11-14,45.630001068115234
2024-11-15,44.720001220703125
2024-11-18,44.79999923706055
2024-11-19,44.97999954223633
2024-11-20,45.09000015258789
2024-11-21,45.220001220703125
