Date,VFFVX
2023-03-07,43.95000076293945
2023-03-08,44.0099983215332
2023-03-09,43.40999984741211
2023-03-10,42.91999816894531
2023-03-13,42.81999969482422
2023-03-14,43.27000045776367
2023-03-15,42.7599983215332
2023-03-16,43.29999923706055
2023-03-17,42.959999084472656
2023-03-20,43.290000915527344
2023-03-21,43.77000045776367
2023-03-22,43.380001068115234
2023-03-23,43.529998779296875
2023-03-24,43.59000015258789
2023-03-27,43.65999984741211
2023-03-28,43.72999954223633
2023-03-29,44.209999084472656
2023-03-30,44.5099983215332
2023-03-31,44.970001220703125
2023-04-03,45.13999938964844
2023-04-04,44.97999954223633
2023-04-05,44.810001373291016
2023-04-06,44.93000030517578
2023-04-10,44.93000030517578
2023-04-11,45.060001373291016
2023-04-12,45.0
2023-04-13,45.529998779296875
2023-04-14,45.38999938964844
2023-04-17,45.470001220703125
2023-04-18,45.54999923706055
2023-04-19,45.45000076293945
2023-04-20,45.29999923706055
2023-04-21,45.33000183105469
2023-04-24,45.36000061035156
2023-04-25,44.75
2023-04-26,44.630001068115234
2023-04-27,45.2599983215332
2023-04-28,45.52000045776367
2023-05-01,45.439998626708984
2023-05-02,45.029998779296875
2023-05-03,44.91999816894531
2023-05-04,44.7599983215332
2023-05-05,45.41999816894531
2023-05-08,45.43000030517578
2023-05-09,45.27000045776367
2023-05-10,45.38999938964844
2023-05-11,45.279998779296875
2023-05-12,45.150001525878906
2023-05-15,45.400001525878906
2023-05-16,45.06999969482422
2023-05-17,45.439998626708984
2023-05-18,45.619998931884766
2023-05-19,45.599998474121094
2023-05-22,45.689998626708984
2023-05-23,45.220001220703125
2023-05-24,44.83000183105469
2023-05-25,44.91999816894531
2023-05-26,45.41999816894531
2023-05-30,45.31999969482422
2023-05-31,45.029998779296875
2023-06-01,45.52000045776367
2023-06-02,46.130001068115234
2023-06-05,46.029998779296875
2023-06-06,46.25
2023-06-07,46.08000183105469
2023-06-08,46.36000061035156
2023-06-09,46.369998931884766
2023-06-12,46.68000030517578
2023-06-13,46.97999954223633
2023-06-14,47.060001373291016
2023-06-15,47.560001373291016
2023-06-16,47.43000030517578
2023-06-20,47.09000015258789
2023-06-21,46.939998626708984
2023-06-22,46.900001525878906
2023-06-23,46.45000076293945
2023-06-26,46.400001525878906
2023-06-27,46.81999969482422
2023-06-28,46.849998474121094
2023-06-29,46.90999984741211
2023-06-30,47.380001068115234
2023-07-03,47.47999954223633
2023-07-05,47.2599983215332
2023-07-06,46.72999954223633
2023-07-07,46.79999923706055
2023-07-10,46.79999923706055
2023-07-11,47.31999969482422
2023-07-12,47.81999969482422
2023-07-13,48.36000061035156
2023-07-14,48.209999084472656
2023-07-17,48.31999969482422
2023-07-18,48.58000183105469
2023-07-19,48.66999816894531
2023-07-20,48.36000061035156
2023-07-21,48.36000061035156
2023-07-24,48.4900016784668
2023-07-25,48.650001525878906
2023-07-26,48.689998626708984
2023-07-27,48.400001525878906
2023-07-28,48.849998474121094
2023-07-31,48.959999084472656
2023-08-01,48.66999816894531
2023-08-02,47.95000076293945
2023-08-03,47.81999969482422
2023-08-04,47.77000045776367
2023-08-07,48.060001373291016
2023-08-08,47.810001373291016
2023-08-09,47.650001525878906
2023-08-10,47.68000030517578
2023-08-11,47.5099983215332
2023-08-14,47.54999923706055
2023-08-15,47.040000915527344
2023-08-16,46.709999084472656
2023-08-17,46.43000030517578
2023-08-18,46.40999984741211
2023-08-21,46.58000183105469
2023-08-22,46.5
2023-08-23,47.0
2023-08-24,46.47999954223633
2023-08-25,46.70000076293945
2023-08-28,47.029998779296875
2023-08-29,47.65999984741211
2023-08-30,47.75
2023-08-31,47.63999938964844
2023-09-01,47.7599983215332
2023-09-05,47.470001220703125
2023-09-06,47.2400016784668
2023-09-07,47.06999969482422
2023-09-08,47.08000183105469
2023-09-11,47.400001525878906
2023-09-12,47.22999954223633
2023-09-13,47.209999084472656
2023-09-14,47.619998931884766
2023-09-15,47.27000045776367
2023-09-18,47.20000076293945
2023-09-19,47.130001068115234
2023-09-20,46.849998474121094
2023-09-21,46.13999938964844
2023-09-22,46.13999938964844
2023-09-25,46.13999938964844
2023-09-26,45.56999969482422
2023-09-27,45.560001373291016
2023-09-28,45.81999969482422
2023-09-29,45.7400016784668
2023-10-02,45.470001220703125
2023-10-03,44.880001068115234
2023-10-04,45.08000183105469
2023-10-05,45.15999984741211
2023-10-06,45.61000061035156
2023-10-09,45.779998779296875
2023-10-10,46.150001525878906
2023-10-11,46.349998474121094
2023-10-12,46.0
2023-10-13,45.7400016784668
2023-10-16,46.09000015258789
2023-10-17,46.099998474121094
2023-10-18,45.470001220703125
2023-10-19,45.099998474121094
2023-10-20,44.63999938964844
2023-10-23,44.59000015258789
2023-10-24,44.86000061035156
2023-10-25,44.34000015258789
2023-10-26,44.02000045776367
2023-10-27,43.880001068115234
2023-10-30,44.29999923706055
2023-10-31,44.45000076293945
2023-11-01,44.880001068115234
2023-11-02,45.70000076293945
2023-11-03,46.209999084472656
2023-11-06,46.22999954223633
2023-11-07,46.22999954223633
2023-11-08,46.20000076293945
2023-11-09,45.91999816894531
2023-11-10,46.369998931884766
2023-11-13,46.380001068115234
2023-11-14,46.380001068115234
2023-11-15,47.470001220703125
2023-11-16,47.43000030517578
2023-11-17,47.65999984741211
2023-11-20,47.97999954223633
2023-11-21,47.83000183105469
2023-11-22,47.95000076293945
2023-11-24,48.060001373291016
2023-11-27,47.9900016784668
2023-11-28,48.08000183105469
2023-11-29,48.130001068115234
2023-11-30,48.2400016784668
2023-12-01,48.630001068115234
2023-12-04,48.38999938964844
2023-12-05,48.29999923706055
2023-12-06,48.25
2023-12-07,48.52000045776367
2023-12-08,48.63999938964844
2023-12-11,48.790000915527344
2023-12-12,48.90999984741211
2023-12-13,49.56999969482422
2023-12-14,49.970001220703125
2023-12-15,49.84000015258789
2023-12-18,49.95000076293945
2023-12-19,50.310001373291016
2023-12-20,49.709999084472656
2023-12-21,50.27000045776367
2023-12-22,50.31999969482422
2023-12-26,50.529998779296875
2023-12-27,49.68000030517578
2023-12-28,49.68000030517578
2023-12-29,49.59000015258789
2024-01-02,49.209999084472656
2024-01-03,48.79999923706055
2024-01-04,48.7400016784668
2024-01-05,48.779998779296875
2024-01-08,49.310001373291016
2024-01-09,49.11000061035156
2024-01-10,49.290000915527344
2024-01-11,49.290000915527344
2024-01-12,49.369998931884766
2024-01-16,48.939998626708984
2024-01-17,48.54999923706055
2024-01-18,48.900001525878906
2024-01-19,49.310001373291016
2024-01-22,49.40999984741211
2024-01-23,49.470001220703125
2024-01-24,49.58000183105469
2024-01-25,49.790000915527344
2024-01-26,49.83000183105469
2024-01-29,50.16999816894531
2024-01-30,50.08000183105469
2024-01-31,49.560001373291016
2024-02-01,50.09000015258789
2024-02-02,50.189998626708984
2024-02-05,49.95000076293945
2024-02-06,50.220001220703125
2024-02-07,50.45000076293945
2024-02-08,50.47999954223633
2024-02-09,50.68000030517578
2024-02-12,50.75
2024-02-13,50.02000045776367
2024-02-14,50.5099983215332
2024-02-15,50.900001525878906
2024-02-16,50.790000915527344
2024-02-20,50.65999984741211
2024-02-21,50.689998626708984
2024-02-22,51.43000030517578
2024-02-23,51.470001220703125
2024-02-26,51.34000015258789
2024-02-27,51.45000076293945
2024-02-28,51.27000045776367
2024-02-29,51.4900016784668
2024-03-01,51.93000030517578
2024-03-04,51.849998474121094
2024-03-05,51.5
2024-03-06,51.869998931884766
2024-03-07,52.349998474121094
2024-03-08,52.130001068115234
2024-03-11,52.02000045776367
2024-03-12,52.45000076293945
2024-03-13,52.369998931884766
2024-03-14,52.119998931884766
2024-03-15,51.91999816894531
2024-03-18,52.09000015258789
2024-03-19,52.2599983215332
2024-03-20,52.72999954223633
2024-03-21,52.88999938964844
2024-03-22,52.7599983215332
2024-03-25,52.63999938964844
2024-03-26,52.59000015258789
2024-03-27,52.970001220703125
2024-03-28,53.0
2024-04-01,52.83000183105469
2024-04-02,52.540000915527344
2024-04-03,52.66999816894531
2024-04-04,52.22999954223633
2024-04-05,52.56999969482422
2024-04-08,52.65999984741211
2024-04-09,52.7599983215332
2024-04-10,52.20000076293945
2024-04-11,52.43000030517578
2024-04-12,51.70000076293945
2024-04-15,51.2400016784668
2024-04-16,50.95000076293945
2024-04-17,50.790000915527344
2024-04-18,50.72999954223633
2024-04-19,50.470001220703125
2024-04-22,50.939998626708984
2024-04-23,51.470001220703125
2024-04-24,51.45000076293945
2024-04-25,51.2599983215332
2024-04-26,51.66999816894531
2024-04-29,51.900001525878906
2024-04-30,51.189998626708984
2024-05-01,51.119998931884766
2024-05-02,51.709999084472656
2024-05-03,52.22999954223633
2024-05-06,52.650001525878906
2024-05-07,52.68000030517578
2024-05-08,52.630001068115234
2024-05-09,52.900001525878906
2024-05-10,52.970001220703125
2024-05-13,53.0
2024-05-14,53.290000915527344
2024-05-15,53.81999969482422
2024-05-16,53.709999084472656
2024-05-17,53.81999969482422
2024-05-20,53.849998474121094
2024-05-21,53.849998474121094
2024-05-22,53.61000061035156
2024-05-23,53.25
2024-05-24,53.56999969482422
2024-05-28,53.540000915527344
2024-05-29,52.97999954223633
2024-05-30,52.959999084472656
2024-05-31,53.29999923706055
2024-06-03,53.43000030517578
2024-06-04,53.31999969482422
2024-06-05,53.86000061035156
2024-06-06,53.880001068115234
2024-06-07,53.599998474121094
2024-06-10,53.72999954223633
2024-06-11,53.630001068115234
2024-06-12,54.099998474121094
2024-06-13,53.97999954223633
2024-06-14,53.810001373291016
2024-06-17,54.08000183105469
2024-06-18,54.2599983215332
2024-06-20,54.189998626708984
2024-06-21,54.029998779296875
2024-06-24,54.08000183105469
2024-06-25,54.209999084472656
2024-06-26,54.119998931884766
2024-06-27,54.189998626708984
2024-06-28,54.06999969482422
2024-07-01,54.150001525878906
2024-07-02,54.38999938964844
2024-07-03,54.75
2024-07-05,54.75
2024-07-08,55.02000045776367
2024-07-09,55.0
2024-07-10,55.5099983215332
2024-07-11,55.47999954223633
2024-07-12,55.84000015258789
2024-07-15,55.810001373291016
2024-07-16,56.20000076293945
2024-07-17,55.61000061035156
2024-07-18,55.18000030517578
2024-07-19,54.83000183105469
2024-07-22,55.310001373291016
2024-07-23,55.209999084472656
2024-07-24,54.2599983215332
2024-07-25,54.09000015258789
2024-07-26,54.650001525878906
2024-07-29,54.61000061035156
2024-07-30,54.4900016784668
2024-07-31,55.27000045776367
2024-08-01,54.43000030517578
2024-08-02,53.54999923706055
2024-08-05,52.209999084472656
2024-08-06,52.59000015258789
2024-08-07,52.40999984741211
2024-08-08,53.38999938964844
2024-08-09,53.599998474121094
2024-08-12,53.599998474121094
2024-08-13,54.369998931884766
2024-08-14,54.5099983215332
2024-08-15,55.220001220703125
2024-08-16,55.220001220703125
2024-08-19,55.95000076293945
2024-08-20,55.779998779296875
2024-08-21,56.099998474121094
2024-08-22,55.66999816894531
2024-08-23,56.38999938964844
2024-08-26,56.220001220703125
2024-08-27,56.31999969482422
2024-08-28,56.029998779296875
2024-08-29,56.119998931884766
2024-08-30,56.47999954223633
2024-09-03,55.470001220703125
2024-09-04,55.380001068115234
2024-09-05,55.33000183105469
2024-09-06,54.47999954223633
2024-09-09,54.9900016784668
2024-09-10,55.04999923706055
2024-09-11,55.459999084472656
2024-09-12,55.869998931884766
2024-09-13,56.150001525878906
2024-09-16,56.33000183105469
2024-09-17,56.310001373291016
2024-09-18,56.150001525878906
2024-09-19,57.09000015258789
2024-09-20,56.86000061035156
2024-09-23,57.029998779296875
2024-09-24,57.34000015258789
2024-09-25,57.13999938964844
2024-09-26,57.7599983215332
2024-09-27,57.650001525878906
2024-09-30,57.709999084472656
2024-10-01,57.380001068115234
2024-10-02,57.43000030517578
2024-10-03,57.13999938964844
2024-10-04,57.560001373291016
2024-10-07,57.16999816894531
2024-10-08,57.29999923706055
2024-10-09,57.47999954223633
2024-10-10,57.400001525878906
2024-10-11,57.7400016784668
2024-10-14,57.9900016784668
2024-10-15,57.459999084472656
2024-10-16,57.75
2024-10-17,57.689998626708984
2024-10-18,57.959999084472656
2024-10-21,57.650001525878906
2024-10-22,57.5
2024-10-23,57.04999923706055
2024-10-24,57.16999816894531
2024-10-25,57.08000183105469
2024-10-28,57.310001373291016
2024-10-29,57.31999969482422
2024-10-30,57.099998474121094
2024-10-31,56.380001068115234
2024-11-01,56.540000915527344
2024-11-04,56.540000915527344
2024-11-05,57.16999816894531
2024-11-06,57.79999923706055
2024-11-07,58.34000015258789
2024-11-08,58.22999954223633
2024-11-11,58.279998779296875
2024-11-12,57.81999969482422
2024-11-13,57.650001525878906
2024-11-14,57.43000030517578
2024-11-15,56.90999984741211
2024-11-18,57.209999084472656
2024-11-19,57.380001068115234
2024-11-20,57.33000183105469
2024-11-21,57.56999969482422
