Date,FSPSX
2023-10-16,43.95000076293945
2023-10-17,43.970001220703125
2023-10-18,43.29999923706055
2023-10-19,42.959999084472656
2023-10-20,42.5
2023-10-23,42.61000061035156
2023-10-24,42.709999084472656
2023-10-25,42.45000076293945
2023-10-26,42.189998626708984
2023-10-27,42.040000915527344
2023-10-30,42.47999954223633
2023-10-31,42.58000183105469
2023-11-01,43.060001373291016
2023-11-02,43.869998931884766
2023-11-03,44.36000061035156
2023-11-06,44.2400016784668
2023-11-07,43.970001220703125
2023-11-08,43.880001068115234
2023-11-09,43.939998626708984
2023-11-10,44.08000183105469
2023-11-13,44.13999938964844
2023-11-14,45.349998474121094
2023-11-15,45.29999923706055
2023-11-16,45.20000076293945
2023-11-17,45.81999969482422
2023-11-20,46.02000045776367
2023-11-21,45.86000061035156
2023-11-22,45.93000030517578
2023-11-24,46.2599983215332
2023-11-27,46.150001525878906
2023-11-28,46.189998626708984
2023-11-29,46.2599983215332
2023-11-30,46.220001220703125
2023-12-01,46.63999938964844
2023-12-04,46.349998474121094
2023-12-05,46.15999984741211
2023-12-06,46.34000015258789
2023-12-07,46.560001373291016
2023-12-08,45.33000183105469
2023-12-11,45.45000076293945
2023-12-12,45.4900016784668
2023-12-13,46.16999816894531
2023-12-14,46.540000915527344
2023-12-15,46.189998626708984
2023-12-18,46.20000076293945
2023-12-19,46.56999969482422
2023-12-20,46.130001068115234
2023-12-21,46.83000183105469
2023-12-22,46.849998474121094
2023-12-26,46.970001220703125
2023-12-27,47.41999816894531
2023-12-28,47.27000045776367
2023-12-29,47.349998474121094
2024-01-02,46.81999969482422
2024-01-03,46.43000030517578
2024-01-04,46.61000061035156
2024-01-05,46.619998931884766
2024-01-08,47.04999923706055
2024-01-09,46.709999084472656
2024-01-10,46.93000030517578
2024-01-11,46.93000030517578
2024-01-12,47.130001068115234
2024-01-16,46.439998626708984
2024-01-17,45.95000076293945
2024-01-18,46.31999969482422
2024-01-19,46.400001525878906
2024-01-22,46.58000183105469
2024-01-23,46.459999084472656
2024-01-24,46.83000183105469
2024-01-25,46.90999984741211
2024-01-26,47.150001525878906
2024-01-29,47.38999938964844
2024-01-30,47.38999938964844
2024-01-31,47.18000030517578
2024-02-01,47.599998474121094
2024-02-02,47.16999816894531
2024-02-05,46.97999954223633
2024-02-06,47.220001220703125
2024-02-07,47.220001220703125
2024-02-08,47.25
2024-02-09,47.290000915527344
2024-02-12,47.439998626708984
2024-02-13,46.7599983215332
2024-02-14,47.15999984741211
2024-02-15,47.66999816894531
2024-02-16,47.81999969482422
2024-02-20,48.0
2024-02-21,48.029998779296875
2024-02-22,48.540000915527344
2024-02-23,48.63999938964844
2024-02-26,48.58000183105469
2024-02-27,48.650001525878906
2024-02-28,48.43000030517578
2024-02-29,48.470001220703125
2024-03-01,49.029998779296875
2024-03-04,48.939998626708984
2024-03-05,48.810001373291016
2024-03-06,49.33000183105469
2024-03-07,49.970001220703125
2024-03-08,49.79999923706055
2024-03-11,49.4900016784668
2024-03-12,49.900001525878906
2024-03-13,49.880001068115234
2024-03-14,49.560001373291016
2024-03-15,49.4900016784668
2024-03-18,49.52000045776367
2024-03-19,49.619998931884766
2024-03-20,50.099998474121094
2024-03-21,50.119998931884766
2024-03-22,50.0099983215332
2024-03-25,49.95000076293945
2024-03-26,49.970001220703125
2024-03-27,50.220001220703125
2024-03-28,50.09000015258789
2024-04-01,49.7599983215332
2024-04-02,49.58000183105469
2024-04-03,49.880001068115234
2024-04-04,49.459999084472656
2024-04-05,49.599998474121094
2024-04-08,49.84000015258789
2024-04-09,49.83000183105469
2024-04-10,49.209999084472656
2024-04-11,49.31999969482422
2024-04-12,48.38999938964844
2024-04-15,48.22999954223633
2024-04-16,47.75
2024-04-17,47.689998626708984
2024-04-18,47.63999938964844
2024-04-19,47.52000045776367
2024-04-22,48.13999938964844
2024-04-23,48.709999084472656
2024-04-24,48.66999816894531
2024-04-25,48.38999938964844
2024-04-26,48.689998626708984
2024-04-29,48.93000030517578
2024-04-30,48.380001068115234
2024-05-01,48.279998779296875
2024-05-02,48.88999938964844
2024-05-03,49.40999984741211
2024-05-06,49.75
2024-05-07,49.86000061035156
2024-05-08,49.7599983215332
2024-05-09,50.130001068115234
2024-05-10,50.27000045776367
2024-05-13,50.290000915527344
2024-05-14,50.619998931884766
2024-05-15,51.15999984741211
2024-05-16,50.90999984741211
2024-05-17,51.06999969482422
2024-05-20,51.18000030517578
2024-05-21,51.02000045776367
2024-05-22,50.61000061035156
2024-05-23,50.33000183105469
2024-05-24,50.66999816894531
2024-05-28,50.72999954223633
2024-05-29,49.90999984741211
2024-05-30,50.2400016784668
2024-05-31,50.2400016784668
2024-06-03,51.0
2024-06-04,50.869998931884766
2024-06-05,51.20000076293945
2024-06-06,51.380001068115234
2024-06-07,50.83000183105469
2024-06-10,50.83000183105469
2024-06-11,50.29999923706055
2024-06-12,50.83000183105469
2024-06-13,50.150001525878906
2024-06-14,49.619998931884766
2024-06-17,49.689998626708984
2024-06-18,49.939998626708984
2024-06-20,49.959999084472656
2024-06-21,49.63999938964844
2024-06-24,49.9900016784668
2024-06-25,50.20000076293945
2024-06-26,49.83000183105469
2024-06-27,49.79999923706055
2024-06-28,49.77000045776367
2024-07-01,49.959999084472656
2024-07-02,50.099998474121094
2024-07-03,50.58000183105469
2024-07-05,51.0099983215332
2024-07-08,50.72999954223633
2024-07-09,50.59000015258789
2024-07-10,51.220001220703125
2024-07-11,51.40999984741211
2024-07-12,51.970001220703125
2024-07-15,51.540000915527344
2024-07-16,51.66999816894531
2024-07-17,51.43000030517578
2024-07-18,51.0
2024-07-19,50.650001525878906
2024-07-22,51.13999938964844
2024-07-23,50.959999084472656
2024-07-24,50.349998474121094
2024-07-25,49.9900016784668
2024-07-26,50.529998779296875
2024-07-29,50.400001525878906
2024-07-30,50.459999084472656
2024-07-31,51.2400016784668
2024-08-01,49.9900016784668
2024-08-02,49.11000061035156
2024-08-05,48.02000045776367
2024-08-06,48.189998626708984
2024-08-07,48.38999938964844
2024-08-08,49.18000030517578
2024-08-09,49.29999923706055
2024-08-12,49.220001220703125
2024-08-13,50.11000061035156
2024-08-14,50.279998779296875
2024-08-15,50.900001525878906
2024-08-16,51.31999969482422
2024-08-19,51.900001525878906
2024-08-20,51.7400016784668
2024-08-21,52.15999984741211
2024-08-22,51.939998626708984
2024-08-23,52.77000045776367
2024-08-26,52.540000915527344
2024-08-27,52.84000015258789
2024-08-28,52.63999938964844
2024-08-29,52.880001068115234
2024-08-30,52.959999084472656
2024-09-03,52.09000015258789
2024-09-04,51.810001373291016
2024-09-05,51.869998931884766
2024-09-06,50.88999938964844
2024-09-09,51.33000183105469
2024-09-10,51.119998931884766
2024-09-11,51.439998626708984
2024-09-12,51.869998931884766
2024-09-13,52.0
2024-09-16,52.29999923706055
2024-09-17,52.130001068115234
2024-09-18,51.939998626708984
2024-09-19,53.06999969482422
2024-09-20,52.529998779296875
2024-09-23,52.66999816894531
2024-09-24,53.02000045776367
2024-09-25,52.709999084472656
2024-09-26,53.93000030517578
2024-09-27,53.560001373291016
2024-09-30,53.400001525878906
2024-10-01,52.9900016784668
2024-10-02,52.97999954223633
2024-10-03,52.41999816894531
2024-10-04,52.63999938964844
2024-10-07,52.45000076293945
2024-10-08,52.279998779296875
2024-10-09,52.34000015258789
2024-10-10,52.2400016784668
2024-10-11,52.5
2024-10-14,52.65999984741211
2024-10-15,51.7400016784668
2024-10-16,51.880001068115234
2024-10-17,51.970001220703125
2024-10-18,52.2599983215332
2024-10-21,51.720001220703125
2024-10-22,51.380001068115234
2024-10-23,50.91999816894531
2024-10-24,51.15999984741211
2024-10-25,51.0
2024-10-28,51.33000183105469
2024-10-29,51.209999084472656
2024-10-30,50.91999816894531
2024-10-31,50.459999084472656
2024-11-01,50.63999938964844
2024-11-04,50.709999084472656
2024-11-05,51.16999816894531
2024-11-06,50.41999816894531
2024-11-07,51.15999984741211
2024-11-08,50.5
2024-11-11,50.540000915527344
2024-11-12,49.68000030517578
2024-11-13,49.290000915527344
2024-11-14,49.43000030517578
2024-11-15,49.15999984741211
2024-11-18,49.52000045776367
2024-11-19,49.459999084472656
2024-11-20,49.209999084472656
2024-11-21,49.2400016784668
