Date,RNPCX
2023-06-07,51.790000915527344
2023-06-08,52.150001525878906
2023-06-09,52.150001525878906
2023-06-12,52.65999984741211
2023-06-13,53.099998474121094
2023-06-14,53.2599983215332
2023-06-15,53.900001525878906
2023-06-16,53.7400016784668
2023-06-20,53.349998474121094
2023-06-21,53.130001068115234
2023-06-22,53.150001525878906
2023-06-23,52.61000061035156
2023-06-26,52.38999938964844
2023-06-27,52.939998626708984
2023-06-28,53.02000045776367
2023-06-29,53.060001373291016
2023-06-30,53.68000030517578
2023-07-03,53.68000030517578
2023-07-05,53.52000045776367
2023-07-06,52.75
2023-07-07,52.83000183105469
2023-07-10,53.13999938964844
2023-07-11,53.540000915527344
2023-07-12,54.15999984741211
2023-07-13,54.900001525878906
2023-07-14,54.900001525878906
2023-07-17,55.02000045776367
2023-07-18,55.310001373291016
2023-07-19,55.220001220703125
2023-07-20,54.650001525878906
2023-07-21,54.66999816894531
2023-07-24,54.61000061035156
2023-07-25,54.86000061035156
2023-07-26,54.7599983215332
2023-07-27,54.54999923706055
2023-07-28,55.2400016784668
2023-07-31,55.22999954223633
2023-08-01,54.970001220703125
2023-08-02,54.040000915527344
2023-08-03,53.900001525878906
2023-08-04,53.7599983215332
2023-08-07,54.2599983215332
2023-08-08,54.130001068115234
2023-08-09,53.880001068115234
2023-08-10,53.959999084472656
2023-08-11,53.63999938964844
2023-08-14,53.72999954223633
2023-08-15,53.119998931884766
2023-08-16,52.7400016784668
2023-08-17,52.279998779296875
2023-08-18,52.25
2023-08-21,52.630001068115234
2023-08-22,52.58000183105469
2023-08-23,53.20000076293945
2023-08-24,52.38999938964844
2023-08-25,52.68000030517578
2023-08-28,53.04999923706055
2023-08-29,53.95000076293945
2023-08-30,53.9900016784668
2023-08-31,53.86000061035156
2023-09-01,53.83000183105469
2023-09-05,53.63999938964844
2023-09-06,53.38999938964844
2023-09-07,53.150001525878906
2023-09-08,53.16999816894531
2023-09-11,53.59000015258789
2023-09-12,53.34000015258789
2023-09-13,53.2400016784668
2023-09-14,53.619998931884766
2023-09-15,53.18000030517578
2023-09-18,52.970001220703125
2023-09-19,52.88999938964844
2023-09-20,52.5099983215332
2023-09-21,51.619998931884766
2023-09-22,51.560001373291016
2023-09-25,51.540000915527344
2023-09-26,50.91999816894531
2023-09-27,50.9900016784668
2023-09-28,51.36000061035156
2023-09-29,51.2599983215332
2023-10-02,50.9900016784668
2023-10-03,50.2599983215332
2023-10-04,50.630001068115234
2023-10-05,50.65999984741211
2023-10-06,51.36000061035156
2023-10-09,51.38999938964844
2023-10-10,51.91999816894531
2023-10-11,52.18000030517578
2023-10-12,51.900001525878906
2023-10-13,51.470001220703125
2023-10-16,51.91999816894531
2023-10-17,51.939998626708984
2023-10-18,51.029998779296875
2023-10-19,50.540000915527344
2023-10-20,50.02000045776367
2023-10-23,50.11000061035156
2023-10-24,50.349998474121094
2023-10-25,49.7599983215332
2023-10-26,49.189998626708984
2023-10-27,48.959999084472656
2023-10-30,49.47999954223633
2023-10-31,49.58000183105469
2023-11-01,50.040000915527344
2023-11-02,51.04999923706055
2023-11-03,51.599998474121094
2023-11-06,51.720001220703125
2023-11-07,51.79999923706055
2023-11-08,51.91999816894531
2023-11-09,51.560001373291016
2023-11-10,52.13999938964844
2023-11-13,52.209999084472656
2023-11-14,53.34000015258789
2023-11-15,53.41999816894531
2023-11-16,53.369998931884766
2023-11-17,53.70000076293945
2023-11-20,54.150001525878906
2023-11-21,53.970001220703125
2023-11-22,54.08000183105469
2023-11-24,54.2599983215332
2023-11-27,54.060001373291016
2023-11-28,54.060001373291016
2023-11-29,54.06999969482422
2023-11-30,54.11000061035156
2023-12-01,54.439998626708984
2023-12-04,54.099998474121094
2023-12-05,53.95000076293945
2023-12-06,53.84000015258789
2023-12-07,54.130001068115234
2023-12-08,54.400001525878906
2023-12-11,54.709999084472656
2023-12-12,54.9900016784668
2023-12-13,55.75
2023-12-14,53.29999923706055
2023-12-15,53.29999923706055
2023-12-18,53.459999084472656
2023-12-19,53.869998931884766
2023-12-20,53.15999984741211
2023-12-21,53.79999923706055
2023-12-22,53.83000183105469
2023-12-26,54.029998779296875
2023-12-27,54.33000183105469
2023-12-28,54.279998779296875
2023-12-29,54.15999984741211
2024-01-02,53.560001373291016
2024-01-03,53.0099983215332
2024-01-04,53.099998474121094
2024-01-05,53.040000915527344
2024-01-08,53.68000030517578
2024-01-09,53.47999954223633
2024-01-10,53.7599983215332
2024-01-11,53.720001220703125
2024-01-12,53.849998474121094
2024-01-16,53.41999816894531
2024-01-17,53.0
2024-01-18,53.5
2024-01-19,54.02000045776367
2024-01-22,54.04999923706055
2024-01-23,54.06999969482422
2024-01-24,54.38999938964844
2024-01-25,54.4900016784668
2024-01-26,54.65999984741211
2024-01-29,55.130001068115234
2024-01-30,55.060001373291016
2024-01-31,54.369998931884766
2024-02-01,55.02000045776367
2024-02-02,55.380001068115234
2024-02-05,55.25
2024-02-06,55.4900016784668
2024-02-07,55.790000915527344
2024-02-08,55.86000061035156
2024-02-09,56.22999954223633
2024-02-12,56.13999938964844
2024-02-13,55.31999969482422
2024-02-14,55.939998626708984
2024-02-15,56.560001373291016
2024-02-16,56.41999816894531
2024-02-20,56.13999938964844
2024-02-21,56.15999984741211
2024-02-22,57.279998779296875
2024-02-23,57.2599983215332
2024-02-26,57.20000076293945
2024-02-27,57.2599983215332
2024-02-28,57.09000015258789
2024-02-29,57.130001068115234
2024-03-01,57.81999969482422
2024-03-04,57.790000915527344
2024-03-05,57.16999816894531
2024-03-06,57.560001373291016
2024-03-07,58.38999938964844
2024-03-08,57.959999084472656
2024-03-11,57.72999954223633
2024-03-12,58.38999938964844
2024-03-13,58.40999984741211
2024-03-14,58.20000076293945
2024-03-15,57.72999954223633
2024-03-18,58.029998779296875
2024-03-19,58.16999816894531
2024-03-20,58.7599983215332
2024-03-21,58.97999954223633
2024-03-22,58.790000915527344
2024-03-25,58.650001525878906
2024-03-26,58.61000061035156
2024-03-27,58.790000915527344
2024-03-28,58.66999816894531
2024-04-01,58.59000015258789
2024-04-02,58.290000915527344
2024-04-03,58.58000183105469
2024-04-04,57.959999084472656
2024-04-05,58.459999084472656
2024-04-08,58.599998474121094
2024-04-09,58.61000061035156
2024-04-10,58.099998474121094
2024-04-11,58.400001525878906
2024-04-12,57.38999938964844
2024-04-15,56.7599983215332
2024-04-16,56.54999923706055
2024-04-17,56.349998474121094
2024-04-18,56.209999084472656
2024-04-19,55.59000015258789
2024-04-22,56.06999969482422
2024-04-23,57.029998779296875
2024-04-24,57.02000045776367
2024-04-25,56.7400016784668
2024-04-26,57.29999923706055
2024-04-29,57.470001220703125
2024-04-30,56.619998931884766
2024-05-01,56.59000015258789
2024-05-02,57.04999923706055
2024-05-03,57.56999969482422
2024-05-06,58.27000045776367
2024-05-07,58.400001525878906
2024-05-08,58.369998931884766
2024-05-09,58.65999984741211
2024-05-10,58.849998474121094
2024-05-13,58.900001525878906
2024-05-14,59.2599983215332
2024-05-15,59.939998626708984
2024-05-16,59.7400016784668
2024-05-17,59.77000045776367
2024-05-20,59.95000076293945
2024-05-21,59.970001220703125
2024-05-22,59.70000076293945
2024-05-23,59.369998931884766
2024-05-24,59.790000915527344
2024-05-28,59.630001068115234
2024-05-29,58.970001220703125
2024-05-30,58.77000045776367
2024-05-31,59.040000915527344
2024-06-03,59.220001220703125
2024-06-04,59.15999984741211
2024-06-05,60.09000015258789
2024-06-06,60.189998626708984
2024-06-07,59.869998931884766
2024-06-10,60.02000045776367
2024-06-11,59.790000915527344
2024-06-12,60.43000030517578
2024-06-13,60.279998779296875
2024-06-14,60.0099983215332
2024-06-17,60.47999954223633
2024-06-18,60.61000061035156
2024-06-20,60.61000061035156
2024-06-21,60.349998474121094
2024-06-24,60.380001068115234
2024-06-25,60.66999816894531
2024-06-26,60.54999923706055
2024-06-27,60.540000915527344
2024-06-28,60.27000045776367
2024-07-01,60.540000915527344
2024-07-02,60.79999923706055
2024-07-03,61.31999969482422
2024-07-05,61.86000061035156
2024-07-08,61.849998474121094
2024-07-09,61.65999984741211
2024-07-10,62.29999923706055
2024-07-11,61.9900016784668
2024-07-12,62.310001373291016
2024-07-15,62.220001220703125
2024-07-16,62.400001525878906
2024-07-17,61.22999954223633
2024-07-18,60.7400016784668
2024-07-19,60.40999984741211
2024-07-22,61.029998779296875
2024-07-23,61.119998931884766
2024-07-24,59.619998931884766
2024-07-25,59.150001525878906
2024-07-26,59.779998779296875
2024-07-29,59.83000183105469
2024-07-30,59.650001525878906
2024-07-31,60.61000061035156
2024-08-01,59.709999084472656
2024-08-02,58.529998779296875
2024-08-05,57.13999938964844
2024-08-06,57.77000045776367
2024-08-07,57.439998626708984
2024-08-08,58.91999816894531
2024-08-09,59.2599983215332
2024-08-12,59.15999984741211
2024-08-13,60.16999816894531
2024-08-14,60.290000915527344
2024-08-15,61.29999923706055
2024-08-16,61.380001068115234
2024-08-19,61.970001220703125
2024-08-20,61.849998474121094
2024-08-21,62.06999969482422
2024-08-22,61.68000030517578
2024-08-23,62.34000015258789
2024-08-26,62.060001373291016
2024-08-27,62.27000045776367
2024-08-28,61.93000030517578
2024-08-29,62.06999969482422
2024-08-30,62.47999954223633
2024-09-03,61.060001373291016
2024-09-04,60.88999938964844
2024-09-05,60.68000030517578
2024-09-06,59.630001068115234
2024-09-09,60.22999954223633
2024-09-10,60.25
2024-09-11,61.04999923706055
2024-09-12,61.68000030517578
2024-09-13,61.970001220703125
2024-09-16,62.119998931884766
2024-09-17,62.119998931884766
2024-09-18,61.849998474121094
2024-09-19,63.119998931884766
2024-09-20,62.7400016784668
2024-09-23,62.849998474121094
2024-09-24,63.36000061035156
2024-09-25,63.2599983215332
2024-09-26,64.02999877929688
2024-09-27,63.79999923706055
2024-09-30,63.70000076293945
2024-10-01,63.310001373291016
2024-10-02,63.33000183105469
2024-10-03,62.9900016784668
2024-10-04,63.52000045776367
2024-10-07,63.209999084472656
2024-10-08,63.540000915527344
2024-10-09,63.86000061035156
2024-10-10,63.689998626708984
2024-10-11,64.04000091552734
2024-10-14,64.27999877929688
2024-10-15,63.369998931884766
2024-10-16,63.470001220703125
2024-10-17,63.709999084472656
2024-10-18,64.04000091552734
2024-10-21,63.75
2024-10-22,63.68000030517578
2024-10-23,62.97999954223633
2024-10-24,63.20000076293945
2024-10-25,63.20000076293945
2024-10-28,63.33000183105469
2024-10-29,63.43000030517578
2024-10-30,63.11000061035156
2024-10-31,62.09000015258789
2024-11-01,62.38999938964844
2024-11-04,62.36000061035156
2024-11-05,63.119998931884766
2024-11-06,63.68000030517578
2024-11-07,64.29000091552734
2024-11-08,64.20999908447266
2024-11-11,64.45999908447266
2024-11-12,63.779998779296875
2024-11-13,63.61000061035156
2024-11-14,63.27000045776367
2024-11-15,62.369998931884766
2024-11-18,62.689998626708984
2024-11-19,62.88999938964844
2024-11-20,62.869998931884766
2024-11-21,63.130001068115234
