Date,FWWMX
2024-01-25,58.02000045776367
2024-01-26,57.97999954223633
2024-01-29,58.279998779296875
2024-01-30,58.369998931884766
2024-01-31,57.72999954223633
2024-02-01,58.36000061035156
2024-02-02,58.4900016784668
2024-02-05,58.290000915527344
2024-02-06,58.52000045776367
2024-02-07,58.970001220703125
2024-02-08,59.02000045776367
2024-02-09,59.2599983215332
2024-02-12,59.27000045776367
2024-02-13,58.52000045776367
2024-02-14,59.0099983215332
2024-02-15,59.45000076293945
2024-02-16,59.34000015258789
2024-02-20,59.13999938964844
2024-02-21,59.349998474121094
2024-02-22,60.27000045776367
2024-02-23,60.29999923706055
2024-02-26,60.150001525878906
2024-02-27,60.220001220703125
2024-02-28,60.189998626708984
2024-02-29,60.36000061035156
2024-03-01,61.0
2024-03-04,61.0099983215332
2024-03-05,60.43000030517578
2024-03-06,60.77000045776367
2024-03-07,61.310001373291016
2024-03-08,60.83000183105469
2024-03-11,60.83000183105469
2024-03-12,61.209999084472656
2024-03-13,60.88999938964844
2024-03-14,60.790000915527344
2024-03-15,60.45000076293945
2024-03-18,60.66999816894531
2024-03-19,60.9900016784668
2024-03-20,61.5
2024-03-21,61.970001220703125
2024-03-22,61.7400016784668
2024-03-25,61.599998474121094
2024-03-26,61.47999954223633
2024-03-27,62.04999923706055
2024-03-28,62.189998626708984
2024-04-01,62.060001373291016
2024-04-02,61.540000915527344
2024-04-03,61.560001373291016
2024-04-04,60.810001373291016
2024-04-05,61.38999938964844
2024-04-08,61.400001525878906
2024-04-09,61.41999816894531
2024-04-10,60.81999969482422
2024-04-11,61.06999969482422
2024-04-12,60.13999938964844
2024-04-15,59.66999816894531
2024-04-16,59.689998626708984
2024-04-17,59.459999084472656
2024-04-18,59.349998474121094
2024-04-19,59.27000045776367
2024-04-22,59.70000076293945
2024-04-23,60.349998474121094
2024-04-24,60.310001373291016
2024-04-25,60.189998626708984
2024-04-26,60.56999969482422
2024-04-29,60.650001525878906
2024-04-30,59.81999969482422
2024-05-01,59.43000030517578
2024-05-02,59.66999816894531
2024-05-03,60.150001525878906
2024-05-06,60.70000076293945
2024-05-07,60.93000030517578
2024-05-08,61.09000015258789
2024-05-09,61.43000030517578
2024-05-10,61.630001068115234
2024-05-13,61.59000015258789
2024-05-14,61.90999984741211
2024-05-15,62.63999938964844
2024-05-16,62.4900016784668
2024-05-17,62.59000015258789
2024-05-20,62.58000183105469
2024-05-21,62.689998626708984
2024-05-22,62.47999954223633
2024-05-23,61.93000030517578
2024-05-24,62.220001220703125
2024-05-28,61.939998626708984
2024-05-29,61.189998626708984
2024-05-30,61.15999984741211
2024-05-31,61.7599983215332
2024-06-03,61.599998474121094
2024-06-04,61.68000030517578
2024-06-05,62.310001373291016
2024-06-06,62.2400016784668
2024-06-07,62.099998474121094
2024-06-10,62.459999084472656
2024-06-11,62.45000076293945
2024-06-12,59.790000915527344
2024-06-13,60.18000030517578
2024-06-14,60.150001525878906
2024-06-17,60.779998779296875
2024-06-18,60.79999923706055
2024-06-20,60.790000915527344
2024-06-21,60.59000015258789
2024-06-24,60.66999816894531
2024-06-25,60.4900016784668
2024-06-26,60.380001068115234
2024-06-27,60.369998931884766
2024-06-28,60.40999984741211
2024-07-01,60.40999984741211
2024-07-02,60.65999984741211
2024-07-03,60.84000015258789
2024-07-05,60.970001220703125
2024-07-08,61.040000915527344
2024-07-09,60.90999984741211
2024-07-10,61.470001220703125
2024-07-11,61.5099983215332
2024-07-12,61.790000915527344
2024-07-15,62.02000045776367
2024-07-16,62.56999969482422
2024-07-17,62.02000045776367
2024-07-18,61.529998779296875
2024-07-19,61.16999816894531
2024-07-22,61.66999816894531
2024-07-23,61.689998626708984
2024-07-24,60.63999938964844
2024-07-25,60.599998474121094
2024-07-26,61.349998474121094
2024-07-29,61.34000015258789
2024-07-30,61.36000061035156
2024-07-31,62.130001068115234
2024-08-01,61.369998931884766
2024-08-02,60.470001220703125
2024-08-05,59.040000915527344
2024-08-06,59.54999923706055
2024-08-07,59.11000061035156
2024-08-08,60.349998474121094
2024-08-09,60.59000015258789
2024-08-12,60.470001220703125
2024-08-13,61.279998779296875
2024-08-14,61.58000183105469
2024-08-15,62.38999938964844
2024-08-16,62.40999984741211
2024-08-19,62.84000015258789
2024-08-20,62.7599983215332
2024-08-21,62.95000076293945
2024-08-22,62.63999938964844
2024-08-23,63.2400016784668
2024-08-26,63.13999938964844
2024-08-27,63.279998779296875
2024-08-28,63.060001373291016
2024-08-29,63.119998931884766
2024-08-30,63.65999984741211
2024-09-03,62.689998626708984
2024-09-04,62.689998626708984
2024-09-05,62.220001220703125
2024-09-06,61.290000915527344
2024-09-09,61.900001525878906
2024-09-10,62.08000183105469
2024-09-11,62.43000030517578
2024-09-12,62.939998626708984
2024-09-13,63.40999984741211
2024-09-16,63.619998931884766
2024-09-17,63.470001220703125
2024-09-18,63.060001373291016
2024-09-19,63.86000061035156
2024-09-20,63.90999984741211
2024-09-23,64.13999938964844
2024-09-24,64.22000122070312
2024-09-25,63.97999954223633
2024-09-26,64.20999908447266
2024-09-27,64.18000030517578
2024-09-30,64.36000061035156
2024-10-01,64.08999633789062
2024-10-02,64.16999816894531
2024-10-03,63.95000076293945
2024-10-04,64.44000244140625
2024-10-07,63.939998626708984
2024-10-08,64.31999969482422
2024-10-09,64.8499984741211
2024-10-10,64.62999725341797
2024-10-11,65.05999755859375
2024-10-14,65.52999877929688
2024-10-15,64.80999755859375
2024-10-16,65.1500015258789
2024-10-17,65.19000244140625
2024-10-18,65.26000213623047
2024-10-21,64.86000061035156
2024-10-22,64.94999694824219
2024-10-23,64.58000183105469
2024-10-24,64.44999694824219
2024-10-25,64.30000305175781
2024-10-28,64.5
2024-10-29,64.55999755859375
2024-10-30,64.38999938964844
2024-10-31,63.61000061035156
2024-11-01,63.560001373291016
2024-11-04,63.33000183105469
2024-11-05,63.970001220703125
2024-11-06,65.36000061035156
2024-11-07,65.58999633789062
2024-11-08,65.94999694824219
2024-11-11,65.9000015258789
2024-11-12,65.47000122070312
2024-11-13,65.37999725341797
2024-11-14,65.0
2024-11-15,64.26000213623047
2024-11-18,64.51000213623047
2024-11-19,64.37999725341797
2024-11-20,64.45999908447266
2024-11-21,64.98999786376953
