Date,CNPEX
2023-10-04,50.70000076293945
2023-10-05,50.7400016784668
2023-10-06,51.43000030517578
2023-10-09,51.470001220703125
2023-10-10,51.9900016784668
2023-10-11,52.25
2023-10-12,51.970001220703125
2023-10-13,51.540000915527344
2023-10-16,52.0
2023-10-17,52.0099983215332
2023-10-18,51.11000061035156
2023-10-19,50.61000061035156
2023-10-20,50.09000015258789
2023-10-23,50.18000030517578
2023-10-24,50.43000030517578
2023-10-25,49.83000183105469
2023-10-26,49.2599983215332
2023-10-27,49.040000915527344
2023-10-30,49.560001373291016
2023-10-31,49.650001525878906
2023-11-01,50.11000061035156
2023-11-02,51.119998931884766
2023-11-03,51.68000030517578
2023-11-06,51.790000915527344
2023-11-07,51.869998931884766
2023-11-08,52.0
2023-11-09,51.63999938964844
2023-11-10,52.220001220703125
2023-11-13,52.290000915527344
2023-11-14,53.41999816894531
2023-11-15,53.5
2023-11-16,53.45000076293945
2023-11-17,53.779998779296875
2023-11-20,54.22999954223633
2023-11-21,54.04999923706055
2023-11-22,54.15999984741211
2023-11-24,54.34000015258789
2023-11-27,54.13999938964844
2023-11-28,54.13999938964844
2023-11-29,54.150001525878906
2023-11-30,54.20000076293945
2023-12-01,54.52000045776367
2023-12-04,54.18000030517578
2023-12-05,54.040000915527344
2023-12-06,53.91999816894531
2023-12-07,54.220001220703125
2023-12-08,54.47999954223633
2023-12-11,54.790000915527344
2023-12-12,55.08000183105469
2023-12-13,55.83000183105469
2023-12-14,53.36000061035156
2023-12-15,53.349998474121094
2023-12-18,53.52000045776367
2023-12-19,53.93000030517578
2023-12-20,53.220001220703125
2023-12-21,53.86000061035156
2023-12-22,53.900001525878906
2023-12-26,54.09000015258789
2023-12-27,54.400001525878906
2023-12-28,54.34000015258789
2023-12-29,54.22999954223633
2024-01-02,53.619998931884766
2024-01-03,53.08000183105469
2024-01-04,53.15999984741211
2024-01-05,53.099998474121094
2024-01-08,53.75
2024-01-09,53.540000915527344
2024-01-10,53.81999969482422
2024-01-11,53.779998779296875
2024-01-12,53.91999816894531
2024-01-16,53.47999954223633
2024-01-17,53.060001373291016
2024-01-18,53.56999969482422
2024-01-19,54.08000183105469
2024-01-22,54.11000061035156
2024-01-23,54.13999938964844
2024-01-24,54.459999084472656
2024-01-25,54.560001373291016
2024-01-26,54.72999954223633
2024-01-29,55.189998626708984
2024-01-30,55.130001068115234
2024-01-31,54.439998626708984
2024-02-01,55.08000183105469
2024-02-02,55.45000076293945
2024-02-05,55.31999969482422
2024-02-06,55.560001373291016
2024-02-07,55.86000061035156
2024-02-08,55.93000030517578
2024-02-09,56.29999923706055
2024-02-12,56.209999084472656
2024-02-13,55.38999938964844
2024-02-14,56.0099983215332
2024-02-15,56.630001068115234
2024-02-16,56.4900016784668
2024-02-20,56.209999084472656
2024-02-21,56.22999954223633
2024-02-22,57.36000061035156
2024-02-23,57.33000183105469
2024-02-26,57.27000045776367
2024-02-27,57.33000183105469
2024-02-28,57.15999984741211
2024-02-29,57.20000076293945
2024-03-01,57.88999938964844
2024-03-04,57.86000061035156
2024-03-05,57.2400016784668
2024-03-06,57.630001068115234
2024-03-07,58.459999084472656
2024-03-08,58.029998779296875
2024-03-11,57.810001373291016
2024-03-12,58.459999084472656
2024-03-13,58.47999954223633
2024-03-14,58.27000045776367
2024-03-15,57.810001373291016
2024-03-18,58.099998474121094
2024-03-19,58.2400016784668
2024-03-20,58.83000183105469
2024-03-21,59.060001373291016
2024-03-22,58.86000061035156
2024-03-25,58.720001220703125
2024-03-26,58.68000030517578
2024-03-27,58.869998931884766
2024-03-28,58.7400016784668
2024-04-01,58.66999816894531
2024-04-02,58.36000061035156
2024-04-03,58.65999984741211
2024-04-04,58.029998779296875
2024-04-05,58.540000915527344
2024-04-08,58.66999816894531
2024-04-09,58.689998626708984
2024-04-10,58.18000030517578
2024-04-11,58.47999954223633
2024-04-12,57.470001220703125
2024-04-15,56.83000183105469
2024-04-16,56.619998931884766
2024-04-17,56.43000030517578
2024-04-18,56.290000915527344
2024-04-19,55.65999984741211
2024-04-22,56.150001525878906
2024-04-23,57.099998474121094
2024-04-24,57.09000015258789
2024-04-25,56.81999969482422
2024-04-26,57.380001068115234
2024-04-29,57.54999923706055
2024-04-30,56.70000076293945
2024-05-01,56.66999816894531
2024-05-02,57.130001068115234
2024-05-03,57.650001525878906
2024-05-06,58.349998474121094
2024-05-07,58.47999954223633
2024-05-08,58.45000076293945
2024-05-09,58.7400016784668
2024-05-10,58.93000030517578
2024-05-13,58.97999954223633
2024-05-14,59.34000015258789
2024-05-15,60.02000045776367
2024-05-16,59.83000183105469
2024-05-17,59.849998474121094
2024-05-20,60.029998779296875
2024-05-21,60.04999923706055
2024-05-22,59.779998779296875
2024-05-23,59.459999084472656
2024-05-24,59.869998931884766
2024-05-28,59.709999084472656
2024-05-29,59.04999923706055
2024-05-30,58.849998474121094
2024-05-31,59.119998931884766
2024-06-03,59.29999923706055
2024-06-04,59.2400016784668
2024-06-05,60.16999816894531
2024-06-06,60.279998779296875
2024-06-07,59.95000076293945
2024-06-10,60.11000061035156
2024-06-11,59.880001068115234
2024-06-12,60.5099983215332
2024-06-13,60.369998931884766
2024-06-14,60.099998474121094
2024-06-17,60.56999969482422
2024-06-18,60.689998626708984
2024-06-20,60.70000076293945
2024-06-21,60.43000030517578
2024-06-24,60.459999084472656
2024-06-25,60.7599983215332
2024-06-26,60.63999938964844
2024-06-27,60.619998931884766
2024-06-28,60.36000061035156
2024-07-01,60.630001068115234
2024-07-02,60.88999938964844
2024-07-03,61.40999984741211
2024-07-05,61.95000076293945
2024-07-08,61.939998626708984
2024-07-09,61.75
2024-07-10,62.38999938964844
2024-07-11,62.08000183105469
2024-07-12,62.400001525878906
2024-07-15,62.310001373291016
2024-07-16,62.5
2024-07-17,61.31999969482422
2024-07-18,60.83000183105469
2024-07-19,60.5
2024-07-22,61.119998931884766
2024-07-23,61.209999084472656
2024-07-24,59.709999084472656
2024-07-25,59.2400016784668
2024-07-26,59.869998931884766
2024-07-29,59.91999816894531
2024-07-30,59.7400016784668
2024-07-31,60.70000076293945
2024-08-01,59.79999923706055
2024-08-02,58.619998931884766
2024-08-05,57.22999954223633
2024-08-06,57.86000061035156
2024-08-07,57.529998779296875
2024-08-08,59.0099983215332
2024-08-09,59.349998474121094
2024-08-12,59.25
2024-08-13,60.2599983215332
2024-08-14,60.380001068115234
2024-08-15,61.38999938964844
2024-08-16,61.47999954223633
2024-08-19,62.060001373291016
2024-08-20,61.939998626708984
2024-08-21,62.15999984741211
2024-08-22,61.77000045776367
2024-08-23,62.439998626708984
2024-08-26,62.150001525878906
2024-08-27,62.36000061035156
2024-08-28,62.02000045776367
2024-08-29,62.15999984741211
2024-08-30,62.58000183105469
2024-09-03,61.150001525878906
2024-09-04,60.97999954223633
2024-09-05,60.77000045776367
2024-09-06,59.720001220703125
2024-09-09,60.31999969482422
2024-09-10,60.349998474121094
2024-09-11,61.150001525878906
2024-09-12,61.779998779296875
2024-09-13,62.06999969482422
2024-09-16,62.220001220703125
2024-09-17,62.220001220703125
2024-09-18,61.95000076293945
2024-09-19,63.220001220703125
2024-09-20,62.84000015258789
2024-09-23,62.95000076293945
2024-09-24,63.459999084472656
2024-09-25,63.369998931884766
2024-09-26,64.12999725341797
2024-09-27,63.900001525878906
2024-09-30,63.79999923706055
2024-10-01,63.40999984741211
2024-10-02,63.43000030517578
2024-10-03,63.09000015258789
2024-10-04,63.630001068115234
2024-10-07,63.310001373291016
2024-10-08,63.63999938964844
2024-10-09,63.970001220703125
2024-10-10,63.79999923706055
2024-10-11,64.1500015258789
2024-10-14,64.38999938964844
2024-10-15,63.470001220703125
2024-10-16,63.56999969482422
2024-10-17,63.81999969482422
2024-10-18,64.13999938964844
2024-10-21,63.849998474121094
2024-10-22,63.790000915527344
2024-10-23,63.08000183105469
2024-10-24,63.29999923706055
2024-10-25,63.29999923706055
2024-10-28,63.439998626708984
2024-10-29,63.529998779296875
2024-10-30,63.209999084472656
2024-10-31,62.20000076293945
2024-11-01,62.4900016784668
2024-11-04,62.470001220703125
2024-11-05,63.22999954223633
2024-11-06,63.790000915527344
2024-11-07,64.4000015258789
2024-11-08,64.31999969482422
2024-11-11,64.56999969482422
2024-11-12,63.880001068115234
2024-11-13,63.720001220703125
2024-11-14,63.380001068115234
2024-11-15,62.470001220703125
2024-11-18,62.79999923706055
2024-11-19,63.0
2024-11-20,62.97999954223633
2024-11-21,63.22999954223633
