Date,VTIAX
2023-07-24,30.84000015258789
2023-07-25,31.0
2023-07-26,31.049999237060547
2023-07-27,30.920000076293945
2023-07-28,31.209999084472656
2023-07-31,31.260000228881836
2023-08-01,30.950000762939453
2023-08-02,30.329999923706055
2023-08-03,30.270000457763672
2023-08-04,30.34000015258789
2023-08-07,30.5
2023-08-08,30.25
2023-08-09,30.280000686645508
2023-08-10,30.3799991607666
2023-08-11,30.139999389648438
2023-08-14,29.989999771118164
2023-08-15,29.649999618530273
2023-08-16,29.43000030517578
2023-08-17,29.299999237060547
2023-08-18,29.219999313354492
2023-08-21,29.280000686645508
2023-08-22,29.270000457763672
2023-08-23,29.56999969482422
2023-08-24,29.280000686645508
2023-08-25,29.3799991607666
2023-08-28,29.65999984741211
2023-08-29,30.06999969482422
2023-08-30,30.049999237060547
2023-08-31,29.8799991607666
2023-09-01,29.969999313354492
2023-09-05,29.780000686645508
2023-09-06,29.68000030517578
2023-09-07,29.5
2023-09-08,29.479999542236328
2023-09-11,29.760000228881836
2023-09-12,29.68000030517578
2023-09-13,29.6299991607666
2023-09-14,29.959999084472656
2023-09-15,29.739999771118164
2023-09-18,29.6200008392334
2023-09-19,29.610000610351562
2023-09-20,29.510000228881836
2023-09-21,29.06999969482422
2023-09-22,29.1299991607666
2023-09-25,29.030000686645508
2023-09-26,28.649999618530273
2023-09-27,28.6200008392334
2023-09-28,28.770000457763672
2023-09-29,28.739999771118164
2023-10-02,28.40999984741211
2023-10-03,28.040000915527344
2023-10-04,28.020000457763672
2023-10-05,28.200000762939453
2023-10-06,28.5
2023-10-09,28.450000762939453
2023-10-10,28.84000015258789
2023-10-11,28.969999313354492
2023-10-12,28.770000457763672
2023-10-13,28.520000457763672
2023-10-16,28.670000076293945
2023-10-17,28.68000030517578
2023-10-18,28.25
2023-10-19,28.040000915527344
2023-10-20,27.75
2023-10-23,27.729999542236328
2023-10-24,27.8700008392334
2023-10-25,27.649999618530273
2023-10-26,27.479999542236328
2023-10-27,27.440000534057617
2023-10-30,27.719999313354492
2023-10-31,27.719999313354492
2023-11-01,27.989999771118164
2023-11-02,28.540000915527344
2023-11-03,28.90999984741211
2023-11-06,28.950000762939453
2023-11-07,28.790000915527344
2023-11-08,28.709999084472656
2023-11-09,28.649999618530273
2023-11-10,28.780000686645508
2023-11-13,28.809999465942383
2023-11-14,29.5
2023-11-15,29.600000381469727
2023-11-16,29.479999542236328
2023-11-17,29.780000686645508
2023-11-20,29.969999313354492
2023-11-21,29.84000015258789
2023-11-22,29.850000381469727
2023-11-24,30.010000228881836
2023-11-27,29.93000030517578
2023-11-28,30.020000457763672
2023-11-29,30.040000915527344
2023-11-30,30.06999969482422
2023-12-01,30.290000915527344
2023-12-04,30.06999969482422
2023-12-05,29.959999084472656
2023-12-06,30.0
2023-12-07,30.1299991607666
2023-12-08,30.170000076293945
2023-12-11,30.239999771118164
2023-12-12,30.239999771118164
2023-12-13,30.59000015258789
2023-12-14,30.969999313354492
2023-12-15,30.31999969482422
2023-12-18,30.350000381469727
2023-12-19,30.59000015258789
2023-12-20,30.25
2023-12-21,30.690000534057617
2023-12-22,30.690000534057617
2023-12-26,30.799999237060547
2023-12-27,31.059999465942383
2023-12-28,31.079999923706055
2023-12-29,31.1299991607666
2024-01-02,30.790000915527344
2024-01-03,30.549999237060547
2024-01-04,30.610000610351562
2024-01-05,30.6299991607666
2024-01-08,30.850000381469727
2024-01-09,30.59000015258789
2024-01-10,30.670000076293945
2024-01-11,30.690000534057617
2024-01-12,30.799999237060547
2024-01-16,30.31999969482422
2024-01-17,29.920000076293945
2024-01-18,30.149999618530273
2024-01-19,30.290000915527344
2024-01-22,30.270000457763672
2024-01-23,30.290000915527344
2024-01-24,30.5
2024-01-25,30.59000015258789
2024-01-26,30.68000030517578
2024-01-29,30.84000015258789
2024-01-30,30.729999542236328
2024-01-31,30.56999969482422
2024-02-01,30.860000610351562
2024-02-02,30.68000030517578
2024-02-05,30.530000686645508
2024-02-06,30.809999465942383
2024-02-07,30.860000610351562
2024-02-08,30.829999923706055
2024-02-09,30.8700008392334
2024-02-12,30.959999084472656
2024-02-13,30.510000228881836
2024-02-14,30.799999237060547
2024-02-15,31.09000015258789
2024-02-16,31.18000030517578
2024-02-20,31.260000228881836
2024-02-21,31.31999969482422
2024-02-22,31.639999389648438
2024-02-23,31.649999618530273
2024-02-26,31.59000015258789
2024-02-27,31.649999618530273
2024-02-28,31.420000076293945
2024-02-29,31.520000457763672
2024-03-01,31.850000381469727
2024-03-04,31.780000686645508
2024-03-05,31.6299991607666
2024-03-06,31.989999771118164
2024-03-07,32.31999969482422
2024-03-08,32.220001220703125
2024-03-11,32.130001068115234
2024-03-12,32.400001525878906
2024-03-13,32.33000183105469
2024-03-14,32.16999816894531
2024-03-15,31.969999313354492
2024-03-18,32.0099983215332
2024-03-19,32.0099983215332
2024-03-20,32.310001373291016
2024-03-21,32.380001068115234
2024-03-22,32.25
2024-03-25,32.20000076293945
2024-03-26,32.220001220703125
2024-03-27,32.38999938964844
2024-03-28,32.36000061035156
2024-04-01,32.2599983215332
2024-04-02,32.16999816894531
2024-04-03,32.33000183105469
2024-04-04,32.13999938964844
2024-04-05,32.25
2024-04-08,32.38999938964844
2024-04-09,32.45000076293945
2024-04-10,32.09000015258789
2024-04-11,32.15999984741211
2024-04-12,31.6200008392334
2024-04-15,31.459999084472656
2024-04-16,31.110000610351562
2024-04-17,31.09000015258789
2024-04-18,31.1200008392334
2024-04-19,31.020000457763672
2024-04-22,31.389999389648438
2024-04-23,31.700000762939453
2024-04-24,31.700000762939453
2024-04-25,31.610000610351562
2024-04-26,31.829999923706055
2024-04-29,32.040000915527344
2024-04-30,31.6299991607666
2024-05-01,31.600000381469727
2024-05-02,32.119998931884766
2024-05-03,32.38999938964844
2024-05-06,32.59000015258789
2024-05-07,32.56999969482422
2024-05-08,32.529998779296875
2024-05-09,32.70000076293945
2024-05-10,32.790000915527344
2024-05-13,32.84000015258789
2024-05-14,33.029998779296875
2024-05-15,33.310001373291016
2024-05-16,33.2599983215332
2024-05-17,33.400001525878906
2024-05-20,33.43000030517578
2024-05-21,33.29999923706055
2024-05-22,33.06999969482422
2024-05-23,32.88999938964844
2024-05-24,33.08000183105469
2024-05-28,33.08000183105469
2024-05-29,32.560001373291016
2024-05-30,32.709999084472656
2024-05-31,32.900001525878906
2024-06-03,33.060001373291016
2024-06-04,32.84000015258789
2024-06-05,33.130001068115234
2024-06-06,33.209999084472656
2024-06-07,32.88999938964844
2024-06-10,32.97999954223633
2024-06-11,32.66999816894531
2024-06-12,32.97999954223633
2024-06-13,32.65999984741211
2024-06-14,32.45000076293945
2024-06-17,32.54999923706055
2024-06-18,32.70000076293945
2024-06-20,32.720001220703125
2024-06-21,32.27000045776367
2024-06-24,32.439998626708984
2024-06-25,32.52000045776367
2024-06-26,32.33000183105469
2024-06-27,32.369998931884766
2024-06-28,32.36000061035156
2024-07-01,32.43000030517578
2024-07-02,32.540000915527344
2024-07-03,32.880001068115234
2024-07-05,32.880001068115234
2024-07-08,32.9900016784668
2024-07-09,32.959999084472656
2024-07-10,33.310001373291016
2024-07-11,33.45000076293945
2024-07-12,33.75
2024-07-15,33.5
2024-07-16,33.650001525878906
2024-07-17,33.38999938964844
2024-07-18,33.13999938964844
2024-07-19,32.900001525878906
2024-07-22,33.16999816894531
2024-07-23,33.02000045776367
2024-07-24,32.619998931884766
2024-07-25,32.45000076293945
2024-07-26,32.79999923706055
2024-07-29,32.70000076293945
2024-07-30,32.70000076293945
2024-07-31,33.2599983215332
2024-08-01,32.540000915527344
2024-08-02,31.979999542236328
2024-08-05,31.170000076293945
2024-08-06,31.3700008392334
2024-08-07,31.489999771118164
2024-08-08,32.040000915527344
2024-08-09,32.13999938964844
2024-08-12,32.16999816894531
2024-08-13,32.630001068115234
2024-08-14,32.66999816894531
2024-08-15,33.04999923706055
2024-08-16,33.290000915527344
2024-08-19,33.650001525878906
2024-08-20,33.5
2024-08-21,33.7400016784668
2024-08-22,33.5099983215332
2024-08-23,34.02000045776367
2024-08-26,33.88999938964844
2024-08-27,34.029998779296875
2024-08-28,33.84000015258789
2024-08-29,33.970001220703125
2024-08-30,34.08000183105469
2024-09-03,33.459999084472656
2024-09-04,33.36000061035156
2024-09-05,33.43000030517578
2024-09-06,32.84000015258789
2024-09-09,33.130001068115234
2024-09-10,33.02000045776367
2024-09-11,33.189998626708984
2024-09-12,33.5099983215332
2024-09-13,33.59000015258789
2024-09-16,33.779998779296875
2024-09-17,33.709999084472656
2024-09-18,33.59000015258789
2024-09-19,34.279998779296875
2024-09-20,33.88999938964844
2024-09-23,34.040000915527344
2024-09-24,34.43000030517578
2024-09-25,34.25
2024-09-26,35.08000183105469
2024-09-27,34.900001525878906
2024-09-30,34.810001373291016
2024-10-01,34.72999954223633
2024-10-02,34.81999969482422
2024-10-03,34.47999954223633
2024-10-04,34.720001220703125
2024-10-07,34.599998474121094
2024-10-08,34.349998474121094
2024-10-09,34.29999923706055
2024-10-10,34.279998779296875
2024-10-11,34.439998626708984
2024-10-14,34.4900016784668
2024-10-15,33.90999984741211
2024-10-16,34.08000183105469
2024-10-17,34.040000915527344
2024-10-18,34.29999923706055
2024-10-21,34.0
2024-10-22,33.810001373291016
2024-10-23,33.540000915527344
2024-10-24,33.59000015258789
2024-10-25,33.5099983215332
2024-10-28,33.70000076293945
2024-10-29,33.630001068115234
2024-10-30,33.43000030517578
2024-10-31,33.15999984741211
2024-11-01,33.27000045776367
2024-11-04,33.34000015258789
2024-11-05,33.720001220703125
2024-11-06,33.380001068115234
2024-11-07,33.86000061035156
2024-11-08,33.40999984741211
2024-11-11,33.349998474121094
2024-11-12,32.81999969482422
2024-11-13,32.59000015258789
2024-11-14,32.56999969482422
2024-11-15,32.40999984741211
2024-11-18,32.68000030517578
2024-11-19,32.70000076293945
2024-11-20,32.599998474121094
2024-11-21,32.630001068115234
