Date,CWMEX
2023-11-28,55.15999984741211
2023-11-29,55.130001068115234
2023-11-30,55.47999954223633
2023-12-01,55.790000915527344
2023-12-04,55.65999984741211
2023-12-05,55.45000076293945
2023-12-06,55.2400016784668
2023-12-07,55.470001220703125
2023-12-08,55.72999954223633
2023-12-11,56.36000061035156
2023-12-12,56.65999984741211
2023-12-13,57.43000030517578
2023-12-14,57.56999969482422
2023-12-15,56.0099983215332
2023-12-18,56.209999084472656
2023-12-19,56.4900016784668
2023-12-20,55.66999816894531
2023-12-21,56.18000030517578
2023-12-22,56.2599983215332
2023-12-26,56.54999923706055
2023-12-27,56.63999938964844
2023-12-28,56.65999984741211
2023-12-29,56.56999969482422
2024-01-02,56.40999984741211
2024-01-03,56.04999923706055
2024-01-04,55.93000030517578
2024-01-05,55.97999954223633
2024-01-08,56.470001220703125
2024-01-09,56.33000183105469
2024-01-10,56.459999084472656
2024-01-11,56.459999084472656
2024-01-12,56.529998779296875
2024-01-16,56.279998779296875
2024-01-17,56.040000915527344
2024-01-18,56.349998474121094
2024-01-19,57.0
2024-01-22,57.04999923706055
2024-01-23,57.220001220703125
2024-01-24,57.310001373291016
2024-01-25,57.38999938964844
2024-01-26,57.34000015258789
2024-01-29,57.63999938964844
2024-01-30,57.72999954223633
2024-01-31,57.099998474121094
2024-02-01,57.720001220703125
2024-02-02,57.849998474121094
2024-02-05,57.650001525878906
2024-02-06,57.880001068115234
2024-02-07,58.31999969482422
2024-02-08,58.36000061035156
2024-02-09,58.599998474121094
2024-02-12,58.61000061035156
2024-02-13,57.86000061035156
2024-02-14,58.349998474121094
2024-02-15,58.790000915527344
2024-02-16,58.66999816894531
2024-02-20,58.47999954223633
2024-02-21,58.68000030517578
2024-02-22,59.59000015258789
2024-02-23,59.61000061035156
2024-02-26,59.470001220703125
2024-02-27,59.529998779296875
2024-02-28,59.5
2024-02-29,59.66999816894531
2024-03-01,60.29999923706055
2024-03-04,60.31999969482422
2024-03-05,59.7400016784668
2024-03-06,60.06999969482422
2024-03-07,60.61000061035156
2024-03-08,60.130001068115234
2024-03-11,60.16999816894531
2024-03-12,60.5
2024-03-13,60.2599983215332
2024-03-14,60.150001525878906
2024-03-15,59.81999969482422
2024-03-18,60.040000915527344
2024-03-19,60.349998474121094
2024-03-20,60.849998474121094
2024-03-21,61.31999969482422
2024-03-22,61.09000015258789
2024-03-25,60.95000076293945
2024-03-26,60.83000183105469
2024-03-27,61.38999938964844
2024-03-28,61.529998779296875
2024-04-01,61.400001525878906
2024-04-02,60.880001068115234
2024-04-03,60.900001525878906
2024-04-04,60.15999984741211
2024-04-05,60.72999954223633
2024-04-08,60.7400016784668
2024-04-09,60.7599983215332
2024-04-10,60.15999984741211
2024-04-11,60.40999984741211
2024-04-12,59.4900016784668
2024-04-15,59.02000045776367
2024-04-16,59.04999923706055
2024-04-17,58.810001373291016
2024-04-18,58.709999084472656
2024-04-19,58.619998931884766
2024-04-22,59.040000915527344
2024-04-23,59.689998626708984
2024-04-24,59.650001525878906
2024-04-25,59.529998779296875
2024-04-26,59.900001525878906
2024-04-29,59.97999954223633
2024-04-30,59.15999984741211
2024-05-01,58.77000045776367
2024-05-02,59.0099983215332
2024-05-03,59.47999954223633
2024-05-06,60.029998779296875
2024-05-07,60.25
2024-05-08,60.400001525878906
2024-05-09,60.75
2024-05-10,60.939998626708984
2024-05-13,60.900001525878906
2024-05-14,61.220001220703125
2024-05-15,61.93000030517578
2024-05-16,61.779998779296875
2024-05-17,61.880001068115234
2024-05-20,61.869998931884766
2024-05-21,61.970001220703125
2024-05-22,61.77000045776367
2024-05-23,61.22999954223633
2024-05-24,61.5099983215332
2024-05-28,61.22999954223633
2024-05-29,60.47999954223633
2024-05-30,60.459999084472656
2024-05-31,61.04999923706055
2024-06-03,60.88999938964844
2024-06-04,60.970001220703125
2024-06-05,61.59000015258789
2024-06-06,61.52000045776367
2024-06-07,61.380001068115234
2024-06-10,61.72999954223633
2024-06-11,61.720001220703125
2024-06-12,59.130001068115234
2024-06-13,59.52000045776367
2024-06-14,59.4900016784668
2024-06-17,60.11000061035156
2024-06-18,60.130001068115234
2024-06-20,60.119998931884766
2024-06-21,59.91999816894531
2024-06-24,60.0
2024-06-25,59.81999969482422
2024-06-26,59.709999084472656
2024-06-27,59.70000076293945
2024-06-28,59.72999954223633
2024-07-01,59.7400016784668
2024-07-02,59.9900016784668
2024-07-03,60.15999984741211
2024-07-05,60.279998779296875
2024-07-08,60.349998474121094
2024-07-09,60.220001220703125
2024-07-10,60.779998779296875
2024-07-11,60.81999969482422
2024-07-12,61.09000015258789
2024-07-15,61.310001373291016
2024-07-16,61.86000061035156
2024-07-17,61.31999969482422
2024-07-18,60.83000183105469
2024-07-19,60.470001220703125
2024-07-22,60.959999084472656
2024-07-23,60.97999954223633
2024-07-24,59.95000076293945
2024-07-25,59.900001525878906
2024-07-26,60.63999938964844
2024-07-29,60.630001068115234
2024-07-30,60.63999938964844
2024-07-31,61.40999984741211
2024-08-01,60.650001525878906
2024-08-02,59.77000045776367
2024-08-05,58.349998474121094
2024-08-06,58.849998474121094
2024-08-07,58.41999816894531
2024-08-08,59.63999938964844
2024-08-09,59.880001068115234
2024-08-12,59.7599983215332
2024-08-13,60.560001373291016
2024-08-14,60.849998474121094
2024-08-15,61.65999984741211
2024-08-16,61.66999816894531
2024-08-19,62.099998474121094
2024-08-20,62.02000045776367
2024-08-21,62.20000076293945
2024-08-22,61.88999938964844
2024-08-23,62.47999954223633
2024-08-26,62.38999938964844
2024-08-27,62.52000045776367
2024-08-28,62.310001373291016
2024-08-29,62.36000061035156
2024-08-30,62.900001525878906
2024-09-03,61.93000030517578
2024-09-04,61.93000030517578
2024-09-05,61.459999084472656
2024-09-06,60.54999923706055
2024-09-09,61.13999938964844
2024-09-10,61.33000183105469
2024-09-11,61.66999816894531
2024-09-12,62.16999816894531
2024-09-13,62.63999938964844
2024-09-16,62.84000015258789
2024-09-17,62.689998626708984
2024-09-18,62.36000061035156
2024-09-19,63.150001525878906
2024-09-20,63.20000076293945
2024-09-23,63.43000030517578
2024-09-24,63.5
2024-09-25,63.2599983215332
2024-09-26,63.4900016784668
2024-09-27,63.459999084472656
2024-09-30,63.63999938964844
2024-10-01,63.369998931884766
2024-10-02,63.45000076293945
2024-10-03,63.22999954223633
2024-10-04,63.709999084472656
2024-10-07,63.209999084472656
2024-10-08,63.59000015258789
2024-10-09,64.11000061035156
2024-10-10,63.88999938964844
2024-10-11,64.31999969482422
2024-10-14,64.77999877929688
2024-10-15,64.05999755859375
2024-10-16,64.4000015258789
2024-10-17,64.44000244140625
2024-10-18,64.51000213623047
2024-10-21,64.11000061035156
2024-10-22,64.19999694824219
2024-10-23,63.83000183105469
2024-10-24,63.70000076293945
2024-10-25,63.54999923706055
2024-10-28,63.75
2024-10-29,63.810001373291016
2024-10-30,63.63999938964844
2024-10-31,62.86000061035156
2024-11-01,62.81999969482422
2024-11-04,62.58000183105469
2024-11-05,63.209999084472656
2024-11-06,64.58999633789062
2024-11-07,64.80999755859375
2024-11-08,65.16999816894531
2024-11-11,65.12000274658203
2024-11-12,64.69000244140625
2024-11-13,64.5999984741211
2024-11-14,64.22000122070312
2024-11-15,63.5
2024-11-18,63.7400016784668
2024-11-19,63.61000061035156
2024-11-20,63.68000030517578
2024-11-21,64.20999908447266
