Date,CICCX
2024-03-04,54.0099983215332
2024-03-05,53.34000015258789
2024-03-06,53.59000015258789
2024-03-07,54.27000045776367
2024-03-08,53.93000030517578
2024-03-11,53.79999923706055
2024-03-12,54.2400016784668
2024-03-13,54.15999984741211
2024-03-14,54.099998474121094
2024-03-15,53.689998626708984
2024-03-18,54.0099983215332
2024-03-19,54.31999969482422
2024-03-20,54.869998931884766
2024-03-21,55.2400016784668
2024-03-22,55.11000061035156
2024-03-25,54.900001525878906
2024-03-26,54.779998779296875
2024-03-27,55.2599983215332
2024-03-28,55.2400016784668
2024-04-01,55.220001220703125
2024-04-02,54.84000015258789
2024-04-03,55.06999969482422
2024-04-04,54.400001525878906
2024-04-05,55.130001068115234
2024-04-08,55.18000030517578
2024-04-09,55.13999938964844
2024-04-10,54.650001525878906
2024-04-11,55.040000915527344
2024-04-12,54.15999984741211
2024-04-15,53.5099983215332
2024-04-16,53.540000915527344
2024-04-17,53.25
2024-04-18,53.060001373291016
2024-04-19,52.619998931884766
2024-04-22,53.040000915527344
2024-04-23,53.90999984741211
2024-04-24,53.81999969482422
2024-04-25,53.58000183105469
2024-04-26,54.189998626708984
2024-04-29,54.310001373291016
2024-04-30,53.34000015258789
2024-05-01,53.220001220703125
2024-05-02,53.619998931884766
2024-05-03,54.189998626708984
2024-05-06,54.849998474121094
2024-05-07,55.0
2024-05-08,55.060001373291016
2024-05-09,55.279998779296875
2024-05-10,55.380001068115234
2024-05-13,55.2599983215332
2024-05-14,55.54999923706055
2024-05-15,56.2400016784668
2024-05-16,56.040000915527344
2024-05-17,56.099998474121094
2024-05-20,56.20000076293945
2024-05-21,56.279998779296875
2024-05-22,56.11000061035156
2024-05-23,55.61000061035156
2024-05-24,55.9900016784668
2024-05-28,55.880001068115234
2024-05-29,55.34000015258789
2024-05-30,54.959999084472656
2024-05-31,55.31999969482422
2024-06-03,55.279998779296875
2024-06-04,55.349998474121094
2024-06-05,56.060001373291016
2024-06-06,56.08000183105469
2024-06-07,56.02000045776367
2024-06-10,56.279998779296875
2024-06-11,56.279998779296875
2024-06-12,56.41999816894531
2024-06-13,56.529998779296875
2024-06-14,56.5099983215332
2024-06-17,57.060001373291016
2024-06-18,57.04999923706055
2024-06-20,57.040000915527344
2024-06-21,56.93000030517578
2024-06-24,56.83000183105469
2024-06-25,56.91999816894531
2024-06-26,57.0099983215332
2024-06-27,57.08000183105469
2024-06-28,56.90999984741211
2024-07-01,57.0
2024-07-02,57.29999923706055
2024-07-03,57.529998779296875
2024-07-05,57.880001068115234
2024-07-08,57.90999984741211
2024-07-09,57.790000915527344
2024-07-10,58.310001373291016
2024-07-11,58.040000915527344
2024-07-12,58.189998626708984
2024-07-15,58.29999923706055
2024-07-16,58.75
2024-07-17,57.900001525878906
2024-07-18,57.52000045776367
2024-07-19,57.22999954223633
2024-07-22,57.79999923706055
2024-07-23,58.04999923706055
2024-07-24,56.70000076293945
2024-07-25,56.59000015258789
2024-07-26,57.220001220703125
2024-07-29,57.290000915527344
2024-07-30,57.2400016784668
2024-07-31,58.040000915527344
2024-08-01,57.34000015258789
2024-08-02,56.130001068115234
2024-08-05,54.72999954223633
2024-08-06,55.310001373291016
2024-08-07,54.939998626708984
2024-08-08,56.18000030517578
2024-08-09,56.470001220703125
2024-08-12,56.33000183105469
2024-08-13,57.189998626708984
2024-08-14,57.33000183105469
2024-08-15,58.25
2024-08-16,58.22999954223633
2024-08-19,58.689998626708984
2024-08-20,58.54999923706055
2024-08-21,58.75
2024-08-22,58.349998474121094
2024-08-23,58.939998626708984
2024-08-26,58.7400016784668
2024-08-27,58.84000015258789
2024-08-28,58.54999923706055
2024-08-29,58.65999984741211
2024-08-30,59.189998626708984
2024-09-03,57.9900016784668
2024-09-04,57.9900016784668
2024-09-05,57.7400016784668
2024-09-06,56.720001220703125
2024-09-09,57.400001525878906
2024-09-10,57.59000015258789
2024-09-11,58.189998626708984
2024-09-12,58.720001220703125
2024-09-13,59.150001525878906
2024-09-16,59.33000183105469
2024-09-17,59.31999969482422
2024-09-18,59.119998931884766
2024-09-19,60.08000183105469
2024-09-20,60.040000915527344
2024-09-23,60.27000045776367
2024-09-24,60.41999816894531
2024-09-25,60.27000045776367
2024-09-26,60.56999969482422
2024-09-27,60.41999816894531
2024-09-30,60.560001373291016
2024-10-01,60.150001525878906
2024-10-02,60.18000030517578
2024-10-03,59.970001220703125
2024-10-04,60.599998474121094
2024-10-07,60.09000015258789
2024-10-08,60.56999969482422
2024-10-09,61.02000045776367
2024-10-10,60.869998931884766
2024-10-11,61.31999969482422
2024-10-14,61.709999084472656
2024-10-15,61.2400016784668
2024-10-16,61.439998626708984
2024-10-17,61.5099983215332
2024-10-18,61.65999984741211
2024-10-21,61.45000076293945
2024-10-22,61.459999084472656
2024-10-23,60.939998626708984
2024-10-24,60.810001373291016
2024-10-25,60.790000915527344
2024-10-28,60.959999084472656
2024-10-29,61.18000030517578
2024-10-30,61.13999938964844
2024-10-31,60.08000183105469
2024-11-01,60.2400016784668
2024-11-04,60.04999923706055
2024-11-05,60.630001068115234
2024-11-06,62.060001373291016
2024-11-07,62.470001220703125
2024-11-08,62.689998626708984
2024-11-11,62.72999954223633
2024-11-12,62.47999954223633
2024-11-13,62.38999938964844
2024-11-14,61.90999984741211
2024-11-15,61.06999969482422
2024-11-18,61.290000915527344
2024-11-19,61.38999938964844
2024-11-20,61.45000076293945
2024-11-21,61.630001068115234
