Date,FNFPX
2023-05-15,52.58000183105469
2023-05-16,52.27000045776367
2023-05-17,52.65999984741211
2023-05-18,53.02000045776367
2023-05-19,53.08000183105469
2023-05-22,53.2599983215332
2023-05-23,52.47999954223633
2023-05-24,51.939998626708984
2023-05-25,52.209999084472656
2023-05-26,52.970001220703125
2023-05-30,52.68000030517578
2023-05-31,52.31999969482422
2023-06-01,52.900001525878906
2023-06-02,53.619998931884766
2023-06-05,53.5
2023-06-06,53.66999816894531
2023-06-07,53.33000183105469
2023-06-08,53.70000076293945
2023-06-09,53.70000076293945
2023-06-12,54.22999954223633
2023-06-13,54.689998626708984
2023-06-14,54.849998474121094
2023-06-15,55.5099983215332
2023-06-16,55.349998474121094
2023-06-20,54.95000076293945
2023-06-21,54.720001220703125
2023-06-22,54.7400016784668
2023-06-23,54.18000030517578
2023-06-26,53.959999084472656
2023-06-27,54.529998779296875
2023-06-28,54.619998931884766
2023-06-29,54.65999984741211
2023-06-30,55.29999923706055
2023-07-03,55.29999923706055
2023-07-05,55.13999938964844
2023-07-06,54.34000015258789
2023-07-07,54.43000030517578
2023-07-10,54.75
2023-07-11,55.16999816894531
2023-07-12,55.79999923706055
2023-07-13,56.560001373291016
2023-07-14,56.560001373291016
2023-07-17,56.689998626708984
2023-07-18,56.9900016784668
2023-07-19,56.900001525878906
2023-07-20,56.310001373291016
2023-07-21,56.34000015258789
2023-07-24,56.279998779296875
2023-07-25,56.540000915527344
2023-07-26,56.439998626708984
2023-07-27,56.209999084472656
2023-07-28,56.93000030517578
2023-07-31,56.91999816894531
2023-08-01,56.650001525878906
2023-08-02,55.70000076293945
2023-08-03,55.560001373291016
2023-08-04,55.40999984741211
2023-08-07,55.93000030517578
2023-08-08,55.790000915527344
2023-08-09,55.540000915527344
2023-08-10,55.619998931884766
2023-08-11,55.29999923706055
2023-08-14,55.38999938964844
2023-08-15,54.77000045776367
2023-08-16,54.369998931884766
2023-08-17,53.88999938964844
2023-08-18,53.869998931884766
2023-08-21,54.2599983215332
2023-08-22,54.209999084472656
2023-08-23,54.849998474121094
2023-08-24,54.0099983215332
2023-08-25,54.31999969482422
2023-08-28,54.709999084472656
2023-08-29,55.630001068115234
2023-08-30,55.68000030517578
2023-08-31,55.540000915527344
2023-09-01,55.5099983215332
2023-09-05,55.310001373291016
2023-09-06,55.060001373291016
2023-09-07,54.81999969482422
2023-09-08,54.83000183105469
2023-09-11,55.279998779296875
2023-09-12,55.0099983215332
2023-09-13,54.90999984741211
2023-09-14,55.29999923706055
2023-09-15,54.86000061035156
2023-09-18,54.63999938964844
2023-09-19,54.560001373291016
2023-09-20,54.16999816894531
2023-09-21,53.25
2023-09-22,53.189998626708984
2023-09-25,53.16999816894531
2023-09-26,52.529998779296875
2023-09-27,52.61000061035156
2023-09-28,52.9900016784668
2023-09-29,52.880001068115234
2023-10-02,52.61000061035156
2023-10-03,51.86000061035156
2023-10-04,52.2400016784668
2023-10-05,52.27000045776367
2023-10-06,52.9900016784668
2023-10-09,53.029998779296875
2023-10-10,53.56999969482422
2023-10-11,53.84000015258789
2023-10-12,53.54999923706055
2023-10-13,53.11000061035156
2023-10-16,53.58000183105469
2023-10-17,53.599998474121094
2023-10-18,52.66999816894531
2023-10-19,52.15999984741211
2023-10-20,51.619998931884766
2023-10-23,51.720001220703125
2023-10-24,51.970001220703125
2023-10-25,51.36000061035156
2023-10-26,50.77000045776367
2023-10-27,50.540000915527344
2023-10-30,51.08000183105469
2023-10-31,51.18000030517578
2023-11-01,51.650001525878906
2023-11-02,52.689998626708984
2023-11-03,53.2599983215332
2023-11-06,53.38999938964844
2023-11-07,53.470001220703125
2023-11-08,53.599998474121094
2023-11-09,53.22999954223633
2023-11-10,53.83000183105469
2023-11-13,53.90999984741211
2023-11-14,55.06999969482422
2023-11-15,55.15999984741211
2023-11-16,55.11000061035156
2023-11-17,55.439998626708984
2023-11-20,55.90999984741211
2023-11-21,55.720001220703125
2023-11-22,55.84000015258789
2023-11-24,56.029998779296875
2023-11-27,55.83000183105469
2023-11-28,55.83000183105469
2023-11-29,55.84000015258789
2023-11-30,55.88999938964844
2023-12-01,56.220001220703125
2023-12-04,55.869998931884766
2023-12-05,55.720001220703125
2023-12-06,55.599998474121094
2023-12-07,55.90999984741211
2023-12-08,56.189998626708984
2023-12-11,56.5099983215332
2023-12-12,56.79999923706055
2023-12-13,57.58000183105469
2023-12-14,54.84000015258789
2023-12-15,54.83000183105469
2023-12-18,55.0
2023-12-19,55.43000030517578
2023-12-20,54.70000076293945
2023-12-21,55.349998474121094
2023-12-22,55.38999938964844
2023-12-26,55.599998474121094
2023-12-27,55.90999984741211
2023-12-28,55.86000061035156
2023-12-29,55.7400016784668
2024-01-02,55.119998931884766
2024-01-03,54.560001373291016
2024-01-04,54.650001525878906
2024-01-05,54.59000015258789
2024-01-08,55.25
2024-01-09,55.040000915527344
2024-01-10,55.33000183105469
2024-01-11,55.290000915527344
2024-01-12,55.43000030517578
2024-01-16,54.9900016784668
2024-01-17,54.560001373291016
2024-01-18,55.08000183105469
2024-01-19,55.599998474121094
2024-01-22,55.63999938964844
2024-01-23,55.66999816894531
2024-01-24,55.9900016784668
2024-01-25,56.099998474121094
2024-01-26,56.27000045776367
2024-01-29,56.7599983215332
2024-01-30,56.689998626708984
2024-01-31,55.97999954223633
2024-02-01,56.63999938964844
2024-02-02,57.02000045776367
2024-02-05,56.88999938964844
2024-02-06,57.13999938964844
2024-02-07,57.45000076293945
2024-02-08,57.52000045776367
2024-02-09,57.90999984741211
2024-02-12,57.810001373291016
2024-02-13,56.970001220703125
2024-02-14,57.61000061035156
2024-02-15,58.2400016784668
2024-02-16,58.11000061035156
2024-02-20,57.81999969482422
2024-02-21,57.84000015258789
2024-02-22,59.0
2024-02-23,58.970001220703125
2024-02-26,58.91999816894531
2024-02-27,58.97999954223633
2024-02-28,58.79999923706055
2024-02-29,58.849998474121094
2024-03-01,59.54999923706055
2024-03-04,59.529998779296875
2024-03-05,58.88999938964844
2024-03-06,59.290000915527344
2024-03-07,60.150001525878906
2024-03-08,59.709999084472656
2024-03-11,59.47999954223633
2024-03-12,60.150001525878906
2024-03-13,60.18000030517578
2024-03-14,59.959999084472656
2024-03-15,59.47999954223633
2024-03-18,59.790000915527344
2024-03-19,59.939998626708984
2024-03-20,60.540000915527344
2024-03-21,60.77000045776367
2024-03-22,60.58000183105469
2024-03-25,60.43000030517578
2024-03-26,60.38999938964844
2024-03-27,60.58000183105469
2024-03-28,60.459999084472656
2024-04-01,60.380001068115234
2024-04-02,60.06999969482422
2024-04-03,60.369998931884766
2024-04-04,59.72999954223633
2024-04-05,60.2599983215332
2024-04-08,60.400001525878906
2024-04-09,60.40999984741211
2024-04-10,59.88999938964844
2024-04-11,60.20000076293945
2024-04-12,59.15999984741211
2024-04-15,58.5099983215332
2024-04-16,58.290000915527344
2024-04-17,58.09000015258789
2024-04-18,57.95000076293945
2024-04-19,57.310001373291016
2024-04-22,57.810001373291016
2024-04-23,58.790000915527344
2024-04-24,58.779998779296875
2024-04-25,58.5
2024-04-26,59.08000183105469
2024-04-29,59.25
2024-04-30,58.380001068115234
2024-05-01,58.349998474121094
2024-05-02,58.81999969482422
2024-05-03,59.36000061035156
2024-05-06,60.09000015258789
2024-05-07,60.220001220703125
2024-05-08,60.189998626708984
2024-05-09,60.4900016784668
2024-05-10,60.689998626708984
2024-05-13,60.7400016784668
2024-05-14,61.119998931884766
2024-05-15,61.81999969482422
2024-05-16,61.619998931884766
2024-05-17,61.63999938964844
2024-05-20,61.83000183105469
2024-05-21,61.849998474121094
2024-05-22,61.58000183105469
2024-05-23,61.2400016784668
2024-05-24,61.66999816894531
2024-05-28,61.5099983215332
2024-05-29,60.83000183105469
2024-05-30,60.619998931884766
2024-05-31,60.90999984741211
2024-06-03,61.099998474121094
2024-06-04,61.029998779296875
2024-06-05,61.9900016784668
2024-06-06,62.099998474121094
2024-06-07,61.77000045776367
2024-06-10,61.93000030517578
2024-06-11,61.689998626708984
2024-06-12,62.349998474121094
2024-06-13,62.20000076293945
2024-06-14,61.91999816894531
2024-06-17,62.40999984741211
2024-06-18,62.540000915527344
2024-06-20,62.54999923706055
2024-06-21,62.279998779296875
2024-06-24,62.310001373291016
2024-06-25,62.61000061035156
2024-06-26,62.4900016784668
2024-06-27,62.470001220703125
2024-06-28,62.209999084472656
2024-07-01,62.47999954223633
2024-07-02,62.7599983215332
2024-07-03,63.290000915527344
2024-07-05,63.849998474121094
2024-07-08,63.849998474121094
2024-07-09,63.650001525878906
2024-07-10,64.30999755859375
2024-07-11,63.9900016784668
2024-07-12,64.31999969482422
2024-07-15,64.2300033569336
2024-07-16,64.41999816894531
2024-07-17,63.209999084472656
2024-07-18,62.709999084472656
2024-07-19,62.369998931884766
2024-07-22,63.0099983215332
2024-07-23,63.099998474121094
2024-07-24,61.560001373291016
2024-07-25,61.08000183105469
2024-07-26,61.72999954223633
2024-07-29,61.77000045776367
2024-07-30,61.599998474121094
2024-07-31,62.58000183105469
2024-08-01,61.650001525878906
2024-08-02,60.439998626708984
2024-08-05,59.0099983215332
2024-08-06,59.65999984741211
2024-08-07,59.31999969482422
2024-08-08,60.84000015258789
2024-08-09,61.20000076293945
2024-08-12,61.099998474121094
2024-08-13,62.150001525878906
2024-08-14,62.27000045776367
2024-08-15,63.310001373291016
2024-08-16,63.400001525878906
2024-08-19,64.01000213623047
2024-08-20,63.880001068115234
2024-08-21,64.11000061035156
2024-08-22,63.709999084472656
2024-08-23,64.4000015258789
2024-08-26,64.11000061035156
2024-08-27,64.31999969482422
2024-08-28,63.970001220703125
2024-08-29,64.12000274658203
2024-08-30,64.55000305175781
2024-09-03,63.09000015258789
2024-09-04,62.90999984741211
2024-09-05,62.70000076293945
2024-09-06,61.61000061035156
2024-09-09,62.22999954223633
2024-09-10,62.2599983215332
2024-09-11,63.09000015258789
2024-09-12,63.7400016784668
2024-09-13,64.04000091552734
2024-09-16,64.19000244140625
2024-09-17,64.19999694824219
2024-09-18,63.90999984741211
2024-09-19,65.2300033569336
2024-09-20,64.83999633789062
2024-09-23,64.95999908447266
2024-09-24,65.48999786376953
2024-09-25,65.38999938964844
2024-09-26,66.16999816894531
2024-09-27,65.94000244140625
2024-09-30,65.83999633789062
2024-10-01,65.44000244140625
2024-10-02,65.45999908447266
2024-10-03,65.11000061035156
2024-10-04,65.66000366210938
2024-10-07,65.33999633789062
2024-10-08,65.68000030517578
2024-10-09,66.0199966430664
2024-10-10,65.8499984741211
2024-10-11,66.20999908447266
2024-10-14,66.45999908447266
2024-10-15,65.5199966430664
2024-10-16,65.62000274658203
2024-10-17,65.87999725341797
2024-10-18,66.20999908447266
2024-10-21,65.91000366210938
2024-10-22,65.8499984741211
2024-10-23,65.12000274658203
2024-10-24,65.3499984741211
2024-10-25,65.3499984741211
2024-10-28,65.48999786376953
2024-10-29,65.58999633789062
2024-10-30,65.2699966430664
2024-10-31,64.20999908447266
2024-11-01,64.5199966430664
2024-11-04,64.5
2024-11-05,65.27999877929688
2024-11-06,65.86000061035156
2024-11-07,66.48999786376953
2024-11-08,66.41999816894531
2024-11-11,66.66999816894531
2024-11-12,65.97000122070312
2024-11-13,65.80000305175781
2024-11-14,65.44999694824219
2024-11-15,64.5199966430664
2024-11-18,64.8499984741211
2024-11-19,65.05999755859375
2024-11-20,65.04000091552734
2024-11-21,65.30999755859375
