Date,FCTDX
2023-08-08,13.90999984741211
2023-08-09,13.819999694824219
2023-08-10,13.819999694824219
2023-08-11,13.800000190734863
2023-08-14,13.880000114440918
2023-08-15,13.729999542236328
2023-08-16,13.619999885559082
2023-08-17,13.510000228881836
2023-08-18,13.520000457763672
2023-08-21,13.609999656677246
2023-08-22,13.569999694824219
2023-08-23,13.720000267028809
2023-08-24,13.539999961853027
2023-08-25,13.619999885559082
2023-08-28,13.710000038146973
2023-08-29,13.899999618530273
2023-08-30,13.960000038146973
2023-08-31,13.949999809265137
2023-09-01,14.010000228881836
2023-09-05,13.920000076293945
2023-09-06,13.84000015258789
2023-09-07,13.789999961853027
2023-09-08,13.8100004196167
2023-09-11,13.880000114440918
2023-09-12,13.819999694824219
2023-09-13,13.8100004196167
2023-09-14,13.920000076293945
2023-09-15,13.760000228881836
2023-09-18,13.770000457763672
2023-09-19,13.729999542236328
2023-09-20,13.609999656677246
2023-09-21,13.399999618530273
2023-09-22,13.380000114440918
2023-09-25,13.430000305175781
2023-09-26,13.260000228881836
2023-09-27,13.289999961853027
2023-09-28,13.369999885559082
2023-09-29,13.329999923706055
2023-10-02,13.3100004196167
2023-10-03,13.109999656677246
2023-10-04,13.199999809265137
2023-10-05,13.1899995803833
2023-10-06,13.359999656677246
2023-10-09,13.4399995803833
2023-10-10,13.520000457763672
2023-10-11,13.59000015258789
2023-10-12,13.489999771118164
2023-10-13,13.40999984741211
2023-10-16,13.569999694824219
2023-10-17,13.59000015258789
2023-10-18,13.399999618530273
2023-10-19,13.279999732971191
2023-10-20,13.130000114440918
2023-10-23,13.100000381469727
2023-10-24,13.1899995803833
2023-10-25,12.989999771118164
2023-10-26,12.850000381469727
2023-10-27,12.770000457763672
2023-10-30,12.920000076293945
2023-10-31,13.0
2023-11-01,13.119999885559082
2023-11-02,13.350000381469727
2023-11-03,13.5
2023-11-06,13.510000228881836
2023-11-07,13.550000190734863
2023-11-08,13.550000190734863
2023-11-09,13.449999809265137
2023-11-10,13.649999618530273
2023-11-13,13.649999618530273
2023-11-14,13.9399995803833
2023-11-15,13.9399995803833
2023-11-16,13.9399995803833
2023-11-17,13.979999542236328
2023-11-20,14.079999923706055
2023-11-21,14.039999961853027
2023-11-22,14.100000381469727
2023-11-24,14.119999885559082
2023-11-27,14.100000381469727
2023-11-28,14.09000015258789
2023-11-29,14.079999923706055
2023-11-30,14.140000343322754
2023-12-01,14.260000228881836
2023-12-04,14.210000038146973
2023-12-05,14.170000076293945
2023-12-06,14.109999656677246
2023-12-07,14.229999542236328
2023-12-08,14.300000190734863
2023-12-11,14.359999656677246
2023-12-12,14.430000305175781
2023-12-13,14.640000343322754
2023-12-14,14.720000267028809
2023-12-15,14.6899995803833
2023-12-18,14.760000228881836
2023-12-19,14.859999656677246
2023-12-20,14.640000343322754
2023-12-21,14.8100004196167
2023-12-22,14.84000015258789
2023-12-26,14.90999984741211
2023-12-27,14.9399995803833
2023-12-28,14.75
2023-12-29,14.699999809265137
2024-01-02,14.600000381469727
2024-01-03,14.460000038146973
2024-01-04,14.4399995803833
2024-01-05,14.460000038146973
2024-01-08,14.680000305175781
2024-01-09,14.65999984741211
2024-01-10,14.729999542236328
2024-01-11,14.729999542236328
2024-01-12,14.739999771118164
2024-01-16,14.680000305175781
2024-01-17,14.600000381469727
2024-01-18,14.720000267028809
2024-01-19,14.899999618530273
2024-01-22,14.970000267028809
2024-01-23,14.989999771118164
2024-01-24,15.0
2024-01-25,15.069999694824219
2024-01-26,15.079999923706055
2024-01-29,15.220000267028809
2024-01-30,15.210000038146973
2024-01-31,14.960000038146973
2024-02-01,15.149999618530273
2024-02-02,15.319999694824219
2024-02-05,15.260000228881836
2024-02-06,15.300000190734863
2024-02-07,15.40999984741211
2024-02-08,15.449999809265137
2024-02-09,15.5600004196167
2024-02-12,15.579999923706055
2024-02-13,15.329999923706055
2024-02-14,15.520000457763672
2024-02-15,15.619999885559082
2024-02-16,15.550000190734863
2024-02-20,15.4399995803833
2024-02-21,15.430000305175781
2024-02-22,15.760000228881836
2024-02-23,15.779999732971191
2024-02-26,15.75
2024-02-27,15.800000190734863
2024-02-28,15.770000457763672
2024-02-29,15.859999656677246
2024-03-01,15.989999771118164
2024-03-04,15.979999542236328
2024-03-05,15.829999923706055
2024-03-06,15.920000076293945
2024-03-07,16.100000381469727
2024-03-08,16.0
2024-03-11,15.9399995803833
2024-03-12,16.110000610351562
2024-03-13,16.110000610351562
2024-03-14,16.040000915527344
2024-03-15,15.9399995803833
2024-03-18,16.020000457763672
2024-03-19,16.110000610351562
2024-03-20,16.280000686645508
2024-03-21,16.350000381469727
2024-03-22,16.31999969482422
2024-03-25,16.280000686645508
2024-03-26,16.239999771118164
2024-03-27,16.3799991607666
2024-03-28,16.399999618530273
2024-04-01,16.360000610351562
2024-04-02,16.219999313354492
2024-04-03,16.25
2024-04-04,16.059999465942383
2024-04-05,16.239999771118164
2024-04-08,16.239999771118164
2024-04-09,16.25
2024-04-10,16.09000015258789
2024-04-11,16.190000534057617
2024-04-12,15.9399995803833
2024-04-15,15.75
2024-04-16,15.729999542236328
2024-04-17,15.640000343322754
2024-04-18,15.619999885559082
2024-04-19,15.489999771118164
2024-04-22,15.640000343322754
2024-04-23,15.850000381469727
2024-04-24,15.829999923706055
2024-04-25,15.75
2024-04-26,15.930000305175781
2024-04-29,15.960000038146973
2024-04-30,15.710000038146973
2024-05-01,15.680000305175781
2024-05-02,15.84000015258789
2024-05-03,16.020000457763672
2024-05-06,16.200000762939453
2024-05-07,16.219999313354492
2024-05-08,16.209999084472656
2024-05-09,16.299999237060547
2024-05-10,16.309999465942383
2024-05-13,16.290000915527344
2024-05-14,16.389999389648438
2024-05-15,16.579999923706055
2024-05-16,16.520000457763672
2024-05-17,16.540000915527344
2024-05-20,16.559999465942383
2024-05-21,16.579999923706055
2024-05-22,16.530000686645508
2024-05-23,16.43000030517578
2024-05-24,16.559999465942383
2024-05-28,16.56999969482422
2024-05-29,16.440000534057617
2024-05-30,16.350000381469727
2024-05-31,16.469999313354492
2024-06-03,16.479999542236328
2024-06-04,16.459999084472656
2024-06-05,16.670000076293945
2024-06-06,16.649999618530273
2024-06-07,16.610000610351562
2024-06-10,16.670000076293945
2024-06-11,16.68000030517578
2024-06-12,16.84000015258789
2024-06-13,16.84000015258789
2024-06-14,16.799999237060547
2024-06-17,16.920000076293945
2024-06-18,16.969999313354492
2024-06-20,16.93000030517578
2024-06-21,16.899999618530273
2024-06-24,16.8700008392334
2024-06-25,16.93000030517578
2024-06-26,16.93000030517578
2024-06-27,16.959999084472656
2024-06-28,16.920000076293945
2024-07-01,16.93000030517578
2024-07-02,17.0
2024-07-03,17.079999923706055
2024-07-05,17.139999389648438
2024-07-08,17.15999984741211
2024-07-09,17.149999618530273
2024-07-10,17.31999969482422
2024-07-11,17.260000228881836
2024-07-12,17.040000915527344
2024-07-15,17.09000015258789
2024-07-16,17.260000228881836
2024-07-17,17.0
2024-07-18,16.860000610351562
2024-07-19,16.75
2024-07-22,16.940000534057617
2024-07-23,16.940000534057617
2024-07-24,16.549999237060547
2024-07-25,16.510000228881836
2024-07-26,16.719999313354492
2024-07-29,16.709999084472656
2024-07-30,16.6299991607666
2024-07-31,16.8799991607666
2024-08-01,16.610000610351562
2024-08-02,16.270000457763672
2024-08-05,15.800000190734863
2024-08-06,15.949999809265137
2024-08-07,15.829999923706055
2024-08-08,16.209999084472656
2024-08-09,16.280000686645508
2024-08-12,16.270000457763672
2024-08-13,16.540000915527344
2024-08-14,16.59000015258789
2024-08-15,16.8700008392334
2024-08-16,16.90999984741211
2024-08-19,17.06999969482422
2024-08-20,17.010000228881836
2024-08-21,17.100000381469727
2024-08-22,16.959999084472656
2024-08-23,17.200000762939453
2024-08-26,17.149999618530273
2024-08-27,17.15999984741211
2024-08-28,17.06999969482422
2024-08-29,17.06999969482422
2024-08-30,17.219999313354492
2024-09-03,16.829999923706055
2024-09-04,16.799999237060547
2024-09-05,16.729999542236328
2024-09-06,16.450000762939453
2024-09-09,16.6200008392334
2024-09-10,16.65999984741211
2024-09-11,16.81999969482422
2024-09-12,16.959999084472656
2024-09-13,17.079999923706055
2024-09-16,17.139999389648438
2024-09-17,17.149999618530273
2024-09-18,17.1200008392334
2024-09-19,17.399999618530273
2024-09-20,17.350000381469727
2024-09-23,17.3799991607666
2024-09-24,17.420000076293945
2024-09-25,17.3700008392334
2024-09-26,17.450000762939453
2024-09-27,17.440000534057617
2024-09-30,17.5
2024-10-01,17.350000381469727
2024-10-02,17.350000381469727
2024-10-03,17.329999923706055
2024-10-04,17.5
2024-10-07,17.34000015258789
2024-10-08,17.479999542236328
2024-10-09,17.579999923706055
2024-10-10,17.549999237060547
2024-10-11,17.719999313354492
2024-10-14,17.850000381469727
2024-10-15,17.709999084472656
2024-10-16,17.81999969482422
2024-10-17,17.829999923706055
2024-10-18,17.8700008392334
2024-10-21,17.81999969482422
2024-10-22,17.780000686645508
2024-10-23,17.6299991607666
2024-10-24,17.649999618530273
2024-10-25,17.6299991607666
2024-10-28,17.690000534057617
2024-10-29,17.709999084472656
2024-10-30,17.68000030517578
2024-10-31,17.3799991607666
2024-11-01,17.450000762939453
2024-11-04,17.43000030517578
2024-11-05,17.639999389648438
2024-11-06,18.1299991607666
2024-11-07,18.25
2024-11-08,18.309999465942383
2024-11-11,18.360000610351562
2024-11-12,18.290000915527344
2024-11-13,18.25
2024-11-14,18.1299991607666
2024-11-15,17.8799991607666
2024-11-18,17.940000534057617
2024-11-19,18.020000457763672
2024-11-20,18.040000915527344
2024-11-21,18.18000030517578
