Date,CSPCX
2023-07-11,52.31999969482422
2023-07-12,52.939998626708984
2023-07-13,53.56999969482422
2023-07-14,53.31999969482422
2023-07-17,53.369998931884766
2023-07-18,53.68000030517578
2023-07-19,53.84000015258789
2023-07-20,53.29999923706055
2023-07-21,53.2400016784668
2023-07-24,53.18000030517578
2023-07-25,53.36000061035156
2023-07-26,53.54999923706055
2023-07-27,53.09000015258789
2023-07-28,53.689998626708984
2023-07-31,53.81999969482422
2023-08-01,53.529998779296875
2023-08-02,52.56999969482422
2023-08-03,52.5
2023-08-04,52.599998474121094
2023-08-07,52.779998779296875
2023-08-08,52.20000076293945
2023-08-09,52.11000061035156
2023-08-10,52.13999938964844
2023-08-11,51.90999984741211
2023-08-14,51.869998931884766
2023-08-15,51.33000183105469
2023-08-16,50.91999816894531
2023-08-17,50.220001220703125
2023-08-18,50.2599983215332
2023-08-21,50.29999923706055
2023-08-22,50.40999984741211
2023-08-23,50.95000076293945
2023-08-24,50.31999969482422
2023-08-25,50.47999954223633
2023-08-28,50.689998626708984
2023-08-29,51.56999969482422
2023-08-30,51.72999954223633
2023-08-31,51.72999954223633
2023-09-01,51.90999984741211
2023-09-05,51.29999923706055
2023-09-06,51.150001525878906
2023-09-07,50.7599983215332
2023-09-08,50.630001068115234
2023-09-11,50.849998474121094
2023-09-12,50.4900016784668
2023-09-13,50.29999923706055
2023-09-14,50.689998626708984
2023-09-15,50.369998931884766
2023-09-18,50.119998931884766
2023-09-19,49.880001068115234
2023-09-20,49.66999816894531
2023-09-21,48.790000915527344
2023-09-22,48.79999923706055
2023-09-25,48.810001373291016
2023-09-26,48.119998931884766
2023-09-27,48.29999923706055
2023-09-28,48.75
2023-09-29,48.70000076293945
2023-10-02,48.16999816894531
2023-10-03,47.380001068115234
2023-10-04,47.47999954223633
2023-10-05,47.5
2023-10-06,47.970001220703125
2023-10-09,47.959999084472656
2023-10-10,48.61000061035156
2023-10-11,48.58000183105469
2023-10-12,47.91999816894531
2023-10-13,47.439998626708984
2023-10-16,47.869998931884766
2023-10-17,48.08000183105469
2023-10-18,47.20000076293945
2023-10-19,46.720001220703125
2023-10-20,46.279998779296875
2023-10-23,46.04999923706055
2023-10-24,46.290000915527344
2023-10-25,45.529998779296875
2023-10-26,45.31999969482422
2023-10-27,45.209999084472656
2023-10-30,45.56999969482422
2023-10-31,45.84000015258789
2023-11-01,46.119998931884766
2023-11-02,46.95000076293945
2023-11-03,47.9900016784668
2023-11-06,47.779998779296875
2023-11-07,47.75
2023-11-08,47.650001525878906
2023-11-09,47.36000061035156
2023-11-10,47.720001220703125
2023-11-13,47.75
2023-11-14,49.529998779296875
2023-11-15,49.66999816894531
2023-11-16,49.2599983215332
2023-11-17,49.7599983215332
2023-11-20,50.189998626708984
2023-11-21,49.81999969482422
2023-11-22,50.04999923706055
2023-11-24,50.2599983215332
2023-11-27,50.189998626708984
2023-11-28,50.15999984741211
2023-11-29,50.459999084472656
2023-11-30,50.540000915527344
2023-12-01,51.36000061035156
2023-12-04,51.2599983215332
2023-12-05,50.900001525878906
2023-12-06,50.9900016784668
2023-12-07,51.25
2023-12-08,51.52000045776367
2023-12-11,51.75
2023-12-12,51.7400016784668
2023-12-13,52.81999969482422
2023-12-14,54.06999969482422
2023-12-15,53.900001525878906
2023-12-18,53.77000045776367
2023-12-19,54.439998626708984
2023-12-20,53.619998931884766
2023-12-21,54.40999984741211
2023-12-22,54.68000030517578
2023-12-26,55.0099983215332
2023-12-27,55.380001068115234
2023-12-28,55.349998474121094
2023-12-29,55.02000045776367
2024-01-02,54.25
2024-01-03,53.15999984741211
2024-01-04,53.2400016784668
2024-01-05,53.11000061035156
2024-01-08,53.900001525878906
2024-01-09,53.619998931884766
2024-01-10,53.83000183105469
2024-01-11,53.77000045776367
2024-01-12,53.77000045776367
2024-01-16,53.130001068115234
2024-01-17,52.599998474121094
2024-01-18,52.869998931884766
2024-01-19,53.25
2024-01-22,53.779998779296875
2024-01-23,53.58000183105469
2024-01-24,53.41999816894531
2024-01-25,53.5099983215332
2024-01-26,53.540000915527344
2024-01-29,54.060001373291016
2024-01-30,53.810001373291016
2024-01-31,53.27000045776367
2024-02-01,53.9900016784668
2024-02-02,53.9900016784668
2024-02-05,53.400001525878906
2024-02-06,53.810001373291016
2024-02-07,54.06999969482422
2024-02-08,54.619998931884766
2024-02-09,54.95000076293945
2024-02-12,55.2599983215332
2024-02-13,54.209999084472656
2024-02-14,54.939998626708984
2024-02-15,55.61000061035156
2024-02-16,55.349998474121094
2024-02-20,54.97999954223633
2024-02-21,54.7400016784668
2024-02-22,55.45000076293945
2024-02-23,55.47999954223633
2024-02-26,55.540000915527344
2024-02-27,55.86000061035156
2024-02-28,55.619998931884766
2024-02-29,55.77000045776367
2024-03-01,56.290000915527344
2024-03-04,56.119998931884766
2024-03-05,55.529998779296875
2024-03-06,56.0099983215332
2024-03-07,56.470001220703125
2024-03-08,56.150001525878906
2024-03-11,55.849998474121094
2024-03-12,56.20000076293945
2024-03-13,56.09000015258789
2024-03-14,55.56999969482422
2024-03-15,55.43000030517578
2024-03-18,55.400001525878906
2024-03-19,55.540000915527344
2024-03-20,56.209999084472656
2024-03-21,56.58000183105469
2024-03-22,56.15999984741211
2024-03-25,56.09000015258789
2024-03-26,56.16999816894531
2024-03-27,56.72999954223633
2024-03-28,56.779998779296875
2024-04-01,56.4900016784668
2024-04-02,55.88999938964844
2024-04-03,56.189998626708984
2024-04-04,55.72999954223633
2024-04-05,56.15999984741211
2024-04-08,56.38999938964844
2024-04-09,56.439998626708984
2024-04-10,55.560001373291016
2024-04-11,55.70000076293945
2024-04-12,54.58000183105469
2024-04-15,53.91999816894531
2024-04-16,53.529998779296875
2024-04-17,53.220001220703125
2024-04-18,53.11000061035156
2024-04-19,52.810001373291016
2024-04-22,53.119998931884766
2024-04-23,54.06999969482422
2024-04-24,53.9900016784668
2024-04-25,53.68000030517578
2024-04-26,53.97999954223633
2024-04-29,54.38999938964844
2024-04-30,53.619998931884766
2024-05-01,53.560001373291016
2024-05-02,54.130001068115234
2024-05-03,54.599998474121094
2024-05-06,55.25
2024-05-07,55.25
2024-05-08,55.06999969482422
2024-05-09,55.349998474121094
2024-05-10,55.41999816894531
2024-05-13,55.290000915527344
2024-05-14,55.7599983215332
2024-05-15,56.41999816894531
2024-05-16,56.20000076293945
2024-05-17,56.150001525878906
2024-05-20,56.41999816894531
2024-05-21,56.11000061035156
2024-05-22,55.77000045776367
2024-05-23,55.290000915527344
2024-05-24,55.810001373291016
2024-05-28,55.630001068115234
2024-05-29,54.869998931884766
2024-05-30,55.150001525878906
2024-05-31,55.470001220703125
2024-06-03,55.459999084472656
2024-06-04,54.869998931884766
2024-06-05,55.709999084472656
2024-06-06,55.560001373291016
2024-06-07,55.13999938964844
2024-06-10,55.33000183105469
2024-06-11,55.04999923706055
2024-06-12,55.84000015258789
2024-06-13,55.36000061035156
2024-06-14,54.84000015258789
2024-06-17,55.150001525878906
2024-06-18,55.25
2024-06-20,55.04999923706055
2024-06-21,54.970001220703125
2024-06-24,55.189998626708984
2024-06-25,54.900001525878906
2024-06-26,54.779998779296875
2024-06-27,54.939998626708984
2024-06-28,55.040000915527344
2024-07-01,54.77000045776367
2024-07-02,54.7400016784668
2024-07-03,55.16999816894531
2024-07-05,55.5
2024-07-08,55.4900016784668
2024-07-09,55.25
2024-07-10,55.650001525878906
2024-07-11,56.459999084472656
2024-07-12,57.04999923706055
2024-07-15,57.279998779296875
2024-07-16,58.25
2024-07-17,57.38999938964844
2024-07-18,56.75
2024-07-19,56.36000061035156
2024-07-22,56.880001068115234
2024-07-23,57.0
2024-07-24,55.84000015258789
2024-07-25,55.90999984741211
2024-07-26,56.560001373291016
2024-07-29,56.459999084472656
2024-07-30,56.45000076293945
2024-07-31,57.119998931884766
2024-08-01,55.61000061035156
2024-08-02,54.209999084472656
2024-08-05,52.689998626708984
2024-08-06,53.18000030517578
2024-08-07,52.869998931884766
2024-08-08,53.97999954223633
2024-08-09,53.9900016784668
2024-08-12,53.81999969482422
2024-08-13,54.720001220703125
2024-08-14,54.7599983215332
2024-08-15,55.72999954223633
2024-08-16,55.869998931884766
2024-08-19,56.41999816894531
2024-08-20,56.22999954223633
2024-08-21,56.790000915527344
2024-08-22,56.40999984741211
2024-08-23,57.59000015258789
2024-08-26,57.38999938964844
2024-08-27,57.27000045776367
2024-08-28,56.869998931884766
2024-08-29,57.06999969482422
2024-08-30,57.459999084472656
2024-09-03,55.959999084472656
2024-09-04,55.939998626708984
2024-09-05,55.68000030517578
2024-09-06,54.779998779296875
2024-09-09,55.15999984741211
2024-09-10,55.130001068115234
2024-09-11,55.58000183105469
2024-09-12,56.22999954223633
2024-09-13,56.970001220703125
2024-09-16,57.130001068115234
2024-09-17,57.380001068115234
2024-09-18,57.22999954223633
2024-09-19,58.22999954223633
2024-09-20,57.95000076293945
2024-09-23,57.9900016784668
2024-09-24,58.209999084472656
2024-09-25,57.84000015258789
2024-09-26,58.58000183105469
2024-09-27,58.529998779296875
2024-09-30,58.47999954223633
2024-10-01,57.90999984741211
2024-10-02,57.75
2024-10-03,57.349998474121094
2024-10-04,57.779998779296875
2024-10-07,57.349998474121094
2024-10-08,57.61000061035156
2024-10-09,57.869998931884766
2024-10-10,57.540000915527344
2024-10-11,58.22999954223633
2024-10-14,58.459999084472656
2024-10-15,58.150001525878906
2024-10-16,58.470001220703125
2024-10-17,58.27000045776367
2024-10-18,58.2599983215332
2024-10-21,57.650001525878906
2024-10-22,57.209999084472656
2024-10-23,56.72999954223633
2024-10-24,57.09000015258789
2024-10-25,56.88999938964844
2024-10-28,57.380001068115234
2024-10-29,57.349998474121094
2024-10-30,57.220001220703125
2024-10-31,56.56999969482422
2024-11-01,56.7400016784668
2024-11-04,56.86000061035156
2024-11-05,57.59000015258789
2024-11-06,58.54999923706055
2024-11-07,58.91999816894531
2024-11-08,58.959999084472656
2024-11-11,59.15999984741211
2024-11-12,58.2400016784668
2024-11-13,57.66999816894531
2024-11-14,57.380001068115234
2024-11-15,56.66999816894531
2024-11-18,56.72999954223633
2024-11-19,57.04999923706055
2024-11-20,57.08000183105469
2024-11-21,57.68000030517578
