Date,RWIEX
2023-10-31,53.709999084472656
2023-11-01,54.25
2023-11-02,55.27000045776367
2023-11-03,55.7400016784668
2023-11-06,55.7599983215332
2023-11-07,55.63999938964844
2023-11-08,55.66999816894531
2023-11-09,55.400001525878906
2023-11-10,56.0
2023-11-13,56.04999923706055
2023-11-14,57.209999084472656
2023-11-15,57.29999923706055
2023-11-16,57.27000045776367
2023-11-17,57.650001525878906
2023-11-20,58.13999938964844
2023-11-21,57.959999084472656
2023-11-22,58.02000045776367
2023-11-24,58.209999084472656
2023-11-27,57.95000076293945
2023-11-28,58.04999923706055
2023-11-29,58.029998779296875
2023-11-30,58.15999984741211
2023-12-01,58.59000015258789
2023-12-04,58.18000030517578
2023-12-05,57.970001220703125
2023-12-06,57.810001373291016
2023-12-07,58.119998931884766
2023-12-08,58.40999984741211
2023-12-11,58.84000015258789
2023-12-12,57.790000915527344
2023-12-13,58.630001068115234
2023-12-14,59.0099983215332
2023-12-15,58.95000076293945
2023-12-18,59.09000015258789
2023-12-19,59.47999954223633
2023-12-20,58.72999954223633
2023-12-21,59.40999984741211
2023-12-22,59.4900016784668
2023-12-26,59.72999954223633
2023-12-27,60.040000915527344
2023-12-28,60.02000045776367
2023-12-29,59.939998626708984
2024-01-02,59.41999816894531
2024-01-03,58.959999084472656
2024-01-04,59.060001373291016
2024-01-05,59.02000045776367
2024-01-08,59.61000061035156
2024-01-09,59.400001525878906
2024-01-10,59.56999969482422
2024-01-11,59.59000015258789
2024-01-12,59.84000015258789
2024-01-16,59.29999923706055
2024-01-17,58.779998779296875
2024-01-18,59.25
2024-01-19,59.84000015258789
2024-01-22,59.810001373291016
2024-01-23,59.849998474121094
2024-01-24,60.22999954223633
2024-01-25,60.38999938964844
2024-01-26,60.529998779296875
2024-01-29,60.959999084472656
2024-01-30,60.900001525878906
2024-01-31,60.27000045776367
2024-02-01,60.880001068115234
2024-02-02,60.849998474121094
2024-02-05,60.849998474121094
2024-02-06,60.88999938964844
2024-02-07,61.150001525878906
2024-02-08,61.130001068115234
2024-02-09,61.470001220703125
2024-02-12,61.47999954223633
2024-02-13,60.75
2024-02-14,61.209999084472656
2024-02-15,61.84000015258789
2024-02-16,61.83000183105469
2024-02-20,61.689998626708984
2024-02-21,61.720001220703125
2024-02-22,62.7400016784668
2024-02-23,62.779998779296875
2024-02-26,62.599998474121094
2024-02-27,62.630001068115234
2024-02-28,62.5099983215332
2024-02-29,62.65999984741211
2024-03-01,63.369998931884766
2024-03-04,63.38999938964844
2024-03-05,62.849998474121094
2024-03-06,63.29999923706055
2024-03-07,64.22000122070312
2024-03-08,63.7400016784668
2024-03-11,63.369998931884766
2024-03-12,63.88999938964844
2024-03-13,63.970001220703125
2024-03-14,63.84000015258789
2024-03-15,63.40999984741211
2024-03-18,63.650001525878906
2024-03-19,63.849998474121094
2024-03-20,64.4800033569336
2024-03-21,64.69999694824219
2024-03-22,64.44999694824219
2024-03-25,64.37000274658203
2024-03-26,64.26000213623047
2024-03-27,64.63999938964844
2024-03-28,64.62999725341797
2024-04-01,64.51000213623047
2024-04-02,64.20999908447266
2024-04-03,64.61000061035156
2024-04-04,63.88999938964844
2024-04-05,64.44000244140625
2024-04-08,64.5999984741211
2024-04-09,64.61000061035156
2024-04-10,64.13999938964844
2024-04-11,64.36000061035156
2024-04-12,63.31999969482422
2024-04-15,62.77000045776367
2024-04-16,62.560001373291016
2024-04-17,62.38999938964844
2024-04-18,62.2400016784668
2024-04-19,61.7400016784668
2024-04-22,62.18000030517578
2024-04-23,63.04999923706055
2024-04-24,63.060001373291016
2024-04-25,62.880001068115234
2024-04-26,63.439998626708984
2024-04-29,63.630001068115234
2024-04-30,62.65999984741211
2024-05-01,62.5099983215332
2024-05-02,63.0099983215332
2024-05-03,63.54999923706055
2024-05-06,64.30000305175781
2024-05-07,64.44000244140625
2024-05-08,64.44000244140625
2024-05-09,64.5999984741211
2024-05-10,64.83000183105469
2024-05-13,64.77999877929688
2024-05-14,65.19000244140625
2024-05-15,65.93000030517578
2024-05-16,65.77999877929688
2024-05-17,65.9000015258789
2024-05-20,66.05999755859375
2024-05-21,66.05000305175781
2024-05-22,65.72000122070312
2024-05-23,65.33000183105469
2024-05-24,65.76000213623047
2024-05-28,65.7300033569336
2024-05-29,64.86000061035156
2024-05-30,64.68000030517578
2024-05-31,64.95999908447266
2024-06-03,65.0199966430664
2024-06-04,64.80000305175781
2024-06-05,65.72000122070312
2024-06-06,65.81999969482422
2024-06-07,65.47000122070312
2024-06-10,65.33000183105469
2024-06-11,65.05000305175781
2024-06-12,65.52999877929688
2024-06-13,65.4800033569336
2024-06-14,65.2300033569336
2024-06-17,65.7300033569336
2024-06-18,65.80999755859375
2024-06-20,65.93000030517578
2024-06-21,65.54000091552734
2024-06-24,65.5199966430664
2024-06-25,65.5999984741211
2024-06-26,65.43000030517578
2024-06-27,65.44999694824219
2024-06-28,65.29000091552734
2024-07-01,65.54000091552734
2024-07-02,65.75
2024-07-03,66.33000183105469
2024-07-05,66.80999755859375
2024-07-08,66.80000305175781
2024-07-09,66.55000305175781
2024-07-10,67.33000183105469
2024-07-11,67.2300033569336
2024-07-12,67.56999969482422
2024-07-15,67.4800033569336
2024-07-16,67.66000366210938
2024-07-17,66.6500015258789
2024-07-18,66.0999984741211
2024-07-19,65.66999816894531
2024-07-22,66.11000061035156
2024-07-23,66.23999786376953
2024-07-24,64.93000030517578
2024-07-25,64.55000305175781
2024-07-26,65.11000061035156
2024-07-29,65.0999984741211
2024-07-30,64.93000030517578
2024-07-31,65.97000122070312
2024-08-01,64.76000213623047
2024-08-02,63.5099983215332
2024-08-05,62.0
2024-08-06,62.45000076293945
2024-08-07,62.2599983215332
2024-08-08,63.70000076293945
2024-08-09,64.01000213623047
2024-08-12,63.959999084472656
2024-08-13,64.93000030517578
2024-08-14,65.1500015258789
2024-08-15,66.18000030517578
2024-08-16,66.33000183105469
2024-08-19,66.95999908447266
2024-08-20,66.79000091552734
2024-08-21,67.0
2024-08-22,66.55999755859375
2024-08-23,67.31999969482422
2024-08-26,67.16000366210938
2024-08-27,67.33999633789062
2024-08-28,67.02999877929688
2024-08-29,67.18000030517578
2024-08-30,67.61000061035156
2024-09-03,66.0199966430664
2024-09-04,65.83999633789062
2024-09-05,65.56999969482422
2024-09-06,64.4800033569336
2024-09-09,65.05999755859375
2024-09-10,65.12999725341797
2024-09-11,65.91000366210938
2024-09-12,66.54000091552734
2024-09-13,66.94999694824219
2024-09-16,66.93000030517578
2024-09-17,66.88999938964844
2024-09-18,66.63999938964844
2024-09-19,67.81999969482422
2024-09-20,67.66000366210938
2024-09-23,67.8499984741211
2024-09-24,68.4000015258789
2024-09-25,68.27999877929688
2024-09-26,69.16000366210938
2024-09-27,68.94000244140625
2024-09-30,68.79000091552734
2024-10-01,68.41999816894531
2024-10-02,68.52999877929688
2024-10-03,68.18000030517578
2024-10-04,68.70999908447266
2024-10-07,68.44000244140625
2024-10-08,68.55000305175781
2024-10-09,68.81999969482422
2024-10-10,68.70999908447266
2024-10-11,69.12999725341797
2024-10-14,69.44000244140625
2024-10-15,68.44999694824219
2024-10-16,68.72000122070312
2024-10-17,68.95999908447266
2024-10-18,69.2300033569336
2024-10-21,68.87999725341797
2024-10-22,68.76000213623047
2024-10-23,68.12999725341797
2024-10-24,68.22000122070312
2024-10-25,68.18000030517578
2024-10-28,68.37000274658203
2024-10-29,68.43000030517578
2024-10-30,68.1500015258789
2024-10-31,67.22000122070312
2024-11-01,67.45999908447266
2024-11-04,67.36000061035156
2024-11-05,68.16000366210938
2024-11-06,68.58999633789062
2024-11-07,69.33000183105469
2024-11-08,69.12000274658203
2024-11-11,69.08000183105469
2024-11-12,68.31999969482422
2024-11-13,68.01000213623047
2024-11-14,67.73999786376953
2024-11-15,67.0199966430664
2024-11-18,67.4800033569336
2024-11-19,67.51000213623047
2024-11-20,67.47000122070312
2024-11-21,67.75
