Date,CICEX
2023-06-30,47.08000183105469
2023-07-03,47.06999969482422
2023-07-05,46.9900016784668
2023-07-06,46.56999969482422
2023-07-07,46.54999923706055
2023-07-10,46.77000045776367
2023-07-11,47.130001068115234
2023-07-12,47.47999954223633
2023-07-13,47.900001525878906
2023-07-14,47.81999969482422
2023-07-17,47.95000076293945
2023-07-18,48.33000183105469
2023-07-19,48.380001068115234
2023-07-20,48.119998931884766
2023-07-21,48.16999816894531
2023-07-24,48.290000915527344
2023-07-25,48.5099983215332
2023-07-26,48.40999984741211
2023-07-27,48.27000045776367
2023-07-28,48.7599983215332
2023-07-31,48.79999923706055
2023-08-01,48.709999084472656
2023-08-02,48.02000045776367
2023-08-03,47.880001068115234
2023-08-04,47.81999969482422
2023-08-07,48.31999969482422
2023-08-08,48.040000915527344
2023-08-09,47.70000076293945
2023-08-10,47.689998626708984
2023-08-11,47.56999969482422
2023-08-14,47.84000015258789
2023-08-15,47.290000915527344
2023-08-16,46.939998626708984
2023-08-17,46.56999969482422
2023-08-18,46.58000183105469
2023-08-21,46.86000061035156
2023-08-22,46.79999923706055
2023-08-23,47.29999923706055
2023-08-24,46.599998474121094
2023-08-25,46.869998931884766
2023-08-28,47.18000030517578
2023-08-29,47.84000015258789
2023-08-30,47.970001220703125
2023-08-31,47.9900016784668
2023-09-01,47.9900016784668
2023-09-05,47.7599983215332
2023-09-06,47.59000015258789
2023-09-07,47.5099983215332
2023-09-08,47.599998474121094
2023-09-11,47.880001068115234
2023-09-12,47.66999816894531
2023-09-13,47.54999923706055
2023-09-14,47.97999954223633
2023-09-15,47.470001220703125
2023-09-18,47.47999954223633
2023-09-19,47.38999938964844
2023-09-20,46.91999816894531
2023-09-21,46.16999816894531
2023-09-22,46.06999969482422
2023-09-25,46.209999084472656
2023-09-26,45.58000183105469
2023-09-27,45.709999084472656
2023-09-28,46.040000915527344
2023-09-29,45.81999969482422
2023-10-02,45.65999984741211
2023-10-03,45.04999923706055
2023-10-04,45.31999969482422
2023-10-05,45.2599983215332
2023-10-06,45.880001068115234
2023-10-09,46.150001525878906
2023-10-10,46.43000030517578
2023-10-11,46.63999938964844
2023-10-12,46.36000061035156
2023-10-13,46.08000183105469
2023-10-16,46.56999969482422
2023-10-17,46.61000061035156
2023-10-18,46.04999923706055
2023-10-19,45.70000076293945
2023-10-20,45.209999084472656
2023-10-23,45.15999984741211
2023-10-24,45.560001373291016
2023-10-25,44.9900016784668
2023-10-26,44.45000076293945
2023-10-27,44.29999923706055
2023-10-30,44.939998626708984
2023-10-31,45.189998626708984
2023-11-01,45.61000061035156
2023-11-02,46.41999816894531
2023-11-03,46.849998474121094
2023-11-06,46.869998931884766
2023-11-07,47.0099983215332
2023-11-08,47.099998474121094
2023-11-09,46.7599983215332
2023-11-10,47.52000045776367
2023-11-13,47.5
2023-11-14,48.400001525878906
2023-11-15,48.41999816894531
2023-11-16,48.599998474121094
2023-11-17,48.77000045776367
2023-11-20,49.150001525878906
2023-11-21,48.9900016784668
2023-11-22,49.22999954223633
2023-11-24,49.33000183105469
2023-11-27,49.13999938964844
2023-11-28,49.130001068115234
2023-11-29,49.11000061035156
2023-11-30,49.33000183105469
2023-12-01,49.630001068115234
2023-12-04,49.40999984741211
2023-12-05,49.209999084472656
2023-12-06,49.0
2023-12-07,49.34000015258789
2023-12-08,49.630001068115234
2023-12-11,50.040000915527344
2023-12-12,50.40999984741211
2023-12-13,48.9900016784668
2023-12-14,49.189998626708984
2023-12-15,49.209999084472656
2023-12-18,49.40999984741211
2023-12-19,49.7400016784668
2023-12-20,49.060001373291016
2023-12-21,49.68000030517578
2023-12-22,49.79999923706055
2023-12-26,50.029998779296875
2023-12-27,50.130001068115234
2023-12-28,50.150001525878906
2023-12-29,50.0099983215332
2024-01-02,49.54999923706055
2024-01-03,49.119998931884766
2024-01-04,49.08000183105469
2024-01-05,49.15999984741211
2024-01-08,49.75
2024-01-09,49.709999084472656
2024-01-10,49.959999084472656
2024-01-11,50.0
2024-01-12,50.06999969482422
2024-01-16,49.779998779296875
2024-01-17,49.47999954223633
2024-01-18,49.95000076293945
2024-01-19,50.59000015258789
2024-01-22,50.61000061035156
2024-01-23,50.689998626708984
2024-01-24,50.77000045776367
2024-01-25,51.040000915527344
2024-01-26,50.95000076293945
2024-01-29,51.38999938964844
2024-01-30,51.349998474121094
2024-01-31,50.630001068115234
2024-02-01,51.22999954223633
2024-02-02,51.79999923706055
2024-02-05,51.52000045776367
2024-02-06,51.65999984741211
2024-02-07,52.040000915527344
2024-02-08,52.11000061035156
2024-02-09,52.310001373291016
2024-02-12,52.27000045776367
2024-02-13,51.56999969482422
2024-02-14,52.130001068115234
2024-02-15,52.5099983215332
2024-02-16,52.2400016784668
2024-02-20,52.0099983215332
2024-02-21,52.099998474121094
2024-02-22,53.08000183105469
2024-02-23,53.150001525878906
2024-02-26,53.0099983215332
2024-02-27,53.13999938964844
2024-02-28,53.04999923706055
2024-02-29,53.33000183105469
2024-03-01,53.900001525878906
2024-03-04,53.88999938964844
2024-03-05,53.220001220703125
2024-03-06,53.470001220703125
2024-03-07,54.150001525878906
2024-03-08,53.810001373291016
2024-03-11,53.68000030517578
2024-03-12,54.130001068115234
2024-03-13,53.970001220703125
2024-03-14,53.91999816894531
2024-03-15,53.5099983215332
2024-03-18,53.83000183105469
2024-03-19,54.130001068115234
2024-03-20,54.689998626708984
2024-03-21,55.04999923706055
2024-03-22,54.93000030517578
2024-03-25,54.720001220703125
2024-03-26,54.599998474121094
2024-03-27,55.08000183105469
2024-03-28,55.060001373291016
2024-04-01,55.04999923706055
2024-04-02,54.66999816894531
2024-04-03,54.900001525878906
2024-04-04,54.22999954223633
2024-04-05,54.959999084472656
2024-04-08,55.02000045776367
2024-04-09,54.97999954223633
2024-04-10,54.47999954223633
2024-04-11,54.869998931884766
2024-04-12,54.0
2024-04-15,53.349998474121094
2024-04-16,53.380001068115234
2024-04-17,53.09000015258789
2024-04-18,52.900001525878906
2024-04-19,52.470001220703125
2024-04-22,52.88999938964844
2024-04-23,53.7599983215332
2024-04-24,53.66999816894531
2024-04-25,53.43000030517578
2024-04-26,54.040000915527344
2024-04-29,54.15999984741211
2024-04-30,53.20000076293945
2024-05-01,53.08000183105469
2024-05-02,53.470001220703125
2024-05-03,54.040000915527344
2024-05-06,54.70000076293945
2024-05-07,54.849998474121094
2024-05-08,54.91999816894531
2024-05-09,55.130001068115234
2024-05-10,55.2400016784668
2024-05-13,55.119998931884766
2024-05-14,55.40999984741211
2024-05-15,56.099998474121094
2024-05-16,55.900001525878906
2024-05-17,55.95000076293945
2024-05-20,56.060001373291016
2024-05-21,56.13999938964844
2024-05-22,55.970001220703125
2024-05-23,55.47999954223633
2024-05-24,55.849998474121094
2024-05-28,55.75
2024-05-29,55.209999084472656
2024-05-30,54.83000183105469
2024-05-31,55.189998626708984
2024-06-03,55.15999984741211
2024-06-04,55.220001220703125
2024-06-05,55.93000030517578
2024-06-06,55.959999084472656
2024-06-07,55.88999938964844
2024-06-10,56.15999984741211
2024-06-11,56.15999984741211
2024-06-12,56.22999954223633
2024-06-13,56.33000183105469
2024-06-14,56.310001373291016
2024-06-17,56.869998931884766
2024-06-18,56.86000061035156
2024-06-20,56.849998474121094
2024-06-21,56.7400016784668
2024-06-24,56.63999938964844
2024-06-25,56.72999954223633
2024-06-26,56.81999969482422
2024-06-27,56.88999938964844
2024-06-28,56.72999954223633
2024-07-01,56.810001373291016
2024-07-02,57.11000061035156
2024-07-03,57.349998474121094
2024-07-05,57.689998626708984
2024-07-08,57.720001220703125
2024-07-09,57.61000061035156
2024-07-10,58.119998931884766
2024-07-11,57.86000061035156
2024-07-12,58.0099983215332
2024-07-15,58.119998931884766
2024-07-16,58.56999969482422
2024-07-17,57.720001220703125
2024-07-18,57.349998474121094
2024-07-19,57.060001373291016
2024-07-22,57.630001068115234
2024-07-23,57.880001068115234
2024-07-24,56.540000915527344
2024-07-25,56.41999816894531
2024-07-26,57.060001373291016
2024-07-29,57.130001068115234
2024-07-30,57.06999969482422
2024-07-31,57.869998931884766
2024-08-01,57.18000030517578
2024-08-02,55.970001220703125
2024-08-05,54.58000183105469
2024-08-06,55.15999984741211
2024-08-07,54.790000915527344
2024-08-08,56.029998779296875
2024-08-09,56.310001373291016
2024-08-12,56.18000030517578
2024-08-13,57.029998779296875
2024-08-14,57.18000030517578
2024-08-15,58.099998474121094
2024-08-16,58.06999969482422
2024-08-19,58.540000915527344
2024-08-20,58.400001525878906
2024-08-21,58.599998474121094
2024-08-22,58.20000076293945
2024-08-23,58.790000915527344
2024-08-26,58.59000015258789
2024-08-27,58.70000076293945
2024-08-28,58.40999984741211
2024-08-29,58.52000045776367
2024-08-30,59.04999923706055
2024-09-03,57.849998474121094
2024-09-04,57.849998474121094
2024-09-05,57.599998474121094
2024-09-06,56.59000015258789
2024-09-09,57.27000045776367
2024-09-10,57.459999084472656
2024-09-11,58.060001373291016
2024-09-12,58.59000015258789
2024-09-13,59.02000045776367
2024-09-16,59.20000076293945
2024-09-17,59.189998626708984
2024-09-18,58.91999816894531
2024-09-19,59.880001068115234
2024-09-20,59.84000015258789
2024-09-23,60.06999969482422
2024-09-24,60.220001220703125
2024-09-25,60.06999969482422
2024-09-26,60.369998931884766
2024-09-27,60.220001220703125
2024-09-30,60.36000061035156
2024-10-01,59.95000076293945
2024-10-02,59.9900016784668
2024-10-03,59.779998779296875
2024-10-04,60.400001525878906
2024-10-07,59.900001525878906
2024-10-08,60.380001068115234
2024-10-09,60.83000183105469
2024-10-10,60.68000030517578
2024-10-11,61.130001068115234
2024-10-14,61.52000045776367
2024-10-15,61.04999923706055
2024-10-16,61.2599983215332
2024-10-17,61.31999969482422
2024-10-18,61.47999954223633
2024-10-21,61.27000045776367
2024-10-22,61.279998779296875
2024-10-23,60.7599983215332
2024-10-24,60.63999938964844
2024-10-25,60.619998931884766
2024-10-28,60.779998779296875
2024-10-29,61.0099983215332
2024-10-30,60.970001220703125
2024-10-31,59.90999984741211
2024-11-01,60.08000183105469
2024-11-04,59.880001068115234
2024-11-05,60.459999084472656
2024-11-06,61.88999938964844
2024-11-07,62.29999923706055
2024-11-08,62.52000045776367
2024-11-11,62.560001373291016
2024-11-12,62.31999969482422
2024-11-13,62.220001220703125
2024-11-14,61.7400016784668
2024-11-15,60.90999984741211
2024-11-18,61.130001068115234
2024-11-19,61.22999954223633
2024-11-20,61.29999923706055
2024-11-21,61.470001220703125
