Date,JLGPX
2023-08-07,54.65999984741211
2023-08-08,54.29999923706055
2023-08-09,53.63999938964844
2023-08-10,53.77000045776367
2023-08-11,53.45000076293945
2023-08-14,54.119998931884766
2023-08-15,53.619998931884766
2023-08-16,53.06999969482422
2023-08-17,52.439998626708984
2023-08-18,52.400001525878906
2023-08-21,53.15999984741211
2023-08-22,53.130001068115234
2023-08-23,53.970001220703125
2023-08-24,52.900001525878906
2023-08-25,53.290000915527344
2023-08-28,53.630001068115234
2023-08-29,54.7400016784668
2023-08-30,55.06999969482422
2023-08-31,55.31999969482422
2023-09-01,55.380001068115234
2023-09-05,55.439998626708984
2023-09-06,55.09000015258789
2023-09-07,54.900001525878906
2023-09-08,54.97999954223633
2023-09-11,55.560001373291016
2023-09-12,54.77000045776367
2023-09-13,54.91999816894531
2023-09-14,55.189998626708984
2023-09-15,54.25
2023-09-18,54.13999938964844
2023-09-19,54.0099983215332
2023-09-20,53.2400016784668
2023-09-21,52.11000061035156
2023-09-22,52.04999923706055
2023-09-25,52.33000183105469
2023-09-26,51.529998779296875
2023-09-27,51.63999938964844
2023-09-28,52.08000183105469
2023-09-29,52.0099983215332
2023-10-02,52.349998474121094
2023-10-03,51.290000915527344
2023-10-04,52.0099983215332
2023-10-05,51.95000076293945
2023-10-06,52.880001068115234
2023-10-09,53.08000183105469
2023-10-10,53.380001068115234
2023-10-11,53.77000045776367
2023-10-12,53.529998779296875
2023-10-13,52.790000915527344
2023-10-16,53.459999084472656
2023-10-17,53.349998474121094
2023-10-18,52.38999938964844
2023-10-19,52.04999923706055
2023-10-20,51.27000045776367
2023-10-23,51.470001220703125
2023-10-24,51.970001220703125
2023-10-25,50.72999954223633
2023-10-26,49.599998474121094
2023-10-27,49.86000061035156
2023-10-30,50.5099983215332
2023-10-31,50.72999954223633
2023-11-01,51.70000076293945
2023-11-02,52.66999816894531
2023-11-03,53.33000183105469
2023-11-06,53.63999938964844
2023-11-07,54.13999938964844
2023-11-08,54.380001068115234
2023-11-09,53.93000030517578
2023-11-10,53.93000030517578
2023-11-13,54.95000076293945
2023-11-14,56.02000045776367
2023-11-15,55.86000061035156
2023-11-16,56.060001373291016
2023-11-17,56.150001525878906
2023-11-20,56.79999923706055
2023-11-21,56.52000045776367
2023-11-22,56.810001373291016
2023-11-24,56.75
2023-11-27,56.7400016784668
2023-11-28,56.790000915527344
2023-11-29,56.70000076293945
2023-11-30,56.630001068115234
2023-12-01,56.84000015258789
2023-12-04,56.209999084472656
2023-12-05,56.36000061035156
2023-12-06,56.0099983215332
2023-12-07,56.70000076293945
2023-12-08,57.119998931884766
2023-12-11,57.2400016784668
2023-12-12,57.56999969482422
2023-12-13,58.16999816894531
2023-12-14,57.97999954223633
2023-12-15,58.2400016784668
2023-12-18,58.75
2023-12-19,59.08000183105469
2023-12-20,58.15999984741211
2023-12-21,58.84000015258789
2023-12-22,58.779998779296875
2023-12-26,59.0
2023-12-27,59.20000076293945
2023-12-28,59.18000030517578
2023-12-29,59.18000030517578
2024-01-02,57.95000076293945
2024-01-03,57.45000076293945
2024-01-04,57.2400016784668
2024-01-05,57.41999816894531
2024-01-08,58.650001525878906
2024-01-09,58.83000183105469
2024-01-10,59.52000045776367
2024-01-11,59.75
2024-01-12,59.900001525878906
2024-01-16,59.84000015258789
2024-01-17,59.4900016784668
2024-01-18,60.189998626708984
2024-01-19,61.09000015258789
2024-01-22,61.25
2024-01-23,61.38999938964844
2024-01-24,61.88999938964844
2024-01-25,62.08000183105469
2024-01-26,62.08000183105469
2024-01-29,62.86000061035156
2024-01-30,62.630001068115234
2024-01-31,61.439998626708984
2024-02-01,62.439998626708984
2024-02-02,64.22000122070312
2024-02-05,64.25
2024-02-06,64.08999633789062
2024-02-07,65.12000274658203
2024-02-08,65.30999755859375
2024-02-09,66.0199966430664
2024-02-12,65.55999755859375
2024-02-13,64.58000183105469
2024-02-14,65.7699966430664
2024-02-15,65.91999816894531
2024-02-16,65.43000030517578
2024-02-20,64.58000183105469
2024-02-21,64.23999786376953
2024-02-22,66.4800033569336
2024-02-23,66.31999969482422
2024-02-26,66.30000305175781
2024-02-27,66.37999725341797
2024-02-28,66.12000274658203
2024-02-29,66.88999938964844
2024-03-01,67.93000030517578
2024-03-04,67.91000366210938
2024-03-05,66.69000244140625
2024-03-06,67.05000305175781
2024-03-07,68.11000061035156
2024-03-08,67.19999694824219
2024-03-11,66.45999908447266
2024-03-12,67.94999694824219
2024-03-13,67.76000213623047
2024-03-14,67.77999877929688
2024-03-15,66.81999969482422
2024-03-18,67.36000061035156
2024-03-19,67.76000213623047
2024-03-20,68.63999938964844
2024-03-21,69.0
2024-03-22,69.18000030517578
2024-03-25,68.9000015258789
2024-03-26,68.62999725341797
2024-03-27,68.4800033569336
2024-03-28,68.33999633789062
2024-04-01,68.4800033569336
2024-04-02,68.05000305175781
2024-04-03,68.47000122070312
2024-04-04,67.48999786376953
2024-04-05,68.80000305175781
2024-04-08,68.55999755859375
2024-04-09,68.37000274658203
2024-04-10,68.05999755859375
2024-04-11,68.91999816894531
2024-04-12,67.81999969482422
2024-04-15,66.5199966430664
2024-04-16,66.66000366210938
2024-04-17,65.87999725341797
2024-04-18,65.47000122070312
2024-04-19,63.7400016784668
2024-04-22,64.31999969482422
2024-04-23,65.63999938964844
2024-04-24,65.33999633789062
2024-04-25,64.8499984741211
2024-04-26,66.0999984741211
2024-04-29,66.05999755859375
2024-04-30,65.02999877929688
2024-05-01,64.70999908447266
2024-05-02,65.43000030517578
2024-05-03,66.48999786376953
2024-05-06,67.75
2024-05-07,67.68000030517578
2024-05-08,67.44999694824219
2024-05-09,67.62999725341797
2024-05-10,67.68000030517578
2024-05-13,67.51000213623047
2024-05-14,67.9800033569336
2024-05-15,69.25
2024-05-16,68.7300033569336
2024-05-17,68.80999755859375
2024-05-20,69.37000274658203
2024-05-21,69.55000305175781
2024-05-22,69.30999755859375
2024-05-23,69.26000213623047
2024-05-24,69.91999816894531
2024-05-28,70.20999908447266
2024-05-29,69.86000061035156
2024-05-30,68.66999816894531
2024-05-31,68.66999816894531
2024-06-03,68.87999725341797
2024-06-04,68.93000030517578
2024-06-05,70.41999816894531
2024-06-06,70.31999969482422
2024-06-07,70.23999786376953
2024-06-10,70.66000366210938
2024-06-11,70.97000122070312
2024-06-12,72.19999694824219
2024-06-13,72.6500015258789
2024-06-14,72.80000305175781
2024-06-17,73.5199966430664
2024-06-18,73.77999877929688
2024-06-20,73.2300033569336
2024-06-21,73.06999969482422
2024-06-24,72.2300033569336
2024-06-25,73.19999694824219
2024-06-26,73.41999816894531
2024-06-27,73.58000183105469
2024-06-28,73.08000183105469
2024-07-01,73.4800033569336
2024-07-02,73.97000122070312
2024-07-03,74.63999938964844
2024-07-05,75.41000366210938
2024-07-08,75.4800033569336
2024-07-09,75.48999786376953
2024-07-10,76.16999816894531
2024-07-11,74.7300033569336
2024-07-12,75.01000213623047
2024-07-15,74.95999908447266
2024-07-16,74.94999694824219
2024-07-17,72.23999786376953
2024-07-18,71.80000305175781
2024-07-19,71.51000213623047
2024-07-22,72.7300033569336
2024-07-23,72.93000030517578
2024-07-24,70.08999633789062
2024-07-25,69.18000030517578
2024-07-26,69.79000091552734
2024-07-29,69.83000183105469
2024-07-30,68.86000061035156
2024-07-31,71.04000091552734
2024-08-01,69.83000183105469
2024-08-02,68.08000183105469
2024-08-05,66.11000061035156
2024-08-06,67.12999725341797
2024-08-07,66.43000030517578
2024-08-08,68.4800033569336
2024-08-09,69.16000366210938
2024-08-12,69.33000183105469
2024-08-13,70.91000366210938
2024-08-14,71.23999786376953
2024-08-15,72.6500015258789
2024-08-16,72.58000183105469
2024-08-19,73.43000030517578
2024-08-20,73.38999938964844
2024-08-21,73.75
2024-08-22,72.76000213623047
2024-08-23,73.47000122070312
2024-08-26,72.83999633789062
2024-08-27,73.04000091552734
2024-08-28,72.36000061035156
2024-08-29,72.19999694824219
2024-08-30,73.16999816894531
2024-09-03,70.87000274658203
2024-09-04,70.63999938964844
2024-09-05,70.54000091552734
2024-09-06,68.88999938964844
2024-09-09,69.7699966430664
2024-09-10,70.37000274658203
2024-09-11,71.94999694824219
2024-09-12,72.86000061035156
2024-09-13,73.19000244140625
2024-09-16,73.13999938964844
2024-09-17,73.20999908447266
2024-09-18,72.91999816894531
2024-09-19,74.58999633789062
2024-09-20,74.51000213623047
2024-09-23,74.5999984741211
2024-09-24,74.87000274658203
2024-09-25,74.9800033569336
2024-09-26,75.05999755859375
2024-09-27,74.4800033569336
2024-09-30,74.7699966430664
2024-10-01,73.97000122070312
2024-10-02,74.01000213623047
2024-10-03,74.02999877929688
2024-10-04,74.80999755859375
2024-10-07,74.20999908447266
2024-10-08,75.37000274658203
2024-10-09,75.88999938964844
2024-10-10,75.80000305175781
2024-10-11,76.25
2024-10-14,76.7300033569336
2024-10-15,75.83999633789062
2024-10-16,76.01000213623047
2024-10-17,76.18000030517578
2024-10-18,76.80000305175781
2024-10-21,76.9800033569336
2024-10-22,76.95999908447266
2024-10-23,75.86000061035156
2024-10-24,76.19000244140625
2024-10-25,76.38999938964844
2024-10-28,76.43000030517578
2024-10-29,76.87000274658203
2024-10-30,76.44000244140625
2024-10-31,74.44999694824219
2024-11-01,75.05000305175781
2024-11-04,74.7699966430664
2024-11-05,75.80000305175781
2024-11-06,77.55000305175781
2024-11-07,78.62999725341797
2024-11-08,78.91000366210938
2024-11-11,79.04000091552734
2024-11-12,79.13999938964844
2024-11-13,79.13999938964844
2024-11-14,78.56999969482422
2024-11-15,76.94000244140625
2024-11-18,77.12000274658203
2024-11-19,78.05999755859375
2024-11-20,78.08999633789062
2024-11-21,78.36000061035156
