Date,RAMHX
2023-02-27,28.84000015258789
2023-02-28,28.790000915527344
2023-03-01,28.700000762939453
2023-03-02,28.81999969482422
2023-03-03,29.170000076293945
2023-03-06,29.139999389648438
2023-03-07,28.799999237060547
2023-03-08,28.809999465942383
2023-03-09,28.549999237060547
2023-03-10,28.450000762939453
2023-03-13,28.420000076293945
2023-03-14,28.56999969482422
2023-03-15,28.450000762939453
2023-03-16,28.65999984741211
2023-03-17,28.56999969482422
2023-03-20,28.700000762939453
2023-03-21,28.829999923706055
2023-03-22,28.649999618530273
2023-03-23,28.709999084472656
2023-03-24,28.790000915527344
2023-03-27,28.75
2023-03-28,28.729999542236328
2023-03-29,28.93000030517578
2023-03-30,29.059999465942383
2023-03-31,29.31999969482422
2023-04-03,29.510000228881836
2023-04-04,29.440000534057617
2023-04-05,29.459999084472656
2023-04-06,29.489999771118164
2023-04-10,29.459999084472656
2023-04-11,29.520000457763672
2023-04-12,29.479999542236328
2023-04-13,29.670000076293945
2023-04-14,29.549999237060547
2023-04-17,29.540000915527344
2023-04-18,29.59000015258789
2023-04-19,29.540000915527344
2023-04-20,29.510000228881836
2023-04-21,29.489999771118164
2023-04-24,29.549999237060547
2023-04-25,29.360000610351562
2023-04-26,29.229999542236328
2023-04-27,29.489999771118164
2023-04-28,29.700000762939453
2023-05-01,29.610000610351562
2023-05-02,29.440000534057617
2023-05-03,29.389999389648438
2023-05-04,29.270000457763672
2023-05-05,29.520000457763672
2023-05-08,29.469999313354492
2023-05-09,29.399999618530273
2023-05-10,29.5
2023-05-11,29.469999313354492
2023-05-12,29.399999618530273
2023-05-15,29.469999313354492
2023-05-16,29.299999237060547
2023-05-17,29.5
2023-05-18,29.59000015258789
2023-05-19,29.559999465942383
2023-05-22,29.56999969482422
2023-05-23,29.399999618530273
2023-05-24,29.229999542236328
2023-05-25,29.25
2023-05-26,29.540000915527344
2023-05-30,29.520000457763672
2023-05-31,29.459999084472656
2023-06-01,29.6299991607666
2023-06-02,29.8700008392334
2023-06-05,29.799999237060547
2023-06-06,29.850000381469727
2023-06-07,29.809999465942383
2023-06-08,29.93000030517578
2023-06-09,29.90999984741211
2023-06-12,30.049999237060547
2023-06-13,30.110000610351562
2023-06-14,30.09000015258789
2023-06-15,30.3799991607666
2023-06-16,30.25
2023-06-20,30.139999389648438
2023-06-21,30.110000610351562
2023-06-22,30.06999969482422
2023-06-23,29.959999084472656
2023-06-26,29.969999313354492
2023-06-27,30.139999389648438
2023-06-28,30.149999618530273
2023-06-29,30.170000076293945
2023-06-30,30.3700008392334
2023-07-03,30.3700008392334
2023-07-05,30.239999771118164
2023-07-06,29.989999771118164
2023-07-07,29.989999771118164
2023-07-10,30.139999389648438
2023-07-11,30.31999969482422
2023-07-12,30.549999237060547
2023-07-13,30.770000457763672
2023-07-14,30.709999084472656
2023-07-17,30.780000686645508
2023-07-18,30.920000076293945
2023-07-19,30.959999084472656
2023-07-20,30.790000915527344
2023-07-21,30.809999465942383
2023-07-24,30.8799991607666
2023-07-25,30.920000076293945
2023-07-26,30.90999984741211
2023-07-27,30.75
2023-07-28,30.959999084472656
2023-07-31,30.989999771118164
2023-08-01,30.889999389648438
2023-08-02,30.6200008392334
2023-08-03,30.5
2023-08-04,30.549999237060547
2023-08-07,30.739999771118164
2023-08-08,30.700000762939453
2023-08-09,30.610000610351562
2023-08-10,30.530000686645508
2023-08-11,30.440000534057617
2023-08-14,30.489999771118164
2023-08-15,30.239999771118164
2023-08-16,30.09000015258789
2023-08-17,29.940000534057617
2023-08-18,30.0
2023-08-21,30.040000915527344
2023-08-22,29.979999542236328
2023-08-23,30.25
2023-08-24,29.969999313354492
2023-08-25,30.06999969482422
2023-08-28,30.229999542236328
2023-08-29,30.540000915527344
2023-08-30,30.56999969482422
2023-08-31,30.540000915527344
2023-09-01,30.489999771118164
2023-09-05,30.31999969482422
2023-09-06,30.219999313354492
2023-09-07,30.219999313354492
2023-09-08,30.270000457763672
2023-09-11,30.270000457763672
2023-09-12,30.229999542236328
2023-09-13,30.239999771118164
2023-09-14,30.399999618530273
2023-09-15,30.18000030517578
2023-09-18,30.190000534057617
2023-09-19,30.110000610351562
2023-09-20,29.959999084472656
2023-09-21,29.610000610351562
2023-09-22,29.6200008392334
2023-09-25,29.600000381469727
2023-09-26,29.329999923706055
2023-09-27,29.31999969482422
2023-09-28,29.489999771118164
2023-09-29,29.399999618530273
2023-10-02,29.25
2023-10-03,28.940000534057617
2023-10-04,29.09000015258789
2023-10-05,29.09000015258789
2023-10-06,29.290000915527344
2023-10-09,29.549999237060547
2023-10-10,29.670000076293945
2023-10-11,29.799999237060547
2023-10-12,29.639999389648438
2023-10-13,29.6299991607666
2023-10-16,29.780000686645508
2023-10-17,29.729999542236328
2023-10-18,29.459999084472656
2023-10-19,29.260000228881836
2023-10-20,29.100000381469727
2023-10-23,29.09000015258789
2023-10-24,29.219999313354492
2023-10-25,28.969999313354492
2023-10-26,28.809999465942383
2023-10-27,28.68000030517578
2023-10-30,28.8700008392334
2023-10-31,28.940000534057617
2023-11-01,29.190000534057617
2023-11-02,29.610000610351562
2023-11-03,29.84000015258789
2023-11-06,29.790000915527344
2023-11-07,29.829999923706055
2023-11-08,29.8799991607666
2023-11-09,29.670000076293945
2023-11-10,29.969999313354492
2023-11-13,29.950000762939453
2023-11-14,30.43000030517578
2023-11-15,30.40999984741211
2023-11-16,30.459999084472656
2023-11-17,30.540000915527344
2023-11-20,30.700000762939453
2023-11-21,30.639999389648438
2023-11-22,30.719999313354492
2023-11-24,30.729999542236328
2023-11-27,30.68000030517578
2023-11-28,30.75
2023-11-29,30.799999237060547
2023-11-30,30.850000381469727
2023-12-01,31.059999465942383
2023-12-04,30.940000534057617
2023-12-05,30.899999618530273
2023-12-06,30.84000015258789
2023-12-07,30.950000762939453
2023-12-08,31.0
2023-12-11,31.190000534057617
2023-12-12,30.889999389648438
2023-12-13,31.329999923706055
2023-12-14,31.520000457763672
2023-12-15,31.479999542236328
2023-12-18,31.549999237060547
2023-12-19,31.700000762939453
2023-12-20,31.450000762939453
2023-12-21,31.649999618530273
2023-12-22,31.700000762939453
2023-12-26,31.809999465942383
2023-12-27,31.920000076293945
2023-12-28,31.889999389648438
2023-12-29,31.829999923706055
2024-01-02,31.700000762939453
2024-01-03,31.549999237060547
2024-01-04,31.450000762939453
2024-01-05,31.459999084472656
2024-01-08,31.709999084472656
2024-01-09,31.65999984741211
2024-01-10,31.709999084472656
2024-01-11,31.780000686645508
2024-01-12,31.829999923706055
2024-01-16,31.670000076293945
2024-01-17,31.5
2024-01-18,31.639999389648438
2024-01-19,31.8700008392334
2024-01-22,31.920000076293945
2024-01-23,31.940000534057617
2024-01-24,31.989999771118164
2024-01-25,32.11000061035156
2024-01-26,32.11000061035156
2024-01-29,32.290000915527344
2024-01-30,32.279998779296875
2024-01-31,32.04999923706055
2024-02-01,32.349998474121094
2024-02-02,32.36000061035156
2024-02-05,32.20000076293945
2024-02-06,32.290000915527344
2024-02-07,32.459999084472656
2024-02-08,32.5
2024-02-09,32.58000183105469
2024-02-12,32.56999969482422
2024-02-13,32.15999984741211
2024-02-14,32.38999938964844
2024-02-15,32.599998474121094
2024-02-16,32.4900016784668
2024-02-20,32.43000030517578
2024-02-21,32.439998626708984
2024-02-22,32.810001373291016
2024-02-23,32.849998474121094
2024-02-26,32.77000045776367
2024-02-27,32.7599983215332
2024-02-28,32.75
2024-02-29,32.86000061035156
2024-03-01,33.189998626708984
2024-03-04,33.15999984741211
2024-03-05,33.0
2024-03-06,33.150001525878906
2024-03-07,33.439998626708984
2024-03-08,33.279998779296875
2024-03-11,33.150001525878906
2024-03-12,33.27000045776367
2024-03-13,33.22999954223633
2024-03-14,33.11000061035156
2024-03-15,32.95000076293945
2024-03-18,33.060001373291016
2024-03-19,33.189998626708984
2024-03-20,33.43000030517578
2024-03-21,33.61000061035156
2024-03-22,33.560001373291016
2024-03-25,33.5099983215332
2024-03-26,33.459999084472656
2024-03-27,33.65999984741211
2024-03-28,33.68000030517578
2024-04-01,33.619998931884766
2024-04-02,33.439998626708984
2024-04-03,33.529998779296875
2024-04-04,33.279998779296875
2024-04-05,33.470001220703125
2024-04-08,33.459999084472656
2024-04-09,33.52000045776367
2024-04-10,33.189998626708984
2024-04-11,33.310001373291016
2024-04-12,32.959999084472656
2024-04-15,32.66999816894531
2024-04-16,32.63999938964844
2024-04-17,32.61000061035156
2024-04-18,32.5099983215332
2024-04-19,32.400001525878906
2024-04-22,32.54999923706055
2024-04-23,32.869998931884766
2024-04-24,32.81999969482422
2024-04-25,32.720001220703125
2024-04-26,32.939998626708984
2024-04-29,32.959999084472656
2024-04-30,32.58000183105469
2024-05-01,32.5099983215332
2024-05-02,32.66999816894531
2024-05-03,32.939998626708984
2024-05-06,33.20000076293945
2024-05-07,33.2599983215332
2024-05-08,33.290000915527344
2024-05-09,33.43000030517578
2024-05-10,33.4900016784668
2024-05-13,33.45000076293945
2024-05-14,33.619998931884766
2024-05-15,33.959999084472656
2024-05-16,33.849998474121094
2024-05-17,33.84000015258789
2024-05-20,33.86000061035156
2024-05-21,33.90999984741211
2024-05-22,33.790000915527344
2024-05-23,33.59000015258789
2024-05-24,33.75
2024-05-28,33.68000030517578
2024-05-29,33.369998931884766
2024-05-30,33.34000015258789
2024-05-31,33.529998779296875
2024-06-03,33.56999969482422
2024-06-04,33.56999969482422
2024-06-05,33.939998626708984
2024-06-06,33.91999816894531
2024-06-07,33.779998779296875
2024-06-10,33.869998931884766
2024-06-11,33.91999816894531
2024-06-12,34.150001525878906
2024-06-13,34.349998474121094
2024-06-14,34.369998931884766
2024-06-17,34.599998474121094
2024-06-18,34.65999984741211
2024-06-20,34.59000015258789
2024-06-21,34.47999954223633
2024-06-24,34.459999084472656
2024-06-25,34.47999954223633
2024-06-26,34.41999816894531
2024-06-27,34.439998626708984
2024-06-28,34.380001068115234
2024-07-01,34.34000015258789
2024-07-02,34.5
2024-07-03,34.689998626708984
2024-07-05,34.810001373291016
2024-07-08,34.849998474121094
2024-07-09,34.779998779296875
2024-07-10,35.02000045776367
2024-07-11,34.9900016784668
2024-07-12,35.119998931884766
2024-07-15,35.15999984741211
2024-07-16,35.34000015258789
2024-07-17,34.970001220703125
2024-07-18,34.790000915527344
2024-07-19,34.599998474121094
2024-07-22,34.79999923706055
2024-07-23,34.83000183105469
2024-07-24,34.290000915527344
2024-07-25,34.220001220703125
2024-07-26,34.56999969482422
2024-07-29,34.58000183105469
2024-07-30,34.52000045776367
2024-07-31,35.0
2024-08-01,34.68000030517578
2024-08-02,34.34000015258789
2024-08-05,33.779998779296875
2024-08-06,33.91999816894531
2024-08-07,33.720001220703125
2024-08-08,34.22999954223633
2024-08-09,34.380001068115234
2024-08-12,34.380001068115234
2024-08-13,34.77000045776367
2024-08-14,34.849998474121094
2024-08-15,35.16999816894531
2024-08-16,35.220001220703125
2024-08-19,35.40999984741211
2024-08-20,35.400001525878906
2024-08-21,35.5
2024-08-22,35.27000045776367
2024-08-23,35.58000183105469
2024-08-26,35.4900016784668
2024-08-27,35.540000915527344
2024-08-28,35.40999984741211
2024-08-29,35.400001525878906
2024-08-30,35.58000183105469
2024-09-03,35.11000061035156
2024-09-04,35.130001068115234
2024-09-05,35.040000915527344
2024-09-06,34.619998931884766
2024-09-09,34.869998931884766
2024-09-10,34.97999954223633
2024-09-11,35.2400016784668
2024-09-12,35.470001220703125
2024-09-13,35.68000030517578
2024-09-16,35.689998626708984
2024-09-17,35.65999984741211
2024-09-18,35.54999923706055
2024-09-19,35.93000030517578
2024-09-20,35.95000076293945
2024-09-23,36.040000915527344
2024-09-24,36.130001068115234
2024-09-25,36.029998779296875
2024-09-26,36.130001068115234
2024-09-27,36.11000061035156
2024-09-30,36.11000061035156
2024-10-01,36.040000915527344
2024-10-02,36.060001373291016
2024-10-03,35.97999954223633
2024-10-04,36.119998931884766
2024-10-07,35.90999984741211
2024-10-08,36.08000183105469
2024-10-09,36.22999954223633
2024-10-10,36.189998626708984
2024-10-11,36.349998474121094
2024-10-14,36.47999954223633
2024-10-15,36.20000076293945
2024-10-16,36.349998474121094
2024-10-17,36.38999938964844
2024-10-18,36.41999816894531
2024-10-21,36.25
2024-10-22,36.279998779296875
2024-10-23,36.060001373291016
2024-10-24,36.040000915527344
2024-10-25,36.040000915527344
2024-10-28,36.040000915527344
2024-10-29,36.13999938964844
2024-10-30,36.08000183105469
2024-10-31,35.70000076293945
2024-11-01,35.709999084472656
2024-11-04,35.68000030517578
2024-11-05,36.0099983215332
2024-11-06,36.439998626708984
2024-11-07,36.65999984741211
2024-11-08,36.75
2024-11-11,36.689998626708984
2024-11-12,36.470001220703125
2024-11-13,36.41999816894531
2024-11-14,36.2599983215332
2024-11-15,35.93000030517578
2024-11-18,36.060001373291016
2024-11-19,36.099998474121094
2024-11-20,36.09000015258789
2024-11-21,36.209999084472656
