Date,VFWSX
2023-04-28,107.3499984741211
2023-05-01,107.0999984741211
2023-05-02,106.18000030517578
2023-05-03,106.31999969482422
2023-05-04,106.43000030517578
2023-05-05,107.80999755859375
2023-05-08,107.95999908447266
2023-05-09,107.54000091552734
2023-05-10,107.47000122070312
2023-05-11,107.01000213623047
2023-05-12,106.58000183105469
2023-05-15,107.58999633789062
2023-05-16,106.73999786376953
2023-05-17,107.13999938964844
2023-05-18,106.9000015258789
2023-05-19,107.23999786376953
2023-05-22,107.52999877929688
2023-05-23,106.16999816894531
2023-05-24,104.87999725341797
2023-05-25,104.58999633789062
2023-05-26,105.72000122070312
2023-05-30,104.77999877929688
2023-05-31,103.7300033569336
2023-06-01,105.20999908447266
2023-06-02,106.62000274658203
2023-06-05,106.43000030517578
2023-06-06,107.16000366210938
2023-06-07,106.51000213623047
2023-06-08,107.3499984741211
2023-06-09,107.43000030517578
2023-06-12,107.91999816894531
2023-06-13,108.76000213623047
2023-06-14,109.23999786376953
2023-06-15,110.33000183105469
2023-06-16,108.94999694824219
2023-06-20,107.5
2023-06-21,107.4000015258789
2023-06-22,106.87999725341797
2023-06-23,105.30999755859375
2023-06-26,105.47000122070312
2023-06-27,106.30999755859375
2023-06-28,106.27999877929688
2023-06-29,106.04000091552734
2023-06-30,107.1500015258789
2023-07-03,107.51000213623047
2023-07-05,106.5999984741211
2023-07-06,104.80999755859375
2023-07-07,105.44999694824219
2023-07-10,105.66999816894531
2023-07-11,106.68000030517578
2023-07-12,108.5
2023-07-13,110.23999786376953
2023-07-14,109.76000213623047
2023-07-17,109.66999816894531
2023-07-18,109.98999786376953
2023-07-19,109.95999908447266
2023-07-20,109.36000061035156
2023-07-21,109.44000244140625
2023-07-24,109.62999725341797
2023-07-25,110.22000122070312
2023-07-26,110.4000015258789
2023-07-27,110.0
2023-07-28,111.05000305175781
2023-07-31,111.19000244140625
2023-08-01,110.08999633789062
2023-08-02,107.88999938964844
2023-08-03,107.6500015258789
2023-08-04,107.87000274658203
2023-08-07,108.45999908447266
2023-08-08,107.58000183105469
2023-08-09,107.68000030517578
2023-08-10,108.08999633789062
2023-08-11,107.19000244140625
2023-08-14,106.66000366210938
2023-08-15,105.44999694824219
2023-08-16,104.6500015258789
2023-08-17,104.19999694824219
2023-08-18,103.88999938964844
2023-08-21,104.1500015258789
2023-08-22,104.05999755859375
2023-08-23,105.1500015258789
2023-08-24,104.12999725341797
2023-08-25,104.45999908447266
2023-08-28,105.5
2023-08-29,106.97000122070312
2023-08-30,106.8499984741211
2023-08-31,106.19999694824219
2023-09-01,106.55999755859375
2023-09-05,105.87000274658203
2023-09-06,105.51000213623047
2023-09-07,104.9000015258789
2023-09-08,104.81999969482422
2023-09-11,105.83000183105469
2023-09-12,105.56999969482422
2023-09-13,105.38999938964844
2023-09-14,106.55000305175781
2023-09-15,105.73999786376953
2023-09-18,105.33000183105469
2023-09-19,105.3499984741211
2023-09-20,104.98999786376953
2023-09-21,103.38999938964844
2023-09-22,103.62000274658203
2023-09-25,103.23999786376953
2023-09-26,101.91999816894531
2023-09-27,101.80999755859375
2023-09-28,102.3499984741211
2023-09-29,102.19999694824219
2023-10-02,101.05999755859375
2023-10-03,99.7699966430664
2023-10-04,99.72000122070312
2023-10-05,100.3499984741211
2023-10-06,101.43000030517578
2023-10-09,101.25
2023-10-10,102.68000030517578
2023-10-11,103.16999816894531
2023-10-12,102.44000244140625
2023-10-13,101.56999969482422
2023-10-16,102.12999725341797
2023-10-17,102.16000366210938
2023-10-18,100.62999725341797
2023-10-19,99.87999725341797
2023-10-20,98.83000183105469
2023-10-23,98.79000091552734
2023-10-24,99.30000305175781
2023-10-25,98.54000091552734
2023-10-26,97.93000030517578
2023-10-27,97.73999786376953
2023-10-30,98.73999786376953
2023-10-31,98.75
2023-11-01,99.73999786376953
2023-11-02,101.6500015258789
2023-11-03,102.93000030517578
2023-11-06,103.0999984741211
2023-11-07,102.5
2023-11-08,102.22000122070312
2023-11-09,102.0
2023-11-10,102.5
2023-11-13,102.62999725341797
2023-11-14,105.04000091552734
2023-11-15,105.4000015258789
2023-11-16,105.0199966430664
2023-11-17,106.06999969482422
2023-11-20,106.72000122070312
2023-11-21,106.26000213623047
2023-11-22,106.33000183105469
2023-11-24,106.87000274658203
2023-11-27,106.56999969482422
2023-11-28,106.87000274658203
2023-11-29,106.9000015258789
2023-11-30,107.04000091552734
2023-12-01,107.80000305175781
2023-12-04,107.01000213623047
2023-12-05,106.61000061035156
2023-12-06,106.75
2023-12-07,107.19999694824219
2023-12-08,107.38999938964844
2023-12-11,107.63999938964844
2023-12-12,107.69000244140625
2023-12-13,108.94999694824219
2023-12-14,110.18000030517578
2023-12-15,107.80999755859375
2023-12-18,107.91999816894531
2023-12-19,108.80000305175781
2023-12-20,107.54000091552734
2023-12-21,109.12999725341797
2023-12-22,109.08000183105469
2023-12-26,109.51000213623047
2023-12-27,110.4000015258789
2023-12-28,110.45999908447266
2023-12-29,110.66999816894531
2024-01-02,109.44000244140625
2024-01-03,108.62000274658203
2024-01-04,108.83999633789062
2024-01-05,108.91999816894531
2024-01-08,109.69999694824219
2024-01-09,108.7699966430664
2024-01-10,109.06999969482422
2024-01-11,109.13999938964844
2024-01-12,109.52999877929688
2024-01-16,107.83999633789062
2024-01-17,106.45999908447266
2024-01-18,107.31999969482422
2024-01-19,107.83999633789062
2024-01-22,107.72000122070312
2024-01-23,107.83999633789062
2024-01-24,108.61000061035156
2024-01-25,108.88999938964844
2024-01-26,109.26000213623047
2024-01-29,109.80999755859375
2024-01-30,109.43000030517578
2024-01-31,108.8499984741211
2024-02-01,109.9000015258789
2024-02-02,109.2699966430664
2024-02-05,108.80000305175781
2024-02-06,109.80000305175781
2024-02-07,109.9800033569336
2024-02-08,109.88999938964844
2024-02-09,110.05999755859375
2024-02-12,110.36000061035156
2024-02-13,108.77999877929688
2024-02-14,109.81999969482422
2024-02-15,110.8499984741211
2024-02-16,111.1500015258789
2024-02-20,111.48999786376953
2024-02-21,111.69000244140625
2024-02-22,112.8499984741211
2024-02-23,112.91000366210938
2024-02-26,112.69999694824219
2024-02-27,112.88999938964844
2024-02-28,112.08000183105469
2024-02-29,112.41000366210938
2024-03-01,113.62000274658203
2024-03-04,113.37000274658203
2024-03-05,112.81999969482422
2024-03-06,114.1500015258789
2024-03-07,115.31999969482422
2024-03-08,115.01000213623047
2024-03-11,114.66999816894531
2024-03-12,115.68000030517578
2024-03-13,115.47000122070312
2024-03-14,114.83999633789062
2024-03-15,114.12999725341797
2024-03-18,114.25
2024-03-19,114.23999786376953
2024-03-20,115.33000183105469
2024-03-21,115.55000305175781
2024-03-22,115.0999984741211
2024-03-25,114.91000366210938
2024-03-26,114.9800033569336
2024-03-27,115.56999969482422
2024-03-28,115.45999908447266
2024-04-01,115.0999984741211
2024-04-02,114.79000091552734
2024-04-03,115.33000183105469
2024-04-04,114.62000274658203
2024-04-05,115.0
2024-04-08,115.5199966430664
2024-04-09,115.70999908447266
2024-04-10,114.44999694824219
2024-04-11,114.69000244140625
2024-04-12,112.73999786376953
2024-04-15,112.20999908447266
2024-04-16,110.98999786376953
2024-04-17,110.87999725341797
2024-04-18,110.91999816894531
2024-04-19,110.5999984741211
2024-04-22,111.98999786376953
2024-04-23,113.08999633789062
2024-04-24,113.08999633789062
2024-04-25,112.76000213623047
2024-04-26,113.54000091552734
2024-04-29,114.2300033569336
2024-04-30,112.79000091552734
2024-05-01,112.68000030517578
2024-05-02,114.52999877929688
2024-05-03,115.55999755859375
2024-05-06,116.25
2024-05-07,116.20999908447266
2024-05-08,116.05000305175781
2024-05-09,116.68000030517578
2024-05-10,117.01000213623047
2024-05-13,117.20999908447266
2024-05-14,117.87000274658203
2024-05-15,118.86000061035156
2024-05-16,118.69000244140625
2024-05-17,119.18000030517578
2024-05-20,119.25
2024-05-21,118.77999877929688
2024-05-22,117.97000122070312
2024-05-23,117.3499984741211
2024-05-24,118.0
2024-05-28,118.0
2024-05-29,116.12000274658203
2024-05-30,116.6500015258789
2024-05-31,117.30000305175781
2024-06-03,117.9000015258789
2024-06-04,117.16999816894531
2024-06-05,118.26000213623047
2024-06-06,118.55999755859375
2024-06-07,117.41999816894531
2024-06-10,117.69000244140625
2024-06-11,116.55999755859375
2024-06-12,117.6500015258789
2024-06-13,116.55999755859375
2024-06-14,115.7699966430664
2024-06-17,116.11000061035156
2024-06-18,116.66000366210938
2024-06-20,116.7300033569336
2024-06-21,115.11000061035156
2024-06-24,115.73999786376953
2024-06-25,116.08000183105469
2024-06-26,115.37999725341797
2024-06-27,115.5
2024-06-28,115.45999908447266
2024-07-01,115.73999786376953
2024-07-02,116.13999938964844
2024-07-03,117.36000061035156
2024-07-05,118.16000366210938
2024-07-08,117.76000213623047
2024-07-09,117.66999816894531
2024-07-10,118.93000030517578
2024-07-11,119.38999938964844
2024-07-12,120.44000244140625
2024-07-15,119.54000091552734
2024-07-16,120.06999969482422
2024-07-17,119.0999984741211
2024-07-18,118.22000122070312
2024-07-19,117.36000061035156
2024-07-22,118.4000015258789
2024-07-23,117.83999633789062
2024-07-24,116.3499984741211
2024-07-25,115.7300033569336
2024-07-26,116.9800033569336
2024-07-29,116.66000366210938
2024-07-30,116.61000061035156
2024-07-31,118.62999725341797
2024-08-01,116.04000091552734
2024-08-02,114.05000305175781
2024-08-05,111.30000305175781
2024-08-06,111.94000244140625
2024-08-07,112.37000274658203
2024-08-08,114.4000015258789
2024-08-09,114.75
2024-08-12,114.83000183105469
2024-08-13,116.48999786376953
2024-08-14,116.63999938964844
2024-08-15,118.04000091552734
2024-08-16,118.87999725341797
2024-08-19,120.16999816894531
2024-08-20,119.55000305175781
2024-08-21,120.41999816894531
2024-08-22,119.62000274658203
2024-08-23,121.44999694824219
2024-08-26,120.94999694824219
2024-08-27,121.41000366210938
2024-08-28,120.79000091552734
2024-08-29,121.27999877929688
2024-08-30,121.66000366210938
2024-09-03,119.47000122070312
2024-09-04,119.11000061035156
2024-09-05,119.33999633789062
2024-09-06,117.23999786376953
2024-09-09,118.30999755859375
2024-09-10,117.83999633789062
2024-09-11,118.5199966430664
2024-09-12,119.5999984741211
2024-09-13,119.8499984741211
2024-09-16,120.54000091552734
2024-09-17,120.25
2024-09-18,119.83000183105469
2024-09-19,122.30000305175781
2024-09-20,120.91999816894531
2024-09-23,121.47000122070312
2024-09-24,122.91999816894531
2024-09-25,122.30000305175781
2024-09-26,125.31999969482422
2024-09-27,124.63999938964844
2024-09-30,124.22000122070312
2024-10-01,123.97000122070312
2024-10-02,124.37000274658203
2024-10-03,123.12000274658203
2024-10-04,124.0
2024-10-07,123.61000061035156
2024-10-08,122.68000030517578
2024-10-09,122.5199966430664
2024-10-10,122.38999938964844
2024-10-11,123.0
2024-10-14,123.16000366210938
2024-10-15,120.95999908447266
2024-10-16,121.58000183105469
2024-10-17,121.45999908447266
2024-10-18,122.41000366210938
2024-10-21,121.29000091552734
2024-10-22,120.63999938964844
2024-10-23,119.6500015258789
2024-10-24,119.87000274658203
2024-10-25,119.58999633789062
2024-10-28,120.30000305175781
2024-10-29,120.05000305175781
2024-10-30,119.29000091552734
2024-10-31,118.27999877929688
2024-11-01,118.69999694824219
2024-11-04,118.9800033569336
2024-11-05,120.33999633789062
2024-11-06,119.08999633789062
2024-11-07,120.81999969482422
2024-11-08,119.16000366210938
2024-11-11,118.94999694824219
2024-11-12,117.05999755859375
2024-11-13,116.26000213623047
2024-11-14,116.19999694824219
2024-11-15,115.62000274658203
2024-11-18,116.62000274658203
2024-11-19,116.66000366210938
2024-11-20,116.29000091552734
2024-11-21,116.38999938964844
