Date,CGFFX
2023-08-16,59.47999954223633
2023-08-17,58.810001373291016
2023-08-18,58.810001373291016
2023-08-21,59.369998931884766
2023-08-22,59.31999969482422
2023-08-23,60.040000915527344
2023-08-24,58.970001220703125
2023-08-25,59.349998474121094
2023-08-28,59.77000045776367
2023-08-29,60.869998931884766
2023-08-30,61.11000061035156
2023-08-31,61.22999954223633
2023-09-01,61.27000045776367
2023-09-05,61.16999816894531
2023-09-06,60.90999984741211
2023-09-07,60.7599983215332
2023-09-08,60.77000045776367
2023-09-11,61.310001373291016
2023-09-12,60.91999816894531
2023-09-13,60.849998474121094
2023-09-14,61.2400016784668
2023-09-15,60.5
2023-09-18,60.34000015258789
2023-09-19,60.16999816894531
2023-09-20,59.5099983215332
2023-09-21,58.34000015258789
2023-09-22,58.25
2023-09-25,58.5099983215332
2023-09-26,57.7400016784668
2023-09-27,58.0
2023-09-28,58.560001373291016
2023-09-29,58.38999938964844
2023-10-02,58.380001068115234
2023-10-03,57.34000015258789
2023-10-04,57.83000183105469
2023-10-05,57.75
2023-10-06,58.70000076293945
2023-10-09,58.91999816894531
2023-10-10,59.43000030517578
2023-10-11,59.70000076293945
2023-10-12,59.209999084472656
2023-10-13,58.630001068115234
2023-10-16,59.33000183105469
2023-10-17,59.40999984741211
2023-10-18,58.400001525878906
2023-10-19,57.880001068115234
2023-10-20,57.130001068115234
2023-10-23,57.22999954223633
2023-10-24,57.70000076293945
2023-10-25,56.540000915527344
2023-10-26,55.689998626708984
2023-10-27,55.63999938964844
2023-10-30,56.33000183105469
2023-10-31,56.59000015258789
2023-11-01,57.27000045776367
2023-11-02,58.439998626708984
2023-11-03,59.2599983215332
2023-11-06,59.25
2023-11-07,59.58000183105469
2023-11-08,59.66999816894531
2023-11-09,59.15999984741211
2023-11-10,60.15999984741211
2023-11-13,60.279998779296875
2023-11-14,61.70000076293945
2023-11-15,61.7599983215332
2023-11-16,61.689998626708984
2023-11-17,61.939998626708984
2023-11-20,62.540000915527344
2023-11-21,62.33000183105469
2023-11-22,62.56999969482422
2023-11-24,62.650001525878906
2023-11-27,62.5099983215332
2023-11-28,62.56999969482422
2023-11-29,62.650001525878906
2023-11-30,62.7599983215332
2023-12-01,63.25
2023-12-04,62.86000061035156
2023-12-05,62.70000076293945
2023-12-06,62.470001220703125
2023-12-07,63.06999969482422
2023-12-08,63.5099983215332
2023-12-11,63.849998474121094
2023-12-12,64.26000213623047
2023-12-13,65.19000244140625
2023-12-14,65.68000030517578
2023-12-15,61.0
2023-12-18,61.290000915527344
2023-12-19,61.790000915527344
2023-12-20,60.84000015258789
2023-12-21,61.68000030517578
2023-12-22,61.79999923706055
2023-12-26,62.11000061035156
2023-12-27,62.31999969482422
2023-12-28,62.25
2023-12-29,61.91999816894531
2024-01-02,61.11000061035156
2024-01-03,60.349998474121094
2024-01-04,60.33000183105469
2024-01-05,60.47999954223633
2024-01-08,61.439998626708984
2024-01-09,61.41999816894531
2024-01-10,61.84000015258789
2024-01-11,61.91999816894531
2024-01-12,61.86000061035156
2024-01-16,61.54999923706055
2024-01-17,61.220001220703125
2024-01-18,61.90999984741211
2024-01-19,62.72999954223633
2024-01-22,62.970001220703125
2024-01-23,62.97999954223633
2024-01-24,63.22999954223633
2024-01-25,63.459999084472656
2024-01-26,63.529998779296875
2024-01-29,64.27999877929688
2024-01-30,64.0999984741211
2024-01-31,63.0099983215332
2024-02-01,63.7599983215332
2024-02-02,64.94000244140625
2024-02-05,64.6500015258789
2024-02-06,64.80000305175781
2024-02-07,65.5
2024-02-08,65.86000061035156
2024-02-09,66.31999969482422
2024-02-12,66.20999908447266
2024-02-13,65.08000183105469
2024-02-14,66.12000274658203
2024-02-15,66.66000366210938
2024-02-16,66.13999938964844
2024-02-20,65.58000183105469
2024-02-21,65.51000213623047
2024-02-22,67.19999694824219
2024-02-23,67.11000061035156
2024-02-26,67.08999633789062
2024-02-27,67.30999755859375
2024-02-28,67.16000366210938
2024-02-29,67.5999984741211
2024-03-01,68.51000213623047
2024-03-04,68.44000244140625
2024-03-05,67.41000366210938
2024-03-06,67.8499984741211
2024-03-07,68.87999725341797
2024-03-08,68.23999786376953
2024-03-11,67.79000091552734
2024-03-12,68.62999725341797
2024-03-13,68.55000305175781
2024-03-14,68.29000091552734
2024-03-15,67.70999908447266
2024-03-18,68.12000274658203
2024-03-19,68.4800033569336
2024-03-20,69.41000366210938
2024-03-21,69.97000122070312
2024-03-22,69.79000091552734
2024-03-25,69.70999908447266
2024-03-26,69.58999633789062
2024-03-27,69.83999633789062
2024-03-28,69.70999908447266
2024-04-01,69.72000122070312
2024-04-02,69.12000274658203
2024-04-03,69.56999969482422
2024-04-04,68.68000030517578
2024-04-05,69.66000366210938
2024-04-08,69.69000244140625
2024-04-09,69.69000244140625
2024-04-10,69.13999938964844
2024-04-11,69.75
2024-04-12,68.55999755859375
2024-04-15,67.48999786376953
2024-04-16,67.52999877929688
2024-04-17,67.06999969482422
2024-04-18,66.79000091552734
2024-04-19,65.72000122070312
2024-04-22,66.26000213623047
2024-04-23,67.5199966430664
2024-04-24,67.36000061035156
2024-04-25,66.94000244140625
2024-04-26,67.81999969482422
2024-04-29,67.95999908447266
2024-04-30,66.68000030517578
2024-05-01,66.55000305175781
2024-05-02,67.20999908447266
2024-05-03,67.97000122070312
2024-05-06,69.0199966430664
2024-05-07,69.11000061035156
2024-05-08,68.9800033569336
2024-05-09,69.2300033569336
2024-05-10,69.25
2024-05-13,69.08999633789062
2024-05-14,69.51000213623047
2024-05-15,70.48999786376953
2024-05-16,70.08999633789062
2024-05-17,70.19000244140625
2024-05-20,70.5
2024-05-21,70.56999969482422
2024-05-22,70.23999786376953
2024-05-23,69.79000091552734
2024-05-24,70.44000244140625
2024-05-28,70.44999694824219
2024-05-29,69.83000183105469
2024-05-30,69.19999694824219
2024-05-31,69.4000015258789
2024-06-03,69.47000122070312
2024-06-04,69.45999908447266
2024-06-05,70.70999908447266
2024-06-06,70.69999694824219
2024-06-07,70.45999908447266
2024-06-10,70.91000366210938
2024-06-11,70.97000122070312
2024-06-12,71.76000213623047
2024-06-13,71.7699966430664
2024-06-14,71.69000244140625
2024-06-17,72.41999816894531
2024-06-18,72.45999908447266
2024-06-20,72.2699966430664
2024-06-21,72.1500015258789
2024-06-24,71.94999694824219
2024-06-25,72.44999694824219
2024-06-26,72.56999969482422
2024-06-27,72.70999908447266
2024-06-28,72.37999725341797
2024-07-01,72.55000305175781
2024-07-02,73.04000091552734
2024-07-03,73.48999786376953
2024-07-05,74.05999755859375
2024-07-08,74.05999755859375
2024-07-09,73.95999908447266
2024-07-10,74.5999984741211
2024-07-11,73.93000030517578
2024-07-12,74.19999694824219
2024-07-15,74.41999816894531
2024-07-16,74.95999908447266
2024-07-17,73.05000305175781
2024-07-18,72.51000213623047
2024-07-19,72.20999908447266
2024-07-22,73.08000183105469
2024-07-23,73.2699966430664
2024-07-24,70.94999694824219
2024-07-25,70.5199966430664
2024-07-26,71.2699966430664
2024-07-29,71.29000091552734
2024-07-30,70.88999938964844
2024-07-31,72.33999633789062
2024-08-01,71.12999725341797
2024-08-02,69.27999877929688
2024-08-05,67.44000244140625
2024-08-06,68.37000274658203
2024-08-07,67.73999786376953
2024-08-08,69.75
2024-08-09,70.19999694824219
2024-08-12,70.08999633789062
2024-08-13,71.37999725341797
2024-08-14,71.56999969482422
2024-08-15,73.04000091552734
2024-08-16,73.0
2024-08-19,73.79000091552734
2024-08-20,73.54000091552734
2024-08-21,73.91999816894531
2024-08-22,73.1500015258789
2024-08-23,74.05000305175781
2024-08-26,73.63999938964844
2024-08-27,73.75
2024-08-28,73.16000366210938
2024-08-29,73.31999969482422
2024-08-30,73.97000122070312
2024-09-03,71.9800033569336
2024-09-04,71.83999633789062
2024-09-05,71.6500015258789
2024-09-06,70.12999725341797
2024-09-09,70.97000122070312
2024-09-10,71.27999877929688
2024-09-11,72.41000366210938
2024-09-12,73.2300033569336
2024-09-13,73.83999633789062
2024-09-16,74.0
2024-09-17,74.16000366210938
2024-09-18,73.95999908447266
2024-09-19,75.58999633789062
2024-09-20,75.45999908447266
2024-09-23,75.70999908447266
2024-09-24,76.08000183105469
2024-09-25,75.97000122070312
2024-09-26,76.33999633789062
2024-09-27,76.11000061035156
2024-09-30,76.19999694824219
2024-10-01,75.61000061035156
2024-10-02,75.66000366210938
2024-10-03,75.44000244140625
2024-10-04,76.44000244140625
2024-10-07,75.77999877929688
2024-10-08,76.56999969482422
2024-10-09,77.12000274658203
2024-10-10,77.05000305175781
2024-10-11,77.68000030517578
2024-10-14,78.0999984741211
2024-10-15,77.18000030517578
2024-10-16,77.43000030517578
2024-10-17,77.5
2024-10-18,77.93000030517578
2024-10-21,77.77999877929688
2024-10-22,77.68000030517578
2024-10-23,76.7300033569336
2024-10-24,77.08999633789062
2024-10-25,77.19999694824219
2024-10-28,77.33999633789062
2024-10-29,77.76000213623047
2024-10-30,77.5999984741211
2024-10-31,75.88999938964844
2024-11-01,76.33999633789062
2024-11-04,76.11000061035156
2024-11-05,77.12999725341797
2024-11-06,79.16999816894531
2024-11-07,79.91999816894531
2024-11-08,80.33999633789062
2024-11-11,80.9000015258789
2024-11-12,80.61000061035156
2024-11-13,80.47000122070312
2024-11-14,79.75
2024-11-15,78.43000030517578
2024-11-18,78.81999969482422
2024-11-19,79.41000366210938
2024-11-20,79.61000061035156
2024-11-21,79.68000030517578
