Date,RGEBX
2024-01-18,60.83000183105469
2024-01-19,61.63999938964844
2024-01-22,61.869998931884766
2024-01-23,61.880001068115234
2024-01-24,62.130001068115234
2024-01-25,62.34000015258789
2024-01-26,62.41999816894531
2024-01-29,63.150001525878906
2024-01-30,62.970001220703125
2024-01-31,61.900001525878906
2024-02-01,62.63999938964844
2024-02-02,63.790000915527344
2024-02-05,63.5099983215332
2024-02-06,63.650001525878906
2024-02-07,64.33999633789062
2024-02-08,64.69000244140625
2024-02-09,65.13999938964844
2024-02-12,65.02999877929688
2024-02-13,63.90999984741211
2024-02-14,64.94000244140625
2024-02-15,65.47000122070312
2024-02-16,64.95999908447266
2024-02-20,64.4000015258789
2024-02-21,64.33999633789062
2024-02-22,65.98999786376953
2024-02-23,65.9000015258789
2024-02-26,65.87999725341797
2024-02-27,66.08999633789062
2024-02-28,65.94999694824219
2024-02-29,66.37999725341797
2024-03-01,67.2699966430664
2024-03-04,67.19999694824219
2024-03-05,66.19000244140625
2024-03-06,66.62000274658203
2024-03-07,67.62999725341797
2024-03-08,67.0
2024-03-11,66.55000305175781
2024-03-12,67.37000274658203
2024-03-13,67.29000091552734
2024-03-14,67.04000091552734
2024-03-15,66.47000122070312
2024-03-18,66.87000274658203
2024-03-19,67.22000122070312
2024-03-20,68.13999938964844
2024-03-21,68.68000030517578
2024-03-22,68.5
2024-03-25,68.41999816894531
2024-03-26,68.30000305175781
2024-03-27,68.54000091552734
2024-03-28,68.41000366210938
2024-04-01,68.41999816894531
2024-04-02,67.83000183105469
2024-04-03,68.2699966430664
2024-04-04,67.38999938964844
2024-04-05,68.3499984741211
2024-04-08,68.37999725341797
2024-04-09,68.37999725341797
2024-04-10,67.83000183105469
2024-04-11,68.44000244140625
2024-04-12,67.2699966430664
2024-04-15,66.22000122070312
2024-04-16,66.25
2024-04-17,65.80000305175781
2024-04-18,65.5199966430664
2024-04-19,64.47000122070312
2024-04-22,65.0
2024-04-23,66.23999786376953
2024-04-24,66.06999969482422
2024-04-25,65.66000366210938
2024-04-26,66.5199966430664
2024-04-29,66.66000366210938
2024-04-30,65.4000015258789
2024-05-01,65.2699966430664
2024-05-02,65.91000366210938
2024-05-03,66.66000366210938
2024-05-06,67.69000244140625
2024-05-07,67.7699966430664
2024-05-08,67.63999938964844
2024-05-09,67.88999938964844
2024-05-10,67.91000366210938
2024-05-13,67.75
2024-05-14,68.16000366210938
2024-05-15,69.12000274658203
2024-05-16,68.72000122070312
2024-05-17,68.83000183105469
2024-05-20,69.12000274658203
2024-05-21,69.19000244140625
2024-05-22,68.87000274658203
2024-05-23,68.41999816894531
2024-05-24,69.05999755859375
2024-05-28,69.05999755859375
2024-05-29,68.45999908447266
2024-05-30,67.83999633789062
2024-05-31,68.02999877929688
2024-06-03,68.0999984741211
2024-06-04,68.08999633789062
2024-06-05,69.30999755859375
2024-06-06,69.30000305175781
2024-06-07,69.05999755859375
2024-06-10,69.5
2024-06-11,69.55000305175781
2024-06-12,70.33000183105469
2024-06-13,70.33999633789062
2024-06-14,70.26000213623047
2024-06-17,70.97000122070312
2024-06-18,71.01000213623047
2024-06-20,70.81999969482422
2024-06-21,70.69999694824219
2024-06-24,70.5
2024-06-25,70.98999786376953
2024-06-26,71.0999984741211
2024-06-27,71.23999786376953
2024-06-28,70.91000366210938
2024-07-01,71.08000183105469
2024-07-02,71.55999755859375
2024-07-03,72.0
2024-07-05,72.55000305175781
2024-07-08,72.55000305175781
2024-07-09,72.44000244140625
2024-07-10,73.06999969482422
2024-07-11,72.41999816894531
2024-07-12,72.68000030517578
2024-07-15,72.88999938964844
2024-07-16,73.41999816894531
2024-07-17,71.54000091552734
2024-07-18,71.0199966430664
2024-07-19,70.72000122070312
2024-07-22,71.56999969482422
2024-07-23,71.75
2024-07-24,69.4800033569336
2024-07-25,69.05999755859375
2024-07-26,69.79000091552734
2024-07-29,69.80999755859375
2024-07-30,69.41000366210938
2024-07-31,70.83999633789062
2024-08-01,69.63999938964844
2024-08-02,67.83000183105469
2024-08-05,66.02999877929688
2024-08-06,66.94000244140625
2024-08-07,66.31999969482422
2024-08-08,68.29000091552734
2024-08-09,68.7300033569336
2024-08-12,68.61000061035156
2024-08-13,69.87999725341797
2024-08-14,70.05999755859375
2024-08-15,71.5
2024-08-16,71.45999908447266
2024-08-19,72.2300033569336
2024-08-20,71.98999786376953
2024-08-21,72.3499984741211
2024-08-22,71.5999984741211
2024-08-23,72.4800033569336
2024-08-26,72.06999969482422
2024-08-27,72.18000030517578
2024-08-28,71.5999984741211
2024-08-29,71.75
2024-08-30,72.38999938964844
2024-09-03,70.44000244140625
2024-09-04,70.30999755859375
2024-09-05,70.11000061035156
2024-09-06,68.62999725341797
2024-09-09,69.44999694824219
2024-09-10,69.75
2024-09-11,70.8499984741211
2024-09-12,71.6500015258789
2024-09-13,72.25
2024-09-16,72.4000015258789
2024-09-17,72.55999755859375
2024-09-18,72.36000061035156
2024-09-19,73.95999908447266
2024-09-20,73.81999969482422
2024-09-23,74.05999755859375
2024-09-24,74.43000030517578
2024-09-25,74.30999755859375
2024-09-26,74.66999816894531
2024-09-27,74.44999694824219
2024-09-30,74.54000091552734
2024-10-01,73.94999694824219
2024-10-02,74.0
2024-10-03,73.79000091552734
2024-10-04,74.7699966430664
2024-10-07,74.12000274658203
2024-10-08,74.88999938964844
2024-10-09,75.41999816894531
2024-10-10,75.36000061035156
2024-10-11,75.97000122070312
2024-10-14,76.37999725341797
2024-10-15,75.4800033569336
2024-10-16,75.72000122070312
2024-10-17,75.79000091552734
2024-10-18,76.19999694824219
2024-10-21,76.05000305175781
2024-10-22,75.94999694824219
2024-10-23,75.0199966430664
2024-10-24,75.37999725341797
2024-10-25,75.4800033569336
2024-10-28,75.61000061035156
2024-10-29,76.0199966430664
2024-10-30,75.87000274658203
2024-10-31,74.19999694824219
2024-11-01,74.62999725341797
2024-11-04,74.4000015258789
2024-11-05,75.4000015258789
2024-11-06,77.38999938964844
2024-11-07,78.12000274658203
2024-11-08,78.52999877929688
2024-11-11,79.08000183105469
2024-11-12,78.79000091552734
2024-11-13,78.6500015258789
2024-11-14,77.94000244140625
2024-11-15,76.66000366210938
2024-11-18,77.02999877929688
2024-11-19,77.61000061035156
2024-11-20,77.80000305175781
2024-11-21,77.87000274658203
