Date,FWWNX
2023-03-15,66.79000091552734
2023-03-16,67.66999816894531
2023-03-17,67.26000213623047
2023-03-20,67.5
2023-03-21,68.38999938964844
2023-03-22,68.12999725341797
2023-03-23,68.58999633789062
2023-03-24,68.36000061035156
2023-03-27,68.52999877929688
2023-03-28,68.69000244140625
2023-03-29,69.58999633789062
2023-03-30,70.1500015258789
2023-03-31,70.58999633789062
2023-04-03,70.73999786376953
2023-04-04,70.56999969482422
2023-04-05,70.13999938964844
2023-04-06,70.33000183105469
2023-04-10,70.41000366210938
2023-04-11,70.91000366210938
2023-04-12,70.94999694824219
2023-04-13,71.95999908447266
2023-04-14,71.87999725341797
2023-04-17,71.91000366210938
2023-04-18,71.98999786376953
2023-04-19,71.5
2023-04-20,71.33999633789062
2023-04-21,71.2699966430664
2023-04-24,71.27999877929688
2023-04-25,70.13999938964844
2023-04-26,70.20999908447266
2023-04-27,71.08999633789062
2023-04-28,71.5
2023-05-01,71.44000244140625
2023-05-02,70.80999755859375
2023-05-03,70.9000015258789
2023-05-04,70.7699966430664
2023-05-05,71.58999633789062
2023-05-08,71.80000305175781
2023-05-09,71.38999938964844
2023-05-10,71.51000213623047
2023-05-11,71.31999969482422
2023-05-12,71.0999984741211
2023-05-15,71.80999755859375
2023-05-16,71.29000091552734
2023-05-17,71.5
2023-05-18,71.5199966430664
2023-05-19,71.5999984741211
2023-05-22,71.93000030517578
2023-05-23,71.02999877929688
2023-05-24,70.44999694824219
2023-05-25,70.58000183105469
2023-05-26,71.52999877929688
2023-05-30,70.75
2023-05-31,70.22000122070312
2023-06-01,71.04000091552734
2023-06-02,72.08000183105469
2023-06-05,71.83000183105469
2023-06-06,72.30999755859375
2023-06-07,72.0999984741211
2023-06-08,72.44999694824219
2023-06-09,72.51000213623047
2023-06-12,73.08000183105469
2023-06-13,73.61000061035156
2023-06-14,73.87999725341797
2023-06-15,74.70999908447266
2023-06-16,74.68000030517578
2023-06-20,73.88999938964844
2023-06-21,73.68000030517578
2023-06-22,73.55000305175781
2023-06-23,72.83999633789062
2023-06-26,72.61000061035156
2023-06-27,73.30000305175781
2023-06-28,73.23999786376953
2023-06-29,73.29000091552734
2023-06-30,74.05999755859375
2023-07-03,74.22000122070312
2023-07-05,74.08000183105469
2023-07-06,72.87999725341797
2023-07-07,73.0199966430664
2023-07-10,73.22000122070312
2023-07-11,73.93000030517578
2023-07-12,74.77999877929688
2023-07-13,75.86000061035156
2023-07-14,75.69999694824219
2023-07-17,75.70999908447266
2023-07-18,75.83000183105469
2023-07-19,75.77999877929688
2023-07-20,75.4800033569336
2023-07-21,75.52999877929688
2023-07-24,75.51000213623047
2023-07-25,76.05000305175781
2023-07-26,76.0199966430664
2023-07-27,75.7300033569336
2023-07-28,76.73999786376953
2023-07-31,76.80000305175781
2023-08-01,76.19999694824219
2023-08-02,74.81999969482422
2023-08-03,74.73999786376953
2023-08-04,74.72000122070312
2023-08-07,75.12000274658203
2023-08-08,74.88999938964844
2023-08-09,74.75
2023-08-10,74.77999877929688
2023-08-11,74.12999725341797
2023-08-14,73.91999816894531
2023-08-15,73.08000183105469
2023-08-16,72.69999694824219
2023-08-17,72.18000030517578
2023-08-18,72.01000213623047
2023-08-21,72.30000305175781
2023-08-22,72.45999908447266
2023-08-23,73.2699966430664
2023-08-24,72.48999786376953
2023-08-25,72.51000213623047
2023-08-28,72.98999786376953
2023-08-29,74.16000366210938
2023-08-30,74.08999633789062
2023-08-31,73.63999938964844
2023-09-01,73.93000030517578
2023-09-05,73.43000030517578
2023-09-06,73.01000213623047
2023-09-07,72.66000366210938
2023-09-08,72.75
2023-09-11,73.3499984741211
2023-09-12,73.06999969482422
2023-09-13,72.95999908447266
2023-09-14,73.30999755859375
2023-09-15,73.0
2023-09-18,72.76000213623047
2023-09-19,72.4800033569336
2023-09-20,72.06999969482422
2023-09-21,70.87999725341797
2023-09-22,71.04000091552734
2023-09-25,70.94999694824219
2023-09-26,70.13999938964844
2023-09-27,70.18000030517578
2023-09-28,70.43000030517578
2023-09-29,70.55000305175781
2023-10-02,70.06999969482422
2023-10-03,69.0999984741211
2023-10-04,69.31999969482422
2023-10-05,69.27999877929688
2023-10-06,70.16000366210938
2023-10-09,70.08000183105469
2023-10-10,70.79000091552734
2023-10-11,71.19000244140625
2023-10-12,70.86000061035156
2023-10-13,70.33999633789062
2023-10-16,70.73999786376953
2023-10-17,70.75
2023-10-18,69.72000122070312
2023-10-19,69.23999786376953
2023-10-20,68.69999694824219
2023-10-23,68.7300033569336
2023-10-24,69.08000183105469
2023-10-25,68.5
2023-10-26,67.87000274658203
2023-10-27,67.9000015258789
2023-10-30,68.41999816894531
2023-10-31,68.3499984741211
2023-11-01,68.8499984741211
2023-11-02,69.94999694824219
2023-11-03,70.91999816894531
2023-11-06,71.27999877929688
2023-11-07,71.18000030517578
2023-11-08,71.20999908447266
2023-11-09,70.77999877929688
2023-11-10,71.37000274658203
2023-11-13,71.27999877929688
2023-11-14,72.66000366210938
2023-11-15,73.01000213623047
2023-11-16,72.88999938964844
2023-11-17,73.06999969482422
2023-11-20,73.7699966430664
2023-11-21,73.4000015258789
2023-11-22,73.41000366210938
2023-11-24,73.58000183105469
2023-11-27,73.4000015258789
2023-11-28,73.5199966430664
2023-11-29,73.41000366210938
2023-11-30,73.5
2023-12-01,73.91999816894531
2023-12-04,73.41999816894531
2023-12-05,73.08999633789062
2023-12-06,72.95999908447266
2023-12-07,73.22000122070312
2023-12-08,73.43000030517578
2023-12-11,73.6500015258789
2023-12-12,73.77999877929688
2023-12-13,74.6500015258789
2023-12-14,73.27999877929688
2023-12-15,73.29000091552734
2023-12-18,73.37999725341797
2023-12-19,73.80999755859375
2023-12-20,72.9000015258789
2023-12-21,73.76000213623047
2023-12-22,73.70999908447266
2023-12-26,74.05000305175781
2023-12-27,74.44999694824219
2023-12-28,74.69000244140625
2023-12-29,74.69000244140625
2024-01-02,73.81999969482422
2024-01-03,73.2300033569336
2024-01-04,73.51000213623047
2024-01-05,73.44000244140625
2024-01-08,73.94000244140625
2024-01-09,73.56999969482422
2024-01-10,73.7699966430664
2024-01-11,73.88999938964844
2024-01-12,74.25
2024-01-16,73.5
2024-01-17,72.55000305175781
2024-01-18,73.0199966430664
2024-01-19,73.58999633789062
2024-01-22,73.27999877929688
2024-01-23,73.5
2024-01-24,74.0
2024-01-25,74.12000274658203
2024-01-26,74.33000183105469
2024-01-29,74.61000061035156
2024-01-30,74.19000244140625
2024-01-31,73.70999908447266
2024-02-01,74.56999969482422
2024-02-02,74.61000061035156
2024-02-05,74.5
2024-02-06,75.16999816894531
2024-02-07,75.44000244140625
2024-02-08,75.26000213623047
2024-02-09,75.66000366210938
2024-02-12,75.58999633789062
2024-02-13,74.98999786376953
2024-02-14,75.48999786376953
2024-02-15,76.02999877929688
2024-02-16,76.16000366210938
2024-02-20,76.04000091552734
2024-02-21,76.12000274658203
2024-02-22,77.16000366210938
2024-02-23,76.97000122070312
2024-02-26,76.83000183105469
2024-02-27,77.0999984741211
2024-02-28,76.62999725341797
2024-02-29,76.70999908447266
2024-03-01,77.41000366210938
2024-03-04,77.52999877929688
2024-03-05,76.80999755859375
2024-03-06,77.44000244140625
2024-03-07,78.20999908447266
2024-03-08,77.88999938964844
2024-03-11,77.91000366210938
2024-03-12,78.6500015258789
2024-03-13,78.66999816894531
2024-03-14,78.5199966430664
2024-03-15,77.94000244140625
2024-03-18,78.06999969482422
2024-03-19,77.94999694824219
2024-03-20,78.72000122070312
2024-03-21,78.87000274658203
2024-03-22,78.51000213623047
2024-03-25,78.37000274658203
2024-03-26,78.31999969482422
2024-03-27,78.54000091552734
2024-03-28,78.55999755859375
2024-04-01,78.61000061035156
2024-04-02,78.63999938964844
2024-04-03,78.83000183105469
2024-04-04,78.30999755859375
2024-04-05,78.86000061035156
2024-04-08,79.05999755859375
2024-04-09,79.20999908447266
2024-04-10,78.83000183105469
2024-04-11,78.95999908447266
2024-04-12,77.44999694824219
2024-04-15,76.69000244140625
2024-04-16,76.11000061035156
2024-04-17,75.95999908447266
2024-04-18,76.06999969482422
2024-04-19,75.31999969482422
2024-04-22,75.94999694824219
2024-04-23,77.11000061035156
2024-04-24,77.30000305175781
2024-04-25,76.98999786376953
2024-04-26,77.91999816894531
2024-04-29,78.26000213623047
2024-04-30,77.27999877929688
2024-05-01,77.29000091552734
2024-05-02,78.08999633789062
2024-05-03,78.75
2024-05-06,79.44999694824219
2024-05-07,79.44000244140625
2024-05-08,79.33999633789062
2024-05-09,79.37000274658203
2024-05-10,79.6500015258789
2024-05-13,79.80999755859375
2024-05-14,80.33000183105469
2024-05-15,81.13999938964844
2024-05-16,81.1500015258789
2024-05-17,81.37000274658203
2024-05-20,81.58999633789062
2024-05-21,81.29000091552734
2024-05-22,80.80999755859375
2024-05-23,80.30999755859375
2024-05-24,80.62999725341797
2024-05-28,80.55999755859375
2024-05-29,79.5
2024-05-30,79.19000244140625
2024-05-31,79.20999908447266
2024-06-03,79.66000366210938
2024-06-04,78.80999755859375
2024-06-05,80.16000366210938
2024-06-06,80.52999877929688
2024-06-07,80.05999755859375
2024-06-10,80.11000061035156
2024-06-11,79.66999816894531
2024-06-12,80.08999633789062
2024-06-13,80.08000183105469
2024-06-14,79.95999908447266
2024-06-17,80.23999786376953
2024-06-18,80.43000030517578
2024-06-20,80.54000091552734
2024-06-21,80.23999786376953
2024-06-24,80.1500015258789
2024-06-25,80.37000274658203
2024-06-26,80.20999908447266
2024-06-27,80.19999694824219
2024-06-28,79.8499984741211
2024-07-01,80.05999755859375
2024-07-02,79.9800033569336
2024-07-03,80.87999725341797
2024-07-05,81.5
2024-07-08,81.2699966430664
2024-07-09,81.3499984741211
2024-07-10,81.94999694824219
2024-07-11,81.93000030517578
2024-07-12,82.4800033569336
2024-07-15,82.18000030517578
2024-07-16,81.98999786376953
2024-07-17,80.88999938964844
2024-07-18,80.30999755859375
2024-07-19,79.88999938964844
2024-07-22,80.44999694824219
2024-07-23,80.2699966430664
2024-07-24,78.77999877929688
2024-07-25,78.2300033569336
2024-07-26,78.94000244140625
2024-07-29,78.76000213623047
2024-07-30,78.31999969482422
2024-07-31,79.5199966430664
2024-08-01,78.30000305175781
2024-08-02,77.2699966430664
2024-08-05,75.63999938964844
2024-08-06,76.23999786376953
2024-08-07,76.2699966430664
2024-08-08,78.01000213623047
2024-08-09,78.30000305175781
2024-08-12,78.31999969482422
2024-08-13,79.31999969482422
2024-08-14,79.41000366210938
2024-08-15,80.5
2024-08-16,80.70999908447266
2024-08-19,81.55999755859375
2024-08-20,81.33000183105469
2024-08-21,81.45999908447266
2024-08-22,80.95999908447266
2024-08-23,81.75
2024-08-26,81.69000244140625
2024-08-27,81.81999969482422
2024-08-28,81.26000213623047
2024-08-29,81.4000015258789
2024-08-30,81.94000244140625
2024-09-03,80.16000366210938
2024-09-04,79.97000122070312
2024-09-05,80.05999755859375
2024-09-06,78.94999694824219
2024-09-09,79.33000183105469
2024-09-10,79.25
2024-09-11,80.2699966430664
2024-09-12,81.0199966430664
2024-09-13,81.33999633789062
2024-09-16,81.56999969482422
2024-09-17,81.81999969482422
2024-09-18,81.56999969482422
2024-09-19,82.79000091552734
2024-09-20,82.68000030517578
2024-09-23,82.81999969482422
2024-09-24,83.86000061035156
2024-09-25,83.80000305175781
2024-09-26,85.47000122070312
2024-09-27,85.72000122070312
2024-09-30,85.37000274658203
2024-10-01,85.23999786376953
2024-10-02,85.86000061035156
2024-10-03,85.12000274658203
2024-10-04,85.76000213623047
2024-10-07,85.75
2024-10-08,84.94999694824219
2024-10-09,84.73999786376953
2024-10-10,84.69999694824219
2024-10-11,85.05000305175781
2024-10-14,85.1500015258789
2024-10-15,83.62000274658203
2024-10-16,83.73999786376953
2024-10-17,83.56999969482422
2024-10-18,84.41000366210938
2024-10-21,83.91999816894531
2024-10-22,83.66000366210938
2024-10-23,83.12000274658203
2024-10-24,83.13999938964844
2024-10-25,83.13999938964844
2024-10-28,83.31999969482422
2024-10-29,83.36000061035156
2024-10-30,82.95999908447266
2024-10-31,81.87000274658203
2024-11-01,82.20999908447266
2024-11-04,82.55000305175781
2024-11-05,83.4000015258789
2024-11-06,83.08999633789062
2024-11-07,83.83000183105469
2024-11-08,83.05999755859375
2024-11-11,82.8499984741211
2024-11-12,81.7699966430664
2024-11-13,81.12000274658203
2024-11-14,80.73999786376953
2024-11-15,79.94999694824219
2024-11-18,80.3499984741211
2024-11-19,80.69000244140625
2024-11-20,80.75
2024-11-21,80.56999969482422
