Date,RWBEX
2023-09-27,54.529998779296875
2023-09-28,54.90999984741211
2023-09-29,54.75
2023-10-02,54.38999938964844
2023-10-03,53.68000030517578
2023-10-04,53.880001068115234
2023-10-05,53.959999084472656
2023-10-06,54.68000030517578
2023-10-09,54.810001373291016
2023-10-10,55.40999984741211
2023-10-11,55.58000183105469
2023-10-12,55.33000183105469
2023-10-13,54.959999084472656
2023-10-16,55.41999816894531
2023-10-17,55.470001220703125
2023-10-18,54.7400016784668
2023-10-19,54.290000915527344
2023-10-20,53.779998779296875
2023-10-23,53.779998779296875
2023-10-24,54.099998474121094
2023-10-25,53.63999938964844
2023-10-26,53.16999816894531
2023-10-27,52.95000076293945
2023-10-30,53.5
2023-10-31,53.630001068115234
2023-11-01,54.15999984741211
2023-11-02,55.18000030517578
2023-11-03,55.65999984741211
2023-11-06,55.68000030517578
2023-11-07,55.560001373291016
2023-11-08,55.58000183105469
2023-11-09,55.310001373291016
2023-11-10,55.90999984741211
2023-11-13,55.95000076293945
2023-11-14,57.11000061035156
2023-11-15,57.209999084472656
2023-11-16,57.16999816894531
2023-11-17,57.560001373291016
2023-11-20,58.040000915527344
2023-11-21,57.849998474121094
2023-11-22,57.91999816894531
2023-11-24,58.11000061035156
2023-11-27,57.84000015258789
2023-11-28,57.939998626708984
2023-11-29,57.91999816894531
2023-11-30,58.04999923706055
2023-12-01,58.47999954223633
2023-12-04,58.06999969482422
2023-12-05,57.849998474121094
2023-12-06,57.70000076293945
2023-12-07,58.0
2023-12-08,58.29999923706055
2023-12-11,58.720001220703125
2023-12-12,57.7400016784668
2023-12-13,58.58000183105469
2023-12-14,58.95000076293945
2023-12-15,58.900001525878906
2023-12-18,59.029998779296875
2023-12-19,59.41999816894531
2023-12-20,58.66999816894531
2023-12-21,59.349998474121094
2023-12-22,59.43000030517578
2023-12-26,59.65999984741211
2023-12-27,59.970001220703125
2023-12-28,59.95000076293945
2023-12-29,59.869998931884766
2024-01-02,59.349998474121094
2024-01-03,58.88999938964844
2024-01-04,58.9900016784668
2024-01-05,58.95000076293945
2024-01-08,59.529998779296875
2024-01-09,59.31999969482422
2024-01-10,59.4900016784668
2024-01-11,59.5099983215332
2024-01-12,59.7599983215332
2024-01-16,59.220001220703125
2024-01-17,58.70000076293945
2024-01-18,59.16999816894531
2024-01-19,59.7599983215332
2024-01-22,59.72999954223633
2024-01-23,59.7599983215332
2024-01-24,60.13999938964844
2024-01-25,60.29999923706055
2024-01-26,60.439998626708984
2024-01-29,60.869998931884766
2024-01-30,60.810001373291016
2024-01-31,60.18000030517578
2024-02-01,60.790000915527344
2024-02-02,60.7599983215332
2024-02-05,60.5099983215332
2024-02-06,60.790000915527344
2024-02-07,61.04999923706055
2024-02-08,61.029998779296875
2024-02-09,61.369998931884766
2024-02-12,61.369998931884766
2024-02-13,60.63999938964844
2024-02-14,61.11000061035156
2024-02-15,61.72999954223633
2024-02-16,61.72999954223633
2024-02-20,61.58000183105469
2024-02-21,61.61000061035156
2024-02-22,62.630001068115234
2024-02-23,62.65999984741211
2024-02-26,62.4900016784668
2024-02-27,62.52000045776367
2024-02-28,62.38999938964844
2024-02-29,62.540000915527344
2024-03-01,63.25
2024-03-04,63.27000045776367
2024-03-05,62.72999954223633
2024-03-06,63.18000030517578
2024-03-07,64.08999633789062
2024-03-08,63.61000061035156
2024-03-11,63.310001373291016
2024-03-12,63.83000183105469
2024-03-13,63.90999984741211
2024-03-14,63.779998779296875
2024-03-15,63.349998474121094
2024-03-18,63.59000015258789
2024-03-19,63.779998779296875
2024-03-20,64.41999816894531
2024-03-21,64.62999725341797
2024-03-22,64.37999725341797
2024-03-25,64.30000305175781
2024-03-26,64.19000244140625
2024-03-27,64.55999755859375
2024-03-28,64.55999755859375
2024-04-01,64.44000244140625
2024-04-02,64.12999725341797
2024-04-03,64.52999877929688
2024-04-04,63.810001373291016
2024-04-05,64.36000061035156
2024-04-08,64.51000213623047
2024-04-09,64.52999877929688
2024-04-10,64.05999755859375
2024-04-11,64.27999877929688
2024-04-12,63.2400016784668
2024-04-15,62.68000030517578
2024-04-16,62.47999954223633
2024-04-17,62.29999923706055
2024-04-18,62.150001525878906
2024-04-19,61.650001525878906
2024-04-22,62.09000015258789
2024-04-23,62.95000076293945
2024-04-24,62.959999084472656
2024-04-25,62.779998779296875
2024-04-26,63.34000015258789
2024-04-29,63.529998779296875
2024-04-30,62.560001373291016
2024-05-01,62.41999816894531
2024-05-02,62.90999984741211
2024-05-03,63.459999084472656
2024-05-06,64.19999694824219
2024-05-07,64.33999633789062
2024-05-08,64.33999633789062
2024-05-09,64.48999786376953
2024-05-10,64.7300033569336
2024-05-13,64.66999816894531
2024-05-14,65.08000183105469
2024-05-15,65.81999969482422
2024-05-16,65.66999816894531
2024-05-17,65.79000091552734
2024-05-20,65.94000244140625
2024-05-21,65.93000030517578
2024-05-22,65.5999984741211
2024-05-23,65.20999908447266
2024-05-24,65.63999938964844
2024-05-28,65.61000061035156
2024-05-29,64.73999786376953
2024-05-30,64.55000305175781
2024-05-31,64.83999633789062
2024-06-03,64.88999938964844
2024-06-04,64.66999816894531
2024-06-05,65.58999633789062
2024-06-06,65.69000244140625
2024-06-07,65.33999633789062
2024-06-10,65.2699966430664
2024-06-11,64.98999786376953
2024-06-12,65.47000122070312
2024-06-13,65.41999816894531
2024-06-14,65.16000366210938
2024-06-17,65.66000366210938
2024-06-18,65.73999786376953
2024-06-20,65.86000061035156
2024-06-21,65.47000122070312
2024-06-24,65.44000244140625
2024-06-25,65.5199966430664
2024-06-26,65.36000061035156
2024-06-27,65.37000274658203
2024-06-28,65.20999908447266
2024-07-01,65.45999908447266
2024-07-02,65.66999816894531
2024-07-03,66.25
2024-07-05,66.72000122070312
2024-07-08,66.70999908447266
2024-07-09,66.45999908447266
2024-07-10,67.25
2024-07-11,67.1500015258789
2024-07-12,67.4800033569336
2024-07-15,67.38999938964844
2024-07-16,67.56999969482422
2024-07-17,66.55999755859375
2024-07-18,66.01000213623047
2024-07-19,65.58000183105469
2024-07-22,66.01000213623047
2024-07-23,66.1500015258789
2024-07-24,64.83000183105469
2024-07-25,64.45999908447266
2024-07-26,65.01000213623047
2024-07-29,65.0
2024-07-30,64.83000183105469
2024-07-31,65.86000061035156
2024-08-01,64.66000366210938
2024-08-02,63.40999984741211
2024-08-05,61.88999938964844
2024-08-06,62.349998474121094
2024-08-07,62.15999984741211
2024-08-08,63.59000015258789
2024-08-09,63.900001525878906
2024-08-12,63.849998474121094
2024-08-13,64.81999969482422
2024-08-14,65.04000091552734
2024-08-15,66.06999969482422
2024-08-16,66.20999908447266
2024-08-19,66.83999633789062
2024-08-20,66.66999816894531
2024-08-21,66.87999725341797
2024-08-22,66.44000244140625
2024-08-23,67.19000244140625
2024-08-26,67.02999877929688
2024-08-27,67.20999908447266
2024-08-28,66.9000015258789
2024-08-29,67.05000305175781
2024-08-30,67.4800033569336
2024-09-03,65.88999938964844
2024-09-04,65.69999694824219
2024-09-05,65.44000244140625
2024-09-06,64.3499984741211
2024-09-09,64.91999816894531
2024-09-10,64.98999786376953
2024-09-11,65.7699966430664
2024-09-12,66.38999938964844
2024-09-13,66.80999755859375
2024-09-16,66.86000061035156
2024-09-17,66.81999969482422
2024-09-18,66.56999969482422
2024-09-19,67.75
2024-09-20,67.58999633789062
2024-09-23,67.7699966430664
2024-09-24,68.33000183105469
2024-09-25,68.20999908447266
2024-09-26,69.08000183105469
2024-09-27,68.86000061035156
2024-09-30,68.70999908447266
2024-10-01,68.33999633789062
2024-10-02,68.44999694824219
2024-10-03,68.08999633789062
2024-10-04,68.62000274658203
2024-10-07,68.36000061035156
2024-10-08,68.45999908447266
2024-10-09,68.7300033569336
2024-10-10,68.62000274658203
2024-10-11,69.04000091552734
2024-10-14,69.33999633789062
2024-10-15,68.36000061035156
2024-10-16,68.62000274658203
2024-10-17,68.86000061035156
2024-10-18,69.13999938964844
2024-10-21,68.77999877929688
2024-10-22,68.6500015258789
2024-10-23,68.02999877929688
2024-10-24,68.12000274658203
2024-10-25,68.06999969482422
2024-10-28,68.26000213623047
2024-10-29,68.31999969482422
2024-10-30,68.04000091552734
2024-10-31,67.11000061035156
2024-11-01,67.36000061035156
2024-11-04,67.25
2024-11-05,68.05000305175781
2024-11-06,68.47000122070312
2024-11-07,69.22000122070312
2024-11-08,69.01000213623047
2024-11-11,68.95999908447266
2024-11-12,68.19999694824219
2024-11-13,67.88999938964844
2024-11-14,67.62000274658203
2024-11-15,66.9000015258789
2024-11-18,67.36000061035156
2024-11-19,67.38999938964844
2024-11-20,67.3499984741211
2024-11-21,67.62999725341797
