Date,CLBFX
2023-09-20,30.0
2023-09-21,29.649999618530273
2023-09-22,29.65999984741211
2023-09-25,29.639999389648438
2023-09-26,29.3700008392334
2023-09-27,29.360000610351562
2023-09-28,29.530000686645508
2023-09-29,29.450000762939453
2023-10-02,29.299999237060547
2023-10-03,28.989999771118164
2023-10-04,29.1299991607666
2023-10-05,29.139999389648438
2023-10-06,29.34000015258789
2023-10-09,29.59000015258789
2023-10-10,29.719999313354492
2023-10-11,29.850000381469727
2023-10-12,29.690000534057617
2023-10-13,29.68000030517578
2023-10-16,29.829999923706055
2023-10-17,29.780000686645508
2023-10-18,29.510000228881836
2023-10-19,29.31999969482422
2023-10-20,29.15999984741211
2023-10-23,29.149999618530273
2023-10-24,29.280000686645508
2023-10-25,29.020000457763672
2023-10-26,28.860000610351562
2023-10-27,28.739999771118164
2023-10-30,28.93000030517578
2023-10-31,28.989999771118164
2023-11-01,29.25
2023-11-02,29.670000076293945
2023-11-03,29.90999984741211
2023-11-06,29.860000610351562
2023-11-07,29.899999618530273
2023-11-08,29.940000534057617
2023-11-09,29.729999542236328
2023-11-10,30.030000686645508
2023-11-13,30.020000457763672
2023-11-14,30.5
2023-11-15,30.479999542236328
2023-11-16,30.530000686645508
2023-11-17,30.610000610351562
2023-11-20,30.770000457763672
2023-11-21,30.709999084472656
2023-11-22,30.790000915527344
2023-11-24,30.799999237060547
2023-11-27,30.760000228881836
2023-11-28,30.829999923706055
2023-11-29,30.8700008392334
2023-11-30,30.920000076293945
2023-12-01,31.139999389648438
2023-12-04,31.010000228881836
2023-12-05,30.979999542236328
2023-12-06,30.920000076293945
2023-12-07,31.030000686645508
2023-12-08,31.079999923706055
2023-12-11,31.270000457763672
2023-12-12,30.920000076293945
2023-12-13,31.3700008392334
2023-12-14,31.549999237060547
2023-12-15,31.520000457763672
2023-12-18,31.59000015258789
2023-12-19,31.739999771118164
2023-12-20,31.489999771118164
2023-12-21,31.700000762939453
2023-12-22,31.739999771118164
2023-12-26,31.860000610351562
2023-12-27,31.969999313354492
2023-12-28,31.93000030517578
2023-12-29,31.8799991607666
2024-01-02,31.75
2024-01-03,31.600000381469727
2024-01-04,31.5
2024-01-05,31.520000457763672
2024-01-08,31.760000228881836
2024-01-09,31.709999084472656
2024-01-10,31.760000228881836
2024-01-11,31.829999923706055
2024-01-12,31.889999389648438
2024-01-16,31.719999313354492
2024-01-17,31.549999237060547
2024-01-18,31.700000762939453
2024-01-19,31.93000030517578
2024-01-22,31.979999542236328
2024-01-23,32.0
2024-01-24,32.04999923706055
2024-01-25,32.18000030517578
2024-01-26,32.16999816894531
2024-01-29,32.349998474121094
2024-01-30,32.349998474121094
2024-01-31,32.11000061035156
2024-02-01,32.41999816894531
2024-02-02,32.43000030517578
2024-02-05,32.27000045776367
2024-02-06,32.369998931884766
2024-02-07,32.529998779296875
2024-02-08,32.56999969482422
2024-02-09,32.650001525878906
2024-02-12,32.650001525878906
2024-02-13,32.2400016784668
2024-02-14,32.470001220703125
2024-02-15,32.68000030517578
2024-02-16,32.56999969482422
2024-02-20,32.5099983215332
2024-02-21,32.52000045776367
2024-02-22,32.88999938964844
2024-02-23,32.939998626708984
2024-02-26,32.849998474121094
2024-02-27,32.849998474121094
2024-02-28,32.83000183105469
2024-02-29,32.95000076293945
2024-03-01,33.279998779296875
2024-03-04,33.2400016784668
2024-03-05,33.09000015258789
2024-03-06,33.2400016784668
2024-03-07,33.529998779296875
2024-03-08,33.369998931884766
2024-03-11,33.20000076293945
2024-03-12,33.31999969482422
2024-03-13,33.27000045776367
2024-03-14,33.15999984741211
2024-03-15,33.0
2024-03-18,33.11000061035156
2024-03-19,33.2400016784668
2024-03-20,33.47999954223633
2024-03-21,33.65999984741211
2024-03-22,33.619998931884766
2024-03-25,33.560001373291016
2024-03-26,33.5099983215332
2024-03-27,33.720001220703125
2024-03-28,33.7400016784668
2024-04-01,33.68000030517578
2024-04-02,33.5
2024-04-03,33.59000015258789
2024-04-04,33.34000015258789
2024-04-05,33.52000045776367
2024-04-08,33.52000045776367
2024-04-09,33.58000183105469
2024-04-10,33.25
2024-04-11,33.369998931884766
2024-04-12,33.02000045776367
2024-04-15,32.72999954223633
2024-04-16,32.709999084472656
2024-04-17,32.66999816894531
2024-04-18,32.56999969482422
2024-04-19,32.459999084472656
2024-04-22,32.61000061035156
2024-04-23,32.93000030517578
2024-04-24,32.88999938964844
2024-04-25,32.790000915527344
2024-04-26,33.0099983215332
2024-04-29,33.029998779296875
2024-04-30,32.650001525878906
2024-05-01,32.58000183105469
2024-05-02,32.75
2024-05-03,33.0099983215332
2024-05-06,33.279998779296875
2024-05-07,33.34000015258789
2024-05-08,33.369998931884766
2024-05-09,33.5099983215332
2024-05-10,33.56999969482422
2024-05-13,33.529998779296875
2024-05-14,33.709999084472656
2024-05-15,34.04999923706055
2024-05-16,33.93000030517578
2024-05-17,33.93000030517578
2024-05-20,33.939998626708984
2024-05-21,34.0
2024-05-22,33.880001068115234
2024-05-23,33.68000030517578
2024-05-24,33.84000015258789
2024-05-28,33.77000045776367
2024-05-29,33.459999084472656
2024-05-30,33.41999816894531
2024-05-31,33.619998931884766
2024-06-03,33.65999984741211
2024-06-04,33.66999816894531
2024-06-05,34.029998779296875
2024-06-06,34.02000045776367
2024-06-07,33.869998931884766
2024-06-10,33.91999816894531
2024-06-11,33.970001220703125
2024-06-12,34.20000076293945
2024-06-13,34.400001525878906
2024-06-14,34.41999816894531
2024-06-17,34.650001525878906
2024-06-18,34.709999084472656
2024-06-20,34.63999938964844
2024-06-21,34.540000915527344
2024-06-24,34.52000045776367
2024-06-25,34.540000915527344
2024-06-26,34.470001220703125
2024-06-27,34.4900016784668
2024-06-28,34.439998626708984
2024-07-01,34.400001525878906
2024-07-02,34.560001373291016
2024-07-03,34.75
2024-07-05,34.880001068115234
2024-07-08,34.90999984741211
2024-07-09,34.84000015258789
2024-07-10,35.09000015258789
2024-07-11,35.060001373291016
2024-07-12,35.189998626708984
2024-07-15,35.220001220703125
2024-07-16,35.40999984741211
2024-07-17,35.040000915527344
2024-07-18,34.86000061035156
2024-07-19,34.66999816894531
2024-07-22,34.880001068115234
2024-07-23,34.90999984741211
2024-07-24,34.36000061035156
2024-07-25,34.29999923706055
2024-07-26,34.63999938964844
2024-07-29,34.650001525878906
2024-07-30,34.599998474121094
2024-07-31,35.08000183105469
2024-08-01,34.7599983215332
2024-08-02,34.41999816894531
2024-08-05,33.86000061035156
2024-08-06,34.0
2024-08-07,33.79999923706055
2024-08-08,34.310001373291016
2024-08-09,34.459999084472656
2024-08-12,34.470001220703125
2024-08-13,34.849998474121094
2024-08-14,34.939998626708984
2024-08-15,35.2599983215332
2024-08-16,35.29999923706055
2024-08-19,35.5
2024-08-20,35.4900016784668
2024-08-21,35.59000015258789
2024-08-22,35.369998931884766
2024-08-23,35.68000030517578
2024-08-26,35.59000015258789
2024-08-27,35.63999938964844
2024-08-28,35.5099983215332
2024-08-29,35.4900016784668
2024-08-30,35.68000030517578
2024-09-03,35.209999084472656
2024-09-04,35.22999954223633
2024-09-05,35.13999938964844
2024-09-06,34.709999084472656
2024-09-09,34.970001220703125
2024-09-10,35.08000183105469
2024-09-11,35.34000015258789
2024-09-12,35.56999969482422
2024-09-13,35.779998779296875
2024-09-16,35.7400016784668
2024-09-17,35.709999084472656
2024-09-18,35.599998474121094
2024-09-19,35.9900016784668
2024-09-20,36.0099983215332
2024-09-23,36.099998474121094
2024-09-24,36.189998626708984
2024-09-25,36.09000015258789
2024-09-26,36.189998626708984
2024-09-27,36.16999816894531
2024-09-30,36.18000030517578
2024-10-01,36.099998474121094
2024-10-02,36.130001068115234
2024-10-03,36.04999923706055
2024-10-04,36.189998626708984
2024-10-07,35.97999954223633
2024-10-08,36.150001525878906
2024-10-09,36.29999923706055
2024-10-10,36.2599983215332
2024-10-11,36.41999816894531
2024-10-14,36.54999923706055
2024-10-15,36.27000045776367
2024-10-16,36.41999816894531
2024-10-17,36.470001220703125
2024-10-18,36.4900016784668
2024-10-21,36.31999969482422
2024-10-22,36.349998474121094
2024-10-23,36.130001068115234
2024-10-24,36.11000061035156
2024-10-25,36.119998931884766
2024-10-28,36.119998931884766
2024-10-29,36.220001220703125
2024-10-30,36.15999984741211
2024-10-31,35.779998779296875
2024-11-01,35.790000915527344
2024-11-04,35.77000045776367
2024-11-05,36.099998474121094
2024-11-06,36.52000045776367
2024-11-07,36.75
2024-11-08,36.83000183105469
2024-11-11,36.779998779296875
2024-11-12,36.560001373291016
2024-11-13,36.5099983215332
2024-11-14,36.349998474121094
2024-11-15,36.02000045776367
2024-11-18,36.150001525878906
2024-11-19,36.189998626708984
2024-11-20,36.18000030517578
2024-11-21,36.29999923706055
