Date,RMFEX
2024-01-16,50.630001068115234
2024-01-17,50.38999938964844
2024-01-18,50.59000015258789
2024-01-19,50.970001220703125
2024-01-22,51.0
2024-01-23,51.15999984741211
2024-01-24,50.95000076293945
2024-01-25,51.2400016784668
2024-01-26,51.22999954223633
2024-01-29,51.45000076293945
2024-01-30,51.56999969482422
2024-01-31,51.13999938964844
2024-02-01,51.599998474121094
2024-02-02,51.529998779296875
2024-02-05,51.2400016784668
2024-02-06,51.529998779296875
2024-02-07,51.630001068115234
2024-02-08,51.56999969482422
2024-02-09,51.630001068115234
2024-02-12,51.7400016784668
2024-02-13,51.150001525878906
2024-02-14,51.52000045776367
2024-02-15,52.0099983215332
2024-02-16,51.939998626708984
2024-02-20,51.93000030517578
2024-02-21,52.150001525878906
2024-02-22,52.59000015258789
2024-02-23,52.689998626708984
2024-02-26,52.47999954223633
2024-02-27,52.59000015258789
2024-02-28,52.59000015258789
2024-02-29,52.68000030517578
2024-03-01,52.900001525878906
2024-03-04,53.0099983215332
2024-03-05,52.70000076293945
2024-03-06,52.939998626708984
2024-03-07,53.290000915527344
2024-03-08,53.20000076293945
2024-03-11,53.34000015258789
2024-03-12,53.529998779296875
2024-03-13,53.31999969482422
2024-03-14,53.130001068115234
2024-03-15,52.91999816894531
2024-03-18,53.040000915527344
2024-03-19,53.34000015258789
2024-03-20,53.599998474121094
2024-03-21,53.77000045776367
2024-03-22,53.56999969482422
2024-03-25,53.380001068115234
2024-03-26,53.310001373291016
2024-03-27,54.029998779296875
2024-03-28,54.150001525878906
2024-04-01,53.88999938964844
2024-04-02,53.54999923706055
2024-04-03,53.439998626708984
2024-04-04,53.0
2024-04-05,53.45000076293945
2024-04-08,53.4900016784668
2024-04-09,53.59000015258789
2024-04-10,52.970001220703125
2024-04-11,53.0099983215332
2024-04-12,52.34000015258789
2024-04-15,51.970001220703125
2024-04-16,51.869998931884766
2024-04-17,51.77000045776367
2024-04-18,51.720001220703125
2024-04-19,51.869998931884766
2024-04-22,52.25
2024-04-23,52.779998779296875
2024-04-24,52.77000045776367
2024-04-25,52.70000076293945
2024-04-26,52.63999938964844
2024-04-29,52.83000183105469
2024-04-30,52.220001220703125
2024-05-01,52.040000915527344
2024-05-02,52.209999084472656
2024-05-03,52.7400016784668
2024-05-06,53.04999923706055
2024-05-07,53.290000915527344
2024-05-08,53.36000061035156
2024-05-09,53.72999954223633
2024-05-10,53.880001068115234
2024-05-13,53.810001373291016
2024-05-14,54.0
2024-05-15,54.47999954223633
2024-05-16,54.40999984741211
2024-05-17,54.45000076293945
2024-05-20,54.33000183105469
2024-05-21,54.41999816894531
2024-05-22,54.29999923706055
2024-05-23,53.72999954223633
2024-05-24,53.970001220703125
2024-05-28,53.630001068115234
2024-05-29,53.04999923706055
2024-05-30,53.150001525878906
2024-05-31,53.790000915527344
2024-06-03,53.560001373291016
2024-06-04,53.63999938964844
2024-06-05,53.970001220703125
2024-06-06,53.939998626708984
2024-06-07,53.91999816894531
2024-06-10,54.04999923706055
2024-06-11,54.02000045776367
2024-06-12,53.970001220703125
2024-06-13,53.939998626708984
2024-06-14,53.869998931884766
2024-06-17,54.25
2024-06-18,54.36000061035156
2024-06-20,54.470001220703125
2024-06-21,54.41999816894531
2024-06-24,54.560001373291016
2024-06-25,54.310001373291016
2024-06-26,54.18000030517578
2024-06-27,54.15999984741211
2024-06-28,54.18000030517578
2024-07-01,54.09000015258789
2024-07-02,54.31999969482422
2024-07-03,54.380001068115234
2024-07-05,54.54999923706055
2024-07-08,54.56999969482422
2024-07-09,54.5
2024-07-10,54.9900016784668
2024-07-11,55.150001525878906
2024-07-12,55.369998931884766
2024-07-15,55.45000076293945
2024-07-16,56.060001373291016
2024-07-17,56.0099983215332
2024-07-18,55.61000061035156
2024-07-19,55.34000015258789
2024-07-22,55.720001220703125
2024-07-23,55.720001220703125
2024-07-24,55.150001525878906
2024-07-25,55.29999923706055
2024-07-26,55.97999954223633
2024-07-29,55.970001220703125
2024-07-30,56.150001525878906
2024-07-31,56.5
2024-08-01,56.209999084472656
2024-08-02,55.58000183105469
2024-08-05,54.27000045776367
2024-08-06,54.720001220703125
2024-08-07,54.4900016784668
2024-08-08,55.36000061035156
2024-08-09,55.5
2024-08-12,55.40999984741211
2024-08-13,56.040000915527344
2024-08-14,56.310001373291016
2024-08-15,56.849998474121094
2024-08-16,56.90999984741211
2024-08-19,57.2400016784668
2024-08-20,57.15999984741211
2024-08-21,57.36000061035156
2024-08-22,57.189998626708984
2024-08-23,57.70000076293945
2024-08-26,57.72999954223633
2024-08-27,57.84000015258789
2024-08-28,57.75
2024-08-29,57.84000015258789
2024-08-30,58.290000915527344
2024-09-03,57.58000183105469
2024-09-04,57.63999938964844
2024-09-05,57.2400016784668
2024-09-06,56.65999984741211
2024-09-09,57.279998779296875
2024-09-10,57.439998626708984
2024-09-11,57.52000045776367
2024-09-12,57.79999923706055
2024-09-13,58.18000030517578
2024-09-16,58.47999954223633
2024-09-17,58.36000061035156
2024-09-18,57.97999954223633
2024-09-19,58.56999969482422
2024-09-20,58.540000915527344
2024-09-23,58.77000045776367
2024-09-24,58.72999954223633
2024-09-25,58.529998779296875
2024-09-26,58.689998626708984
2024-09-27,58.7400016784668
2024-09-30,59.029998779296875
2024-10-01,58.84000015258789
2024-10-02,58.869998931884766
2024-10-03,58.650001525878906
2024-10-04,59.0099983215332
2024-10-07,58.54999923706055
2024-10-08,58.79999923706055
2024-10-09,59.15999984741211
2024-10-10,58.93000030517578
2024-10-11,59.349998474121094
2024-10-14,59.79999923706055
2024-10-15,59.470001220703125
2024-10-16,59.790000915527344
2024-10-17,59.7400016784668
2024-10-18,59.900001525878906
2024-10-21,59.5
2024-10-22,59.38999938964844
2024-10-23,59.2599983215332
2024-10-24,59.029998779296875
2024-10-25,58.83000183105469
2024-10-28,59.0099983215332
2024-10-29,58.849998474121094
2024-10-30,58.84000015258789
2024-10-31,58.290000915527344
2024-11-01,58.220001220703125
2024-11-04,57.9900016784668
2024-11-05,58.47999954223633
2024-11-06,59.540000915527344
2024-11-07,59.709999084472656
2024-11-08,60.02000045776367
2024-11-11,59.880001068115234
2024-11-12,59.52000045776367
2024-11-13,59.5
2024-11-14,59.09000015258789
2024-11-15,58.58000183105469
2024-11-18,58.84000015258789
2024-11-19,58.70000076293945
2024-11-20,58.810001373291016
2024-11-21,59.34000015258789
