Date,RMFBX
2023-04-06,48.15999984741211
2023-04-10,48.20000076293945
2023-04-11,48.310001373291016
2023-04-12,48.279998779296875
2023-04-13,48.61000061035156
2023-04-14,48.459999084472656
2023-04-17,48.70000076293945
2023-04-18,48.7400016784668
2023-04-19,48.81999969482422
2023-04-20,48.70000076293945
2023-04-21,48.720001220703125
2023-04-24,48.77000045776367
2023-04-25,48.31999969482422
2023-04-26,47.88999938964844
2023-04-27,48.40999984741211
2023-04-28,48.790000915527344
2023-05-01,48.86000061035156
2023-05-02,48.29999923706055
2023-05-03,47.939998626708984
2023-05-04,47.720001220703125
2023-05-05,48.369998931884766
2023-05-08,48.29999923706055
2023-05-09,48.150001525878906
2023-05-10,48.18000030517578
2023-05-11,47.959999084472656
2023-05-12,47.970001220703125
2023-05-15,48.09000015258789
2023-05-16,47.58000183105469
2023-05-17,47.959999084472656
2023-05-18,48.09000015258789
2023-05-19,48.09000015258789
2023-05-22,48.0
2023-05-23,47.59000015258789
2023-05-24,47.20000076293945
2023-05-25,47.0099983215332
2023-05-26,47.27000045776367
2023-05-30,47.11000061035156
2023-05-31,46.97999954223633
2023-06-01,47.290000915527344
2023-06-02,47.970001220703125
2023-06-05,47.84000015258789
2023-06-06,47.880001068115234
2023-06-07,48.04999923706055
2023-06-08,48.20000076293945
2023-06-09,48.13999938964844
2023-06-12,48.2599983215332
2023-06-13,48.52000045776367
2023-06-14,48.2599983215332
2023-06-15,48.790000915527344
2023-06-16,48.779998779296875
2023-06-20,48.41999816894531
2023-06-21,48.439998626708984
2023-06-22,48.36000061035156
2023-06-23,47.9900016784668
2023-06-26,48.11000061035156
2023-06-27,48.40999984741211
2023-06-28,48.25
2023-06-29,48.52000045776367
2023-06-30,48.959999084472656
2023-07-03,48.95000076293945
2023-07-05,48.84000015258789
2023-07-06,48.47999954223633
2023-07-07,48.31999969482422
2023-07-10,48.54999923706055
2023-07-11,48.86000061035156
2023-07-12,49.08000183105469
2023-07-13,49.310001373291016
2023-07-14,49.2400016784668
2023-07-17,49.27000045776367
2023-07-18,49.5099983215332
2023-07-19,49.689998626708984
2023-07-20,49.9900016784668
2023-07-21,50.15999984741211
2023-07-24,50.290000915527344
2023-07-25,50.22999954223633
2023-07-26,50.209999084472656
2023-07-27,49.880001068115234
2023-07-28,50.16999816894531
2023-07-31,50.189998626708984
2023-08-01,50.02000045776367
2023-08-02,49.68000030517578
2023-08-03,49.47999954223633
2023-08-04,49.220001220703125
2023-08-07,49.599998474121094
2023-08-08,49.400001525878906
2023-08-09,49.36000061035156
2023-08-10,49.34000015258789
2023-08-11,49.45000076293945
2023-08-14,49.459999084472656
2023-08-15,48.97999954223633
2023-08-16,48.77000045776367
2023-08-17,48.4900016784668
2023-08-18,48.540000915527344
2023-08-21,48.52000045776367
2023-08-22,48.380001068115234
2023-08-23,48.689998626708984
2023-08-24,48.2599983215332
2023-08-25,48.56999969482422
2023-08-28,48.79999923706055
2023-08-29,49.189998626708984
2023-08-30,49.27000045776367
2023-08-31,49.0099983215332
2023-09-01,49.13999938964844
2023-09-05,48.709999084472656
2023-09-06,48.5099983215332
2023-09-07,48.5
2023-09-08,48.63999938964844
2023-09-11,48.77000045776367
2023-09-12,48.7400016784668
2023-09-13,48.61000061035156
2023-09-14,49.06999969482422
2023-09-15,48.720001220703125
2023-09-18,48.75
2023-09-19,48.63999938964844
2023-09-20,48.43000030517578
2023-09-21,47.84000015258789
2023-09-22,47.66999816894531
2023-09-25,47.779998779296875
2023-09-26,47.22999954223633
2023-09-27,47.22999954223633
2023-09-28,47.369998931884766
2023-09-29,47.150001525878906
2023-10-02,46.7599983215332
2023-10-03,46.38999938964844
2023-10-04,46.54999923706055
2023-10-05,46.40999984741211
2023-10-06,46.77000045776367
2023-10-09,47.15999984741211
2023-10-10,47.38999938964844
2023-10-11,47.45000076293945
2023-10-12,47.06999969482422
2023-10-13,47.13999938964844
2023-10-16,47.540000915527344
2023-10-17,47.68000030517578
2023-10-18,47.2400016784668
2023-10-19,46.900001525878906
2023-10-20,46.5099983215332
2023-10-23,46.25
2023-10-24,46.56999969482422
2023-10-25,46.38999938964844
2023-10-26,46.040000915527344
2023-10-27,45.560001373291016
2023-10-30,46.040000915527344
2023-10-31,46.349998474121094
2023-11-01,46.59000015258789
2023-11-02,47.43000030517578
2023-11-03,47.68000030517578
2023-11-06,47.650001525878906
2023-11-07,47.58000183105469
2023-11-08,47.61000061035156
2023-11-09,47.2400016784668
2023-11-10,47.709999084472656
2023-11-13,47.63999938964844
2023-11-14,48.349998474121094
2023-11-15,48.41999816894531
2023-11-16,48.59000015258789
2023-11-17,48.66999816894531
2023-11-20,48.849998474121094
2023-11-21,48.79999923706055
2023-11-22,49.0099983215332
2023-11-24,49.150001525878906
2023-11-27,48.97999954223633
2023-11-28,49.0
2023-11-29,49.0099983215332
2023-11-30,49.41999816894531
2023-12-01,49.79999923706055
2023-12-04,49.79999923706055
2023-12-05,49.560001373291016
2023-12-06,49.47999954223633
2023-12-07,49.560001373291016
2023-12-08,49.689998626708984
2023-12-11,50.02000045776367
2023-12-12,50.20000076293945
2023-12-13,49.72999954223633
2023-12-14,49.880001068115234
2023-12-15,49.650001525878906
2023-12-18,49.709999084472656
2023-12-19,50.02000045776367
2023-12-20,49.31999969482422
2023-12-21,49.709999084472656
2023-12-22,49.90999984741211
2023-12-26,50.13999938964844
2023-12-27,50.25
2023-12-28,50.310001373291016
2023-12-29,50.2400016784668
2024-01-02,50.33000183105469
2024-01-03,50.04999923706055
2024-01-04,50.040000915527344
2024-01-05,50.09000015258789
2024-01-08,50.47999954223633
2024-01-09,50.31999969482422
2024-01-10,50.439998626708984
2024-01-11,50.279998779296875
2024-01-12,50.38999938964844
2024-01-16,50.09000015258789
2024-01-17,49.84000015258789
2024-01-18,50.040000915527344
2024-01-19,50.41999816894531
2024-01-22,50.439998626708984
2024-01-23,50.61000061035156
2024-01-24,50.38999938964844
2024-01-25,50.68000030517578
2024-01-26,50.65999984741211
2024-01-29,50.880001068115234
2024-01-30,51.0
2024-01-31,50.56999969482422
2024-02-01,51.029998779296875
2024-02-02,50.959999084472656
2024-02-05,50.65999984741211
2024-02-06,50.95000076293945
2024-02-07,51.04999923706055
2024-02-08,50.9900016784668
2024-02-09,51.04999923706055
2024-02-12,51.150001525878906
2024-02-13,50.56999969482422
2024-02-14,50.939998626708984
2024-02-15,51.40999984741211
2024-02-16,51.34000015258789
2024-02-20,51.33000183105469
2024-02-21,51.540000915527344
2024-02-22,51.97999954223633
2024-02-23,52.08000183105469
2024-02-26,51.869998931884766
2024-02-27,51.970001220703125
2024-02-28,51.97999954223633
2024-02-29,52.06999969482422
2024-03-01,52.279998779296875
2024-03-04,52.38999938964844
2024-03-05,52.08000183105469
2024-03-06,52.31999969482422
2024-03-07,52.65999984741211
2024-03-08,52.56999969482422
2024-03-11,52.70000076293945
2024-03-12,52.88999938964844
2024-03-13,52.77000045776367
2024-03-14,52.59000015258789
2024-03-15,52.380001068115234
2024-03-18,52.4900016784668
2024-03-19,52.779998779296875
2024-03-20,53.040000915527344
2024-03-21,53.209999084472656
2024-03-22,53.0099983215332
2024-03-25,52.83000183105469
2024-03-26,52.7599983215332
2024-03-27,53.459999084472656
2024-03-28,53.58000183105469
2024-04-01,53.31999969482422
2024-04-02,52.9900016784668
2024-04-03,52.869998931884766
2024-04-04,52.43000030517578
2024-04-05,52.880001068115234
2024-04-08,52.91999816894531
2024-04-09,53.02000045776367
2024-04-10,52.400001525878906
2024-04-11,52.439998626708984
2024-04-12,51.77000045776367
2024-04-15,51.40999984741211
2024-04-16,51.29999923706055
2024-04-17,51.209999084472656
2024-04-18,51.150001525878906
2024-04-19,51.29999923706055
2024-04-22,51.66999816894531
2024-04-23,52.20000076293945
2024-04-24,52.189998626708984
2024-04-25,52.119998931884766
2024-04-26,52.04999923706055
2024-04-29,52.2400016784668
2024-04-30,51.63999938964844
2024-05-01,51.459999084472656
2024-05-02,51.630001068115234
2024-05-03,52.150001525878906
2024-05-06,52.45000076293945
2024-05-07,52.689998626708984
2024-05-08,52.7599983215332
2024-05-09,53.119998931884766
2024-05-10,53.27000045776367
2024-05-13,53.189998626708984
2024-05-14,53.380001068115234
2024-05-15,53.849998474121094
2024-05-16,53.779998779296875
2024-05-17,53.83000183105469
2024-05-20,53.70000076293945
2024-05-21,53.790000915527344
2024-05-22,53.66999816894531
2024-05-23,53.099998474121094
2024-05-24,53.349998474121094
2024-05-28,53.0099983215332
2024-05-29,52.41999816894531
2024-05-30,52.52000045776367
2024-05-31,53.15999984741211
2024-06-03,52.93000030517578
2024-06-04,53.0099983215332
2024-06-05,53.33000183105469
2024-06-06,53.29999923706055
2024-06-07,53.279998779296875
2024-06-10,53.400001525878906
2024-06-11,53.369998931884766
2024-06-12,53.41999816894531
2024-06-13,53.380001068115234
2024-06-14,53.310001373291016
2024-06-17,53.689998626708984
2024-06-18,53.790000915527344
2024-06-20,53.900001525878906
2024-06-21,53.849998474121094
2024-06-24,53.97999954223633
2024-06-25,53.7400016784668
2024-06-26,53.61000061035156
2024-06-27,53.58000183105469
2024-06-28,53.599998474121094
2024-07-01,53.52000045776367
2024-07-02,53.7400016784668
2024-07-03,53.79999923706055
2024-07-05,53.970001220703125
2024-07-08,53.97999954223633
2024-07-09,53.90999984741211
2024-07-10,54.38999938964844
2024-07-11,54.54999923706055
2024-07-12,54.7599983215332
2024-07-15,54.84000015258789
2024-07-16,55.45000076293945
2024-07-17,55.38999938964844
2024-07-18,55.0
2024-07-19,54.72999954223633
2024-07-22,55.099998474121094
2024-07-23,55.099998474121094
2024-07-24,54.529998779296875
2024-07-25,54.68000030517578
2024-07-26,55.349998474121094
2024-07-29,55.34000015258789
2024-07-30,55.52000045776367
2024-07-31,55.869998931884766
2024-08-01,55.58000183105469
2024-08-02,54.959999084472656
2024-08-05,53.65999984741211
2024-08-06,54.099998474121094
2024-08-07,53.869998931884766
2024-08-08,54.72999954223633
2024-08-09,54.869998931884766
2024-08-12,54.77000045776367
2024-08-13,55.38999938964844
2024-08-14,55.65999984741211
2024-08-15,56.189998626708984
2024-08-16,56.25
2024-08-19,56.58000183105469
2024-08-20,56.5
2024-08-21,56.689998626708984
2024-08-22,56.52000045776367
2024-08-23,57.029998779296875
2024-08-26,57.04999923706055
2024-08-27,57.150001525878906
2024-08-28,57.06999969482422
2024-08-29,57.15999984741211
2024-08-30,57.59000015258789
2024-09-03,56.88999938964844
2024-09-04,56.95000076293945
2024-09-05,56.560001373291016
2024-09-06,55.97999954223633
2024-09-09,56.59000015258789
2024-09-10,56.7400016784668
2024-09-11,56.81999969482422
2024-09-12,57.099998474121094
2024-09-13,57.470001220703125
2024-09-16,57.77000045776367
2024-09-17,57.63999938964844
2024-09-18,57.369998931884766
2024-09-19,57.95000076293945
2024-09-20,57.93000030517578
2024-09-23,58.150001525878906
2024-09-24,58.11000061035156
2024-09-25,57.90999984741211
2024-09-26,58.060001373291016
2024-09-27,58.11000061035156
2024-09-30,58.400001525878906
2024-10-01,58.20000076293945
2024-10-02,58.2400016784668
2024-10-03,58.0099983215332
2024-10-04,58.369998931884766
2024-10-07,57.90999984741211
2024-10-08,58.15999984741211
2024-10-09,58.52000045776367
2024-10-10,58.290000915527344
2024-10-11,58.70000076293945
2024-10-14,59.13999938964844
2024-10-15,58.81999969482422
2024-10-16,59.130001068115234
2024-10-17,59.08000183105469
2024-10-18,59.22999954223633
2024-10-21,58.84000015258789
2024-10-22,58.72999954223633
2024-10-23,58.59000015258789
2024-10-24,58.369998931884766
2024-10-25,58.15999984741211
2024-10-28,58.349998474121094
2024-10-29,58.18000030517578
2024-10-30,58.16999816894531
2024-10-31,57.630001068115234
2024-11-01,57.54999923706055
2024-11-04,57.33000183105469
2024-11-05,57.79999923706055
2024-11-06,58.849998474121094
2024-11-07,59.02000045776367
2024-11-08,59.33000183105469
2024-11-11,59.189998626708984
2024-11-12,58.83000183105469
2024-11-13,58.79999923706055
2024-11-14,58.400001525878906
2024-11-15,57.900001525878906
2024-11-18,58.150001525878906
2024-11-19,58.0099983215332
2024-11-20,58.119998931884766
2024-11-21,58.63999938964844
