Date,RSLAX
2023-08-30,52.79999923706055
2023-08-31,52.79999923706055
2023-09-01,52.9900016784668
2023-09-05,52.369998931884766
2023-09-06,52.209999084472656
2023-09-07,51.810001373291016
2023-09-08,51.66999816894531
2023-09-11,51.900001525878906
2023-09-12,51.529998779296875
2023-09-13,51.34000015258789
2023-09-14,51.7400016784668
2023-09-15,51.40999984741211
2023-09-18,51.15999984741211
2023-09-19,50.90999984741211
2023-09-20,50.70000076293945
2023-09-21,49.79999923706055
2023-09-22,49.810001373291016
2023-09-25,49.81999969482422
2023-09-26,49.119998931884766
2023-09-27,49.29999923706055
2023-09-28,49.7599983215332
2023-09-29,49.709999084472656
2023-10-02,49.16999816894531
2023-10-03,48.369998931884766
2023-10-04,48.470001220703125
2023-10-05,48.4900016784668
2023-10-06,48.970001220703125
2023-10-09,48.959999084472656
2023-10-10,49.619998931884766
2023-10-11,49.59000015258789
2023-10-12,48.90999984741211
2023-10-13,48.43000030517578
2023-10-16,48.869998931884766
2023-10-17,49.08000183105469
2023-10-18,48.18000030517578
2023-10-19,47.689998626708984
2023-10-20,47.2400016784668
2023-10-23,47.0099983215332
2023-10-24,47.25
2023-10-25,46.47999954223633
2023-10-26,46.27000045776367
2023-10-27,46.150001525878906
2023-10-30,46.52000045776367
2023-10-31,46.790000915527344
2023-11-01,47.08000183105469
2023-11-02,47.93000030517578
2023-11-03,48.9900016784668
2023-11-06,48.77000045776367
2023-11-07,48.75
2023-11-08,48.650001525878906
2023-11-09,48.349998474121094
2023-11-10,48.720001220703125
2023-11-13,48.7400016784668
2023-11-14,50.560001373291016
2023-11-15,50.709999084472656
2023-11-16,50.290000915527344
2023-11-17,50.790000915527344
2023-11-20,51.22999954223633
2023-11-21,50.86000061035156
2023-11-22,51.099998474121094
2023-11-24,51.310001373291016
2023-11-27,51.2400016784668
2023-11-28,51.209999084472656
2023-11-29,51.5099983215332
2023-11-30,51.599998474121094
2023-12-01,52.43000030517578
2023-12-04,52.33000183105469
2023-12-05,51.959999084472656
2023-12-06,52.060001373291016
2023-12-07,52.33000183105469
2023-12-08,52.599998474121094
2023-12-11,52.84000015258789
2023-12-12,52.83000183105469
2023-12-13,53.91999816894531
2023-12-14,55.209999084472656
2023-12-15,55.029998779296875
2023-12-18,54.900001525878906
2023-12-19,55.380001068115234
2023-12-20,54.54999923706055
2023-12-21,55.36000061035156
2023-12-22,55.619998931884766
2023-12-26,55.959999084472656
2023-12-27,56.33000183105469
2023-12-28,56.29999923706055
2023-12-29,55.970001220703125
2024-01-02,55.18000030517578
2024-01-03,54.06999969482422
2024-01-04,54.150001525878906
2024-01-05,54.029998779296875
2024-01-08,54.83000183105469
2024-01-09,54.540000915527344
2024-01-10,54.7599983215332
2024-01-11,54.689998626708984
2024-01-12,54.689998626708984
2024-01-16,54.040000915527344
2024-01-17,53.5
2024-01-18,53.779998779296875
2024-01-19,54.16999816894531
2024-01-22,54.709999084472656
2024-01-23,54.5
2024-01-24,54.34000015258789
2024-01-25,54.439998626708984
2024-01-26,54.470001220703125
2024-01-29,55.0
2024-01-30,54.7400016784668
2024-01-31,54.189998626708984
2024-02-01,54.91999816894531
2024-02-02,54.91999816894531
2024-02-05,54.31999969482422
2024-02-06,54.7400016784668
2024-02-07,55.0
2024-02-08,55.56999969482422
2024-02-09,55.900001525878906
2024-02-12,56.220001220703125
2024-02-13,55.150001525878906
2024-02-14,55.88999938964844
2024-02-15,56.56999969482422
2024-02-16,56.310001373291016
2024-02-20,55.93000030517578
2024-02-21,55.689998626708984
2024-02-22,56.40999984741211
2024-02-23,56.439998626708984
2024-02-26,56.5099983215332
2024-02-27,56.83000183105469
2024-02-28,56.59000015258789
2024-02-29,56.7400016784668
2024-03-01,57.2599983215332
2024-03-04,57.099998474121094
2024-03-05,56.4900016784668
2024-03-06,56.97999954223633
2024-03-07,57.45000076293945
2024-03-08,57.130001068115234
2024-03-11,56.81999969482422
2024-03-12,57.18000030517578
2024-03-13,57.06999969482422
2024-03-14,56.540000915527344
2024-03-15,56.38999938964844
2024-03-18,56.369998931884766
2024-03-19,56.5099983215332
2024-03-20,57.189998626708984
2024-03-21,57.560001373291016
2024-03-22,57.13999938964844
2024-03-25,57.060001373291016
2024-03-26,57.150001525878906
2024-03-27,57.720001220703125
2024-03-28,57.77000045776367
2024-04-01,57.47999954223633
2024-04-02,56.86000061035156
2024-04-03,57.16999816894531
2024-04-04,56.70000076293945
2024-04-05,57.13999938964844
2024-04-08,57.380001068115234
2024-04-09,57.43000030517578
2024-04-10,56.529998779296875
2024-04-11,56.66999816894531
2024-04-12,55.540000915527344
2024-04-15,54.86000061035156
2024-04-16,54.470001220703125
2024-04-17,54.150001525878906
2024-04-18,54.040000915527344
2024-04-19,53.72999954223633
2024-04-22,54.04999923706055
2024-04-23,55.02000045776367
2024-04-24,54.93000030517578
2024-04-25,54.619998931884766
2024-04-26,54.91999816894531
2024-04-29,55.34000015258789
2024-04-30,54.560001373291016
2024-05-01,54.5
2024-05-02,55.06999969482422
2024-05-03,55.54999923706055
2024-05-06,56.220001220703125
2024-05-07,56.220001220703125
2024-05-08,56.029998779296875
2024-05-09,56.31999969482422
2024-05-10,56.38999938964844
2024-05-13,56.2599983215332
2024-05-14,56.7400016784668
2024-05-15,57.400001525878906
2024-05-16,57.18000030517578
2024-05-17,57.130001068115234
2024-05-20,57.40999984741211
2024-05-21,57.099998474121094
2024-05-22,56.7400016784668
2024-05-23,56.2599983215332
2024-05-24,56.790000915527344
2024-05-28,56.61000061035156
2024-05-29,55.83000183105469
2024-05-30,56.119998931884766
2024-05-31,56.45000076293945
2024-06-03,56.43000030517578
2024-06-04,55.83000183105469
2024-06-05,56.689998626708984
2024-06-06,56.540000915527344
2024-06-07,56.11000061035156
2024-06-10,56.310001373291016
2024-06-11,56.02000045776367
2024-06-12,56.81999969482422
2024-06-13,56.33000183105469
2024-06-14,55.810001373291016
2024-06-17,56.119998931884766
2024-06-18,56.220001220703125
2024-06-20,56.02000045776367
2024-06-21,55.939998626708984
2024-06-24,56.16999816894531
2024-06-25,55.86000061035156
2024-06-26,55.7400016784668
2024-06-27,55.900001525878906
2024-06-28,56.0099983215332
2024-07-01,55.72999954223633
2024-07-02,55.70000076293945
2024-07-03,56.13999938964844
2024-07-05,56.470001220703125
2024-07-08,56.459999084472656
2024-07-09,56.220001220703125
2024-07-10,56.630001068115234
2024-07-11,57.45000076293945
2024-07-12,58.04999923706055
2024-07-15,58.290000915527344
2024-07-16,59.27000045776367
2024-07-17,58.400001525878906
2024-07-18,57.75
2024-07-19,57.349998474121094
2024-07-22,57.880001068115234
2024-07-23,58.0
2024-07-24,56.83000183105469
2024-07-25,56.88999938964844
2024-07-26,57.54999923706055
2024-07-29,57.459999084472656
2024-07-30,57.439998626708984
2024-07-31,58.119998931884766
2024-08-01,56.59000015258789
2024-08-02,55.16999816894531
2024-08-05,53.619998931884766
2024-08-06,54.119998931884766
2024-08-07,53.810001373291016
2024-08-08,54.93000030517578
2024-08-09,54.939998626708984
2024-08-12,54.77000045776367
2024-08-13,55.689998626708984
2024-08-14,55.72999954223633
2024-08-15,56.709999084472656
2024-08-16,56.849998474121094
2024-08-19,57.41999816894531
2024-08-20,57.220001220703125
2024-08-21,57.790000915527344
2024-08-22,57.400001525878906
2024-08-23,58.599998474121094
2024-08-26,58.400001525878906
2024-08-27,58.290000915527344
2024-08-28,57.880001068115234
2024-08-29,58.06999969482422
2024-08-30,58.47999954223633
2024-09-03,56.95000076293945
2024-09-04,56.93000030517578
2024-09-05,56.66999816894531
2024-09-06,55.75
2024-09-09,56.13999938964844
2024-09-10,56.11000061035156
2024-09-11,56.56999969482422
2024-09-12,57.220001220703125
2024-09-13,57.970001220703125
2024-09-16,58.150001525878906
2024-09-17,58.400001525878906
2024-09-18,58.2400016784668
2024-09-19,59.2599983215332
2024-09-20,58.97999954223633
2024-09-23,59.02000045776367
2024-09-24,59.2400016784668
2024-09-25,58.869998931884766
2024-09-26,59.619998931884766
2024-09-27,59.56999969482422
2024-09-30,59.5099983215332
2024-10-01,58.939998626708984
2024-10-02,58.779998779296875
2024-10-03,58.369998931884766
2024-10-04,58.810001373291016
2024-10-07,58.369998931884766
2024-10-08,58.630001068115234
2024-10-09,58.88999938964844
2024-10-10,58.56999969482422
2024-10-11,59.2599983215332
2024-10-14,59.5
2024-10-15,59.18000030517578
2024-10-16,59.5099983215332
2024-10-17,59.310001373291016
2024-10-18,59.290000915527344
2024-10-21,58.68000030517578
2024-10-22,58.22999954223633
2024-10-23,57.7400016784668
2024-10-24,58.11000061035156
2024-10-25,57.900001525878906
2024-10-28,58.400001525878906
2024-10-29,58.380001068115234
2024-10-30,58.2400016784668
2024-10-31,57.58000183105469
2024-11-01,57.75
2024-11-04,57.869998931884766
2024-11-05,58.619998931884766
2024-11-06,59.59000015258789
2024-11-07,59.970001220703125
2024-11-08,60.0099983215332
2024-11-11,60.209999084472656
2024-11-12,59.279998779296875
2024-11-13,58.70000076293945
2024-11-14,58.400001525878906
2024-11-15,57.689998626708984
2024-11-18,57.7400016784668
2024-11-19,58.06999969482422
2024-11-20,58.099998474121094
2024-11-21,58.709999084472656
