Date,WSHFX
2023-09-19,54.06999969482422
2023-09-20,53.72999954223633
2023-09-21,53.029998779296875
2023-09-22,52.91999816894531
2023-09-25,53.04999923706055
2023-09-26,52.369998931884766
2023-09-27,52.459999084472656
2023-09-28,52.77000045776367
2023-09-29,52.54999923706055
2023-10-02,52.34000015258789
2023-10-03,51.779998779296875
2023-10-04,52.0
2023-10-05,51.97999954223633
2023-10-06,52.56999969482422
2023-10-09,53.099998474121094
2023-10-10,53.349998474121094
2023-10-11,53.56999969482422
2023-10-12,53.380001068115234
2023-10-13,53.290000915527344
2023-10-16,53.83000183105469
2023-10-17,53.86000061035156
2023-10-18,53.349998474121094
2023-10-19,52.86000061035156
2023-10-20,52.310001373291016
2023-10-23,52.099998474121094
2023-10-24,52.40999984741211
2023-10-25,52.02000045776367
2023-10-26,51.41999816894531
2023-10-27,51.029998779296875
2023-10-30,51.61000061035156
2023-10-31,51.869998931884766
2023-11-01,52.209999084472656
2023-11-02,53.189998626708984
2023-11-03,53.540000915527344
2023-11-06,53.58000183105469
2023-11-07,53.58000183105469
2023-11-08,53.65999984741211
2023-11-09,53.2599983215332
2023-11-10,54.02000045776367
2023-11-13,53.970001220703125
2023-11-14,54.83000183105469
2023-11-15,54.90999984741211
2023-11-16,54.970001220703125
2023-11-17,55.150001525878906
2023-11-20,55.5099983215332
2023-11-21,55.400001525878906
2023-11-22,55.61000061035156
2023-11-24,55.79999923706055
2023-11-27,55.5
2023-11-28,55.4900016784668
2023-11-29,55.470001220703125
2023-11-30,55.81999969482422
2023-12-01,56.130001068115234
2023-12-04,56.0
2023-12-05,55.790000915527344
2023-12-06,55.56999969482422
2023-12-07,55.810001373291016
2023-12-08,56.06999969482422
2023-12-11,56.709999084472656
2023-12-12,57.0
2023-12-13,57.790000915527344
2023-12-14,57.93000030517578
2023-12-15,56.34000015258789
2023-12-18,56.540000915527344
2023-12-19,56.83000183105469
2023-12-20,56.0
2023-12-21,56.5099983215332
2023-12-22,56.59000015258789
2023-12-26,56.88999938964844
2023-12-27,56.97999954223633
2023-12-28,57.0
2023-12-29,56.90999984741211
2024-01-02,56.7400016784668
2024-01-03,56.38999938964844
2024-01-04,56.2599983215332
2024-01-05,56.31999969482422
2024-01-08,56.810001373291016
2024-01-09,56.65999984741211
2024-01-10,56.79999923706055
2024-01-11,56.79999923706055
2024-01-12,56.869998931884766
2024-01-16,56.619998931884766
2024-01-17,56.369998931884766
2024-01-18,56.689998626708984
2024-01-19,57.34000015258789
2024-01-22,57.400001525878906
2024-01-23,57.56999969482422
2024-01-24,57.65999984741211
2024-01-25,57.7400016784668
2024-01-26,57.689998626708984
2024-01-29,58.0
2024-01-30,58.09000015258789
2024-01-31,57.45000076293945
2024-02-01,58.06999969482422
2024-02-02,58.209999084472656
2024-02-05,58.209999084472656
2024-02-06,58.22999954223633
2024-02-07,58.68000030517578
2024-02-08,58.720001220703125
2024-02-09,58.959999084472656
2024-02-12,58.97999954223633
2024-02-13,58.220001220703125
2024-02-14,58.709999084472656
2024-02-15,59.150001525878906
2024-02-16,59.040000915527344
2024-02-20,58.84000015258789
2024-02-21,59.04999923706055
2024-02-22,59.959999084472656
2024-02-23,59.9900016784668
2024-02-26,59.849998474121094
2024-02-27,59.90999984741211
2024-02-28,59.880001068115234
2024-02-29,60.040000915527344
2024-03-01,60.68000030517578
2024-03-04,60.70000076293945
2024-03-05,60.119998931884766
2024-03-06,60.45000076293945
2024-03-07,60.9900016784668
2024-03-08,60.5099983215332
2024-03-11,60.54999923706055
2024-03-12,60.88999938964844
2024-03-13,60.61000061035156
2024-03-14,60.5099983215332
2024-03-15,60.18000030517578
2024-03-18,60.38999938964844
2024-03-19,60.70000076293945
2024-03-20,61.209999084472656
2024-03-21,61.68000030517578
2024-03-22,61.459999084472656
2024-03-25,61.310001373291016
2024-03-26,61.189998626708984
2024-03-27,61.7599983215332
2024-03-28,61.900001525878906
2024-04-01,61.77000045776367
2024-04-02,61.25
2024-04-03,61.2599983215332
2024-04-04,60.52000045776367
2024-04-05,61.099998474121094
2024-04-08,61.11000061035156
2024-04-09,61.130001068115234
2024-04-10,60.529998779296875
2024-04-11,60.779998779296875
2024-04-12,59.849998474121094
2024-04-15,59.380001068115234
2024-04-16,59.40999984741211
2024-04-17,59.16999816894531
2024-04-18,59.060001373291016
2024-04-19,58.97999954223633
2024-04-22,59.400001525878906
2024-04-23,60.060001373291016
2024-04-24,60.0099983215332
2024-04-25,59.88999938964844
2024-04-26,60.27000045776367
2024-04-29,60.349998474121094
2024-04-30,59.529998779296875
2024-05-01,59.130001068115234
2024-05-02,59.380001068115234
2024-05-03,59.849998474121094
2024-05-06,60.400001525878906
2024-05-07,60.630001068115234
2024-05-08,60.779998779296875
2024-05-09,61.130001068115234
2024-05-10,61.31999969482422
2024-05-13,61.279998779296875
2024-05-14,61.599998474121094
2024-05-15,62.31999969482422
2024-05-16,62.16999816894531
2024-05-17,62.27000045776367
2024-05-20,62.2599983215332
2024-05-21,62.369998931884766
2024-05-22,62.15999984741211
2024-05-23,61.61000061035156
2024-05-24,61.900001525878906
2024-05-28,61.619998931884766
2024-05-29,60.869998931884766
2024-05-30,60.84000015258789
2024-05-31,61.43000030517578
2024-06-03,61.279998779296875
2024-06-04,61.36000061035156
2024-06-05,61.97999954223633
2024-06-06,61.91999816894531
2024-06-07,61.77000045776367
2024-06-10,62.130001068115234
2024-06-11,62.119998931884766
2024-06-12,59.5
2024-06-13,59.88999938964844
2024-06-14,59.86000061035156
2024-06-17,60.4900016784668
2024-06-18,60.5
2024-06-20,60.5
2024-06-21,60.29999923706055
2024-06-24,60.369998931884766
2024-06-25,60.189998626708984
2024-06-26,60.08000183105469
2024-06-27,60.06999969482422
2024-06-28,60.11000061035156
2024-07-01,60.11000061035156
2024-07-02,60.36000061035156
2024-07-03,60.540000915527344
2024-07-05,60.65999984741211
2024-07-08,60.72999954223633
2024-07-09,60.599998474121094
2024-07-10,61.15999984741211
2024-07-11,61.20000076293945
2024-07-12,61.47999954223633
2024-07-15,61.70000076293945
2024-07-16,62.25
2024-07-17,61.70000076293945
2024-07-18,61.209999084472656
2024-07-19,60.86000061035156
2024-07-22,61.349998474121094
2024-07-23,61.369998931884766
2024-07-24,60.33000183105469
2024-07-25,60.290000915527344
2024-07-26,61.029998779296875
2024-07-29,61.02000045776367
2024-07-30,61.029998779296875
2024-07-31,61.79999923706055
2024-08-01,61.040000915527344
2024-08-02,60.150001525878906
2024-08-05,58.72999954223633
2024-08-06,59.22999954223633
2024-08-07,58.79999923706055
2024-08-08,60.029998779296875
2024-08-09,60.27000045776367
2024-08-12,60.150001525878906
2024-08-13,60.95000076293945
2024-08-14,61.25
2024-08-15,62.060001373291016
2024-08-16,62.06999969482422
2024-08-19,62.5
2024-08-20,62.41999816894531
2024-08-21,62.61000061035156
2024-08-22,62.29999923706055
2024-08-23,62.88999938964844
2024-08-26,62.79999923706055
2024-08-27,62.93000030517578
2024-08-28,62.720001220703125
2024-08-29,62.77000045776367
2024-08-30,63.310001373291016
2024-09-03,62.34000015258789
2024-09-04,62.34000015258789
2024-09-05,61.869998931884766
2024-09-06,60.95000076293945
2024-09-09,61.54999923706055
2024-09-10,61.7400016784668
2024-09-11,62.08000183105469
2024-09-12,62.58000183105469
2024-09-13,63.060001373291016
2024-09-16,63.2599983215332
2024-09-17,63.119998931884766
2024-09-18,62.75
2024-09-19,63.54999923706055
2024-09-20,63.599998474121094
2024-09-23,63.83000183105469
2024-09-24,63.900001525878906
2024-09-25,63.65999984741211
2024-09-26,63.88999938964844
2024-09-27,63.86000061035156
2024-09-30,64.04000091552734
2024-10-01,63.77000045776367
2024-10-02,63.849998474121094
2024-10-03,63.630001068115234
2024-10-04,64.12000274658203
2024-10-07,63.619998931884766
2024-10-08,64.0
2024-10-09,64.5199966430664
2024-10-10,64.30000305175781
2024-10-11,64.7300033569336
2024-10-14,65.19000244140625
2024-10-15,64.47000122070312
2024-10-16,64.80999755859375
2024-10-17,64.8499984741211
2024-10-18,64.91999816894531
2024-10-21,64.52999877929688
2024-10-22,64.61000061035156
2024-10-23,64.23999786376953
2024-10-24,64.11000061035156
2024-10-25,63.959999084472656
2024-10-28,64.16000366210938
2024-10-29,64.22000122070312
2024-10-30,64.05000305175781
2024-10-31,63.27000045776367
2024-11-01,63.22999954223633
2024-11-04,62.9900016784668
2024-11-05,63.630001068115234
2024-11-06,65.0199966430664
2024-11-07,65.23999786376953
2024-11-08,65.5999984741211
2024-11-11,65.55000305175781
2024-11-12,65.12000274658203
2024-11-13,65.02999877929688
2024-11-14,64.6500015258789
2024-11-15,63.91999816894531
2024-11-18,64.16000366210938
2024-11-19,64.02999877929688
2024-11-20,64.11000061035156
2024-11-21,64.63999938964844
