Date,RAFFX
2023-08-21,36.220001220703125
2023-08-22,36.220001220703125
2023-08-23,36.689998626708984
2023-08-24,36.040000915527344
2023-08-25,36.2599983215332
2023-08-28,36.5
2023-08-29,37.119998931884766
2023-08-30,37.31999969482422
2023-08-31,37.33000183105469
2023-09-01,37.400001525878906
2023-09-05,37.15999984741211
2023-09-06,37.060001373291016
2023-09-07,36.97999954223633
2023-09-08,36.939998626708984
2023-09-11,37.119998931884766
2023-09-12,36.84000015258789
2023-09-13,36.779998779296875
2023-09-14,36.939998626708984
2023-09-15,36.529998779296875
2023-09-18,36.45000076293945
2023-09-19,36.36000061035156
2023-09-20,36.040000915527344
2023-09-21,35.31999969482422
2023-09-22,35.279998779296875
2023-09-25,35.40999984741211
2023-09-26,34.95000076293945
2023-09-27,35.04999923706055
2023-09-28,35.33000183105469
2023-09-29,35.27000045776367
2023-10-02,35.22999954223633
2023-10-03,34.630001068115234
2023-10-04,34.95000076293945
2023-10-05,34.900001525878906
2023-10-06,35.400001525878906
2023-10-09,35.5099983215332
2023-10-10,35.79999923706055
2023-10-11,35.900001525878906
2023-10-12,35.54999923706055
2023-10-13,35.2599983215332
2023-10-16,35.689998626708984
2023-10-17,35.779998779296875
2023-10-18,35.189998626708984
2023-10-19,34.900001525878906
2023-10-20,34.529998779296875
2023-10-23,34.540000915527344
2023-10-24,34.810001373291016
2023-10-25,34.130001068115234
2023-10-26,33.709999084472656
2023-10-27,33.61000061035156
2023-10-30,33.9900016784668
2023-10-31,34.220001220703125
2023-11-01,34.540000915527344
2023-11-02,35.22999954223633
2023-11-03,35.72999954223633
2023-11-06,35.689998626708984
2023-11-07,35.959999084472656
2023-11-08,35.97999954223633
2023-11-09,35.7400016784668
2023-11-10,36.310001373291016
2023-11-13,36.33000183105469
2023-11-14,37.209999084472656
2023-11-15,37.290000915527344
2023-11-16,37.27000045776367
2023-11-17,37.369998931884766
2023-11-20,37.72999954223633
2023-11-21,37.66999816894531
2023-11-22,37.86000061035156
2023-11-24,37.90999984741211
2023-11-27,37.810001373291016
2023-11-28,37.72999954223633
2023-11-29,37.7599983215332
2023-11-30,37.900001525878906
2023-12-01,38.279998779296875
2023-12-04,38.119998931884766
2023-12-05,37.91999816894531
2023-12-06,37.779998779296875
2023-12-07,38.06999969482422
2023-12-08,38.279998779296875
2023-12-11,38.59000015258789
2023-12-12,38.880001068115234
2023-12-13,38.25
2023-12-14,38.439998626708984
2023-12-15,38.45000076293945
2023-12-18,38.630001068115234
2023-12-19,38.93000030517578
2023-12-20,38.33000183105469
2023-12-21,38.869998931884766
2023-12-22,38.95000076293945
2023-12-26,39.13999938964844
2023-12-27,39.2400016784668
2023-12-28,39.2599983215332
2023-12-29,39.060001373291016
2024-01-02,38.619998931884766
2024-01-03,38.029998779296875
2024-01-04,38.02000045776367
2024-01-05,38.0099983215332
2024-01-08,38.68000030517578
2024-01-09,38.709999084472656
2024-01-10,38.95000076293945
2024-01-11,39.04999923706055
2024-01-12,39.060001373291016
2024-01-16,38.90999984741211
2024-01-17,38.689998626708984
2024-01-18,39.13999938964844
2024-01-19,39.58000183105469
2024-01-22,39.779998779296875
2024-01-23,39.77000045776367
2024-01-24,39.790000915527344
2024-01-25,40.0099983215332
2024-01-26,40.029998779296875
2024-01-29,40.45000076293945
2024-01-30,40.29999923706055
2024-01-31,39.630001068115234
2024-02-01,40.209999084472656
2024-02-02,40.7400016784668
2024-02-05,40.59000015258789
2024-02-06,40.720001220703125
2024-02-07,41.20000076293945
2024-02-08,41.349998474121094
2024-02-09,41.58000183105469
2024-02-12,41.529998779296875
2024-02-13,40.810001373291016
2024-02-14,41.400001525878906
2024-02-15,41.650001525878906
2024-02-16,41.380001068115234
2024-02-20,41.06999969482422
2024-02-21,40.97999954223633
2024-02-22,41.970001220703125
2024-02-23,41.9900016784668
2024-02-26,41.959999084472656
2024-02-27,42.099998474121094
2024-02-28,41.959999084472656
2024-02-29,42.189998626708984
2024-03-01,42.650001525878906
2024-03-04,42.59000015258789
2024-03-05,41.9900016784668
2024-03-06,42.22999954223633
2024-03-07,42.84000015258789
2024-03-08,42.41999816894531
2024-03-11,42.209999084472656
2024-03-12,42.689998626708984
2024-03-13,42.63999938964844
2024-03-14,42.5
2024-03-15,42.08000183105469
2024-03-18,42.290000915527344
2024-03-19,42.52000045776367
2024-03-20,43.0
2024-03-21,43.38999938964844
2024-03-22,43.2400016784668
2024-03-25,43.11000061035156
2024-03-26,43.04999923706055
2024-03-27,43.27000045776367
2024-03-28,43.27000045776367
2024-04-01,43.22999954223633
2024-04-02,42.83000183105469
2024-04-03,43.029998779296875
2024-04-04,42.439998626708984
2024-04-05,43.04999923706055
2024-04-08,43.09000015258789
2024-04-09,43.15999984741211
2024-04-10,42.720001220703125
2024-04-11,43.060001373291016
2024-04-12,42.31999969482422
2024-04-15,41.689998626708984
2024-04-16,41.689998626708984
2024-04-17,41.33000183105469
2024-04-18,41.08000183105469
2024-04-19,40.54999923706055
2024-04-22,40.849998474121094
2024-04-23,41.599998474121094
2024-04-24,41.540000915527344
2024-04-25,41.33000183105469
2024-04-26,41.77000045776367
2024-04-29,41.81999969482422
2024-04-30,41.150001525878906
2024-05-01,41.04999923706055
2024-05-02,41.369998931884766
2024-05-03,41.84000015258789
2024-05-06,42.41999816894531
2024-05-07,42.529998779296875
2024-05-08,42.43000030517578
2024-05-09,42.59000015258789
2024-05-10,42.709999084472656
2024-05-13,42.58000183105469
2024-05-14,42.79999923706055
2024-05-15,43.380001068115234
2024-05-16,43.15999984741211
2024-05-17,43.150001525878906
2024-05-20,43.36000061035156
2024-05-21,43.36000061035156
2024-05-22,43.2400016784668
2024-05-23,42.90999984741211
2024-05-24,43.27000045776367
2024-05-28,43.11000061035156
2024-05-29,42.75
2024-05-30,42.310001373291016
2024-05-31,42.540000915527344
2024-06-03,42.58000183105469
2024-06-04,42.59000015258789
2024-06-05,43.36000061035156
2024-06-06,43.369998931884766
2024-06-07,43.22999954223633
2024-06-10,43.439998626708984
2024-06-11,43.54999923706055
2024-06-12,43.2400016784668
2024-06-13,43.34000015258789
2024-06-14,43.25
2024-06-17,43.65999984741211
2024-06-18,43.68000030517578
2024-06-20,43.54999923706055
2024-06-21,43.529998779296875
2024-06-24,43.40999984741211
2024-06-25,43.529998779296875
2024-06-26,43.599998474121094
2024-06-27,43.66999816894531
2024-06-28,43.5099983215332
2024-07-01,43.5099983215332
2024-07-02,43.72999954223633
2024-07-03,43.959999084472656
2024-07-05,44.220001220703125
2024-07-08,44.189998626708984
2024-07-09,44.029998779296875
2024-07-10,44.38999938964844
2024-07-11,44.27000045776367
2024-07-12,44.459999084472656
2024-07-15,44.52000045776367
2024-07-16,44.88999938964844
2024-07-17,43.84000015258789
2024-07-18,43.459999084472656
2024-07-19,43.290000915527344
2024-07-22,43.81999969482422
2024-07-23,44.02000045776367
2024-07-24,42.86000061035156
2024-07-25,42.709999084472656
2024-07-26,43.130001068115234
2024-07-29,43.150001525878906
2024-07-30,43.029998779296875
2024-07-31,43.779998779296875
2024-08-01,43.150001525878906
2024-08-02,42.209999084472656
2024-08-05,41.130001068115234
2024-08-06,41.560001373291016
2024-08-07,41.220001220703125
2024-08-08,42.2599983215332
2024-08-09,42.4900016784668
2024-08-12,42.400001525878906
2024-08-13,43.11000061035156
2024-08-14,43.22999954223633
2024-08-15,44.04999923706055
2024-08-16,44.02000045776367
2024-08-19,44.439998626708984
2024-08-20,44.38999938964844
2024-08-21,44.59000015258789
2024-08-22,44.15999984741211
2024-08-23,44.66999816894531
2024-08-26,44.43000030517578
2024-08-27,44.540000915527344
2024-08-28,44.2599983215332
2024-08-29,44.36000061035156
2024-08-30,44.689998626708984
2024-09-03,43.66999816894531
2024-09-04,43.54999923706055
2024-09-05,43.34000015258789
2024-09-06,42.560001373291016
2024-09-09,43.0
2024-09-10,43.209999084472656
2024-09-11,43.849998474121094
2024-09-12,44.29999923706055
2024-09-13,44.65999984741211
2024-09-16,44.68000030517578
2024-09-17,44.720001220703125
2024-09-18,44.61000061035156
2024-09-19,45.45000076293945
2024-09-20,45.369998931884766
2024-09-23,45.470001220703125
2024-09-24,45.599998474121094
2024-09-25,45.4900016784668
2024-09-26,45.70000076293945
2024-09-27,45.54999923706055
2024-09-30,45.650001525878906
2024-10-01,45.27000045776367
2024-10-02,45.34000015258789
2024-10-03,45.150001525878906
2024-10-04,45.58000183105469
2024-10-07,45.119998931884766
2024-10-08,45.650001525878906
2024-10-09,46.02000045776367
2024-10-10,45.90999984741211
2024-10-11,46.279998779296875
2024-10-14,46.59000015258789
2024-10-15,46.130001068115234
2024-10-16,46.25
2024-10-17,46.290000915527344
2024-10-18,46.459999084472656
2024-10-21,46.2599983215332
2024-10-22,46.209999084472656
2024-10-23,45.68000030517578
2024-10-24,45.68000030517578
2024-10-25,45.7400016784668
2024-10-28,45.83000183105469
2024-10-29,46.04999923706055
2024-10-30,45.91999816894531
2024-10-31,44.970001220703125
2024-11-01,45.2400016784668
2024-11-04,45.189998626708984
2024-11-05,45.77000045776367
2024-11-06,46.790000915527344
2024-11-07,47.09000015258789
2024-11-08,47.369998931884766
2024-11-11,47.560001373291016
2024-11-12,47.43000030517578
2024-11-13,47.369998931884766
2024-11-14,46.88999938964844
2024-11-15,45.959999084472656
2024-11-18,46.040000915527344
2024-11-19,46.220001220703125
2024-11-20,46.34000015258789
2024-11-21,46.470001220703125
