Date,VICSX
2023-03-08,20.8799991607666
2023-03-09,20.93000030517578
2023-03-10,21.1299991607666
2023-03-13,21.209999084472656
2023-03-14,21.1200008392334
2023-03-15,21.270000457763672
2023-03-16,21.190000534057617
2023-03-17,21.3799991607666
2023-03-20,21.299999237060547
2023-03-21,21.299999237060547
2023-03-22,21.530000686645508
2023-03-23,21.600000381469727
2023-03-24,21.59000015258789
2023-03-27,21.43000030517578
2023-03-28,21.3799991607666
2023-03-29,21.399999618530273
2023-03-30,21.459999084472656
2023-03-31,21.530000686645508
2023-04-03,21.649999618530273
2023-04-04,21.739999771118164
2023-04-05,21.770000457763672
2023-04-06,21.770000457763672
2023-04-10,21.610000610351562
2023-04-11,21.6299991607666
2023-04-12,21.670000076293945
2023-04-13,21.649999618530273
2023-04-14,21.59000015258789
2023-04-17,21.5
2023-04-18,21.540000915527344
2023-04-19,21.489999771118164
2023-04-20,21.559999465942383
2023-04-21,21.520000457763672
2023-04-24,21.6200008392334
2023-04-25,21.760000228881836
2023-04-26,21.670000076293945
2023-04-27,21.579999923706055
2023-04-28,21.639999389648438
2023-05-01,21.420000076293945
2023-05-02,21.610000610351562
2023-05-03,21.700000762939453
2023-05-04,21.6299991607666
2023-05-05,21.559999465942383
2023-05-08,21.450000762939453
2023-05-09,21.43000030517578
2023-05-10,21.56999969482422
2023-05-11,21.6299991607666
2023-05-12,21.530000686645508
2023-05-15,21.479999542236328
2023-05-16,21.399999618530273
2023-05-17,21.360000610351562
2023-05-18,21.260000228881836
2023-05-19,21.229999542236328
2023-05-22,21.229999542236328
2023-05-23,21.270000457763672
2023-05-24,21.209999084472656
2023-05-25,21.1200008392334
2023-05-26,21.149999618530273
2023-05-30,21.329999923706055
2023-05-31,21.309999465942383
2023-06-01,21.3700008392334
2023-06-02,21.280000686645508
2023-06-05,21.280000686645508
2023-06-06,21.280000686645508
2023-06-07,21.149999618530273
2023-06-08,21.25
2023-06-09,21.190000534057617
2023-06-12,21.219999313354492
2023-06-13,21.1200008392334
2023-06-14,21.149999618530273
2023-06-15,21.299999237060547
2023-06-16,21.25
2023-06-20,21.299999237060547
2023-06-21,21.309999465942383
2023-06-22,21.219999313354492
2023-06-23,21.270000457763672
2023-06-26,21.309999465942383
2023-06-27,21.270000457763672
2023-06-28,21.350000381469727
2023-06-29,21.200000762939453
2023-06-30,21.219999313354492
2023-07-03,21.18000030517578
2023-07-05,21.09000015258789
2023-07-06,20.920000076293945
2023-07-07,20.90999984741211
2023-07-10,21.0
2023-07-11,21.059999465942383
2023-07-12,21.25
2023-07-13,21.399999618530273
2023-07-14,21.299999237060547
2023-07-17,21.309999465942383
2023-07-18,21.34000015258789
2023-07-19,21.420000076293945
2023-07-20,21.290000915527344
2023-07-21,21.309999465942383
2023-07-24,21.299999237060547
2023-07-25,21.280000686645508
2023-07-26,21.360000610351562
2023-07-27,21.190000534057617
2023-07-28,21.280000686645508
2023-07-31,21.25
2023-08-01,21.1299991607666
2023-08-02,21.059999465942383
2023-08-03,20.93000030517578
2023-08-04,21.1200008392334
2023-08-07,21.09000015258789
2023-08-08,21.15999984741211
2023-08-09,21.170000076293945
2023-08-10,21.049999237060547
2023-08-11,20.959999084472656
2023-08-14,20.940000534057617
2023-08-15,20.889999389648438
2023-08-16,20.809999465942383
2023-08-17,20.780000686645508
2023-08-18,20.829999923706055
2023-08-21,20.729999542236328
2023-08-22,20.75
2023-08-23,20.950000762939453
2023-08-24,20.899999618530273
2023-08-25,20.899999618530273
2023-08-28,20.959999084472656
2023-08-29,21.100000381469727
2023-08-30,21.100000381469727
2023-08-31,21.059999465942383
2023-09-01,20.950000762939453
2023-09-05,20.850000381469727
2023-09-06,20.790000915527344
2023-09-07,20.860000610351562
2023-09-08,20.8700008392334
2023-09-11,20.850000381469727
2023-09-12,20.850000381469727
2023-09-13,20.8700008392334
2023-09-14,20.850000381469727
2023-09-15,20.809999465942383
2023-09-18,20.829999923706055
2023-09-19,20.770000457763672
2023-09-20,20.780000686645508
2023-09-21,20.639999389648438
2023-09-22,20.719999313354492
2023-09-25,20.610000610351562
2023-09-26,20.579999923706055
2023-09-27,20.479999542236328
2023-09-28,20.510000228881836
2023-09-29,20.440000534057617
2023-10-02,20.280000686645508
2023-10-03,20.110000610351562
2023-10-04,20.219999313354492
2023-10-05,20.239999771118164
2023-10-06,20.15999984741211
2023-10-09,20.360000610351562
2023-10-10,20.3799991607666
2023-10-11,20.459999084472656
2023-10-12,20.309999465942383
2023-10-13,20.399999618530273
2023-10-16,20.309999465942383
2023-10-17,20.139999389648438
2023-10-18,20.040000915527344
2023-10-19,19.93000030517578
2023-10-20,20.0
2023-10-23,20.100000381469727
2023-10-24,20.15999984741211
2023-10-25,20.040000915527344
2023-10-26,20.149999618530273
2023-10-27,20.15999984741211
2023-10-30,20.110000610351562
2023-10-31,20.010000228881836
2023-11-01,20.200000762939453
2023-11-02,20.360000610351562
2023-11-03,20.510000228881836
2023-11-06,20.43000030517578
2023-11-07,20.520000457763672
2023-11-08,20.579999923706055
2023-11-09,20.43000030517578
2023-11-10,20.479999542236328
2023-11-13,20.5
2023-11-14,20.790000915527344
2023-11-15,20.700000762939453
2023-11-16,20.829999923706055
2023-11-17,20.8700008392334
2023-11-20,20.920000076293945
2023-11-21,20.940000534057617
2023-11-22,20.979999542236328
2023-11-24,20.90999984741211
2023-11-27,21.040000915527344
2023-11-28,21.1200008392334
2023-11-29,21.25
2023-11-30,21.110000610351562
2023-12-01,21.280000686645508
2023-12-04,21.219999313354492
2023-12-05,21.329999923706055
2023-12-06,21.389999389648438
2023-12-07,21.360000610351562
2023-12-08,21.270000457763672
2023-12-11,21.280000686645508
2023-12-12,21.360000610351562
2023-12-13,21.65999984741211
2023-12-14,21.850000381469727
2023-12-15,21.81999969482422
2023-12-18,21.780000686645508
2023-12-19,21.809999465942383
2023-12-20,21.8799991607666
2023-12-21,21.790000915527344
2023-12-22,21.790000915527344
2023-12-26,21.81999969482422
2023-12-27,21.979999542236328
2023-12-28,21.93000030517578
2023-12-29,21.90999984741211
2024-01-02,21.799999237060547
2024-01-03,21.780000686645508
2024-01-04,21.670000076293945
2024-01-05,21.6200008392334
2024-01-08,21.700000762939453
2024-01-09,21.719999313354492
2024-01-10,21.719999313354492
2024-01-11,21.81999969482422
2024-01-12,21.8799991607666
2024-01-16,21.729999542236328
2024-01-17,21.670000076293945
2024-01-18,21.649999618530273
2024-01-19,21.649999618530273
2024-01-22,21.709999084472656
2024-01-23,21.65999984741211
2024-01-24,21.6299991607666
2024-01-25,21.729999542236328
2024-01-26,21.709999084472656
2024-01-29,21.799999237060547
2024-01-30,21.799999237060547
2024-01-31,21.84000015258789
2024-02-01,21.93000030517578
2024-02-02,21.75
2024-02-05,21.59000015258789
2024-02-06,21.700000762939453
2024-02-07,21.670000076293945
2024-02-08,21.600000381469727
2024-02-09,21.56999969482422
2024-02-12,21.59000015258789
2024-02-13,21.389999389648438
2024-02-14,21.469999313354492
2024-02-15,21.540000915527344
2024-02-16,21.479999542236328
2024-02-20,21.540000915527344
2024-02-21,21.489999771118164
2024-02-22,21.510000228881836
2024-02-23,21.549999237060547
2024-02-26,21.5
2024-02-27,21.479999542236328
2024-02-28,21.5
2024-02-29,21.440000534057617
2024-03-01,21.530000686645508
2024-03-04,21.520000457763672
2024-03-05,21.520000457763672
2024-03-06,21.649999618530273
2024-03-07,21.690000534057617
2024-03-08,21.729999542236328
2024-03-11,21.719999313354492
2024-03-12,21.65999984741211
2024-03-13,21.639999389648438
2024-03-14,21.520000457763672
2024-03-15,21.5
2024-03-18,21.5
2024-03-19,21.559999465942383
2024-03-20,21.59000015258789
2024-03-21,21.6200008392334
2024-03-22,21.690000534057617
2024-03-25,21.649999618530273
2024-03-26,21.649999618530273
2024-03-27,21.709999084472656
2024-03-28,21.6299991607666
2024-04-01,21.479999542236328
2024-04-02,21.459999084472656
2024-04-03,21.489999771118164
2024-04-04,21.530000686645508
2024-04-05,21.43000030517578
2024-04-08,21.420000076293945
2024-04-09,21.5
2024-04-10,21.25
2024-04-11,21.219999313354492
2024-04-12,21.260000228881836
2024-04-15,21.1299991607666
2024-04-16,21.040000915527344
2024-04-17,21.149999618530273
2024-04-18,21.09000015258789
2024-04-19,21.1200008392334
2024-04-22,21.149999618530273
2024-04-23,21.209999084472656
2024-04-24,21.149999618530273
2024-04-25,21.09000015258789
2024-04-26,21.149999618530273
2024-04-29,21.229999542236328
2024-04-30,21.06999969482422
2024-05-01,21.1299991607666
2024-05-02,21.239999771118164
2024-05-03,21.360000610351562
2024-05-06,21.399999618530273
2024-05-07,21.420000076293945
2024-05-08,21.3700008392334
2024-05-09,21.40999984741211
2024-05-10,21.350000381469727
2024-05-13,21.3700008392334
2024-05-14,21.420000076293945
2024-05-15,21.559999465942383
2024-05-16,21.530000686645508
2024-05-17,21.5
2024-05-20,21.489999771118164
2024-05-21,21.530000686645508
2024-05-22,21.489999771118164
2024-05-23,21.420000076293945
2024-05-24,21.440000534057617
2024-05-28,21.3700008392334
2024-05-29,21.290000915527344
2024-05-30,21.3799991607666
2024-05-31,21.389999389648438
2024-06-03,21.510000228881836
2024-06-04,21.579999923706055
2024-06-05,21.6299991607666
2024-06-06,21.6299991607666
2024-06-07,21.459999084472656
2024-06-10,21.43000030517578
2024-06-11,21.520000457763672
2024-06-12,21.6200008392334
2024-06-13,21.719999313354492
2024-06-14,21.709999084472656
2024-06-17,21.6299991607666
2024-06-18,21.709999084472656
2024-06-20,21.670000076293945
2024-06-21,21.670000076293945
2024-06-24,21.690000534057617
2024-06-25,21.690000534057617
2024-06-26,21.59000015258789
2024-06-27,21.639999389648438
2024-06-28,21.489999771118164
2024-07-01,21.389999389648438
2024-07-02,21.479999542236328
2024-07-03,21.579999923706055
2024-07-05,21.700000762939453
2024-07-08,21.709999084472656
2024-07-09,21.690000534057617
2024-07-10,21.709999084472656
2024-07-11,21.81999969482422
2024-07-12,21.8700008392334
2024-07-15,21.81999969482422
2024-07-16,21.889999389648438
2024-07-17,21.899999618530273
2024-07-18,21.84000015258789
2024-07-19,21.790000915527344
2024-07-22,21.790000915527344
2024-07-23,21.790000915527344
2024-07-24,21.739999771118164
2024-07-25,21.770000457763672
2024-07-26,21.860000610351562
2024-07-29,21.899999618530273
2024-07-30,21.920000076293945
2024-07-31,21.969999313354492
2024-08-01,22.030000686645508
2024-08-02,22.209999084472656
2024-08-05,22.149999618530273
2024-08-06,22.059999465942383
2024-08-07,22.010000228881836
2024-08-08,21.989999771118164
2024-08-09,22.059999465942383
2024-08-12,22.1200008392334
2024-08-13,22.209999084472656
2024-08-14,22.270000457763672
2024-08-15,22.200000762939453
2024-08-16,22.239999771118164
2024-08-19,22.280000686645508
2024-08-20,22.329999923706055
2024-08-21,22.3799991607666
2024-08-22,22.299999237060547
2024-08-23,22.40999984741211
2024-08-26,22.399999618530273
2024-08-27,22.389999389648438
2024-08-28,22.3799991607666
2024-08-29,22.350000381469727
2024-08-30,22.229999542236328
2024-09-03,22.299999237060547
2024-09-04,22.40999984741211
2024-09-05,22.459999084472656
2024-09-06,22.479999542236328
2024-09-09,22.520000457763672
2024-09-10,22.579999923706055
2024-09-11,22.559999465942383
2024-09-12,22.549999237060547
2024-09-13,22.610000610351562
2024-09-16,22.670000076293945
2024-09-17,22.65999984741211
2024-09-18,22.600000381469727
2024-09-19,22.6299991607666
2024-09-20,22.6200008392334
2024-09-23,22.6200008392334
2024-09-24,22.65999984741211
2024-09-25,22.579999923706055
2024-09-26,22.559999465942383
2024-09-27,22.6299991607666
2024-09-30,22.510000228881836
2024-10-01,22.579999923706055
2024-10-02,22.549999237060547
2024-10-03,22.479999542236328
2024-10-04,22.329999923706055
2024-10-07,22.260000228881836
2024-10-08,22.280000686645508
2024-10-09,22.229999542236328
2024-10-10,22.239999771118164
2024-10-11,22.25
2024-10-14,22.229999542236328
2024-10-15,22.329999923706055
2024-10-16,22.360000610351562
2024-10-17,22.280000686645508
2024-10-18,22.280000686645508
2024-10-21,22.1200008392334
2024-10-22,22.100000381469727
2024-10-23,22.049999237060547
2024-10-24,22.09000015258789
2024-10-25,22.059999465942383
2024-10-28,22.030000686645508
2024-10-29,22.040000915527344
2024-10-30,22.010000228881836
2024-10-31,21.889999389648438
2024-11-01,21.799999237060547
2024-11-04,21.899999618530273
2024-11-05,21.93000030517578
2024-11-06,21.809999465942383
2024-11-07,21.979999542236328
2024-11-08,22.020000457763672
2024-11-11,21.979999542236328
2024-11-12,21.860000610351562
2024-11-13,21.84000015258789
2024-11-14,21.809999465942383
2024-11-15,21.809999465942383
2024-11-18,21.860000610351562
2024-11-19,21.899999618530273
2024-11-20,21.860000610351562
2024-11-21,21.850000381469727
