Date,RSLFX
2023-03-22,60.560001373291016
2023-03-23,60.810001373291016
2023-03-24,60.56999969482422
2023-03-27,60.900001525878906
2023-03-28,60.88999938964844
2023-03-29,61.529998779296875
2023-03-30,61.91999816894531
2023-03-31,62.70000076293945
2023-04-03,62.66999816894531
2023-04-04,62.16999816894531
2023-04-05,61.400001525878906
2023-04-06,61.369998931884766
2023-04-10,61.63999938964844
2023-04-11,62.209999084472656
2023-04-12,62.150001525878906
2023-04-13,63.0
2023-04-14,62.77000045776367
2023-04-17,62.970001220703125
2023-04-18,63.209999084472656
2023-04-19,63.040000915527344
2023-04-20,62.869998931884766
2023-04-21,63.0
2023-04-24,63.08000183105469
2023-04-25,61.970001220703125
2023-04-26,61.70000076293945
2023-04-27,62.619998931884766
2023-04-28,63.09000015258789
2023-05-01,63.0099983215332
2023-05-02,62.41999816894531
2023-05-03,62.529998779296875
2023-05-04,62.2400016784668
2023-05-05,63.13999938964844
2023-05-08,63.130001068115234
2023-05-09,62.880001068115234
2023-05-10,63.04999923706055
2023-05-11,62.849998474121094
2023-05-12,62.619998931884766
2023-05-15,63.16999816894531
2023-05-16,62.66999816894531
2023-05-17,63.119998931884766
2023-05-18,63.2599983215332
2023-05-19,63.16999816894531
2023-05-22,63.5099983215332
2023-05-23,62.81999969482422
2023-05-24,62.220001220703125
2023-05-25,61.9900016784668
2023-05-26,62.689998626708984
2023-05-30,62.4900016784668
2023-05-31,62.189998626708984
2023-06-01,62.91999816894531
2023-06-02,64.08000183105469
2023-06-05,63.790000915527344
2023-06-06,64.4000015258789
2023-06-07,64.44999694824219
2023-06-08,64.52999877929688
2023-06-09,64.36000061035156
2023-06-12,65.04000091552734
2023-06-13,65.69999694824219
2023-06-14,65.52999877929688
2023-06-15,66.19000244140625
2023-06-16,65.95999908447266
2023-06-20,65.45999908447266
2023-06-21,65.33999633789062
2023-06-22,64.98999786376953
2023-06-23,64.2699966430664
2023-06-26,64.25
2023-06-27,64.91000366210938
2023-06-28,65.0999984741211
2023-06-29,65.37000274658203
2023-06-30,65.97000122070312
2023-07-03,65.93000030517578
2023-07-05,65.5
2023-07-06,64.48999786376953
2023-07-07,65.0199966430664
2023-07-10,65.72000122070312
2023-07-11,66.41000366210938
2023-07-12,67.19000244140625
2023-07-13,67.98999786376953
2023-07-14,67.69000244140625
2023-07-17,67.75
2023-07-18,68.1500015258789
2023-07-19,68.3499984741211
2023-07-20,67.66999816894531
2023-07-21,67.5999984741211
2023-07-24,67.5199966430664
2023-07-25,67.76000213623047
2023-07-26,68.0
2023-07-27,67.43000030517578
2023-07-28,68.18000030517578
2023-07-31,68.3499984741211
2023-08-01,67.98999786376953
2023-08-02,66.7699966430664
2023-08-03,66.68000030517578
2023-08-04,66.81999969482422
2023-08-07,67.05000305175781
2023-08-08,66.31999969482422
2023-08-09,66.19999694824219
2023-08-10,66.23999786376953
2023-08-11,65.94999694824219
2023-08-14,65.9000015258789
2023-08-15,65.22000122070312
2023-08-16,64.69999694824219
2023-08-17,63.81999969482422
2023-08-18,63.869998931884766
2023-08-21,63.91999816894531
2023-08-22,64.05999755859375
2023-08-23,64.75
2023-08-24,63.959999084472656
2023-08-25,64.16999816894531
2023-08-28,64.44000244140625
2023-08-29,65.55999755859375
2023-08-30,65.76000213623047
2023-08-31,65.7699966430664
2023-09-01,66.0
2023-09-05,65.23999786376953
2023-09-06,65.04000091552734
2023-09-07,64.54000091552734
2023-09-08,64.37999725341797
2023-09-11,64.66999816894531
2023-09-12,64.20999908447266
2023-09-13,63.970001220703125
2023-09-14,64.47000122070312
2023-09-15,64.05999755859375
2023-09-18,63.7599983215332
2023-09-19,63.45000076293945
2023-09-20,63.18000030517578
2023-09-21,62.06999969482422
2023-09-22,62.08000183105469
2023-09-25,62.099998474121094
2023-09-26,61.22999954223633
2023-09-27,61.459999084472656
2023-09-28,62.029998779296875
2023-09-29,61.970001220703125
2023-10-02,61.29999923706055
2023-10-03,60.29999923706055
2023-10-04,60.43000030517578
2023-10-05,60.459999084472656
2023-10-06,61.04999923706055
2023-10-09,61.04999923706055
2023-10-10,61.869998931884766
2023-10-11,61.849998474121094
2023-10-12,61.0
2023-10-13,60.400001525878906
2023-10-16,60.95000076293945
2023-10-17,61.209999084472656
2023-10-18,60.099998474121094
2023-10-19,59.4900016784668
2023-10-20,58.93000030517578
2023-10-23,58.63999938964844
2023-10-24,58.95000076293945
2023-10-25,57.9900016784668
2023-10-26,57.720001220703125
2023-10-27,57.58000183105469
2023-10-30,58.040000915527344
2023-10-31,58.380001068115234
2023-11-01,58.7400016784668
2023-11-02,59.810001373291016
2023-11-03,61.130001068115234
2023-11-06,60.869998931884766
2023-11-07,60.84000015258789
2023-11-08,60.720001220703125
2023-11-09,60.34000015258789
2023-11-10,60.810001373291016
2023-11-13,60.84000015258789
2023-11-14,63.11000061035156
2023-11-15,63.29999923706055
2023-11-16,62.77000045776367
2023-11-17,63.40999984741211
2023-11-20,63.970001220703125
2023-11-21,63.5
2023-11-22,63.79999923706055
2023-11-24,64.06999969482422
2023-11-27,63.9900016784668
2023-11-28,63.95000076293945
2023-11-29,64.33000183105469
2023-11-30,64.44000244140625
2023-12-01,65.4800033569336
2023-12-04,65.36000061035156
2023-12-05,64.9000015258789
2023-12-06,65.02999877929688
2023-12-07,65.36000061035156
2023-12-08,65.69999694824219
2023-12-11,66.0
2023-12-12,65.98999786376953
2023-12-13,67.37000274658203
2023-12-14,68.97000122070312
2023-12-15,68.76000213623047
2023-12-18,68.5999984741211
2023-12-19,68.81999969482422
2023-12-20,67.79000091552734
2023-12-21,68.79000091552734
2023-12-22,69.12999725341797
2023-12-26,69.55000305175781
2023-12-27,70.01000213623047
2023-12-28,69.9800033569336
2023-12-29,69.56999969482422
2024-01-02,68.5999984741211
2024-01-03,67.22000122070312
2024-01-04,67.33000183105469
2024-01-05,67.16999816894531
2024-01-08,68.16999816894531
2024-01-09,67.81999969482422
2024-01-10,68.08999633789062
2024-01-11,68.01000213623047
2024-01-12,68.01000213623047
2024-01-16,67.20999908447266
2024-01-17,66.54000091552734
2024-01-18,66.87999725341797
2024-01-19,67.37999725341797
2024-01-22,68.05000305175781
2024-01-23,67.80000305175781
2024-01-24,67.5999984741211
2024-01-25,67.72000122070312
2024-01-26,67.76000213623047
2024-01-29,68.41999816894531
2024-01-30,68.0999984741211
2024-01-31,67.43000030517578
2024-02-01,68.33000183105469
2024-02-02,68.33999633789062
2024-02-05,68.33999633789062
2024-02-06,68.11000061035156
2024-02-07,68.44999694824219
2024-02-08,69.1500015258789
2024-02-09,69.56999969482422
2024-02-12,69.97000122070312
2024-02-13,68.63999938964844
2024-02-14,69.56999969482422
2024-02-15,70.41999816894531
2024-02-16,70.08999633789062
2024-02-20,69.62000274658203
2024-02-21,69.33000183105469
2024-02-22,70.2300033569336
2024-02-23,70.2699966430664
2024-02-26,70.36000061035156
2024-02-27,70.7699966430664
2024-02-28,70.45999908447266
2024-02-29,70.6500015258789
2024-03-01,71.30999755859375
2024-03-04,71.11000061035156
2024-03-05,70.3499984741211
2024-03-06,70.97000122070312
2024-03-07,71.55000305175781
2024-03-08,71.1500015258789
2024-03-11,70.7699966430664
2024-03-12,71.22000122070312
2024-03-13,71.08999633789062
2024-03-14,70.43000030517578
2024-03-15,70.25
2024-03-18,70.2300033569336
2024-03-19,70.4000015258789
2024-03-20,71.26000213623047
2024-03-21,71.72000122070312
2024-03-22,71.19000244140625
2024-03-25,71.11000061035156
2024-03-26,71.20999908447266
2024-03-27,71.93000030517578
2024-03-28,72.0
2024-04-01,71.62999725341797
2024-04-02,70.87999725341797
2024-04-03,71.26000213623047
2024-04-04,70.68000030517578
2024-04-05,71.2300033569336
2024-04-08,71.52999877929688
2024-04-09,71.58999633789062
2024-04-10,70.47000122070312
2024-04-11,70.6500015258789
2024-04-12,69.23999786376953
2024-04-15,68.41000366210938
2024-04-16,67.91000366210938
2024-04-17,67.5199966430664
2024-04-18,67.37999725341797
2024-04-19,67.01000213623047
2024-04-22,67.41000366210938
2024-04-23,68.61000061035156
2024-04-24,68.51000213623047
2024-04-25,68.12000274658203
2024-04-26,68.5
2024-04-29,69.02999877929688
2024-04-30,68.05999755859375
2024-05-01,67.9800033569336
2024-05-02,68.69999694824219
2024-05-03,69.30000305175781
2024-05-06,70.13999938964844
2024-05-07,70.13999938964844
2024-05-08,69.91000366210938
2024-05-09,70.2699966430664
2024-05-10,70.36000061035156
2024-05-13,70.19999694824219
2024-05-14,70.80000305175781
2024-05-15,71.63999938964844
2024-05-16,71.36000061035156
2024-05-17,71.30000305175781
2024-05-20,71.6500015258789
2024-05-21,71.26000213623047
2024-05-22,70.83000183105469
2024-05-23,70.2300033569336
2024-05-24,70.88999938964844
2024-05-28,70.66999816894531
2024-05-29,69.69999694824219
2024-05-30,70.06999969482422
2024-05-31,70.47000122070312
2024-06-03,70.45999908447266
2024-06-04,69.72000122070312
2024-06-05,70.77999877929688
2024-06-06,70.5999984741211
2024-06-07,70.05999755859375
2024-06-10,70.31999969482422
2024-06-11,69.95999908447266
2024-06-12,70.95999908447266
2024-06-13,70.3499984741211
2024-06-14,69.69999694824219
2024-06-17,70.0999984741211
2024-06-18,70.2300033569336
2024-06-20,69.9800033569336
2024-06-21,69.87999725341797
2024-06-24,70.16999816894531
2024-06-25,69.80000305175781
2024-06-26,69.63999938964844
2024-06-27,69.8499984741211
2024-06-28,69.9800033569336
2024-07-01,69.62999725341797
2024-07-02,69.61000061035156
2024-07-03,70.16000366210938
2024-07-05,70.58000183105469
2024-07-08,70.55999755859375
2024-07-09,70.26000213623047
2024-07-10,70.77999877929688
2024-07-11,71.80000305175781
2024-07-12,72.55999755859375
2024-07-15,72.86000061035156
2024-07-16,74.08999633789062
2024-07-17,73.01000213623047
2024-07-18,72.19999694824219
2024-07-19,71.69999694824219
2024-07-22,72.37000274658203
2024-07-23,72.5199966430664
2024-07-24,71.05000305175781
2024-07-25,71.13999938964844
2024-07-26,71.97000122070312
2024-07-29,71.8499984741211
2024-07-30,71.83999633789062
2024-07-31,72.69000244140625
2024-08-01,70.77999877929688
2024-08-02,69.0
2024-08-05,67.06999969482422
2024-08-06,67.69000244140625
2024-08-07,67.30999755859375
2024-08-08,68.70999908447266
2024-08-09,68.72000122070312
2024-08-12,68.5199966430664
2024-08-13,69.66999816894531
2024-08-14,69.72000122070312
2024-08-15,70.95999908447266
2024-08-16,71.12999725341797
2024-08-19,71.8499984741211
2024-08-20,71.61000061035156
2024-08-21,72.31999969482422
2024-08-22,71.83999633789062
2024-08-23,73.33999633789062
2024-08-26,73.08999633789062
2024-08-27,72.94999694824219
2024-08-28,72.44000244140625
2024-08-29,72.69000244140625
2024-08-30,73.19999694824219
2024-09-03,71.29000091552734
2024-09-04,71.2699966430664
2024-09-05,70.94000244140625
2024-09-06,69.79000091552734
2024-09-09,70.27999877929688
2024-09-10,70.25
2024-09-11,70.83000183105469
2024-09-12,71.6500015258789
2024-09-13,72.58999633789062
2024-09-16,72.81999969482422
2024-09-17,73.12999725341797
2024-09-18,72.94000244140625
2024-09-19,74.22000122070312
2024-09-20,73.86000061035156
2024-09-23,73.93000030517578
2024-09-24,74.20999908447266
2024-09-25,73.73999786376953
2024-09-26,74.68000030517578
2024-09-27,74.62999725341797
2024-09-30,74.55999755859375
2024-10-01,73.83999633789062
2024-10-02,73.63999938964844
2024-10-03,73.12999725341797
2024-10-04,73.68000030517578
2024-10-07,73.13999938964844
2024-10-08,73.47000122070312
2024-10-09,73.80000305175781
2024-10-10,73.38999938964844
2024-10-11,74.2699966430664
2024-10-14,74.56999969482422
2024-10-15,74.16999816894531
2024-10-16,74.58999633789062
2024-10-17,74.33999633789062
2024-10-18,74.31999969482422
2024-10-21,73.55999755859375
2024-10-22,73.0
2024-10-23,72.38999938964844
2024-10-24,72.8499984741211
2024-10-25,72.58999633789062
2024-10-28,73.22000122070312
2024-10-29,73.19000244140625
2024-10-30,73.02999877929688
2024-10-31,72.19999694824219
2024-11-01,72.41000366210938
2024-11-04,72.58000183105469
2024-11-05,73.51000213623047
2024-11-06,74.7300033569336
2024-11-07,75.20999908447266
2024-11-08,75.2699966430664
2024-11-11,75.5199966430664
2024-11-12,74.36000061035156
2024-11-13,73.62999725341797
2024-11-14,73.26000213623047
2024-11-15,72.36000061035156
2024-11-18,72.44000244140625
2024-11-19,72.8499984741211
2024-11-20,72.88999938964844
2024-11-21,73.66000366210938
