Date,AMFFX
2023-04-19,49.27000045776367
2023-04-20,49.150001525878906
2023-04-21,49.16999816894531
2023-04-24,49.220001220703125
2023-04-25,48.77000045776367
2023-04-26,48.34000015258789
2023-04-27,48.869998931884766
2023-04-28,49.25
2023-05-01,49.31999969482422
2023-05-02,48.7599983215332
2023-05-03,48.400001525878906
2023-05-04,48.18000030517578
2023-05-05,48.83000183105469
2023-05-08,48.7599983215332
2023-05-09,48.61000061035156
2023-05-10,48.650001525878906
2023-05-11,48.41999816894531
2023-05-12,48.439998626708984
2023-05-15,48.560001373291016
2023-05-16,48.04999923706055
2023-05-17,48.43000030517578
2023-05-18,48.560001373291016
2023-05-19,48.560001373291016
2023-05-22,48.47999954223633
2023-05-23,48.060001373291016
2023-05-24,47.66999816894531
2023-05-25,47.470001220703125
2023-05-26,47.7400016784668
2023-05-30,47.58000183105469
2023-05-31,47.459999084472656
2023-06-01,47.77000045776367
2023-06-02,48.459999084472656
2023-06-05,48.31999969482422
2023-06-06,48.369998931884766
2023-06-07,48.540000915527344
2023-06-08,48.689998626708984
2023-06-09,48.630001068115234
2023-06-12,48.7599983215332
2023-06-13,49.02000045776367
2023-06-14,48.68000030517578
2023-06-15,49.209999084472656
2023-06-16,49.209999084472656
2023-06-20,48.849998474121094
2023-06-21,48.86000061035156
2023-06-22,48.790000915527344
2023-06-23,48.40999984741211
2023-06-26,48.529998779296875
2023-06-27,48.84000015258789
2023-06-28,48.68000030517578
2023-06-29,48.95000076293945
2023-06-30,49.400001525878906
2023-07-03,49.38999938964844
2023-07-05,49.279998779296875
2023-07-06,48.90999984741211
2023-07-07,48.7599983215332
2023-07-10,48.9900016784668
2023-07-11,49.310001373291016
2023-07-12,49.529998779296875
2023-07-13,49.7599983215332
2023-07-14,49.70000076293945
2023-07-17,49.72999954223633
2023-07-18,49.970001220703125
2023-07-19,50.150001525878906
2023-07-20,50.45000076293945
2023-07-21,50.630001068115234
2023-07-24,50.77000045776367
2023-07-25,50.70000076293945
2023-07-26,50.68000030517578
2023-07-27,50.349998474121094
2023-07-28,50.650001525878906
2023-07-31,50.66999816894531
2023-08-01,50.5
2023-08-02,50.15999984741211
2023-08-03,49.95000076293945
2023-08-04,49.689998626708984
2023-08-07,50.08000183105469
2023-08-08,49.880001068115234
2023-08-09,49.84000015258789
2023-08-10,49.81999969482422
2023-08-11,49.939998626708984
2023-08-14,49.95000076293945
2023-08-15,49.459999084472656
2023-08-16,49.25
2023-08-17,48.970001220703125
2023-08-18,49.02000045776367
2023-08-21,49.0
2023-08-22,48.869998931884766
2023-08-23,49.16999816894531
2023-08-24,48.75
2023-08-25,49.060001373291016
2023-08-28,49.290000915527344
2023-08-29,49.68000030517578
2023-08-30,49.77000045776367
2023-08-31,49.5099983215332
2023-09-01,49.63999938964844
2023-09-05,49.209999084472656
2023-09-06,49.0099983215332
2023-09-07,49.0
2023-09-08,49.13999938964844
2023-09-11,49.27000045776367
2023-09-12,49.25
2023-09-13,49.029998779296875
2023-09-14,49.4900016784668
2023-09-15,49.13999938964844
2023-09-18,49.18000030517578
2023-09-19,49.060001373291016
2023-09-20,48.849998474121094
2023-09-21,48.2599983215332
2023-09-22,48.09000015258789
2023-09-25,48.20000076293945
2023-09-26,47.650001525878906
2023-09-27,47.650001525878906
2023-09-28,47.790000915527344
2023-09-29,47.56999969482422
2023-10-02,47.18000030517578
2023-10-03,46.810001373291016
2023-10-04,46.970001220703125
2023-10-05,46.83000183105469
2023-10-06,47.189998626708984
2023-10-09,47.59000015258789
2023-10-10,47.81999969482422
2023-10-11,47.880001068115234
2023-10-12,47.5
2023-10-13,47.56999969482422
2023-10-16,47.97999954223633
2023-10-17,48.119998931884766
2023-10-18,47.68000030517578
2023-10-19,47.34000015258789
2023-10-20,46.939998626708984
2023-10-23,46.68000030517578
2023-10-24,47.0099983215332
2023-10-25,46.83000183105469
2023-10-26,46.470001220703125
2023-10-27,45.9900016784668
2023-10-30,46.47999954223633
2023-10-31,46.79999923706055
2023-11-01,47.040000915527344
2023-11-02,47.880001068115234
2023-11-03,48.13999938964844
2023-11-06,48.119998931884766
2023-11-07,48.040000915527344
2023-11-08,48.06999969482422
2023-11-09,47.70000076293945
2023-11-10,48.18000030517578
2023-11-13,48.099998474121094
2023-11-14,48.81999969482422
2023-11-15,48.900001525878906
2023-11-16,49.06999969482422
2023-11-17,49.150001525878906
2023-11-20,49.34000015258789
2023-11-21,49.279998779296875
2023-11-22,49.5
2023-11-24,49.63999938964844
2023-11-27,49.47999954223633
2023-11-28,49.5
2023-11-29,49.5099983215332
2023-11-30,49.91999816894531
2023-12-01,50.29999923706055
2023-12-04,50.310001373291016
2023-12-05,50.060001373291016
2023-12-06,49.97999954223633
2023-12-07,50.06999969482422
2023-12-08,50.20000076293945
2023-12-11,50.529998779296875
2023-12-12,50.720001220703125
2023-12-13,50.16999816894531
2023-12-14,50.31999969482422
2023-12-15,50.099998474121094
2023-12-18,50.15999984741211
2023-12-19,50.470001220703125
2023-12-20,49.77000045776367
2023-12-21,50.15999984741211
2023-12-22,50.369998931884766
2023-12-26,50.599998474121094
2023-12-27,50.709999084472656
2023-12-28,50.779998779296875
2023-12-29,50.709999084472656
2024-01-02,50.79999923706055
2024-01-03,50.5099983215332
2024-01-04,50.5099983215332
2024-01-05,50.560001373291016
2024-01-08,50.959999084472656
2024-01-09,50.79999923706055
2024-01-10,50.91999816894531
2024-01-11,50.7599983215332
2024-01-12,50.869998931884766
2024-01-16,50.56999969482422
2024-01-17,50.31999969482422
2024-01-18,50.52000045776367
2024-01-19,50.900001525878906
2024-01-22,50.93000030517578
2024-01-23,51.099998474121094
2024-01-24,50.880001068115234
2024-01-25,51.18000030517578
2024-01-26,51.15999984741211
2024-01-29,51.380001068115234
2024-01-30,51.5099983215332
2024-01-31,51.06999969482422
2024-02-01,51.529998779296875
2024-02-02,51.459999084472656
2024-02-05,51.459999084472656
2024-02-06,51.459999084472656
2024-02-07,51.560001373291016
2024-02-08,51.5099983215332
2024-02-09,51.56999969482422
2024-02-12,51.66999816894531
2024-02-13,51.08000183105469
2024-02-14,51.459999084472656
2024-02-15,51.939998626708984
2024-02-16,51.869998931884766
2024-02-20,51.86000061035156
2024-02-21,52.08000183105469
2024-02-22,52.52000045776367
2024-02-23,52.619998931884766
2024-02-26,52.40999984741211
2024-02-27,52.52000045776367
2024-02-28,52.52000045776367
2024-02-29,52.61000061035156
2024-03-01,52.83000183105469
2024-03-04,52.939998626708984
2024-03-05,52.630001068115234
2024-03-06,52.869998931884766
2024-03-07,53.220001220703125
2024-03-08,53.130001068115234
2024-03-11,53.27000045776367
2024-03-12,53.459999084472656
2024-03-13,53.25
2024-03-14,53.060001373291016
2024-03-15,52.86000061035156
2024-03-18,52.970001220703125
2024-03-19,53.27000045776367
2024-03-20,53.529998779296875
2024-03-21,53.70000076293945
2024-03-22,53.5
2024-03-25,53.31999969482422
2024-03-26,53.2400016784668
2024-03-27,53.95000076293945
2024-03-28,54.08000183105469
2024-04-01,53.81999969482422
2024-04-02,53.47999954223633
2024-04-03,53.369998931884766
2024-04-04,52.93000030517578
2024-04-05,53.380001068115234
2024-04-08,53.41999816894531
2024-04-09,53.52000045776367
2024-04-10,52.900001525878906
2024-04-11,52.939998626708984
2024-04-12,52.27000045776367
2024-04-15,51.900001525878906
2024-04-16,51.79999923706055
2024-04-17,51.709999084472656
2024-04-18,51.650001525878906
2024-04-19,51.79999923706055
2024-04-22,52.18000030517578
2024-04-23,52.709999084472656
2024-04-24,52.70000076293945
2024-04-25,52.630001068115234
2024-04-26,52.56999969482422
2024-04-29,52.77000045776367
2024-04-30,52.150001525878906
2024-05-01,51.97999954223633
2024-05-02,52.150001525878906
2024-05-03,52.66999816894531
2024-05-06,52.97999954223633
2024-05-07,53.22999954223633
2024-05-08,53.290000915527344
2024-05-09,53.65999984741211
2024-05-10,53.810001373291016
2024-05-13,53.7400016784668
2024-05-14,53.93000030517578
2024-05-15,54.40999984741211
2024-05-16,54.34000015258789
2024-05-17,54.380001068115234
2024-05-20,54.2599983215332
2024-05-21,54.349998474121094
2024-05-22,54.22999954223633
2024-05-23,53.65999984741211
2024-05-24,53.900001525878906
2024-05-28,53.560001373291016
2024-05-29,52.97999954223633
2024-05-30,53.08000183105469
2024-05-31,53.720001220703125
2024-06-03,53.4900016784668
2024-06-04,53.56999969482422
2024-06-05,53.900001525878906
2024-06-06,53.869998931884766
2024-06-07,53.849998474121094
2024-06-10,53.97999954223633
2024-06-11,53.95000076293945
2024-06-12,53.900001525878906
2024-06-13,53.869998931884766
2024-06-14,53.79999923706055
2024-06-17,54.18000030517578
2024-06-18,54.290000915527344
2024-06-20,54.400001525878906
2024-06-21,54.349998474121094
2024-06-24,54.4900016784668
2024-06-25,54.2400016784668
2024-06-26,54.11000061035156
2024-06-27,54.09000015258789
2024-06-28,54.11000061035156
2024-07-01,54.02000045776367
2024-07-02,54.25
2024-07-03,54.310001373291016
2024-07-05,54.47999954223633
2024-07-08,54.5
2024-07-09,54.43000030517578
2024-07-10,54.91999816894531
2024-07-11,55.06999969482422
2024-07-12,55.290000915527344
2024-07-15,55.380001068115234
2024-07-16,55.9900016784668
2024-07-17,55.93000030517578
2024-07-18,55.540000915527344
2024-07-19,55.2599983215332
2024-07-22,55.650001525878906
2024-07-23,55.650001525878906
2024-07-24,55.06999969482422
2024-07-25,55.22999954223633
2024-07-26,55.900001525878906
2024-07-29,55.88999938964844
2024-07-30,56.08000183105469
2024-07-31,56.43000030517578
2024-08-01,56.13999938964844
2024-08-02,55.5099983215332
2024-08-05,54.20000076293945
2024-08-06,54.650001525878906
2024-08-07,54.41999816894531
2024-08-08,55.279998779296875
2024-08-09,55.43000030517578
2024-08-12,55.34000015258789
2024-08-13,55.970001220703125
2024-08-14,56.2400016784668
2024-08-15,56.77000045776367
2024-08-16,56.83000183105469
2024-08-19,57.15999984741211
2024-08-20,57.09000015258789
2024-08-21,57.279998779296875
2024-08-22,57.11000061035156
2024-08-23,57.630001068115234
2024-08-26,57.650001525878906
2024-08-27,57.7599983215332
2024-08-28,57.66999816894531
2024-08-29,57.7599983215332
2024-08-30,58.209999084472656
2024-09-03,57.5
2024-09-04,57.560001373291016
2024-09-05,57.16999816894531
2024-09-06,56.58000183105469
2024-09-09,57.209999084472656
2024-09-10,57.36000061035156
2024-09-11,57.439998626708984
2024-09-12,57.720001220703125
2024-09-13,58.099998474121094
2024-09-16,58.400001525878906
2024-09-17,58.279998779296875
2024-09-18,57.90999984741211
2024-09-19,58.4900016784668
2024-09-20,58.470001220703125
2024-09-23,58.70000076293945
2024-09-24,58.650001525878906
2024-09-25,58.459999084472656
2024-09-26,58.61000061035156
2024-09-27,58.65999984741211
2024-09-30,58.959999084472656
2024-10-01,58.7599983215332
2024-10-02,58.790000915527344
2024-10-03,58.56999969482422
2024-10-04,58.93000030517578
2024-10-07,58.470001220703125
2024-10-08,58.720001220703125
2024-10-09,59.09000015258789
2024-10-10,58.849998474121094
2024-10-11,59.27000045776367
2024-10-14,59.720001220703125
2024-10-15,59.400001525878906
2024-10-16,59.709999084472656
2024-10-17,59.65999984741211
2024-10-18,59.81999969482422
2024-10-21,59.41999816894531
2024-10-22,59.310001373291016
2024-10-23,59.18000030517578
2024-10-24,58.95000076293945
2024-10-25,58.75
2024-10-28,58.93000030517578
2024-10-29,58.77000045776367
2024-10-30,58.7599983215332
2024-10-31,58.209999084472656
2024-11-01,58.13999938964844
2024-11-04,57.91999816894531
2024-11-05,58.400001525878906
2024-11-06,59.459999084472656
2024-11-07,59.630001068115234
2024-11-08,59.939998626708984
2024-11-11,59.79999923706055
2024-11-12,59.439998626708984
2024-11-13,59.41999816894531
2024-11-14,59.0099983215332
2024-11-15,58.5
2024-11-18,58.7599983215332
2024-11-19,58.619998931884766
2024-11-20,58.72999954223633
2024-11-21,59.2599983215332
