Date,VFORX
2023-07-18,38.61000061035156
2023-07-19,38.689998626708984
2023-07-20,38.45000076293945
2023-07-21,38.45000076293945
2023-07-24,38.540000915527344
2023-07-25,38.650001525878906
2023-07-26,38.68000030517578
2023-07-27,38.45000076293945
2023-07-28,38.779998779296875
2023-07-31,38.849998474121094
2023-08-01,38.630001068115234
2023-08-02,38.130001068115234
2023-08-03,38.0099983215332
2023-08-04,38.0
2023-08-07,38.189998626708984
2023-08-08,38.040000915527344
2023-08-09,37.93000030517578
2023-08-10,37.93000030517578
2023-08-11,37.79999923706055
2023-08-14,37.81999969482422
2023-08-15,37.459999084472656
2023-08-16,37.220001220703125
2023-08-17,37.02000045776367
2023-08-18,37.02000045776367
2023-08-21,37.119998931884766
2023-08-22,37.06999969482422
2023-08-23,37.459999084472656
2023-08-24,37.09000015258789
2023-08-25,37.2400016784668
2023-08-28,37.470001220703125
2023-08-29,37.93000030517578
2023-08-30,38.0
2023-08-31,37.93000030517578
2023-09-01,37.9900016784668
2023-09-05,37.77000045776367
2023-09-06,37.599998474121094
2023-09-07,37.5
2023-09-08,37.5099983215332
2023-09-11,37.720001220703125
2023-09-12,37.61000061035156
2023-09-13,37.599998474121094
2023-09-14,37.880001068115234
2023-09-15,37.619998931884766
2023-09-18,37.58000183105469
2023-09-19,37.5099983215332
2023-09-20,37.31999969482422
2023-09-21,36.79999923706055
2023-09-22,36.810001373291016
2023-09-25,36.790000915527344
2023-09-26,36.38999938964844
2023-09-27,36.369998931884766
2023-09-28,36.54999923706055
2023-09-29,36.5
2023-10-02,36.290000915527344
2023-10-03,35.86000061035156
2023-10-04,36.02000045776367
2023-10-05,36.08000183105469
2023-10-06,36.369998931884766
2023-10-09,36.529998779296875
2023-10-10,36.779998779296875
2023-10-11,36.939998626708984
2023-10-12,36.66999816894531
2023-10-13,36.5099983215332
2023-10-16,36.72999954223633
2023-10-17,36.709999084472656
2023-10-18,36.25
2023-10-19,35.97999954223633
2023-10-20,35.68000030517578
2023-10-23,35.65999984741211
2023-10-24,35.86000061035156
2023-10-25,35.470001220703125
2023-10-26,35.279998779296875
2023-10-27,35.18000030517578
2023-10-30,35.459999084472656
2023-10-31,35.56999969482422
2023-11-01,35.900001525878906
2023-11-02,36.4900016784668
2023-11-03,36.869998931884766
2023-11-06,36.86000061035156
2023-11-07,36.88999938964844
2023-11-08,36.88999938964844
2023-11-09,36.65999984741211
2023-11-10,36.97999954223633
2023-11-13,36.9900016784668
2023-11-14,36.9900016784668
2023-11-15,37.7599983215332
2023-11-16,37.7599983215332
2023-11-17,37.93000030517578
2023-11-20,38.150001525878906
2023-11-21,38.04999923706055
2023-11-22,38.13999938964844
2023-11-24,38.20000076293945
2023-11-27,38.18000030517578
2023-11-28,38.2599983215332
2023-11-29,38.31999969482422
2023-11-30,38.380001068115234
2023-12-01,38.68000030517578
2023-12-04,38.5099983215332
2023-12-05,38.47999954223633
2023-12-06,38.459999084472656
2023-12-07,38.63999938964844
2023-12-08,38.70000076293945
2023-12-11,38.810001373291016
2023-12-12,38.900001525878906
2023-12-13,39.41999816894531
2023-12-14,39.72999954223633
2023-12-15,39.63999938964844
2023-12-18,39.709999084472656
2023-12-19,39.959999084472656
2023-12-20,39.56999969482422
2023-12-21,39.95000076293945
2023-12-22,39.9900016784668
2023-12-26,40.13999938964844
2023-12-27,39.380001068115234
2023-12-28,39.369998931884766
2023-12-29,39.29999923706055
2024-01-02,39.02000045776367
2024-01-03,38.7400016784668
2024-01-04,38.66999816894531
2024-01-05,38.68000030517578
2024-01-08,39.06999969482422
2024-01-09,38.93000030517578
2024-01-10,39.04999923706055
2024-01-11,39.06999969482422
2024-01-12,39.130001068115234
2024-01-16,38.81999969482422
2024-01-17,38.529998779296875
2024-01-18,38.7599983215332
2024-01-19,39.04999923706055
2024-01-22,39.130001068115234
2024-01-23,39.15999984741211
2024-01-24,39.220001220703125
2024-01-25,39.38999938964844
2024-01-26,39.40999984741211
2024-01-29,39.65999984741211
2024-01-30,39.61000061035156
2024-01-31,39.27000045776367
2024-02-01,39.650001525878906
2024-02-02,39.689998626708984
2024-02-05,39.4900016784668
2024-02-06,39.689998626708984
2024-02-07,39.84000015258789
2024-02-08,39.849998474121094
2024-02-09,39.97999954223633
2024-02-12,40.029998779296875
2024-02-13,39.5
2024-02-14,39.849998474121094
2024-02-15,40.119998931884766
2024-02-16,40.029998779296875
2024-02-20,39.95000076293945
2024-02-21,39.95000076293945
2024-02-22,40.459999084472656
2024-02-23,40.52000045776367
2024-02-26,40.41999816894531
2024-02-27,40.47999954223633
2024-02-28,40.369998931884766
2024-02-29,40.529998779296875
2024-03-01,40.84000015258789
2024-03-04,40.790000915527344
2024-03-05,40.56999969482422
2024-03-06,40.83000183105469
2024-03-07,41.15999984741211
2024-03-08,41.0099983215332
2024-03-11,40.939998626708984
2024-03-12,41.220001220703125
2024-03-13,41.150001525878906
2024-03-14,40.959999084472656
2024-03-15,40.81999969482422
2024-03-18,40.93000030517578
2024-03-19,41.060001373291016
2024-03-20,41.380001068115234
2024-03-21,41.5
2024-03-22,41.43000030517578
2024-03-25,41.34000015258789
2024-03-26,41.310001373291016
2024-03-27,41.58000183105469
2024-03-28,41.599998474121094
2024-04-01,41.459999084472656
2024-04-02,41.25
2024-04-03,41.34000015258789
2024-04-04,41.04999923706055
2024-04-05,41.2599983215332
2024-04-08,41.310001373291016
2024-04-09,41.40999984741211
2024-04-10,40.970001220703125
2024-04-11,41.119998931884766
2024-04-12,40.650001525878906
2024-04-15,40.29999923706055
2024-04-16,40.099998474121094
2024-04-17,40.0099983215332
2024-04-18,39.95000076293945
2024-04-19,39.779998779296875
2024-04-22,40.099998474121094
2024-04-23,40.459999084472656
2024-04-24,40.439998626708984
2024-04-25,40.290000915527344
2024-04-26,40.58000183105469
2024-04-29,40.7400016784668
2024-04-30,40.25
2024-05-01,40.220001220703125
2024-05-02,40.630001068115234
2024-05-03,41.0099983215332
2024-05-06,41.29999923706055
2024-05-07,41.33000183105469
2024-05-08,41.290000915527344
2024-05-09,41.47999954223633
2024-05-10,41.5099983215332
2024-05-13,41.540000915527344
2024-05-14,41.7400016784668
2024-05-15,42.130001068115234
2024-05-16,42.04999923706055
2024-05-17,42.11000061035156
2024-05-20,42.119998931884766
2024-05-21,42.130001068115234
2024-05-22,41.970001220703125
2024-05-23,41.709999084472656
2024-05-24,41.93000030517578
2024-05-28,41.88999938964844
2024-05-29,41.4900016784668
2024-05-30,41.5
2024-05-31,41.7400016784668
2024-06-03,41.86000061035156
2024-06-04,41.810001373291016
2024-06-05,42.18000030517578
2024-06-06,42.20000076293945
2024-06-07,41.970001220703125
2024-06-10,42.040000915527344
2024-06-11,42.0
2024-06-12,42.34000015258789
2024-06-13,42.290000915527344
2024-06-14,42.189998626708984
2024-06-17,42.349998474121094
2024-06-18,42.4900016784668
2024-06-20,42.43000030517578
2024-06-21,42.31999969482422
2024-06-24,42.36000061035156
2024-06-25,42.45000076293945
2024-06-26,42.36000061035156
2024-06-27,42.41999816894531
2024-06-28,42.31999969482422
2024-07-01,42.34000015258789
2024-07-02,42.5099983215332
2024-07-03,42.779998779296875
2024-07-05,42.779998779296875
2024-07-08,42.9900016784668
2024-07-09,42.970001220703125
2024-07-10,43.31999969482422
2024-07-11,43.33000183105469
2024-07-12,43.58000183105469
2024-07-15,43.54999923706055
2024-07-16,43.83000183105469
2024-07-17,43.439998626708984
2024-07-18,43.13999938964844
2024-07-19,42.900001525878906
2024-07-22,43.209999084472656
2024-07-23,43.150001525878906
2024-07-24,42.5
2024-07-25,42.400001525878906
2024-07-26,42.790000915527344
2024-07-29,42.77000045776367
2024-07-30,42.70000076293945
2024-07-31,43.25
2024-08-01,42.720001220703125
2024-08-02,42.189998626708984
2024-08-05,41.290000915527344
2024-08-06,41.5099983215332
2024-08-07,41.380001068115234
2024-08-08,42.02000045776367
2024-08-09,42.18000030517578
2024-08-12,42.189998626708984
2024-08-13,42.72999954223633
2024-08-14,42.83000183105469
2024-08-15,43.279998779296875
2024-08-16,43.279998779296875
2024-08-19,43.790000915527344
2024-08-20,43.689998626708984
2024-08-21,43.90999984741211
2024-08-22,43.61000061035156
2024-08-23,44.11000061035156
2024-08-26,43.9900016784668
2024-08-27,44.04999923706055
2024-08-28,43.86000061035156
2024-08-29,43.90999984741211
2024-08-30,44.13999938964844
2024-09-03,43.4900016784668
2024-09-04,43.459999084472656
2024-09-05,43.43000030517578
2024-09-06,42.869998931884766
2024-09-09,43.220001220703125
2024-09-10,43.279998779296875
2024-09-11,43.560001373291016
2024-09-12,43.83000183105469
2024-09-13,44.02000045776367
2024-09-16,44.15999984741211
2024-09-17,44.13999938964844
2024-09-18,44.0099983215332
2024-09-19,44.63999938964844
2024-09-20,44.47999954223633
2024-09-23,44.599998474121094
2024-09-24,44.810001373291016
2024-09-25,44.650001525878906
2024-09-26,45.060001373291016
2024-09-27,45.0099983215332
2024-09-30,45.040000915527344
2024-10-01,44.84000015258789
2024-10-02,44.86000061035156
2024-10-03,44.63999938964844
2024-10-04,44.880001068115234
2024-10-07,44.61000061035156
2024-10-08,44.70000076293945
2024-10-09,44.810001373291016
2024-10-10,44.7599983215332
2024-10-11,44.97999954223633
2024-10-14,45.150001525878906
2024-10-15,44.81999969482422
2024-10-16,45.029998779296875
2024-10-17,44.959999084472656
2024-10-18,45.13999938964844
2024-10-21,44.900001525878906
2024-10-22,44.79999923706055
2024-10-23,44.4900016784668
2024-10-24,44.58000183105469
2024-10-25,44.5099983215332
2024-10-28,44.65999984741211
2024-10-29,44.66999816894531
2024-10-30,44.5099983215332
2024-10-31,44.040000915527344
2024-11-01,44.119998931884766
2024-11-04,44.13999938964844
2024-11-05,44.56999969482422
2024-11-06,44.959999084472656
2024-11-07,45.34000015258789
2024-11-08,45.290000915527344
2024-11-11,45.31999969482422
2024-11-12,44.9900016784668
2024-11-13,44.869998931884766
2024-11-14,44.72999954223633
2024-11-15,44.380001068115234
2024-11-18,44.59000015258789
2024-11-19,44.709999084472656
2024-11-20,44.68000030517578
2024-11-21,44.83000183105469
