Date,RNEBX
2023-06-27,72.08999633789062
2023-06-28,72.02999877929688
2023-06-29,72.08000183105469
2023-06-30,72.83999633789062
2023-07-03,72.98999786376953
2023-07-05,72.8499984741211
2023-07-06,71.66999816894531
2023-07-07,71.80000305175781
2023-07-10,71.98999786376953
2023-07-11,72.69000244140625
2023-07-12,73.52999877929688
2023-07-13,74.58999633789062
2023-07-14,74.43000030517578
2023-07-17,74.43000030517578
2023-07-18,74.55000305175781
2023-07-19,74.5
2023-07-20,74.19999694824219
2023-07-21,74.25
2023-07-24,74.2300033569336
2023-07-25,74.75
2023-07-26,74.72000122070312
2023-07-27,74.44000244140625
2023-07-28,75.43000030517578
2023-07-31,75.4800033569336
2023-08-01,74.88999938964844
2023-08-02,73.52999877929688
2023-08-03,73.45999908447266
2023-08-04,73.43000030517578
2023-08-07,73.81999969482422
2023-08-08,73.5999984741211
2023-08-09,73.45999908447266
2023-08-10,73.4800033569336
2023-08-11,72.83999633789062
2023-08-14,72.62999725341797
2023-08-15,71.80999755859375
2023-08-16,71.44000244140625
2023-08-17,70.91999816894531
2023-08-18,70.75
2023-08-21,71.02999877929688
2023-08-22,71.19000244140625
2023-08-23,71.98999786376953
2023-08-24,71.20999908447266
2023-08-25,71.2300033569336
2023-08-28,71.70999908447266
2023-08-29,72.8499984741211
2023-08-30,72.79000091552734
2023-08-31,72.33999633789062
2023-09-01,72.62000274658203
2023-09-05,72.12000274658203
2023-09-06,71.70999908447266
2023-09-07,71.37000274658203
2023-09-08,71.44999694824219
2023-09-11,72.04000091552734
2023-09-12,71.76000213623047
2023-09-13,71.66000366210938
2023-09-14,72.0
2023-09-15,71.69000244140625
2023-09-18,71.44999694824219
2023-09-19,71.18000030517578
2023-09-20,70.76000213623047
2023-09-21,69.5999984741211
2023-09-22,69.75
2023-09-25,69.66999816894531
2023-09-26,68.87000274658203
2023-09-27,68.9000015258789
2023-09-28,69.1500015258789
2023-09-29,69.26000213623047
2023-10-02,68.79000091552734
2023-10-03,67.83999633789062
2023-10-04,68.05000305175781
2023-10-05,68.01000213623047
2023-10-06,68.87000274658203
2023-10-09,68.79000091552734
2023-10-10,69.48999786376953
2023-10-11,69.87999725341797
2023-10-12,69.55000305175781
2023-10-13,69.04000091552734
2023-10-16,69.43000030517578
2023-10-17,69.44000244140625
2023-10-18,68.41999816894531
2023-10-19,67.94999694824219
2023-10-20,67.43000030517578
2023-10-23,67.44999694824219
2023-10-24,67.79000091552734
2023-10-25,67.22000122070312
2023-10-26,66.5999984741211
2023-10-27,66.62000274658203
2023-10-30,67.13999938964844
2023-10-31,67.06999969482422
2023-11-01,67.55000305175781
2023-11-02,68.63999938964844
2023-11-03,69.58000183105469
2023-11-06,69.93000030517578
2023-11-07,69.83000183105469
2023-11-08,69.87000274658203
2023-11-09,69.44000244140625
2023-11-10,70.0199966430664
2023-11-13,69.93000030517578
2023-11-14,71.2699966430664
2023-11-15,71.62000274658203
2023-11-16,71.5
2023-11-17,71.68000030517578
2023-11-20,72.36000061035156
2023-11-21,71.98999786376953
2023-11-22,72.0
2023-11-24,72.16999816894531
2023-11-27,71.9800033569336
2023-11-28,72.0999984741211
2023-11-29,71.98999786376953
2023-11-30,72.08000183105469
2023-12-01,72.48999786376953
2023-12-04,71.98999786376953
2023-12-05,71.66999816894531
2023-12-06,71.54000091552734
2023-12-07,71.79000091552734
2023-12-08,72.0
2023-12-11,72.20999908447266
2023-12-12,72.33999633789062
2023-12-13,73.18000030517578
2023-12-14,72.29000091552734
2023-12-15,72.30999755859375
2023-12-18,72.37999725341797
2023-12-19,72.80999755859375
2023-12-20,71.91000366210938
2023-12-21,72.76000213623047
2023-12-22,72.70999908447266
2023-12-26,73.04000091552734
2023-12-27,73.43000030517578
2023-12-28,73.66000366210938
2023-12-29,73.66000366210938
2024-01-02,72.80000305175781
2024-01-03,72.22000122070312
2024-01-04,72.5
2024-01-05,72.41999816894531
2024-01-08,72.91000366210938
2024-01-09,72.54000091552734
2024-01-10,72.73999786376953
2024-01-11,72.86000061035156
2024-01-12,73.20999908447266
2024-01-16,72.47000122070312
2024-01-17,71.52999877929688
2024-01-18,71.98999786376953
2024-01-19,72.55000305175781
2024-01-22,72.23999786376953
2024-01-23,72.45999908447266
2024-01-24,72.94999694824219
2024-01-25,73.06999969482422
2024-01-26,73.2699966430664
2024-01-29,73.54000091552734
2024-01-30,73.12999725341797
2024-01-31,72.66000366210938
2024-02-01,73.5
2024-02-02,73.52999877929688
2024-02-05,73.43000030517578
2024-02-06,74.08000183105469
2024-02-07,74.3499984741211
2024-02-08,74.16999816894531
2024-02-09,74.55999755859375
2024-02-12,74.48999786376953
2024-02-13,73.9000015258789
2024-02-14,74.38999938964844
2024-02-15,74.91000366210938
2024-02-16,75.04000091552734
2024-02-20,74.91999816894531
2024-02-21,75.0
2024-02-22,76.0199966430664
2024-02-23,75.83999633789062
2024-02-26,75.69000244140625
2024-02-27,75.95999908447266
2024-02-28,75.48999786376953
2024-02-29,75.56999969482422
2024-03-01,76.26000213623047
2024-03-04,76.37000274658203
2024-03-05,75.66000366210938
2024-03-06,76.27999877929688
2024-03-07,77.04000091552734
2024-03-08,76.72000122070312
2024-03-11,76.73999786376953
2024-03-12,77.47000122070312
2024-03-13,77.4800033569336
2024-03-14,77.33000183105469
2024-03-15,76.76000213623047
2024-03-18,76.87999725341797
2024-03-19,76.76000213623047
2024-03-20,77.5199966430664
2024-03-21,77.66000366210938
2024-03-22,77.30999755859375
2024-03-25,77.16999816894531
2024-03-26,77.11000061035156
2024-03-27,77.33000183105469
2024-03-28,77.3499984741211
2024-04-01,77.38999938964844
2024-04-02,77.43000030517578
2024-04-03,77.61000061035156
2024-04-04,77.08999633789062
2024-04-05,77.63999938964844
2024-04-08,77.81999969482422
2024-04-09,77.9800033569336
2024-04-10,77.5999984741211
2024-04-11,77.7300033569336
2024-04-12,76.23999786376953
2024-04-15,75.48999786376953
2024-04-16,74.91999816894531
2024-04-17,74.76000213623047
2024-04-18,74.87000274658203
2024-04-19,74.12999725341797
2024-04-22,74.73999786376953
2024-04-23,75.87999725341797
2024-04-24,76.08000183105469
2024-04-25,75.7699966430664
2024-04-26,76.68000030517578
2024-04-29,77.01000213623047
2024-04-30,76.04000091552734
2024-05-01,76.05000305175781
2024-05-02,76.83999633789062
2024-05-03,77.48999786376953
2024-05-06,78.16999816894531
2024-05-07,78.16000366210938
2024-05-08,78.05999755859375
2024-05-09,78.08999633789062
2024-05-10,78.36000061035156
2024-05-13,78.5199966430664
2024-05-14,79.02999877929688
2024-05-15,79.81999969482422
2024-05-16,79.83000183105469
2024-05-17,80.05000305175781
2024-05-20,80.26000213623047
2024-05-21,79.95999908447266
2024-05-22,79.4800033569336
2024-05-23,78.98999786376953
2024-05-24,79.30999755859375
2024-05-28,79.2300033569336
2024-05-29,78.19000244140625
2024-05-30,77.88999938964844
2024-05-31,77.9000015258789
2024-06-03,78.33000183105469
2024-06-04,77.5
2024-06-05,78.83000183105469
2024-06-06,79.19000244140625
2024-06-07,78.72000122070312
2024-06-10,78.7699966430664
2024-06-11,78.33999633789062
2024-06-12,78.75
2024-06-13,78.7300033569336
2024-06-14,78.62000274658203
2024-06-17,78.87999725341797
2024-06-18,79.08000183105469
2024-06-20,79.18000030517578
2024-06-21,78.87999725341797
2024-06-24,78.79000091552734
2024-06-25,79.0
2024-06-26,78.83999633789062
2024-06-27,78.83000183105469
2024-06-28,78.4800033569336
2024-07-01,78.69999694824219
2024-07-02,78.61000061035156
2024-07-03,79.48999786376953
2024-07-05,80.11000061035156
2024-07-08,79.87000274658203
2024-07-09,79.94000244140625
2024-07-10,80.54000091552734
2024-07-11,80.5199966430664
2024-07-12,81.05000305175781
2024-07-15,80.75
2024-07-16,80.56999969482422
2024-07-17,79.4800033569336
2024-07-18,78.91000366210938
2024-07-19,78.48999786376953
2024-07-22,79.04000091552734
2024-07-23,78.87000274658203
2024-07-24,77.4000015258789
2024-07-25,76.86000061035156
2024-07-26,77.55000305175781
2024-07-29,77.37000274658203
2024-07-30,76.94000244140625
2024-07-31,78.12000274658203
2024-08-01,76.91999816894531
2024-08-02,75.9000015258789
2024-08-05,74.30000305175781
2024-08-06,74.88999938964844
2024-08-07,74.91000366210938
2024-08-08,76.62000274658203
2024-08-09,76.91000366210938
2024-08-12,76.91999816894531
2024-08-13,77.9000015258789
2024-08-14,77.98999786376953
2024-08-15,79.05999755859375
2024-08-16,79.26000213623047
2024-08-19,80.08999633789062
2024-08-20,79.86000061035156
2024-08-21,79.98999786376953
2024-08-22,79.5
2024-08-23,80.27999877929688
2024-08-26,80.20999908447266
2024-08-27,80.33000183105469
2024-08-28,79.79000091552734
2024-08-29,79.91999816894531
2024-08-30,80.44999694824219
2024-09-03,78.69999694824219
2024-09-04,78.5
2024-09-05,78.58999633789062
2024-09-06,77.5
2024-09-09,77.87000274658203
2024-09-10,77.79000091552734
2024-09-11,78.79000091552734
2024-09-12,79.52999877929688
2024-09-13,79.83000183105469
2024-09-16,80.05999755859375
2024-09-17,80.30000305175781
2024-09-18,80.05000305175781
2024-09-19,81.25
2024-09-20,81.13999938964844
2024-09-23,81.2699966430664
2024-09-24,82.30000305175781
2024-09-25,82.2300033569336
2024-09-26,83.86000061035156
2024-09-27,84.11000061035156
2024-09-30,83.76000213623047
2024-10-01,83.63999938964844
2024-10-02,84.23999786376953
2024-10-03,83.51000213623047
2024-10-04,84.13999938964844
2024-10-07,84.12000274658203
2024-10-08,83.33999633789062
2024-10-09,83.12999725341797
2024-10-10,83.08999633789062
2024-10-11,83.43000030517578
2024-10-14,83.5199966430664
2024-10-15,82.0199966430664
2024-10-16,82.12999725341797
2024-10-17,81.97000122070312
2024-10-18,82.79000091552734
2024-10-21,82.30000305175781
2024-10-22,82.05000305175781
2024-10-23,81.5199966430664
2024-10-24,81.52999877929688
2024-10-25,81.54000091552734
2024-10-28,81.70999908447266
2024-10-29,81.75
2024-10-30,81.3499984741211
2024-10-31,80.27999877929688
2024-11-01,80.61000061035156
2024-11-04,80.94000244140625
2024-11-05,81.77999877929688
2024-11-06,81.45999908447266
2024-11-07,82.19000244140625
2024-11-08,81.43000030517578
2024-11-11,81.2300033569336
2024-11-12,80.16000366210938
2024-11-13,79.5199966430664
2024-11-14,79.1500015258789
2024-11-15,78.37000274658203
2024-11-18,78.76000213623047
2024-11-19,79.08999633789062
2024-11-20,79.1500015258789
2024-11-21,78.9800033569336
