Date,CWMAX
2023-07-07,53.220001220703125
2023-07-10,53.540000915527344
2023-07-11,53.939998626708984
2023-07-12,54.189998626708984
2023-07-13,54.52000045776367
2023-07-14,54.56999969482422
2023-07-17,54.72999954223633
2023-07-18,55.060001373291016
2023-07-19,55.13999938964844
2023-07-20,55.13999938964844
2023-07-21,55.2599983215332
2023-07-24,55.47999954223633
2023-07-25,55.58000183105469
2023-07-26,55.5
2023-07-27,55.29999923706055
2023-07-28,55.70000076293945
2023-07-31,55.68000030517578
2023-08-01,55.65999984741211
2023-08-02,55.119998931884766
2023-08-03,54.970001220703125
2023-08-04,54.709999084472656
2023-08-07,55.2400016784668
2023-08-08,55.09000015258789
2023-08-09,54.88999938964844
2023-08-10,54.83000183105469
2023-08-11,54.83000183105469
2023-08-14,55.029998779296875
2023-08-15,54.40999984741211
2023-08-16,54.130001068115234
2023-08-17,53.790000915527344
2023-08-18,53.900001525878906
2023-08-21,54.099998474121094
2023-08-22,53.900001525878906
2023-08-23,54.29999923706055
2023-08-24,53.689998626708984
2023-08-25,53.9900016784668
2023-08-28,54.29999923706055
2023-08-29,54.869998931884766
2023-08-30,54.970001220703125
2023-08-31,54.81999969482422
2023-09-01,54.810001373291016
2023-09-05,54.5099983215332
2023-09-06,54.290000915527344
2023-09-07,54.2599983215332
2023-09-08,54.369998931884766
2023-09-11,54.52000045776367
2023-09-12,54.43000030517578
2023-09-13,54.2599983215332
2023-09-14,54.81999969482422
2023-09-15,54.2599983215332
2023-09-18,54.279998779296875
2023-09-19,54.16999816894531
2023-09-20,53.83000183105469
2023-09-21,53.130001068115234
2023-09-22,53.02000045776367
2023-09-25,53.15999984741211
2023-09-26,52.470001220703125
2023-09-27,52.560001373291016
2023-09-28,52.869998931884766
2023-09-29,52.650001525878906
2023-10-02,52.439998626708984
2023-10-03,51.880001068115234
2023-10-04,52.099998474121094
2023-10-05,52.08000183105469
2023-10-06,52.66999816894531
2023-10-09,53.209999084472656
2023-10-10,53.45000076293945
2023-10-11,53.68000030517578
2023-10-12,53.47999954223633
2023-10-13,53.400001525878906
2023-10-16,53.939998626708984
2023-10-17,53.970001220703125
2023-10-18,53.45000076293945
2023-10-19,52.970001220703125
2023-10-20,52.40999984741211
2023-10-23,52.20000076293945
2023-10-24,52.5099983215332
2023-10-25,52.119998931884766
2023-10-26,51.52000045776367
2023-10-27,51.130001068115234
2023-10-30,51.709999084472656
2023-10-31,51.970001220703125
2023-11-01,52.310001373291016
2023-11-02,53.290000915527344
2023-11-03,53.63999938964844
2023-11-06,53.689998626708984
2023-11-07,53.689998626708984
2023-11-08,53.7599983215332
2023-11-09,53.36000061035156
2023-11-10,54.119998931884766
2023-11-13,54.06999969482422
2023-11-14,54.939998626708984
2023-11-15,55.02000045776367
2023-11-16,55.08000183105469
2023-11-17,55.2599983215332
2023-11-20,55.619998931884766
2023-11-21,55.5099983215332
2023-11-22,55.720001220703125
2023-11-24,55.90999984741211
2023-11-27,55.599998474121094
2023-11-28,55.599998474121094
2023-11-29,55.58000183105469
2023-11-30,55.93000030517578
2023-12-01,56.2400016784668
2023-12-04,56.11000061035156
2023-12-05,55.900001525878906
2023-12-06,55.68000030517578
2023-12-07,55.91999816894531
2023-12-08,56.18000030517578
2023-12-11,56.81999969482422
2023-12-12,57.119998931884766
2023-12-13,57.900001525878906
2023-12-14,58.040000915527344
2023-12-15,56.45000076293945
2023-12-18,56.650001525878906
2023-12-19,56.939998626708984
2023-12-20,56.11000061035156
2023-12-21,56.619998931884766
2023-12-22,56.70000076293945
2023-12-26,57.0
2023-12-27,57.09000015258789
2023-12-28,57.11000061035156
2023-12-29,57.02000045776367
2024-01-02,56.849998474121094
2024-01-03,56.5
2024-01-04,56.369998931884766
2024-01-05,56.43000030517578
2024-01-08,56.91999816894531
2024-01-09,56.77000045776367
2024-01-10,56.90999984741211
2024-01-11,56.90999984741211
2024-01-12,56.97999954223633
2024-01-16,56.72999954223633
2024-01-17,56.47999954223633
2024-01-18,56.79999923706055
2024-01-19,57.459999084472656
2024-01-22,57.5099983215332
2024-01-23,57.68000030517578
2024-01-24,57.77000045776367
2024-01-25,57.849998474121094
2024-01-26,57.810001373291016
2024-01-29,58.11000061035156
2024-01-30,58.20000076293945
2024-01-31,57.560001373291016
2024-02-01,58.189998626708984
2024-02-02,58.31999969482422
2024-02-05,58.11000061035156
2024-02-06,58.349998474121094
2024-02-07,58.790000915527344
2024-02-08,58.84000015258789
2024-02-09,59.08000183105469
2024-02-12,59.09000015258789
2024-02-13,58.34000015258789
2024-02-14,58.83000183105469
2024-02-15,59.27000045776367
2024-02-16,59.15999984741211
2024-02-20,58.959999084472656
2024-02-21,59.15999984741211
2024-02-22,60.08000183105469
2024-02-23,60.11000061035156
2024-02-26,59.959999084472656
2024-02-27,60.029998779296875
2024-02-28,59.9900016784668
2024-02-29,60.15999984741211
2024-03-01,60.79999923706055
2024-03-04,60.81999969482422
2024-03-05,60.2400016784668
2024-03-06,60.56999969482422
2024-03-07,61.11000061035156
2024-03-08,60.630001068115234
2024-03-11,60.66999816894531
2024-03-12,61.0099983215332
2024-03-13,60.72999954223633
2024-03-14,60.630001068115234
2024-03-15,60.290000915527344
2024-03-18,60.5099983215332
2024-03-19,60.81999969482422
2024-03-20,61.33000183105469
2024-03-21,61.79999923706055
2024-03-22,61.58000183105469
2024-03-25,61.43000030517578
2024-03-26,61.310001373291016
2024-03-27,61.880001068115234
2024-03-28,62.02000045776367
2024-04-01,61.88999938964844
2024-04-02,61.369998931884766
2024-04-03,61.380001068115234
2024-04-04,60.63999938964844
2024-04-05,61.220001220703125
2024-04-08,61.22999954223633
2024-04-09,61.25
2024-04-10,60.63999938964844
2024-04-11,60.900001525878906
2024-04-12,59.970001220703125
2024-04-15,59.5
2024-04-16,59.52000045776367
2024-04-17,59.290000915527344
2024-04-18,59.18000030517578
2024-04-19,59.09000015258789
2024-04-22,59.52000045776367
2024-04-23,60.16999816894531
2024-04-24,60.130001068115234
2024-04-25,60.0099983215332
2024-04-26,60.38999938964844
2024-04-29,60.459999084472656
2024-04-30,59.63999938964844
2024-05-01,59.25
2024-05-02,59.4900016784668
2024-05-03,59.970001220703125
2024-05-06,60.52000045776367
2024-05-07,60.75
2024-05-08,60.900001525878906
2024-05-09,61.25
2024-05-10,61.439998626708984
2024-05-13,61.400001525878906
2024-05-14,61.720001220703125
2024-05-15,62.439998626708984
2024-05-16,62.290000915527344
2024-05-17,62.38999938964844
2024-05-20,62.38999938964844
2024-05-21,62.4900016784668
2024-05-22,62.279998779296875
2024-05-23,61.72999954223633
2024-05-24,62.02000045776367
2024-05-28,61.7400016784668
2024-05-29,60.9900016784668
2024-05-30,60.959999084472656
2024-05-31,61.560001373291016
2024-06-03,61.400001525878906
2024-06-04,61.47999954223633
2024-06-05,62.11000061035156
2024-06-06,62.040000915527344
2024-06-07,61.900001525878906
2024-06-10,62.25
2024-06-11,62.2400016784668
2024-06-12,59.619998931884766
2024-06-13,60.0099983215332
2024-06-14,59.97999954223633
2024-06-17,60.61000061035156
2024-06-18,60.619998931884766
2024-06-20,60.619998931884766
2024-06-21,60.41999816894531
2024-06-24,60.4900016784668
2024-06-25,60.31999969482422
2024-06-26,60.209999084472656
2024-06-27,60.189998626708984
2024-06-28,60.22999954223633
2024-07-01,60.2400016784668
2024-07-02,60.4900016784668
2024-07-03,60.65999984741211
2024-07-05,60.790000915527344
2024-07-08,60.86000061035156
2024-07-09,60.72999954223633
2024-07-10,61.290000915527344
2024-07-11,61.33000183105469
2024-07-12,61.61000061035156
2024-07-15,61.83000183105469
2024-07-16,62.380001068115234
2024-07-17,61.83000183105469
2024-07-18,61.34000015258789
2024-07-19,60.97999954223633
2024-07-22,61.47999954223633
2024-07-23,61.4900016784668
2024-07-24,60.45000076293945
2024-07-25,60.40999984741211
2024-07-26,61.15999984741211
2024-07-29,61.150001525878906
2024-07-30,61.15999984741211
2024-07-31,61.93000030517578
2024-08-01,61.16999816894531
2024-08-02,60.279998779296875
2024-08-05,58.849998474121094
2024-08-06,59.36000061035156
2024-08-07,58.91999816894531
2024-08-08,60.150001525878906
2024-08-09,60.400001525878906
2024-08-12,60.279998779296875
2024-08-13,61.08000183105469
2024-08-14,61.380001068115234
2024-08-15,62.189998626708984
2024-08-16,62.20000076293945
2024-08-19,62.63999938964844
2024-08-20,62.54999923706055
2024-08-21,62.7400016784668
2024-08-22,62.43000030517578
2024-08-23,63.029998779296875
2024-08-26,62.93000030517578
2024-08-27,63.060001373291016
2024-08-28,62.849998474121094
2024-08-29,62.900001525878906
2024-08-30,63.45000076293945
2024-09-03,62.470001220703125
2024-09-04,62.470001220703125
2024-09-05,62.0
2024-09-06,61.08000183105469
2024-09-09,61.68000030517578
2024-09-10,61.869998931884766
2024-09-11,62.209999084472656
2024-09-12,62.720001220703125
2024-09-13,63.189998626708984
2024-09-16,63.38999938964844
2024-09-17,63.25
2024-09-18,62.880001068115234
2024-09-19,63.68000030517578
2024-09-20,63.72999954223633
2024-09-23,63.959999084472656
2024-09-24,64.02999877929688
2024-09-25,63.790000915527344
2024-09-26,64.0199966430664
2024-09-27,63.9900016784668
2024-09-30,64.16999816894531
2024-10-01,63.900001525878906
2024-10-02,63.97999954223633
2024-10-03,63.7599983215332
2024-10-04,64.25
2024-10-07,63.75
2024-10-08,64.12999725341797
2024-10-09,64.66000366210938
2024-10-10,64.44000244140625
2024-10-11,64.86000061035156
2024-10-14,65.33000183105469
2024-10-15,64.61000061035156
2024-10-16,64.94999694824219
2024-10-17,64.98999786376953
2024-10-18,65.05999755859375
2024-10-21,64.66000366210938
2024-10-22,64.75
2024-10-23,64.37000274658203
2024-10-24,64.23999786376953
2024-10-25,64.0999984741211
2024-10-28,64.29000091552734
2024-10-29,64.36000061035156
2024-10-30,64.18000030517578
2024-10-31,63.40999984741211
2024-11-01,63.36000061035156
2024-11-04,63.119998931884766
2024-11-05,63.7599983215332
2024-11-06,65.1500015258789
2024-11-07,65.37999725341797
2024-11-08,65.73999786376953
2024-11-11,65.69000244140625
2024-11-12,65.25
2024-11-13,65.16999816894531
2024-11-14,64.77999877929688
2024-11-15,64.05000305175781
2024-11-18,64.30000305175781
2024-11-19,64.16999816894531
2024-11-20,64.23999786376953
2024-11-21,64.7699966430664
