Date,RNWCX
2023-09-20,70.88999938964844
2023-09-21,69.7300033569336
2023-09-22,69.87999725341797
2023-09-25,69.79000091552734
2023-09-26,69.0
2023-09-27,69.02999877929688
2023-09-28,69.27999877929688
2023-09-29,69.38999938964844
2023-10-02,68.91999816894531
2023-10-03,67.97000122070312
2023-10-04,68.18000030517578
2023-10-05,68.13999938964844
2023-10-06,69.0
2023-10-09,68.91999816894531
2023-10-10,69.62000274658203
2023-10-11,70.01000213623047
2023-10-12,69.68000030517578
2023-10-13,69.16999816894531
2023-10-16,69.55999755859375
2023-10-17,69.58000183105469
2023-10-18,68.55999755859375
2023-10-19,68.08000183105469
2023-10-20,67.55999755859375
2023-10-23,67.58000183105469
2023-10-24,67.91999816894531
2023-10-25,67.3499984741211
2023-10-26,66.7300033569336
2023-10-27,66.76000213623047
2023-10-30,67.2699966430664
2023-10-31,67.19999694824219
2023-11-01,67.69000244140625
2023-11-02,68.7699966430664
2023-11-03,69.72000122070312
2023-11-06,70.06999969482422
2023-11-07,69.97000122070312
2023-11-08,70.01000213623047
2023-11-09,69.58000183105469
2023-11-10,70.16000366210938
2023-11-13,70.06999969482422
2023-11-14,71.41999816894531
2023-11-15,71.76000213623047
2023-11-16,71.6500015258789
2023-11-17,71.83000183105469
2023-11-20,72.51000213623047
2023-11-21,72.13999938964844
2023-11-22,72.1500015258789
2023-11-24,72.31999969482422
2023-11-27,72.12999725341797
2023-11-28,72.25
2023-11-29,72.13999938964844
2023-11-30,72.2300033569336
2023-12-01,72.63999938964844
2023-12-04,72.1500015258789
2023-12-05,71.81999969482422
2023-12-06,71.69000244140625
2023-12-07,71.94000244140625
2023-12-08,72.1500015258789
2023-12-11,72.37000274658203
2023-12-12,72.48999786376953
2023-12-13,73.33999633789062
2023-12-14,72.37000274658203
2023-12-15,72.37999725341797
2023-12-18,72.45999908447266
2023-12-19,72.88999938964844
2023-12-20,71.98999786376953
2023-12-21,72.83999633789062
2023-12-22,72.77999877929688
2023-12-26,73.12000274658203
2023-12-27,73.51000213623047
2023-12-28,73.75
2023-12-29,73.73999786376953
2024-01-02,72.87999725341797
2024-01-03,72.30000305175781
2024-01-04,72.58000183105469
2024-01-05,72.51000213623047
2024-01-08,72.98999786376953
2024-01-09,72.62999725341797
2024-01-10,72.83000183105469
2024-01-11,72.94999694824219
2024-01-12,73.30000305175781
2024-01-16,72.55000305175781
2024-01-17,71.62000274658203
2024-01-18,72.08000183105469
2024-01-19,72.63999938964844
2024-01-22,72.33000183105469
2024-01-23,72.54000091552734
2024-01-24,73.04000091552734
2024-01-25,73.16000366210938
2024-01-26,73.36000061035156
2024-01-29,73.62999725341797
2024-01-30,73.22000122070312
2024-01-31,72.75
2024-02-01,73.58999633789062
2024-02-02,73.62999725341797
2024-02-05,73.5199966430664
2024-02-06,74.18000030517578
2024-02-07,74.44999694824219
2024-02-08,74.2699966430664
2024-02-09,74.66000366210938
2024-02-12,74.58999633789062
2024-02-13,73.98999786376953
2024-02-14,74.48999786376953
2024-02-15,75.01000213623047
2024-02-16,75.13999938964844
2024-02-20,75.0199966430664
2024-02-21,75.0999984741211
2024-02-22,76.12000274658203
2024-02-23,75.94000244140625
2024-02-26,75.79000091552734
2024-02-27,76.05999755859375
2024-02-28,75.5999984741211
2024-02-29,75.66999816894531
2024-03-01,76.36000061035156
2024-03-04,76.4800033569336
2024-03-05,75.76000213623047
2024-03-06,76.37999725341797
2024-03-07,77.1500015258789
2024-03-08,76.83000183105469
2024-03-11,76.8499984741211
2024-03-12,77.58000183105469
2024-03-13,77.58999633789062
2024-03-14,77.44000244140625
2024-03-15,76.87000274658203
2024-03-18,76.98999786376953
2024-03-19,76.87000274658203
2024-03-20,77.62999725341797
2024-03-21,77.77999877929688
2024-03-22,77.41999816894531
2024-03-25,77.27999877929688
2024-03-26,77.2300033569336
2024-03-27,77.44000244140625
2024-03-28,77.45999908447266
2024-04-01,77.51000213623047
2024-04-02,77.54000091552734
2024-04-03,77.72000122070312
2024-04-04,77.20999908447266
2024-04-05,77.75
2024-04-08,77.94000244140625
2024-04-09,78.0999984741211
2024-04-10,77.72000122070312
2024-04-11,77.8499984741211
2024-04-12,76.3499984741211
2024-04-15,75.61000061035156
2024-04-16,75.02999877929688
2024-04-17,74.87999725341797
2024-04-18,74.98999786376953
2024-04-19,74.25
2024-04-22,74.86000061035156
2024-04-23,76.01000213623047
2024-04-24,76.19999694824219
2024-04-25,75.88999938964844
2024-04-26,76.80000305175781
2024-04-29,77.13999938964844
2024-04-30,76.16999816894531
2024-05-01,76.16999816894531
2024-05-02,76.95999908447266
2024-05-03,77.62000274658203
2024-05-06,78.30000305175781
2024-05-07,78.29000091552734
2024-05-08,78.19000244140625
2024-05-09,78.22000122070312
2024-05-10,78.48999786376953
2024-05-13,78.6500015258789
2024-05-14,79.16000366210938
2024-05-15,79.95999908447266
2024-05-16,79.95999908447266
2024-05-17,80.18000030517578
2024-05-20,80.38999938964844
2024-05-21,80.0999984741211
2024-05-22,79.62000274658203
2024-05-23,79.12999725341797
2024-05-24,79.44000244140625
2024-05-28,79.37000274658203
2024-05-29,78.31999969482422
2024-05-30,78.0199966430664
2024-05-31,78.04000091552734
2024-06-03,78.47000122070312
2024-06-04,77.63999938964844
2024-06-05,78.97000122070312
2024-06-06,79.33000183105469
2024-06-07,78.86000061035156
2024-06-10,78.91000366210938
2024-06-11,78.4800033569336
2024-06-12,78.88999938964844
2024-06-13,78.87999725341797
2024-06-14,78.76000213623047
2024-06-17,79.02999877929688
2024-06-18,79.22000122070312
2024-06-20,79.33000183105469
2024-06-21,79.02999877929688
2024-06-24,78.93000030517578
2024-06-25,79.1500015258789
2024-06-26,78.98999786376953
2024-06-27,78.9800033569336
2024-06-28,78.62999725341797
2024-07-01,78.83999633789062
2024-07-02,78.76000213623047
2024-07-03,79.63999938964844
2024-07-05,80.26000213623047
2024-07-08,80.02999877929688
2024-07-09,80.0999984741211
2024-07-10,80.69000244140625
2024-07-11,80.66999816894531
2024-07-12,81.20999908447266
2024-07-15,80.91000366210938
2024-07-16,80.72000122070312
2024-07-17,79.63999938964844
2024-07-18,79.06999969482422
2024-07-19,78.6500015258789
2024-07-22,79.19999694824219
2024-07-23,79.0199966430664
2024-07-24,77.55999755859375
2024-07-25,77.0199966430664
2024-07-26,77.70999908447266
2024-07-29,77.52999877929688
2024-07-30,77.08999633789062
2024-07-31,78.27999877929688
2024-08-01,77.06999969482422
2024-08-02,76.05999755859375
2024-08-05,74.44999694824219
2024-08-06,75.04000091552734
2024-08-07,75.06999969482422
2024-08-08,76.7699966430664
2024-08-09,77.06999969482422
2024-08-12,77.08000183105469
2024-08-13,78.05999755859375
2024-08-14,78.1500015258789
2024-08-15,79.22000122070312
2024-08-16,79.43000030517578
2024-08-19,80.26000213623047
2024-08-20,80.02999877929688
2024-08-21,80.16000366210938
2024-08-22,79.66999816894531
2024-08-23,80.44999694824219
2024-08-26,80.37999725341797
2024-08-27,80.5
2024-08-28,79.95999908447266
2024-08-29,80.08999633789062
2024-08-30,80.62000274658203
2024-09-03,78.87000274658203
2024-09-04,78.66999816894531
2024-09-05,78.76000213623047
2024-09-06,77.66999816894531
2024-09-09,78.04000091552734
2024-09-10,77.95999908447266
2024-09-11,78.97000122070312
2024-09-12,79.69999694824219
2024-09-13,80.01000213623047
2024-09-16,80.23999786376953
2024-09-17,80.4800033569336
2024-09-18,80.2300033569336
2024-09-19,81.43000030517578
2024-09-20,81.31999969482422
2024-09-23,81.45999908447266
2024-09-24,82.4800033569336
2024-09-25,82.41000366210938
2024-09-26,84.05000305175781
2024-09-27,84.30000305175781
2024-09-30,83.94999694824219
2024-10-01,83.83000183105469
2024-10-02,84.43000030517578
2024-10-03,83.70999908447266
2024-10-04,84.33000183105469
2024-10-07,84.30999755859375
2024-10-08,83.52999877929688
2024-10-09,83.31999969482422
2024-10-10,83.27999877929688
2024-10-11,83.62000274658203
2024-10-14,83.70999908447266
2024-10-15,82.20999908447266
2024-10-16,82.33000183105469
2024-10-17,82.16999816894531
2024-10-18,82.9800033569336
2024-10-21,82.5
2024-10-22,82.25
2024-10-23,81.70999908447266
2024-10-24,81.7300033569336
2024-10-25,81.7300033569336
2024-10-28,81.9000015258789
2024-10-29,81.94000244140625
2024-10-30,81.54000091552734
2024-10-31,80.47000122070312
2024-11-01,80.80999755859375
2024-11-04,81.12999725341797
2024-11-05,81.97000122070312
2024-11-06,81.66000366210938
2024-11-07,82.38999938964844
2024-11-08,81.62999725341797
2024-11-11,81.43000030517578
2024-11-12,80.36000061035156
2024-11-13,79.72000122070312
2024-11-14,79.33999633789062
2024-11-15,78.55999755859375
2024-11-18,78.95999908447266
2024-11-19,79.29000091552734
2024-11-20,79.3499984741211
2024-11-21,79.16999816894531
