Date,CEUEX
2023-10-17,50.130001068115234
2023-10-18,49.2599983215332
2023-10-19,48.83000183105469
2023-10-20,48.5
2023-10-23,48.540000915527344
2023-10-24,48.66999816894531
2023-10-25,48.29999923706055
2023-10-26,47.90999984741211
2023-10-27,47.83000183105469
2023-10-30,48.31999969482422
2023-10-31,48.25
2023-11-01,48.77000045776367
2023-11-02,49.84000015258789
2023-11-03,50.40999984741211
2023-11-06,50.439998626708984
2023-11-07,50.15999984741211
2023-11-08,50.18000030517578
2023-11-09,49.939998626708984
2023-11-10,50.209999084472656
2023-11-13,50.25
2023-11-14,51.470001220703125
2023-11-15,51.66999816894531
2023-11-16,51.4900016784668
2023-11-17,51.9900016784668
2023-11-20,52.40999984741211
2023-11-21,52.220001220703125
2023-11-22,52.220001220703125
2023-11-24,52.40999984741211
2023-11-27,52.25
2023-11-28,52.279998779296875
2023-11-29,52.349998474121094
2023-11-30,52.33000183105469
2023-12-01,52.790000915527344
2023-12-04,52.290000915527344
2023-12-05,52.040000915527344
2023-12-06,52.02000045776367
2023-12-07,52.20000076293945
2023-12-08,52.41999816894531
2023-12-11,52.599998474121094
2023-12-12,52.619998931884766
2023-12-13,53.33000183105469
2023-12-14,52.290000915527344
2023-12-15,52.15999984741211
2023-12-18,52.130001068115234
2023-12-19,52.619998931884766
2023-12-20,51.9900016784668
2023-12-21,52.58000183105469
2023-12-22,52.59000015258789
2023-12-26,52.75
2023-12-27,53.22999954223633
2023-12-28,53.220001220703125
2023-12-29,53.20000076293945
2024-01-02,52.52000045776367
2024-01-03,51.970001220703125
2024-01-04,52.16999816894531
2024-01-05,52.02000045776367
2024-01-08,52.5099983215332
2024-01-09,52.150001525878906
2024-01-10,52.400001525878906
2024-01-11,52.34000015258789
2024-01-12,52.68000030517578
2024-01-16,52.06999969482422
2024-01-17,51.38999938964844
2024-01-18,51.869998931884766
2024-01-19,52.369998931884766
2024-01-22,52.310001373291016
2024-01-23,52.27000045776367
2024-01-24,52.81999969482422
2024-01-25,53.0099983215332
2024-01-26,53.220001220703125
2024-01-29,53.599998474121094
2024-01-30,53.439998626708984
2024-01-31,53.119998931884766
2024-02-01,53.70000076293945
2024-02-02,53.43000030517578
2024-02-05,53.16999816894531
2024-02-06,53.5099983215332
2024-02-07,53.63999938964844
2024-02-08,53.72999954223633
2024-02-09,54.15999984741211
2024-02-12,54.119998931884766
2024-02-13,53.540000915527344
2024-02-14,53.880001068115234
2024-02-15,54.619998931884766
2024-02-16,54.709999084472656
2024-02-20,54.709999084472656
2024-02-21,54.630001068115234
2024-02-22,55.439998626708984
2024-02-23,55.36000061035156
2024-02-26,55.33000183105469
2024-02-27,55.36000061035156
2024-02-28,55.130001068115234
2024-02-29,55.099998474121094
2024-03-01,55.779998779296875
2024-03-04,55.86000061035156
2024-03-05,55.52000045776367
2024-03-06,56.0
2024-03-07,56.81999969482422
2024-03-08,56.56999969482422
2024-03-11,56.41999816894531
2024-03-12,56.939998626708984
2024-03-13,57.0099983215332
2024-03-14,56.900001525878906
2024-03-15,56.5
2024-03-18,56.650001525878906
2024-03-19,56.58000183105469
2024-03-20,57.18000030517578
2024-03-21,57.2400016784668
2024-03-22,57.04999923706055
2024-03-25,57.029998779296875
2024-03-26,57.0099983215332
2024-03-27,57.18000030517578
2024-03-28,57.06999969482422
2024-04-01,56.900001525878906
2024-04-02,56.7400016784668
2024-04-03,57.060001373291016
2024-04-04,56.58000183105469
2024-04-05,56.90999984741211
2024-04-08,57.119998931884766
2024-04-09,57.099998474121094
2024-04-10,56.689998626708984
2024-04-11,56.63999938964844
2024-04-12,55.66999816894531
2024-04-15,55.34000015258789
2024-04-16,54.91999816894531
2024-04-17,54.93000030517578
2024-04-18,54.900001525878906
2024-04-19,54.459999084472656
2024-04-22,54.88999938964844
2024-04-23,55.7400016784668
2024-04-24,55.779998779296875
2024-04-25,55.540000915527344
2024-04-26,56.08000183105469
2024-04-29,56.2400016784668
2024-04-30,55.5099983215332
2024-05-01,55.529998779296875
2024-05-02,55.95000076293945
2024-05-03,56.380001068115234
2024-05-06,57.060001373291016
2024-05-07,57.209999084472656
2024-05-08,56.9900016784668
2024-05-09,57.08000183105469
2024-05-10,57.29999923706055
2024-05-13,57.380001068115234
2024-05-14,57.790000915527344
2024-05-15,58.47999954223633
2024-05-16,58.279998779296875
2024-05-17,58.33000183105469
2024-05-20,58.56999969482422
2024-05-21,58.38999938964844
2024-05-22,57.97999954223633
2024-05-23,57.77000045776367
2024-05-24,58.150001525878906
2024-05-28,57.97999954223633
2024-05-29,57.099998474121094
2024-05-30,57.09000015258789
2024-05-31,57.380001068115234
2024-06-03,57.59000015258789
2024-06-04,57.060001373291016
2024-06-05,57.83000183105469
2024-06-06,58.119998931884766
2024-06-07,57.709999084472656
2024-06-10,56.41999816894531
2024-06-11,55.880001068115234
2024-06-12,56.369998931884766
2024-06-13,55.779998779296875
2024-06-14,55.29999923706055
2024-06-17,55.5
2024-06-18,55.59000015258789
2024-06-20,55.869998931884766
2024-06-21,55.560001373291016
2024-06-24,55.66999816894531
2024-06-25,55.880001068115234
2024-06-26,55.70000076293945
2024-06-27,55.68000030517578
2024-06-28,55.560001373291016
2024-07-01,55.720001220703125
2024-07-02,55.880001068115234
2024-07-03,56.47999954223633
2024-07-05,57.15999984741211
2024-07-08,56.9900016784668
2024-07-09,56.790000915527344
2024-07-10,57.470001220703125
2024-07-11,57.540000915527344
2024-07-12,58.06999969482422
2024-07-15,57.81999969482422
2024-07-16,57.79999923706055
2024-07-17,56.970001220703125
2024-07-18,56.36000061035156
2024-07-19,56.06999969482422
2024-07-22,56.2400016784668
2024-07-23,56.33000183105469
2024-07-24,55.27000045776367
2024-07-25,54.81999969482422
2024-07-26,55.31999969482422
2024-07-29,55.310001373291016
2024-07-30,55.2599983215332
2024-07-31,56.189998626708984
2024-08-01,54.81999969482422
2024-08-02,53.7599983215332
2024-08-05,52.54999923706055
2024-08-06,53.0
2024-08-07,53.15999984741211
2024-08-08,54.400001525878906
2024-08-09,54.689998626708984
2024-08-12,54.59000015258789
2024-08-13,55.45000076293945
2024-08-14,55.59000015258789
2024-08-15,56.43000030517578
2024-08-16,56.66999816894531
2024-08-19,57.25
2024-08-20,57.11000061035156
2024-08-21,57.290000915527344
2024-08-22,57.040000915527344
2024-08-23,57.7400016784668
2024-08-26,57.54999923706055
2024-08-27,57.720001220703125
2024-08-28,57.400001525878906
2024-08-29,57.619998931884766
2024-08-30,57.900001525878906
2024-09-03,56.5
2024-09-04,56.15999984741211
2024-09-05,56.0
2024-09-06,55.099998474121094
2024-09-09,55.58000183105469
2024-09-10,55.27000045776367
2024-09-11,55.900001525878906
2024-09-12,56.4900016784668
2024-09-13,56.650001525878906
2024-09-16,56.81999969482422
2024-09-17,56.79999923706055
2024-09-18,56.54999923706055
2024-09-19,57.68000030517578
2024-09-20,57.279998779296875
2024-09-23,57.310001373291016
2024-09-24,57.939998626708984
2024-09-25,57.849998474121094
2024-09-26,59.130001068115234
2024-09-27,58.88999938964844
2024-09-30,58.47999954223633
2024-10-01,58.13999938964844
2024-10-02,58.04999923706055
2024-10-03,57.66999816894531
2024-10-04,57.849998474121094
2024-10-07,57.93000030517578
2024-10-08,57.7599983215332
2024-10-09,57.81999969482422
2024-10-10,57.709999084472656
2024-10-11,58.040000915527344
2024-10-14,58.25
2024-10-15,57.20000076293945
2024-10-16,57.20000076293945
2024-10-17,57.459999084472656
2024-10-18,57.849998474121094
2024-10-21,57.40999984741211
2024-10-22,57.2599983215332
2024-10-23,56.709999084472656
2024-10-24,56.900001525878906
2024-10-25,56.81999969482422
2024-10-28,57.0
2024-10-29,56.97999954223633
2024-10-30,56.72999954223633
2024-10-31,56.08000183105469
2024-11-01,56.27000045776367
2024-11-04,56.38999938964844
2024-11-05,56.9900016784668
2024-11-06,56.52000045776367
2024-11-07,57.13999938964844
2024-11-08,56.650001525878906
2024-11-11,56.7599983215332
2024-11-12,55.91999816894531
2024-11-13,55.5099983215332
2024-11-14,55.45000076293945
2024-11-15,54.91999816894531
2024-11-18,55.25
2024-11-19,55.18000030517578
2024-11-20,55.13999938964844
2024-11-21,55.2400016784668
