Date,FIFAX
2024-06-27,24.059999465942383
2024-06-28,24.079999923706055
2024-07-01,24.049999237060547
2024-07-02,24.100000381469727
2024-07-03,24.219999313354492
2024-07-05,24.260000228881836
2024-07-08,24.299999237060547
2024-07-09,24.239999771118164
2024-07-10,24.43000030517578
2024-07-11,24.610000610351562
2024-07-12,24.700000762939453
2024-07-15,24.729999542236328
2024-07-16,24.899999618530273
2024-07-17,24.93000030517578
2024-07-18,24.81999969482422
2024-07-19,24.690000534057617
2024-07-22,24.75
2024-07-23,24.729999542236328
2024-07-24,24.59000015258789
2024-07-25,24.649999618530273
2024-07-26,24.8700008392334
2024-07-29,24.889999389648438
2024-07-30,24.950000762939453
2024-07-31,25.079999923706055
2024-08-01,24.889999389648438
2024-08-02,24.700000762939453
2024-08-05,24.239999771118164
2024-08-06,24.360000610351562
2024-08-07,24.34000015258789
2024-08-08,24.6200008392334
2024-08-09,24.670000076293945
2024-08-12,24.65999984741211
2024-08-13,24.860000610351562
2024-08-14,24.950000762939453
2024-08-15,25.110000610351562
2024-08-16,25.18000030517578
2024-08-19,25.34000015258789
2024-08-20,25.299999237060547
2024-08-21,25.3799991607666
2024-08-22,25.31999969482422
2024-08-23,25.56999969482422
2024-08-26,25.610000610351562
2024-08-27,25.6200008392334
2024-08-28,25.600000381469727
2024-08-29,25.6299991607666
2024-08-30,25.719999313354492
2024-09-03,25.469999313354492
2024-09-04,25.489999771118164
2024-09-05,25.43000030517578
2024-09-06,25.239999771118164
2024-09-09,25.40999984741211
2024-09-10,25.3799991607666
2024-09-11,25.43000030517578
2024-09-12,25.56999969482422
2024-09-13,25.700000762939453
2024-09-16,25.649999618530273
2024-09-17,25.610000610351562
2024-09-18,25.559999465942383
2024-09-19,25.780000686645508
2024-09-20,25.760000228881836
2024-09-23,25.84000015258789
2024-09-24,25.920000076293945
2024-09-25,25.790000915527344
2024-09-26,25.899999618530273
2024-09-27,25.93000030517578
2024-09-30,25.940000534057617
2024-10-01,25.93000030517578
2024-10-02,25.920000076293945
2024-10-03,25.799999237060547
2024-10-04,25.899999618530273
2024-10-07,25.81999969482422
2024-10-08,25.81999969482422
2024-10-09,25.899999618530273
2024-10-10,25.84000015258789
2024-10-11,26.0
2024-10-14,26.09000015258789
2024-10-15,26.020000457763672
2024-10-16,26.139999389648438
2024-10-17,26.170000076293945
2024-10-18,26.190000534057617
2024-10-21,26.0
2024-10-22,26.030000686645508
2024-10-23,25.950000762939453
2024-10-24,25.969999313354492
2024-10-25,25.850000381469727
2024-10-28,25.940000534057617
2024-10-29,25.860000610351562
2024-10-30,25.829999923706055
2024-10-31,25.690000534057617
2024-11-01,25.639999389648438
2024-11-04,25.670000076293945
2024-11-05,25.850000381469727
2024-11-06,26.079999923706055
2024-11-07,26.1299991607666
2024-11-08,26.15999984741211
2024-11-11,26.139999389648438
2024-11-12,25.899999618530273
2024-11-13,25.860000610351562
2024-11-14,25.84000015258789
2024-11-15,25.719999313354492
2024-11-18,25.860000610351562
2024-11-19,25.829999923706055
2024-11-20,25.799999237060547
2024-11-21,25.969999313354492
