Date,CNWCX
2024-02-09,72.68000030517578
2024-02-12,72.61000061035156
2024-02-13,72.04000091552734
2024-02-14,72.51000213623047
2024-02-15,73.0199966430664
2024-02-16,73.1500015258789
2024-02-20,73.0199966430664
2024-02-21,73.0999984741211
2024-02-22,74.0999984741211
2024-02-23,73.91999816894531
2024-02-26,73.7699966430664
2024-02-27,74.02999877929688
2024-02-28,73.58000183105469
2024-02-29,73.6500015258789
2024-03-01,74.31999969482422
2024-03-04,74.43000030517578
2024-03-05,73.7300033569336
2024-03-06,74.33000183105469
2024-03-07,75.08000183105469
2024-03-08,74.7699966430664
2024-03-11,74.77999877929688
2024-03-12,75.48999786376953
2024-03-13,75.5
2024-03-14,75.36000061035156
2024-03-15,74.79000091552734
2024-03-18,74.91000366210938
2024-03-19,74.79000091552734
2024-03-20,75.52999877929688
2024-03-21,75.66999816894531
2024-03-22,75.31999969482422
2024-03-25,75.18000030517578
2024-03-26,75.12999725341797
2024-03-27,75.33999633789062
2024-03-28,75.36000061035156
2024-04-01,75.4000015258789
2024-04-02,75.43000030517578
2024-04-03,75.61000061035156
2024-04-04,75.11000061035156
2024-04-05,75.62999725341797
2024-04-08,75.80999755859375
2024-04-09,75.95999908447266
2024-04-10,75.58999633789062
2024-04-11,75.72000122070312
2024-04-12,74.26000213623047
2024-04-15,73.52999877929688
2024-04-16,72.97000122070312
2024-04-17,72.81999969482422
2024-04-18,72.93000030517578
2024-04-19,72.20999908447266
2024-04-22,72.80000305175781
2024-04-23,73.91000366210938
2024-04-24,74.0999984741211
2024-04-25,73.80000305175781
2024-04-26,74.68000030517578
2024-04-29,75.01000213623047
2024-04-30,74.05999755859375
2024-05-01,74.06999969482422
2024-05-02,74.83999633789062
2024-05-03,75.47000122070312
2024-05-06,76.12999725341797
2024-05-07,76.12000274658203
2024-05-08,76.0199966430664
2024-05-09,76.05000305175781
2024-05-10,76.30999755859375
2024-05-13,76.45999908447266
2024-05-14,76.95999908447266
2024-05-15,77.7300033569336
2024-05-16,77.7300033569336
2024-05-17,77.94999694824219
2024-05-20,78.1500015258789
2024-05-21,77.86000061035156
2024-05-22,77.38999938964844
2024-05-23,76.91999816894531
2024-05-24,77.22000122070312
2024-05-28,77.13999938964844
2024-05-29,76.12000274658203
2024-05-30,75.83000183105469
2024-05-31,75.83999633789062
2024-06-03,76.26000213623047
2024-06-04,75.44999694824219
2024-06-05,76.73999786376953
2024-06-06,77.08999633789062
2024-06-07,76.63999938964844
2024-06-10,76.68000030517578
2024-06-11,76.26000213623047
2024-06-12,76.66000366210938
2024-06-13,76.63999938964844
2024-06-14,76.52999877929688
2024-06-17,76.77999877929688
2024-06-18,76.97000122070312
2024-06-20,77.06999969482422
2024-06-21,76.77999877929688
2024-06-24,76.68000030517578
2024-06-25,76.88999938964844
2024-06-26,76.75
2024-06-27,76.73999786376953
2024-06-28,76.4000015258789
2024-07-01,76.5999984741211
2024-07-02,76.5199966430664
2024-07-03,77.37999725341797
2024-07-05,77.97000122070312
2024-07-08,77.73999786376953
2024-07-09,77.80999755859375
2024-07-10,78.38999938964844
2024-07-11,78.37000274658203
2024-07-12,78.88999938964844
2024-07-15,78.58999633789062
2024-07-16,78.41000366210938
2024-07-17,77.3499984741211
2024-07-18,76.80000305175781
2024-07-19,76.38999938964844
2024-07-22,76.91999816894531
2024-07-23,76.75
2024-07-24,75.31999969482422
2024-07-25,74.80000305175781
2024-07-26,75.47000122070312
2024-07-29,75.29000091552734
2024-07-30,74.87000274658203
2024-07-31,76.0199966430664
2024-08-01,74.8499984741211
2024-08-02,73.86000061035156
2024-08-05,72.30000305175781
2024-08-06,72.86000061035156
2024-08-07,72.88999938964844
2024-08-08,74.55000305175781
2024-08-09,74.83000183105469
2024-08-12,74.83999633789062
2024-08-13,75.79000091552734
2024-08-14,75.87999725341797
2024-08-15,76.91000366210938
2024-08-16,77.12000274658203
2024-08-19,77.91999816894531
2024-08-20,77.69999694824219
2024-08-21,77.81999969482422
2024-08-22,77.33999633789062
2024-08-23,78.0999984741211
2024-08-26,78.02999877929688
2024-08-27,78.1500015258789
2024-08-28,77.61000061035156
2024-08-29,77.75
2024-08-30,78.25
2024-09-03,76.55000305175781
2024-09-04,76.36000061035156
2024-09-05,76.44999694824219
2024-09-06,75.38999938964844
2024-09-09,75.73999786376953
2024-09-10,75.66000366210938
2024-09-11,76.63999938964844
2024-09-12,77.3499984741211
2024-09-13,77.6500015258789
2024-09-16,77.87000274658203
2024-09-17,78.0999984741211
2024-09-18,77.8499984741211
2024-09-19,79.0199966430664
2024-09-20,78.91999816894531
2024-09-23,79.04000091552734
2024-09-24,80.02999877929688
2024-09-25,79.97000122070312
2024-09-26,81.55999755859375
2024-09-27,81.80000305175781
2024-09-30,81.44999694824219
2024-10-01,81.33000183105469
2024-10-02,81.91999816894531
2024-10-03,81.20999908447266
2024-10-04,81.81999969482422
2024-10-07,81.80000305175781
2024-10-08,81.02999877929688
2024-10-09,80.83000183105469
2024-10-10,80.79000091552734
2024-10-11,81.12000274658203
2024-10-14,81.20999908447266
2024-10-15,79.75
2024-10-16,79.86000061035156
2024-10-17,79.69999694824219
2024-10-18,80.48999786376953
2024-10-21,80.0199966430664
2024-10-22,79.7699966430664
2024-10-23,79.26000213623047
2024-10-24,79.2699966430664
2024-10-25,79.2699966430664
2024-10-28,79.44000244140625
2024-10-29,79.47000122070312
2024-10-30,79.08000183105469
2024-10-31,78.05000305175781
2024-11-01,78.37000274658203
2024-11-04,78.68000030517578
2024-11-05,79.5
2024-11-06,79.19000244140625
2024-11-07,79.88999938964844
2024-11-08,79.16000366210938
2024-11-11,78.95999908447266
2024-11-12,77.91999816894531
2024-11-13,77.30000305175781
2024-11-14,76.93000030517578
2024-11-15,76.18000030517578
2024-11-18,76.55999755859375
2024-11-19,76.87000274658203
2024-11-20,76.93000030517578
2024-11-21,76.76000213623047
