Date,RNPEX
2023-02-24,48.95000076293945
2023-02-27,49.400001525878906
2023-02-28,49.27000045776367
2023-03-01,49.439998626708984
2023-03-02,49.66999816894531
2023-03-03,50.400001525878906
2023-03-06,50.2599983215332
2023-03-07,49.5
2023-03-08,49.52000045776367
2023-03-09,48.849998474121094
2023-03-10,48.2400016784668
2023-03-13,48.13999938964844
2023-03-14,49.0
2023-03-15,48.09000015258789
2023-03-16,48.86000061035156
2023-03-17,48.40999984741211
2023-03-20,48.880001068115234
2023-03-21,49.59000015258789
2023-03-22,49.20000076293945
2023-03-23,49.560001373291016
2023-03-24,49.43000030517578
2023-03-27,49.61000061035156
2023-03-28,49.619998931884766
2023-03-29,50.29999923706055
2023-03-30,50.689998626708984
2023-03-31,51.2400016784668
2023-04-03,51.34000015258789
2023-04-04,51.15999984741211
2023-04-05,50.79999923706055
2023-04-06,50.939998626708984
2023-04-10,50.93000030517578
2023-04-11,51.08000183105469
2023-04-12,51.08000183105469
2023-04-13,51.84000015258789
2023-04-14,51.689998626708984
2023-04-17,51.720001220703125
2023-04-18,51.880001068115234
2023-04-19,51.709999084472656
2023-04-20,51.470001220703125
2023-04-21,51.65999984741211
2023-04-24,51.63999938964844
2023-04-25,50.81999969482422
2023-04-26,50.63999938964844
2023-04-27,51.40999984741211
2023-04-28,51.790000915527344
2023-05-01,51.77000045776367
2023-05-02,51.33000183105469
2023-05-03,51.29999923706055
2023-05-04,51.0
2023-05-05,51.689998626708984
2023-05-08,51.79999923706055
2023-05-09,51.59000015258789
2023-05-10,51.689998626708984
2023-05-11,51.56999969482422
2023-05-12,51.45000076293945
2023-05-15,51.77000045776367
2023-05-16,51.459999084472656
2023-05-17,51.849998474121094
2023-05-18,52.189998626708984
2023-05-19,52.25
2023-05-22,52.43000030517578
2023-05-23,51.65999984741211
2023-05-24,51.130001068115234
2023-05-25,51.400001525878906
2023-05-26,52.150001525878906
2023-05-30,51.86000061035156
2023-05-31,51.5
2023-06-01,52.08000183105469
2023-06-02,52.790000915527344
2023-06-05,52.65999984741211
2023-06-06,52.83000183105469
2023-06-07,52.5
2023-06-08,52.86000061035156
2023-06-09,52.86000061035156
2023-06-12,53.380001068115234
2023-06-13,53.83000183105469
2023-06-14,53.9900016784668
2023-06-15,54.63999938964844
2023-06-16,54.47999954223633
2023-06-20,54.08000183105469
2023-06-21,53.86000061035156
2023-06-22,53.880001068115234
2023-06-23,53.33000183105469
2023-06-26,53.11000061035156
2023-06-27,53.66999816894531
2023-06-28,53.7599983215332
2023-06-29,53.790000915527344
2023-06-30,54.41999816894531
2023-07-03,54.43000030517578
2023-07-05,54.2599983215332
2023-07-06,53.47999954223633
2023-07-07,53.56999969482422
2023-07-10,53.880001068115234
2023-07-11,54.290000915527344
2023-07-12,54.90999984741211
2023-07-13,55.65999984741211
2023-07-14,55.65999984741211
2023-07-17,55.790000915527344
2023-07-18,56.08000183105469
2023-07-19,55.9900016784668
2023-07-20,55.40999984741211
2023-07-21,55.43000030517578
2023-07-24,55.369998931884766
2023-07-25,55.630001068115234
2023-07-26,55.529998779296875
2023-07-27,55.310001373291016
2023-07-28,56.02000045776367
2023-07-31,56.0099983215332
2023-08-01,55.7400016784668
2023-08-02,54.79999923706055
2023-08-03,54.66999816894531
2023-08-04,54.52000045776367
2023-08-07,55.02000045776367
2023-08-08,54.88999938964844
2023-08-09,54.63999938964844
2023-08-10,54.720001220703125
2023-08-11,54.400001525878906
2023-08-14,54.4900016784668
2023-08-15,53.880001068115234
2023-08-16,53.4900016784668
2023-08-17,53.02000045776367
2023-08-18,53.0
2023-08-21,53.380001068115234
2023-08-22,53.33000183105469
2023-08-23,53.959999084472656
2023-08-24,53.130001068115234
2023-08-25,53.43000030517578
2023-08-28,53.810001373291016
2023-08-29,54.72999954223633
2023-08-30,54.77000045776367
2023-08-31,54.63999938964844
2023-09-01,54.61000061035156
2023-09-05,54.40999984741211
2023-09-06,54.15999984741211
2023-09-07,53.91999816894531
2023-09-08,53.939998626708984
2023-09-11,54.369998931884766
2023-09-12,54.11000061035156
2023-09-13,54.0099983215332
2023-09-14,54.38999938964844
2023-09-15,53.95000076293945
2023-09-18,53.7400016784668
2023-09-19,53.65999984741211
2023-09-20,53.279998779296875
2023-09-21,52.369998931884766
2023-09-22,52.310001373291016
2023-09-25,52.290000915527344
2023-09-26,51.65999984741211
2023-09-27,51.72999954223633
2023-09-28,52.11000061035156
2023-09-29,52.0
2023-10-02,51.7400016784668
2023-10-03,51.0
2023-10-04,51.369998931884766
2023-10-05,51.40999984741211
2023-10-06,52.11000061035156
2023-10-09,52.150001525878906
2023-10-10,52.68000030517578
2023-10-11,52.95000076293945
2023-10-12,52.65999984741211
2023-10-13,52.22999954223633
2023-10-16,52.689998626708984
2023-10-17,52.70000076293945
2023-10-18,51.779998779296875
2023-10-19,51.279998779296875
2023-10-20,50.7599983215332
2023-10-23,50.849998474121094
2023-10-24,51.099998474121094
2023-10-25,50.5
2023-10-26,49.91999816894531
2023-10-27,49.689998626708984
2023-10-30,50.220001220703125
2023-10-31,50.31999969482422
2023-11-01,50.779998779296875
2023-11-02,51.810001373291016
2023-11-03,52.369998931884766
2023-11-06,52.4900016784668
2023-11-07,52.56999969482422
2023-11-08,52.70000076293945
2023-11-09,52.33000183105469
2023-11-10,52.91999816894531
2023-11-13,52.9900016784668
2023-11-14,54.13999938964844
2023-11-15,54.220001220703125
2023-11-16,54.16999816894531
2023-11-17,54.5
2023-11-20,54.959999084472656
2023-11-21,54.779998779296875
2023-11-22,54.88999938964844
2023-11-24,55.06999969482422
2023-11-27,54.869998931884766
2023-11-28,54.880001068115234
2023-11-29,54.88999938964844
2023-11-30,54.93000030517578
2023-12-01,55.2599983215332
2023-12-04,54.91999816894531
2023-12-05,54.77000045776367
2023-12-06,54.650001525878906
2023-12-07,54.959999084472656
2023-12-08,55.22999954223633
2023-12-11,55.540000915527344
2023-12-12,55.83000183105469
2023-12-13,56.59000015258789
2023-12-14,54.0
2023-12-15,53.9900016784668
2023-12-18,54.15999984741211
2023-12-19,54.56999969482422
2023-12-20,53.849998474121094
2023-12-21,54.5
2023-12-22,54.540000915527344
2023-12-26,54.7400016784668
2023-12-27,55.04999923706055
2023-12-28,54.9900016784668
2023-12-29,54.880001068115234
2024-01-02,54.27000045776367
2024-01-03,53.709999084472656
2024-01-04,53.79999923706055
2024-01-05,53.7400016784668
2024-01-08,54.38999938964844
2024-01-09,54.189998626708984
2024-01-10,54.470001220703125
2024-01-11,54.43000030517578
2024-01-12,54.56999969482422
2024-01-16,54.130001068115234
2024-01-17,53.70000076293945
2024-01-18,54.220001220703125
2024-01-19,54.7400016784668
2024-01-22,54.77000045776367
2024-01-23,54.79999923706055
2024-01-24,55.119998931884766
2024-01-25,55.220001220703125
2024-01-26,55.38999938964844
2024-01-29,55.869998931884766
2024-01-30,55.79999923706055
2024-01-31,55.099998474121094
2024-02-01,55.75
2024-02-02,56.130001068115234
2024-02-05,56.0
2024-02-06,56.2400016784668
2024-02-07,56.54999923706055
2024-02-08,56.61000061035156
2024-02-09,56.9900016784668
2024-02-12,56.900001525878906
2024-02-13,56.06999969482422
2024-02-14,56.70000076293945
2024-02-15,57.31999969482422
2024-02-16,57.189998626708984
2024-02-20,56.900001525878906
2024-02-21,56.91999816894531
2024-02-22,58.060001373291016
2024-02-23,58.040000915527344
2024-02-26,57.97999954223633
2024-02-27,58.040000915527344
2024-02-28,57.869998931884766
2024-02-29,57.90999984741211
2024-03-01,58.61000061035156
2024-03-04,58.58000183105469
2024-03-05,57.95000076293945
2024-03-06,58.349998474121094
2024-03-07,59.189998626708984
2024-03-08,58.75
2024-03-11,58.529998779296875
2024-03-12,59.189998626708984
2024-03-13,59.209999084472656
2024-03-14,59.0
2024-03-15,58.529998779296875
2024-03-18,58.83000183105469
2024-03-19,58.970001220703125
2024-03-20,59.56999969482422
2024-03-21,59.79999923706055
2024-03-22,59.599998474121094
2024-03-25,59.459999084472656
2024-03-26,59.41999816894531
2024-03-27,59.61000061035156
2024-03-28,59.47999954223633
2024-04-01,59.40999984741211
2024-04-02,59.099998474121094
2024-04-03,59.400001525878906
2024-04-04,58.77000045776367
2024-04-05,59.279998779296875
2024-04-08,59.41999816894531
2024-04-09,59.43000030517578
2024-04-10,58.91999816894531
2024-04-11,59.220001220703125
2024-04-12,58.20000076293945
2024-04-15,57.560001373291016
2024-04-16,57.34000015258789
2024-04-17,57.13999938964844
2024-04-18,57.0
2024-04-19,56.369998931884766
2024-04-22,56.86000061035156
2024-04-23,57.83000183105469
2024-04-24,57.81999969482422
2024-04-25,57.540000915527344
2024-04-26,58.11000061035156
2024-04-29,58.279998779296875
2024-04-30,57.41999816894531
2024-05-01,57.400001525878906
2024-05-02,57.86000061035156
2024-05-03,58.38999938964844
2024-05-06,59.099998474121094
2024-05-07,59.22999954223633
2024-05-08,59.20000076293945
2024-05-09,59.5
2024-05-10,59.689998626708984
2024-05-13,59.7400016784668
2024-05-14,60.11000061035156
2024-05-15,60.79999923706055
2024-05-16,60.599998474121094
2024-05-17,60.619998931884766
2024-05-20,60.810001373291016
2024-05-21,60.83000183105469
2024-05-22,60.54999923706055
2024-05-23,60.22999954223633
2024-05-24,60.650001525878906
2024-05-28,60.4900016784668
2024-05-29,59.81999969482422
2024-05-30,59.61000061035156
2024-05-31,59.88999938964844
2024-06-03,60.08000183105469
2024-06-04,60.0099983215332
2024-06-05,60.959999084472656
2024-06-06,61.06999969482422
2024-06-07,60.7400016784668
2024-06-10,60.900001525878906
2024-06-11,60.65999984741211
2024-06-12,61.29999923706055
2024-06-13,61.15999984741211
2024-06-14,60.880001068115234
2024-06-17,61.36000061035156
2024-06-18,61.4900016784668
2024-06-20,61.5
2024-06-21,61.22999954223633
2024-06-24,61.2599983215332
2024-06-25,61.560001373291016
2024-06-26,61.439998626708984
2024-06-27,61.41999816894531
2024-06-28,61.15999984741211
2024-07-01,61.43000030517578
2024-07-02,61.70000076293945
2024-07-03,62.220001220703125
2024-07-05,62.77000045776367
2024-07-08,62.7599983215332
2024-07-09,62.56999969482422
2024-07-10,63.220001220703125
2024-07-11,62.90999984741211
2024-07-12,63.22999954223633
2024-07-15,63.13999938964844
2024-07-16,63.33000183105469
2024-07-17,62.13999938964844
2024-07-18,61.63999938964844
2024-07-19,61.310001373291016
2024-07-22,61.93000030517578
2024-07-23,62.029998779296875
2024-07-24,60.5099983215332
2024-07-25,60.029998779296875
2024-07-26,60.66999816894531
2024-07-29,60.720001220703125
2024-07-30,60.540000915527344
2024-07-31,61.5099983215332
2024-08-01,60.599998474121094
2024-08-02,59.40999984741211
2024-08-05,57.9900016784668
2024-08-06,58.630001068115234
2024-08-07,58.29999923706055
2024-08-08,59.79999923706055
2024-08-09,60.13999938964844
2024-08-12,60.04999923706055
2024-08-13,61.06999969482422
2024-08-14,61.20000076293945
2024-08-15,62.220001220703125
2024-08-16,62.310001373291016
2024-08-19,62.900001525878906
2024-08-20,62.779998779296875
2024-08-21,63.0099983215332
2024-08-22,62.61000061035156
2024-08-23,63.279998779296875
2024-08-26,63.0
2024-08-27,63.209999084472656
2024-08-28,62.86000061035156
2024-08-29,63.0099983215332
2024-08-30,63.43000030517578
2024-09-03,61.9900016784668
2024-09-04,61.810001373291016
2024-09-05,61.599998474121094
2024-09-06,60.540000915527344
2024-09-09,61.150001525878906
2024-09-10,61.16999816894531
2024-09-11,61.97999954223633
2024-09-12,62.630001068115234
2024-09-13,62.91999816894531
2024-09-16,63.06999969482422
2024-09-17,63.06999969482422
2024-09-18,62.79999923706055
2024-09-19,64.08999633789062
2024-09-20,63.70000076293945
2024-09-23,63.81999969482422
2024-09-24,64.33999633789062
2024-09-25,64.23999786376953
2024-09-26,65.01000213623047
2024-09-27,64.79000091552734
2024-09-30,64.68000030517578
2024-10-01,64.29000091552734
2024-10-02,64.30999755859375
2024-10-03,63.959999084472656
2024-10-04,64.51000213623047
2024-10-07,64.19000244140625
2024-10-08,64.5199966430664
2024-10-09,64.8499984741211
2024-10-10,64.68000030517578
2024-10-11,65.04000091552734
2024-10-14,65.27999877929688
2024-10-15,64.36000061035156
2024-10-16,64.45999908447266
2024-10-17,64.70999908447266
2024-10-18,65.04000091552734
2024-10-21,64.73999786376953
2024-10-22,64.68000030517578
2024-10-23,63.970001220703125
2024-10-24,64.19000244140625
2024-10-25,64.19000244140625
2024-10-28,64.33000183105469
2024-10-29,64.41999816894531
2024-10-30,64.0999984741211
2024-10-31,63.06999969482422
2024-11-01,63.369998931884766
2024-11-04,63.34000015258789
2024-11-05,64.11000061035156
2024-11-06,64.68000030517578
2024-11-07,65.30000305175781
2024-11-08,65.2300033569336
2024-11-11,65.4800033569336
2024-11-12,64.77999877929688
2024-11-13,64.61000061035156
2024-11-14,64.2699966430664
2024-11-15,63.36000061035156
2024-11-18,63.68000030517578
2024-11-19,63.88999938964844
2024-11-20,63.869998931884766
2024-11-21,64.12999725341797
