Date,RNWGX
2023-04-21,71.51000213623047
2023-04-24,71.51000213623047
2023-04-25,70.37000274658203
2023-04-26,70.44000244140625
2023-04-27,71.31999969482422
2023-04-28,71.73999786376953
2023-05-01,71.68000030517578
2023-05-02,71.05000305175781
2023-05-03,71.13999938964844
2023-05-04,71.01000213623047
2023-05-05,71.83000183105469
2023-05-08,72.05000305175781
2023-05-09,71.62999725341797
2023-05-10,71.75
2023-05-11,71.55999755859375
2023-05-12,71.33999633789062
2023-05-15,72.05999755859375
2023-05-16,71.52999877929688
2023-05-17,71.73999786376953
2023-05-18,71.76000213623047
2023-05-19,71.8499984741211
2023-05-22,72.18000030517578
2023-05-23,71.27999877929688
2023-05-24,70.69000244140625
2023-05-25,70.83000183105469
2023-05-26,71.7699966430664
2023-05-30,71.0
2023-05-31,70.45999908447266
2023-06-01,71.27999877929688
2023-06-02,72.33000183105469
2023-06-05,72.08000183105469
2023-06-06,72.55999755859375
2023-06-07,72.3499984741211
2023-06-08,72.69999694824219
2023-06-09,72.76000213623047
2023-06-12,73.33000183105469
2023-06-13,73.87000274658203
2023-06-14,74.13999938964844
2023-06-15,74.97000122070312
2023-06-16,74.94000244140625
2023-06-20,74.1500015258789
2023-06-21,73.94000244140625
2023-06-22,73.80999755859375
2023-06-23,73.0999984741211
2023-06-26,72.87000274658203
2023-06-27,73.55999755859375
2023-06-28,73.5
2023-06-29,73.55000305175781
2023-06-30,74.33000183105469
2023-07-03,74.48999786376953
2023-07-05,74.3499984741211
2023-07-06,73.13999938964844
2023-07-07,73.27999877929688
2023-07-10,73.4800033569336
2023-07-11,74.19999694824219
2023-07-12,75.05000305175781
2023-07-13,76.13999938964844
2023-07-14,75.97000122070312
2023-07-17,75.9800033569336
2023-07-18,76.11000061035156
2023-07-19,76.05999755859375
2023-07-20,75.75
2023-07-21,75.80999755859375
2023-07-24,75.79000091552734
2023-07-25,76.33000183105469
2023-07-26,76.30000305175781
2023-07-27,76.01000213623047
2023-07-28,77.0199966430664
2023-07-31,77.08000183105469
2023-08-01,76.4800033569336
2023-08-02,75.08999633789062
2023-08-03,75.0199966430664
2023-08-04,74.98999786376953
2023-08-07,75.4000015258789
2023-08-08,75.16999816894531
2023-08-09,75.02999877929688
2023-08-10,75.05999755859375
2023-08-11,74.4000015258789
2023-08-14,74.19000244140625
2023-08-15,73.36000061035156
2023-08-16,72.9800033569336
2023-08-17,72.44999694824219
2023-08-18,72.27999877929688
2023-08-21,72.56999969482422
2023-08-22,72.7300033569336
2023-08-23,73.55000305175781
2023-08-24,72.76000213623047
2023-08-25,72.77999877929688
2023-08-28,73.2699966430664
2023-08-29,74.44000244140625
2023-08-30,74.37999725341797
2023-08-31,73.91999816894531
2023-09-01,74.20999908447266
2023-09-05,73.70999908447266
2023-09-06,73.29000091552734
2023-09-07,72.94000244140625
2023-09-08,73.0199966430664
2023-09-11,73.62999725341797
2023-09-12,73.3499984741211
2023-09-13,73.25
2023-09-14,73.5999984741211
2023-09-15,73.29000091552734
2023-09-18,73.04000091552734
2023-09-19,72.76000213623047
2023-09-20,72.33999633789062
2023-09-21,71.1500015258789
2023-09-22,71.30999755859375
2023-09-25,71.2300033569336
2023-09-26,70.41999816894531
2023-09-27,70.44999694824219
2023-09-28,70.70999908447266
2023-09-29,70.81999969482422
2023-10-02,70.3499984741211
2023-10-03,69.37000274658203
2023-10-04,69.58999633789062
2023-10-05,69.55000305175781
2023-10-06,70.43000030517578
2023-10-09,70.36000061035156
2023-10-10,71.06999969482422
2023-10-11,71.47000122070312
2023-10-12,71.13999938964844
2023-10-13,70.61000061035156
2023-10-16,71.0199966430664
2023-10-17,71.02999877929688
2023-10-18,69.98999786376953
2023-10-19,69.51000213623047
2023-10-20,68.9800033569336
2023-10-23,69.0
2023-10-24,69.3499984741211
2023-10-25,68.7699966430664
2023-10-26,68.13999938964844
2023-10-27,68.16999816894531
2023-10-30,68.69999694824219
2023-10-31,68.62999725341797
2023-11-01,69.12000274658203
2023-11-02,70.2300033569336
2023-11-03,71.19999694824219
2023-11-06,71.55999755859375
2023-11-07,71.45999908447266
2023-11-08,71.5
2023-11-09,71.06999969482422
2023-11-10,71.66000366210938
2023-11-13,71.56999969482422
2023-11-14,72.94999694824219
2023-11-15,73.30000305175781
2023-11-16,73.19000244140625
2023-11-17,73.37000274658203
2023-11-20,74.06999969482422
2023-11-21,73.69999694824219
2023-11-22,73.70999908447266
2023-11-24,73.87999725341797
2023-11-27,73.69999694824219
2023-11-28,73.81999969482422
2023-11-29,73.70999908447266
2023-11-30,73.80999755859375
2023-12-01,74.22000122070312
2023-12-04,73.72000122070312
2023-12-05,73.38999938964844
2023-12-06,73.26000213623047
2023-12-07,73.5199966430664
2023-12-08,73.7300033569336
2023-12-11,73.95999908447266
2023-12-12,74.08999633789062
2023-12-13,74.95999908447266
2023-12-14,73.54000091552734
2023-12-15,73.55999755859375
2023-12-18,73.63999938964844
2023-12-19,74.08000183105469
2023-12-20,73.16000366210938
2023-12-21,74.02999877929688
2023-12-22,73.97000122070312
2023-12-26,74.31999969482422
2023-12-27,74.72000122070312
2023-12-28,74.95999908447266
2023-12-29,74.95999908447266
2024-01-02,74.08000183105469
2024-01-03,73.5
2024-01-04,73.77999877929688
2024-01-05,73.70999908447266
2024-01-08,74.19999694824219
2024-01-09,73.83000183105469
2024-01-10,74.04000091552734
2024-01-11,74.16000366210938
2024-01-12,74.5199966430664
2024-01-16,73.7699966430664
2024-01-17,72.81999969482422
2024-01-18,73.29000091552734
2024-01-19,73.86000061035156
2024-01-22,73.55000305175781
2024-01-23,73.7699966430664
2024-01-24,74.27999877929688
2024-01-25,74.4000015258789
2024-01-26,74.61000061035156
2024-01-29,74.88999938964844
2024-01-30,74.47000122070312
2024-01-31,73.98999786376953
2024-02-01,74.8499984741211
2024-02-02,74.87999725341797
2024-02-05,74.77999877929688
2024-02-06,75.44999694824219
2024-02-07,75.7300033569336
2024-02-08,75.54000091552734
2024-02-09,75.94000244140625
2024-02-12,75.87000274658203
2024-02-13,75.2699966430664
2024-02-14,75.77999877929688
2024-02-15,76.30999755859375
2024-02-16,76.44000244140625
2024-02-20,76.31999969482422
2024-02-21,76.41000366210938
2024-02-22,77.44999694824219
2024-02-23,77.26000213623047
2024-02-26,77.12000274658203
2024-02-27,77.4000015258789
2024-02-28,76.91999816894531
2024-02-29,77.0
2024-03-01,77.69999694824219
2024-03-04,77.81999969482422
2024-03-05,77.0999984741211
2024-03-06,77.7300033569336
2024-03-07,78.51000213623047
2024-03-08,78.19000244140625
2024-03-11,78.20999908447266
2024-03-12,78.95999908447266
2024-03-13,78.97000122070312
2024-03-14,78.81999969482422
2024-03-15,78.23999786376953
2024-03-18,78.37000274658203
2024-03-19,78.25
2024-03-20,79.0199966430664
2024-03-21,79.16999816894531
2024-03-22,78.80999755859375
2024-03-25,78.66999816894531
2024-03-26,78.62000274658203
2024-03-27,78.83999633789062
2024-03-28,78.87000274658203
2024-04-01,78.91000366210938
2024-04-02,78.94999694824219
2024-04-03,79.13999938964844
2024-04-04,78.62000274658203
2024-04-05,79.16999816894531
2024-04-08,79.37000274658203
2024-04-09,79.52999877929688
2024-04-10,79.13999938964844
2024-04-11,79.2699966430664
2024-04-12,77.75
2024-04-15,77.0
2024-04-16,76.41000366210938
2024-04-17,76.26000213623047
2024-04-18,76.37000274658203
2024-04-19,75.62000274658203
2024-04-22,76.25
2024-04-23,77.41000366210938
2024-04-24,77.61000061035156
2024-04-25,77.30000305175781
2024-04-26,78.2300033569336
2024-04-29,78.58000183105469
2024-04-30,77.58999633789062
2024-05-01,77.5999984741211
2024-05-02,78.4000015258789
2024-05-03,79.06999969482422
2024-05-06,79.7699966430664
2024-05-07,79.76000213623047
2024-05-08,79.66000366210938
2024-05-09,79.69000244140625
2024-05-10,79.97000122070312
2024-05-13,80.12999725341797
2024-05-14,80.66000366210938
2024-05-15,81.47000122070312
2024-05-16,81.4800033569336
2024-05-17,81.70999908447266
2024-05-20,81.91999816894531
2024-05-21,81.62000274658203
2024-05-22,81.13999938964844
2024-05-23,80.63999938964844
2024-05-24,80.95999908447266
2024-05-28,80.87999725341797
2024-05-29,79.81999969482422
2024-05-30,79.5199966430664
2024-05-31,79.52999877929688
2024-06-03,79.9800033569336
2024-06-04,79.12999725341797
2024-06-05,80.48999786376953
2024-06-06,80.87000274658203
2024-06-07,80.38999938964844
2024-06-10,80.44000244140625
2024-06-11,80.0
2024-06-12,80.41999816894531
2024-06-13,80.41000366210938
2024-06-14,80.29000091552734
2024-06-17,80.56999969482422
2024-06-18,80.7699966430664
2024-06-20,80.87999725341797
2024-06-21,80.56999969482422
2024-06-24,80.4800033569336
2024-06-25,80.69999694824219
2024-06-26,80.54000091552734
2024-06-27,80.52999877929688
2024-06-28,80.18000030517578
2024-07-01,80.4000015258789
2024-07-02,80.31999969482422
2024-07-03,81.22000122070312
2024-07-05,81.8499984741211
2024-07-08,81.62000274658203
2024-07-09,81.69000244140625
2024-07-10,82.30000305175781
2024-07-11,82.27999877929688
2024-07-12,82.83000183105469
2024-07-15,82.52999877929688
2024-07-16,82.33999633789062
2024-07-17,81.2300033569336
2024-07-18,80.6500015258789
2024-07-19,80.2300033569336
2024-07-22,80.79000091552734
2024-07-23,80.61000061035156
2024-07-24,79.12000274658203
2024-07-25,78.56999969482422
2024-07-26,79.27999877929688
2024-07-29,79.0999984741211
2024-07-30,78.66000366210938
2024-07-31,79.87000274658203
2024-08-01,78.63999938964844
2024-08-02,77.5999984741211
2024-08-05,75.97000122070312
2024-08-06,76.56999969482422
2024-08-07,76.5999984741211
2024-08-08,78.33999633789062
2024-08-09,78.63999938964844
2024-08-12,78.66000366210938
2024-08-13,79.66000366210938
2024-08-14,79.76000213623047
2024-08-15,80.8499984741211
2024-08-16,81.05999755859375
2024-08-19,81.91999816894531
2024-08-20,81.68000030517578
2024-08-21,81.81999969482422
2024-08-22,81.31999969482422
2024-08-23,82.11000061035156
2024-08-26,82.05000305175781
2024-08-27,82.18000030517578
2024-08-28,81.62000274658203
2024-08-29,81.76000213623047
2024-08-30,82.30000305175781
2024-09-03,80.5199966430664
2024-09-04,80.31999969482422
2024-09-05,80.41000366210938
2024-09-06,79.30000305175781
2024-09-09,79.68000030517578
2024-09-10,79.5999984741211
2024-09-11,80.62999725341797
2024-09-12,81.37999725341797
2024-09-13,81.69999694824219
2024-09-16,81.93000030517578
2024-09-17,82.18000030517578
2024-09-18,81.93000030517578
2024-09-19,83.1500015258789
2024-09-20,83.05000305175781
2024-09-23,83.19000244140625
2024-09-24,84.23999786376953
2024-09-25,84.16999816894531
2024-09-26,85.8499984741211
2024-09-27,86.0999984741211
2024-09-30,85.75
2024-10-01,85.62000274658203
2024-10-02,86.23999786376953
2024-10-03,85.5
2024-10-04,86.13999938964844
2024-10-07,86.12999725341797
2024-10-08,85.33000183105469
2024-10-09,85.12000274658203
2024-10-10,85.08000183105469
2024-10-11,85.43000030517578
2024-10-14,85.52999877929688
2024-10-15,83.98999786376953
2024-10-16,84.11000061035156
2024-10-17,83.94999694824219
2024-10-18,84.79000091552734
2024-10-21,84.29000091552734
2024-10-22,84.04000091552734
2024-10-23,83.5
2024-10-24,83.51000213623047
2024-10-25,83.5199966430664
2024-10-28,83.69999694824219
2024-10-29,83.73999786376953
2024-10-30,83.33000183105469
2024-10-31,82.23999786376953
2024-11-01,82.58000183105469
2024-11-04,82.91999816894531
2024-11-05,83.77999877929688
2024-11-06,83.45999908447266
2024-11-07,84.20999908447266
2024-11-08,83.44000244140625
2024-11-11,83.2300033569336
2024-11-12,82.13999938964844
2024-11-13,81.48999786376953
2024-11-14,81.0999984741211
2024-11-15,80.30999755859375
2024-11-18,80.72000122070312
2024-11-19,81.05999755859375
2024-11-20,81.12000274658203
2024-11-21,80.94000244140625
