Date,CNWEX
2023-03-17,66.2300033569336
2023-03-20,66.47000122070312
2023-03-21,67.3499984741211
2023-03-22,67.08999633789062
2023-03-23,67.52999877929688
2023-03-24,67.30999755859375
2023-03-27,67.4800033569336
2023-03-28,67.62999725341797
2023-03-29,68.5199966430664
2023-03-30,69.06999969482422
2023-03-31,69.5
2023-04-03,69.6500015258789
2023-04-04,69.4800033569336
2023-04-05,69.05000305175781
2023-04-06,69.23999786376953
2023-04-10,69.30999755859375
2023-04-11,69.80000305175781
2023-04-12,69.83999633789062
2023-04-13,70.83000183105469
2023-04-14,70.75
2023-04-17,70.77999877929688
2023-04-18,70.8499984741211
2023-04-19,70.37000274658203
2023-04-20,70.20999908447266
2023-04-21,70.1500015258789
2023-04-24,70.1500015258789
2023-04-25,69.02999877929688
2023-04-26,69.0999984741211
2023-04-27,69.95999908447266
2023-04-28,70.36000061035156
2023-05-01,70.30000305175781
2023-05-02,69.68000030517578
2023-05-03,69.7699966430664
2023-05-04,69.63999938964844
2023-05-05,70.44999694824219
2023-05-08,70.66000366210938
2023-05-09,70.25
2023-05-10,70.36000061035156
2023-05-11,70.18000030517578
2023-05-12,69.95999908447266
2023-05-15,70.66000366210938
2023-05-16,70.13999938964844
2023-05-17,70.3499984741211
2023-05-18,70.36000061035156
2023-05-19,70.44999694824219
2023-05-22,70.7699966430664
2023-05-23,69.87999725341797
2023-05-24,69.30000305175781
2023-05-25,69.44000244140625
2023-05-26,70.37000274658203
2023-05-30,69.5999984741211
2023-05-31,69.06999969482422
2023-06-01,69.87999725341797
2023-06-02,70.9000015258789
2023-06-05,70.6500015258789
2023-06-06,71.12000274658203
2023-06-07,70.91000366210938
2023-06-08,71.26000213623047
2023-06-09,71.31999969482422
2023-06-12,71.87000274658203
2023-06-13,72.38999938964844
2023-06-14,72.66000366210938
2023-06-15,73.47000122070312
2023-06-16,73.44000244140625
2023-06-20,72.66000366210938
2023-06-21,72.44999694824219
2023-06-22,72.33000183105469
2023-06-23,71.62999725341797
2023-06-26,71.4000015258789
2023-06-27,72.08000183105469
2023-06-28,72.01000213623047
2023-06-29,72.06999969482422
2023-06-30,72.83000183105469
2023-07-03,72.9800033569336
2023-07-05,72.83999633789062
2023-07-06,71.66000366210938
2023-07-07,71.79000091552734
2023-07-10,71.9800033569336
2023-07-11,72.68000030517578
2023-07-12,73.5199966430664
2023-07-13,74.58000183105469
2023-07-14,74.41999816894531
2023-07-17,74.41999816894531
2023-07-18,74.54000091552734
2023-07-19,74.5
2023-07-20,74.19000244140625
2023-07-21,74.25
2023-07-24,74.22000122070312
2023-07-25,74.75
2023-07-26,74.72000122070312
2023-07-27,74.44000244140625
2023-07-28,75.41999816894531
2023-07-31,75.4800033569336
2023-08-01,74.88999938964844
2023-08-02,73.52999877929688
2023-08-03,73.45999908447266
2023-08-04,73.43000030517578
2023-08-07,73.81999969482422
2023-08-08,73.5999984741211
2023-08-09,73.45999908447266
2023-08-10,73.4800033569336
2023-08-11,72.83999633789062
2023-08-14,72.62999725341797
2023-08-15,71.81999969482422
2023-08-16,71.44000244140625
2023-08-17,70.91999816894531
2023-08-18,70.76000213623047
2023-08-21,71.04000091552734
2023-08-22,71.19000244140625
2023-08-23,72.0
2023-08-24,71.22000122070312
2023-08-25,71.23999786376953
2023-08-28,71.70999908447266
2023-08-29,72.86000061035156
2023-08-30,72.79000091552734
2023-08-31,72.3499984741211
2023-09-01,72.62999725341797
2023-09-05,72.12999725341797
2023-09-06,71.72000122070312
2023-09-07,71.37999725341797
2023-09-08,71.45999908447266
2023-09-11,72.05000305175781
2023-09-12,71.77999877929688
2023-09-13,71.66999816894531
2023-09-14,72.01000213623047
2023-09-15,71.70999908447266
2023-09-18,71.47000122070312
2023-09-19,71.19000244140625
2023-09-20,70.77999877929688
2023-09-21,69.61000061035156
2023-09-22,69.76000213623047
2023-09-25,69.68000030517578
2023-09-26,68.87999725341797
2023-09-27,68.91999816894531
2023-09-28,69.16999816894531
2023-09-29,69.27999877929688
2023-10-02,68.80999755859375
2023-10-03,67.86000061035156
2023-10-04,68.06999969482422
2023-10-05,68.02999877929688
2023-10-06,68.88999938964844
2023-10-09,68.80999755859375
2023-10-10,69.51000213623047
2023-10-11,69.9000015258789
2023-10-12,69.56999969482422
2023-10-13,69.05999755859375
2023-10-16,69.44999694824219
2023-10-17,69.45999908447266
2023-10-18,68.44999694824219
2023-10-19,67.97000122070312
2023-10-20,67.44999694824219
2023-10-23,67.47000122070312
2023-10-24,67.80999755859375
2023-10-25,67.23999786376953
2023-10-26,66.62999725341797
2023-10-27,66.6500015258789
2023-10-30,67.16000366210938
2023-10-31,67.0999984741211
2023-11-01,67.58000183105469
2023-11-02,68.66000366210938
2023-11-03,69.61000061035156
2023-11-06,69.95999908447266
2023-11-07,69.86000061035156
2023-11-08,69.9000015258789
2023-11-09,69.47000122070312
2023-11-10,70.05000305175781
2023-11-13,69.95999908447266
2023-11-14,71.30999755859375
2023-11-15,71.6500015258789
2023-11-16,71.52999877929688
2023-11-17,71.70999908447266
2023-11-20,72.38999938964844
2023-11-21,72.02999877929688
2023-11-22,72.02999877929688
2023-11-24,72.19999694824219
2023-11-27,72.0199966430664
2023-11-28,72.12999725341797
2023-11-29,72.0199966430664
2023-11-30,72.12000274658203
2023-12-01,72.5199966430664
2023-12-04,72.02999877929688
2023-12-05,71.70999908447266
2023-12-06,71.58000183105469
2023-12-07,71.83000183105469
2023-12-08,72.04000091552734
2023-12-11,72.25
2023-12-12,72.37999725341797
2023-12-13,73.2300033569336
2023-12-14,72.2699966430664
2023-12-15,72.27999877929688
2023-12-18,72.36000061035156
2023-12-19,72.79000091552734
2023-12-20,71.88999938964844
2023-12-21,72.73999786376953
2023-12-22,72.69000244140625
2023-12-26,73.0199966430664
2023-12-27,73.41999816894531
2023-12-28,73.6500015258789
2023-12-29,73.63999938964844
2024-01-02,72.77999877929688
2024-01-03,72.19999694824219
2024-01-04,72.4800033569336
2024-01-05,72.41000366210938
2024-01-08,72.88999938964844
2024-01-09,72.52999877929688
2024-01-10,72.7300033569336
2024-01-11,72.8499984741211
2024-01-12,73.19999694824219
2024-01-16,72.45999908447266
2024-01-17,71.5199966430664
2024-01-18,71.98999786376953
2024-01-19,72.54000091552734
2024-01-22,72.23999786376953
2024-01-23,72.44999694824219
2024-01-24,72.94000244140625
2024-01-25,73.05999755859375
2024-01-26,73.26000213623047
2024-01-29,73.54000091552734
2024-01-30,73.12999725341797
2024-01-31,72.6500015258789
2024-02-01,73.5
2024-02-02,73.52999877929688
2024-02-05,73.41999816894531
2024-02-06,74.08000183105469
2024-02-07,74.3499984741211
2024-02-08,74.16999816894531
2024-02-09,74.55999755859375
2024-02-12,74.48999786376953
2024-02-13,73.9000015258789
2024-02-14,74.38999938964844
2024-02-15,74.91999816894531
2024-02-16,75.04000091552734
2024-02-20,74.91999816894531
2024-02-21,75.0
2024-02-22,76.02999877929688
2024-02-23,75.83999633789062
2024-02-26,75.69000244140625
2024-02-27,75.95999908447266
2024-02-28,75.5
2024-02-29,75.56999969482422
2024-03-01,76.26000213623047
2024-03-04,76.37999725341797
2024-03-05,75.66000366210938
2024-03-06,76.27999877929688
2024-03-07,77.05000305175781
2024-03-08,76.7300033569336
2024-03-11,76.75
2024-03-12,77.47000122070312
2024-03-13,77.48999786376953
2024-03-14,77.33999633789062
2024-03-15,76.7699966430664
2024-03-18,76.88999938964844
2024-03-19,76.7699966430664
2024-03-20,77.52999877929688
2024-03-21,77.68000030517578
2024-03-22,77.31999969482422
2024-03-25,77.18000030517578
2024-03-26,77.12999725341797
2024-03-27,77.33999633789062
2024-03-28,77.36000061035156
2024-04-01,77.41000366210938
2024-04-02,77.44000244140625
2024-04-03,77.62000274658203
2024-04-04,77.11000061035156
2024-04-05,77.6500015258789
2024-04-08,77.83999633789062
2024-04-09,78.0
2024-04-10,77.62000274658203
2024-04-11,77.75
2024-04-12,76.26000213623047
2024-04-15,75.51000213623047
2024-04-16,74.94000244140625
2024-04-17,74.77999877929688
2024-04-18,74.88999938964844
2024-04-19,74.1500015258789
2024-04-22,74.7699966430664
2024-04-23,75.91000366210938
2024-04-24,76.0999984741211
2024-04-25,75.79000091552734
2024-04-26,76.69999694824219
2024-04-29,77.04000091552734
2024-04-30,76.06999969482422
2024-05-01,76.08000183105469
2024-05-02,76.87000274658203
2024-05-03,77.5199966430664
2024-05-06,78.19999694824219
2024-05-07,78.19000244140625
2024-05-08,78.0999984741211
2024-05-09,78.12000274658203
2024-05-10,78.38999938964844
2024-05-13,78.55000305175781
2024-05-14,79.05999755859375
2024-05-15,79.86000061035156
2024-05-16,79.86000061035156
2024-05-17,80.08000183105469
2024-05-20,80.29000091552734
2024-05-21,80.0
2024-05-22,79.5199966430664
2024-05-23,79.02999877929688
2024-05-24,79.33999633789062
2024-05-28,79.26000213623047
2024-05-29,78.22000122070312
2024-05-30,77.91999816894531
2024-05-31,77.93000030517578
2024-06-03,78.37000274658203
2024-06-04,77.54000091552734
2024-06-05,78.86000061035156
2024-06-06,79.2300033569336
2024-06-07,78.76000213623047
2024-06-10,78.80999755859375
2024-06-11,78.37999725341797
2024-06-12,78.79000091552734
2024-06-13,78.77999877929688
2024-06-14,78.66000366210938
2024-06-17,78.93000030517578
2024-06-18,79.12000274658203
2024-06-20,79.2300033569336
2024-06-21,78.93000030517578
2024-06-24,78.83000183105469
2024-06-25,79.05000305175781
2024-06-26,78.88999938964844
2024-06-27,78.87999725341797
2024-06-28,78.52999877929688
2024-07-01,78.75
2024-07-02,78.66000366210938
2024-07-03,79.55000305175781
2024-07-05,80.16000366210938
2024-07-08,79.93000030517578
2024-07-09,80.0
2024-07-10,80.58999633789062
2024-07-11,80.56999969482422
2024-07-12,81.11000061035156
2024-07-15,80.80999755859375
2024-07-16,80.62000274658203
2024-07-17,79.54000091552734
2024-07-18,78.97000122070312
2024-07-19,78.55000305175781
2024-07-22,79.0999984741211
2024-07-23,78.91999816894531
2024-07-24,77.45999908447266
2024-07-25,76.91999816894531
2024-07-26,77.61000061035156
2024-07-29,77.43000030517578
2024-07-30,77.0
2024-07-31,78.18000030517578
2024-08-01,76.9800033569336
2024-08-02,75.95999908447266
2024-08-05,74.36000061035156
2024-08-06,74.94999694824219
2024-08-07,74.9800033569336
2024-08-08,76.68000030517578
2024-08-09,76.97000122070312
2024-08-12,76.98999786376953
2024-08-13,77.97000122070312
2024-08-14,78.05999755859375
2024-08-15,79.12000274658203
2024-08-16,79.33000183105469
2024-08-19,80.16999816894531
2024-08-20,79.93000030517578
2024-08-21,80.05999755859375
2024-08-22,79.56999969482422
2024-08-23,80.3499984741211
2024-08-26,80.27999877929688
2024-08-27,80.41000366210938
2024-08-28,79.86000061035156
2024-08-29,80.0
2024-08-30,80.5199966430664
2024-09-03,78.7699966430664
2024-09-04,78.58000183105469
2024-09-05,78.66999816894531
2024-09-06,77.58000183105469
2024-09-09,77.94999694824219
2024-09-10,77.87000274658203
2024-09-11,78.87000274658203
2024-09-12,79.61000061035156
2024-09-13,79.91999816894531
2024-09-16,80.13999938964844
2024-09-17,80.37999725341797
2024-09-18,80.12999725341797
2024-09-19,81.33000183105469
2024-09-20,81.2300033569336
2024-09-23,81.36000061035156
2024-09-24,82.37999725341797
2024-09-25,82.31999969482422
2024-09-26,83.95999908447266
2024-09-27,84.20999908447266
2024-09-30,83.8499984741211
2024-10-01,83.7300033569336
2024-10-02,84.33000183105469
2024-10-03,83.61000061035156
2024-10-04,84.2300033569336
2024-10-07,84.22000122070312
2024-10-08,83.43000030517578
2024-10-09,83.22000122070312
2024-10-10,83.18000030517578
2024-10-11,83.52999877929688
2024-10-14,83.62000274658203
2024-10-15,82.11000061035156
2024-10-16,82.2300033569336
2024-10-17,82.06999969482422
2024-10-18,82.88999938964844
2024-10-21,82.4000015258789
2024-10-22,82.1500015258789
2024-10-23,81.62000274658203
2024-10-24,81.62999725341797
2024-10-25,81.63999938964844
2024-10-28,81.80999755859375
2024-10-29,81.8499984741211
2024-10-30,81.44999694824219
2024-10-31,80.37999725341797
2024-11-01,80.70999908447266
2024-11-04,81.04000091552734
2024-11-05,81.87999725341797
2024-11-06,81.56999969482422
2024-11-07,82.29000091552734
2024-11-08,81.54000091552734
2024-11-11,81.33000183105469
2024-11-12,80.2699966430664
2024-11-13,79.62999725341797
2024-11-14,79.25
2024-11-15,78.47000122070312
2024-11-18,78.87000274658203
2024-11-19,79.19999694824219
2024-11-20,79.26000213623047
2024-11-21,79.08000183105469
