Date,GFAFX
2023-08-29,61.43000030517578
2023-08-30,61.66999816894531
2023-08-31,61.779998779296875
2023-09-01,61.83000183105469
2023-09-05,61.720001220703125
2023-09-06,61.459999084472656
2023-09-07,61.310001373291016
2023-09-08,61.31999969482422
2023-09-11,61.869998931884766
2023-09-12,61.470001220703125
2023-09-13,61.400001525878906
2023-09-14,61.79999923706055
2023-09-15,61.04999923706055
2023-09-18,60.88999938964844
2023-09-19,60.720001220703125
2023-09-20,60.04999923706055
2023-09-21,58.869998931884766
2023-09-22,58.77000045776367
2023-09-25,59.029998779296875
2023-09-26,58.2599983215332
2023-09-27,58.52000045776367
2023-09-28,59.08000183105469
2023-09-29,58.90999984741211
2023-10-02,58.900001525878906
2023-10-03,57.849998474121094
2023-10-04,58.34000015258789
2023-10-05,58.2599983215332
2023-10-06,59.220001220703125
2023-10-09,59.439998626708984
2023-10-10,59.959999084472656
2023-10-11,60.22999954223633
2023-10-12,59.72999954223633
2023-10-13,59.13999938964844
2023-10-16,59.849998474121094
2023-10-17,59.93000030517578
2023-10-18,58.90999984741211
2023-10-19,58.38999938964844
2023-10-20,57.630001068115234
2023-10-23,57.72999954223633
2023-10-24,58.20000076293945
2023-10-25,57.029998779296875
2023-10-26,56.16999816894531
2023-10-27,56.119998931884766
2023-10-30,56.81999969482422
2023-10-31,57.08000183105469
2023-11-01,57.77000045776367
2023-11-02,58.939998626708984
2023-11-03,59.779998779296875
2023-11-06,59.7599983215332
2023-11-07,60.099998474121094
2023-11-08,60.189998626708984
2023-11-09,59.68000030517578
2023-11-10,60.68000030517578
2023-11-13,60.79999923706055
2023-11-14,62.22999954223633
2023-11-15,62.290000915527344
2023-11-16,62.220001220703125
2023-11-17,62.470001220703125
2023-11-20,63.08000183105469
2023-11-21,62.86000061035156
2023-11-22,63.11000061035156
2023-11-24,63.18000030517578
2023-11-27,63.04999923706055
2023-11-28,63.11000061035156
2023-11-29,63.189998626708984
2023-11-30,63.290000915527344
2023-12-01,63.790000915527344
2023-12-04,63.400001525878906
2023-12-05,63.2400016784668
2023-12-06,63.0099983215332
2023-12-07,63.61000061035156
2023-12-08,64.05000305175781
2023-12-11,64.4000015258789
2023-12-12,64.80999755859375
2023-12-13,65.73999786376953
2023-12-14,66.2300033569336
2023-12-15,61.70000076293945
2023-12-18,61.9900016784668
2023-12-19,62.4900016784668
2023-12-20,61.529998779296875
2023-12-21,62.38999938964844
2023-12-22,62.5
2023-12-26,62.810001373291016
2023-12-27,63.02000045776367
2023-12-28,62.95000076293945
2023-12-29,62.61000061035156
2024-01-02,61.790000915527344
2024-01-03,61.029998779296875
2024-01-04,61.0
2024-01-05,61.15999984741211
2024-01-08,62.130001068115234
2024-01-09,62.11000061035156
2024-01-10,62.540000915527344
2024-01-11,62.619998931884766
2024-01-12,62.54999923706055
2024-01-16,62.2400016784668
2024-01-17,62.2400016784668
2024-01-18,62.599998474121094
2024-01-19,63.43000030517578
2024-01-22,63.66999816894531
2024-01-23,63.689998626708984
2024-01-24,63.939998626708984
2024-01-25,64.16000366210938
2024-01-26,64.23999786376953
2024-01-29,64.98999786376953
2024-01-30,64.80999755859375
2024-01-31,63.709999084472656
2024-02-01,64.47000122070312
2024-02-02,65.66000366210938
2024-02-05,65.37000274658203
2024-02-06,65.51000213623047
2024-02-07,66.22000122070312
2024-02-08,66.58999633789062
2024-02-09,67.05000305175781
2024-02-12,66.94000244140625
2024-02-13,65.79000091552734
2024-02-14,66.8499984741211
2024-02-15,67.38999938964844
2024-02-16,66.87000274658203
2024-02-20,66.30000305175781
2024-02-21,66.2300033569336
2024-02-22,67.93000030517578
2024-02-23,67.8499984741211
2024-02-26,67.83000183105469
2024-02-27,68.05000305175781
2024-02-28,67.9000015258789
2024-02-29,68.33999633789062
2024-03-01,69.26000213623047
2024-03-04,69.19000244140625
2024-03-05,68.1500015258789
2024-03-06,68.5999984741211
2024-03-07,69.62999725341797
2024-03-08,68.98999786376953
2024-03-11,68.52999877929688
2024-03-12,69.37000274658203
2024-03-13,69.29000091552734
2024-03-14,69.04000091552734
2024-03-15,68.44000244140625
2024-03-18,68.86000061035156
2024-03-19,69.22000122070312
2024-03-20,70.16999816894531
2024-03-21,70.7300033569336
2024-03-22,70.55000305175781
2024-03-25,70.47000122070312
2024-03-26,70.33999633789062
2024-03-27,70.58999633789062
2024-03-28,70.45999908447266
2024-04-01,70.47000122070312
2024-04-02,69.86000061035156
2024-04-03,70.30999755859375
2024-04-04,69.41000366210938
2024-04-05,70.41000366210938
2024-04-08,70.44000244140625
2024-04-09,70.44000244140625
2024-04-10,69.87000274658203
2024-04-11,70.5
2024-04-12,69.29000091552734
2024-04-15,68.20999908447266
2024-04-16,68.25
2024-04-17,67.77999877929688
2024-04-18,67.5
2024-04-19,66.41999816894531
2024-04-22,66.95999908447266
2024-04-23,68.23999786376953
2024-04-24,68.06999969482422
2024-04-25,67.6500015258789
2024-04-26,68.52999877929688
2024-04-29,68.68000030517578
2024-04-30,67.37999725341797
2024-05-01,67.25
2024-05-02,67.91000366210938
2024-05-03,68.68000030517578
2024-05-06,69.73999786376953
2024-05-07,69.83000183105469
2024-05-08,69.69999694824219
2024-05-09,69.95999908447266
2024-05-10,69.97000122070312
2024-05-13,69.81999969482422
2024-05-14,70.23999786376953
2024-05-15,71.2300033569336
2024-05-16,70.81999969482422
2024-05-17,70.93000030517578
2024-05-20,71.23999786376953
2024-05-21,71.30999755859375
2024-05-22,70.9800033569336
2024-05-23,70.5199966430664
2024-05-24,71.16999816894531
2024-05-28,71.18000030517578
2024-05-29,70.55999755859375
2024-05-30,69.91999816894531
2024-05-31,70.12000274658203
2024-06-03,70.19000244140625
2024-06-04,70.18000030517578
2024-06-05,71.44000244140625
2024-06-06,71.43000030517578
2024-06-07,71.19000244140625
2024-06-10,71.6500015258789
2024-06-11,71.69999694824219
2024-06-12,72.5
2024-06-13,72.51000213623047
2024-06-14,72.43000030517578
2024-06-17,73.16000366210938
2024-06-18,73.19999694824219
2024-06-20,73.01000213623047
2024-06-21,72.88999938964844
2024-06-24,72.69000244140625
2024-06-25,73.19000244140625
2024-06-26,73.30000305175781
2024-06-27,73.44999694824219
2024-06-28,73.12000274658203
2024-07-01,73.29000091552734
2024-07-02,73.77999877929688
2024-07-03,74.23999786376953
2024-07-05,74.80000305175781
2024-07-08,74.80000305175781
2024-07-09,74.69999694824219
2024-07-10,75.3499984741211
2024-07-11,74.68000030517578
2024-07-12,74.94000244140625
2024-07-15,75.16999816894531
2024-07-16,75.70999908447266
2024-07-17,73.77999877929688
2024-07-18,73.23999786376953
2024-07-19,72.93000030517578
2024-07-22,73.80999755859375
2024-07-23,74.0
2024-07-24,71.6500015258789
2024-07-25,71.22000122070312
2024-07-26,71.9800033569336
2024-07-29,72.0
2024-07-30,71.58999633789062
2024-07-31,73.05999755859375
2024-08-01,71.83000183105469
2024-08-02,69.97000122070312
2024-08-05,68.11000061035156
2024-08-06,69.05000305175781
2024-08-07,68.41000366210938
2024-08-08,70.44000244140625
2024-08-09,70.88999938964844
2024-08-12,70.77999877929688
2024-08-13,72.08000183105469
2024-08-14,72.2699966430664
2024-08-15,73.76000213623047
2024-08-16,73.72000122070312
2024-08-19,74.5199966430664
2024-08-20,74.2699966430664
2024-08-21,74.6500015258789
2024-08-22,73.87000274658203
2024-08-23,74.7699966430664
2024-08-26,74.36000061035156
2024-08-27,74.47000122070312
2024-08-28,73.87000274658203
2024-08-29,74.02999877929688
2024-08-30,74.69000244140625
2024-09-03,72.68000030517578
2024-09-04,72.55000305175781
2024-09-05,72.33999633789062
2024-09-06,70.81999969482422
2024-09-09,71.66000366210938
2024-09-10,71.97000122070312
2024-09-11,73.12000274658203
2024-09-12,73.94000244140625
2024-09-13,74.55999755859375
2024-09-16,74.70999908447266
2024-09-17,74.87999725341797
2024-09-18,74.68000030517578
2024-09-19,76.33000183105469
2024-09-20,76.19000244140625
2024-09-23,76.44000244140625
2024-09-24,76.80999755859375
2024-09-25,76.69999694824219
2024-09-26,77.06999969482422
2024-09-27,76.83999633789062
2024-09-30,76.94000244140625
2024-10-01,76.33000183105469
2024-10-02,76.38999938964844
2024-10-03,76.16000366210938
2024-10-04,77.18000030517578
2024-10-07,76.51000213623047
2024-10-08,77.30999755859375
2024-10-09,77.86000061035156
2024-10-10,77.79000091552734
2024-10-11,78.41999816894531
2024-10-14,78.8499984741211
2024-10-15,77.91999816894531
2024-10-16,78.16999816894531
2024-10-17,78.23999786376953
2024-10-18,78.66999816894531
2024-10-21,78.5199966430664
2024-10-22,78.41999816894531
2024-10-23,77.45999908447266
2024-10-24,77.81999969482422
2024-10-25,77.93000030517578
2024-10-28,78.06999969482422
2024-10-29,78.5
2024-10-30,78.33999633789062
2024-10-31,76.61000061035156
2024-11-01,77.05999755859375
2024-11-04,76.83000183105469
2024-11-05,77.86000061035156
2024-11-06,79.91000366210938
2024-11-07,80.66999816894531
2024-11-08,81.0999984741211
2024-11-11,81.66000366210938
2024-11-12,81.37000274658203
2024-11-13,81.22000122070312
2024-11-14,80.48999786376953
2024-11-15,79.16999816894531
2024-11-18,79.55999755859375
2024-11-19,80.1500015258789
2024-11-20,80.3499984741211
2024-11-21,80.43000030517578
