Date,IFACX
2023-09-15,22.219999313354492
2023-09-18,22.200000762939453
2023-09-19,22.149999618530273
2023-09-20,22.100000381469727
2023-09-21,21.829999923706055
2023-09-22,21.780000686645508
2023-09-25,21.760000228881836
2023-09-26,21.559999465942383
2023-09-27,21.510000228881836
2023-09-28,21.610000610351562
2023-09-29,21.549999237060547
2023-10-02,21.329999923706055
2023-10-03,21.1299991607666
2023-10-04,21.15999984741211
2023-10-05,21.18000030517578
2023-10-06,21.290000915527344
2023-10-09,21.479999542236328
2023-10-10,21.6299991607666
2023-10-11,21.68000030517578
2023-10-12,21.549999237060547
2023-10-13,21.56999969482422
2023-10-16,21.690000534057617
2023-10-17,21.690000534057617
2023-10-18,21.489999771118164
2023-10-19,21.329999923706055
2023-10-20,21.219999313354492
2023-10-23,21.18000030517578
2023-10-24,21.260000228881836
2023-10-25,21.18000030517578
2023-10-26,21.110000610351562
2023-10-27,20.899999618530273
2023-10-30,21.059999465942383
2023-10-31,21.1299991607666
2023-11-01,21.260000228881836
2023-11-02,21.600000381469727
2023-11-03,21.75
2023-11-06,21.65999984741211
2023-11-07,21.59000015258789
2023-11-08,21.549999237060547
2023-11-09,21.440000534057617
2023-11-10,21.559999465942383
2023-11-13,21.540000915527344
2023-11-14,21.889999389648438
2023-11-15,21.90999984741211
2023-11-16,21.889999389648438
2023-11-17,22.0
2023-11-20,22.06999969482422
2023-11-21,22.049999237060547
2023-11-22,22.079999923706055
2023-11-24,22.139999389648438
2023-11-27,22.100000381469727
2023-11-28,22.170000076293945
2023-11-29,22.209999084472656
2023-11-30,22.270000457763672
2023-12-01,22.469999313354492
2023-12-04,22.43000030517578
2023-12-05,22.3700008392334
2023-12-06,22.34000015258789
2023-12-07,22.389999389648438
2023-12-08,22.420000076293945
2023-12-11,22.530000686645508
2023-12-12,22.270000457763672
2023-12-13,22.600000381469727
2023-12-14,22.829999923706055
2023-12-15,22.75
2023-12-18,22.780000686645508
2023-12-19,22.899999618530273
2023-12-20,22.719999313354492
2023-12-21,22.8799991607666
2023-12-22,22.93000030517578
2023-12-26,23.010000228881836
2023-12-27,23.110000610351562
2023-12-28,23.09000015258789
2023-12-29,23.059999465942383
2024-01-02,23.040000915527344
2024-01-03,22.920000076293945
2024-01-04,22.899999618530273
2024-01-05,22.90999984741211
2024-01-08,23.030000686645508
2024-01-09,22.940000534057617
2024-01-10,22.940000534057617
2024-01-11,22.90999984741211
2024-01-12,22.979999542236328
2024-01-16,22.799999237060547
2024-01-17,22.670000076293945
2024-01-18,22.700000762939453
2024-01-19,22.829999923706055
2024-01-22,22.790000915527344
2024-01-23,22.799999237060547
2024-01-24,22.799999237060547
2024-01-25,22.950000762939453
2024-01-26,22.969999313354492
2024-01-29,23.049999237060547
2024-01-30,23.06999969482422
2024-01-31,22.940000534057617
2024-02-01,23.09000015258789
2024-02-02,22.959999084472656
2024-02-05,22.959999084472656
2024-02-06,22.899999618530273
2024-02-07,22.920000076293945
2024-02-08,22.8799991607666
2024-02-09,22.90999984741211
2024-02-12,22.979999542236328
2024-02-13,22.700000762939453
2024-02-14,22.799999237060547
2024-02-15,23.0
2024-02-16,22.979999542236328
2024-02-20,23.0
2024-02-21,23.059999465942383
2024-02-22,23.170000076293945
2024-02-23,23.209999084472656
2024-02-26,23.1200008392334
2024-02-27,23.1200008392334
2024-02-28,23.1200008392334
2024-02-29,23.18000030517578
2024-03-01,23.329999923706055
2024-03-04,23.360000610351562
2024-03-05,23.360000610351562
2024-03-06,23.469999313354492
2024-03-07,23.610000610351562
2024-03-08,23.600000381469727
2024-03-11,23.510000228881836
2024-03-12,23.530000686645508
2024-03-13,23.579999923706055
2024-03-14,23.469999313354492
2024-03-15,23.40999984741211
2024-03-18,23.43000030517578
2024-03-19,23.489999771118164
2024-03-20,23.65999984741211
2024-03-21,23.739999771118164
2024-03-22,23.670000076293945
2024-03-25,23.65999984741211
2024-03-26,23.6200008392334
2024-03-27,23.829999923706055
2024-03-28,23.8799991607666
2024-04-01,23.790000915527344
2024-04-02,23.690000534057617
2024-04-03,23.700000762939453
2024-04-04,23.579999923706055
2024-04-05,23.6299991607666
2024-04-08,23.670000076293945
2024-04-09,23.719999313354492
2024-04-10,23.440000534057617
2024-04-11,23.440000534057617
2024-04-12,23.18000030517578
2024-04-15,23.049999237060547
2024-04-16,22.940000534057617
2024-04-17,22.969999313354492
2024-04-18,22.959999084472656
2024-04-19,23.040000915527344
2024-04-22,23.200000762939453
2024-04-23,23.3799991607666
2024-04-24,23.389999389648438
2024-04-25,23.31999969482422
2024-04-26,23.389999389648438
2024-04-29,23.489999771118164
2024-04-30,23.229999542236328
2024-05-01,23.149999618530273
2024-05-02,23.270000457763672
2024-05-03,23.389999389648438
2024-05-06,23.530000686645508
2024-05-07,23.56999969482422
2024-05-08,23.6200008392334
2024-05-09,23.739999771118164
2024-05-10,23.799999237060547
2024-05-13,23.799999237060547
2024-05-14,23.90999984741211
2024-05-15,24.079999923706055
2024-05-16,24.049999237060547
2024-05-17,24.06999969482422
2024-05-20,24.030000686645508
2024-05-21,24.040000915527344
2024-05-22,23.920000076293945
2024-05-23,23.709999084472656
2024-05-24,23.799999237060547
2024-05-28,23.719999313354492
2024-05-29,23.450000762939453
2024-05-30,23.579999923706055
2024-05-31,23.799999237060547
2024-06-03,23.790000915527344
2024-06-04,23.739999771118164
2024-06-05,23.860000610351562
2024-06-06,23.8700008392334
2024-06-07,23.739999771118164
2024-06-10,23.649999618530273
2024-06-11,23.549999237060547
2024-06-12,23.6299991607666
2024-06-13,23.639999389648438
2024-06-14,23.59000015258789
2024-06-17,23.670000076293945
2024-06-18,23.739999771118164
2024-06-20,23.81999969482422
2024-06-21,23.760000228881836
2024-06-24,23.889999389648438
2024-06-25,23.799999237060547
2024-06-26,23.709999084472656
2024-06-27,23.690000534057617
2024-06-28,23.709999084472656
2024-07-01,23.68000030517578
2024-07-02,23.729999542236328
2024-07-03,23.850000381469727
2024-07-05,23.8799991607666
2024-07-08,23.920000076293945
2024-07-09,23.860000610351562
2024-07-10,24.049999237060547
2024-07-11,24.229999542236328
2024-07-12,24.31999969482422
2024-07-15,24.34000015258789
2024-07-16,24.510000228881836
2024-07-17,24.540000915527344
2024-07-18,24.420000076293945
2024-07-19,24.290000915527344
2024-07-22,24.360000610351562
2024-07-23,24.329999923706055
2024-07-24,24.200000762939453
2024-07-25,24.25
2024-07-26,24.469999313354492
2024-07-29,24.489999771118164
2024-07-30,24.540000915527344
2024-07-31,24.68000030517578
2024-08-01,24.489999771118164
2024-08-02,24.299999237060547
2024-08-05,23.850000381469727
2024-08-06,23.959999084472656
2024-08-07,23.940000534057617
2024-08-08,24.209999084472656
2024-08-09,24.260000228881836
2024-08-12,24.25
2024-08-13,24.450000762939453
2024-08-14,24.540000915527344
2024-08-15,24.700000762939453
2024-08-16,24.760000228881836
2024-08-19,24.920000076293945
2024-08-20,24.8799991607666
2024-08-21,24.950000762939453
2024-08-22,24.889999389648438
2024-08-23,25.139999389648438
2024-08-26,25.170000076293945
2024-08-27,25.190000534057617
2024-08-28,25.15999984741211
2024-08-29,25.190000534057617
2024-08-30,25.280000686645508
2024-09-03,25.030000686645508
2024-09-04,25.049999237060547
2024-09-05,25.0
2024-09-06,24.809999465942383
2024-09-09,24.969999313354492
2024-09-10,24.940000534057617
2024-09-11,24.989999771118164
2024-09-12,25.1200008392334
2024-09-13,25.260000228881836
2024-09-16,25.260000228881836
2024-09-17,25.229999542236328
2024-09-18,25.170000076293945
2024-09-19,25.389999389648438
2024-09-20,25.3700008392334
2024-09-23,25.440000534057617
2024-09-24,25.520000457763672
2024-09-25,25.389999389648438
2024-09-26,25.5
2024-09-27,25.530000686645508
2024-09-30,25.540000915527344
2024-10-01,25.530000686645508
2024-10-02,25.510000228881836
2024-10-03,25.399999618530273
2024-10-04,25.489999771118164
2024-10-07,25.40999984741211
2024-10-08,25.40999984741211
2024-10-09,25.489999771118164
2024-10-10,25.43000030517578
2024-10-11,25.59000015258789
2024-10-14,25.68000030517578
2024-10-15,25.600000381469727
2024-10-16,25.729999542236328
2024-10-17,25.75
2024-10-18,25.770000457763672
2024-10-21,25.579999923706055
2024-10-22,25.610000610351562
2024-10-23,25.530000686645508
2024-10-24,25.549999237060547
2024-10-25,25.43000030517578
2024-10-28,25.510000228881836
2024-10-29,25.43000030517578
2024-10-30,25.40999984741211
2024-10-31,25.270000457763672
2024-11-01,25.219999313354492
2024-11-04,25.239999771118164
2024-11-05,25.420000076293945
2024-11-06,25.649999618530273
2024-11-07,25.690000534057617
2024-11-08,25.729999542236328
2024-11-11,25.709999084472656
2024-11-12,25.469999313354492
2024-11-13,25.43000030517578
2024-11-14,25.399999618530273
2024-11-15,25.290000915527344
2024-11-18,25.43000030517578
2024-11-19,25.399999618530273
2024-11-20,25.360000610351562
2024-11-21,25.530000686645508
