Date,VSMAX
2023-07-27,98.0199966430664
2023-07-28,99.20999908447266
2023-07-31,100.02999877929688
2023-08-01,99.66000366210938
2023-08-02,98.25
2023-08-03,97.94999694824219
2023-08-04,97.80000305175781
2023-08-07,98.29000091552734
2023-08-08,97.52999877929688
2023-08-09,96.91000366210938
2023-08-10,96.66999816894531
2023-08-11,96.76000213623047
2023-08-14,96.79000091552734
2023-08-15,95.5199966430664
2023-08-16,94.5
2023-08-17,93.30999755859375
2023-08-18,93.66999816894531
2023-08-21,93.6500015258789
2023-08-22,93.27999877929688
2023-08-23,94.33000183105469
2023-08-24,93.23999786376953
2023-08-25,93.66999816894531
2023-08-28,94.44000244140625
2023-08-29,95.87000274658203
2023-08-30,96.30999755859375
2023-08-31,96.33000183105469
2023-09-01,97.29000091552734
2023-09-05,95.31999969482422
2023-09-06,95.02999877929688
2023-09-07,94.2300033569336
2023-09-08,94.05999755859375
2023-09-11,94.19999694824219
2023-09-12,94.18000030517578
2023-09-13,93.4800033569336
2023-09-14,94.62999725341797
2023-09-15,93.76000213623047
2023-09-18,93.41999816894531
2023-09-19,93.11000061035156
2023-09-20,92.13999938964844
2023-09-21,90.41000366210938
2023-09-22,90.1500015258789
2023-09-25,90.5
2023-09-26,89.20999908447266
2023-09-27,89.91999816894531
2023-09-28,90.86000061035156
2023-09-29,90.56999969482422
2023-10-02,89.37000274658203
2023-10-03,87.76000213623047
2023-10-04,88.19000244140625
2023-10-05,88.11000061035156
2023-10-06,88.86000061035156
2023-10-09,89.52999877929688
2023-10-10,90.5199966430664
2023-10-11,90.7300033569336
2023-10-12,88.87999725341797
2023-10-13,88.25
2023-10-16,89.7300033569336
2023-10-17,90.76000213623047
2023-10-18,88.75
2023-10-19,87.44999694824219
2023-10-20,86.3499984741211
2023-10-23,85.5999984741211
2023-10-24,86.25
2023-10-25,84.69000244140625
2023-10-26,85.0
2023-10-27,83.97000122070312
2023-10-30,84.58000183105469
2023-10-31,85.30000305175781
2023-11-01,85.73999786376953
2023-11-02,87.70999908447266
2023-11-03,89.75
2023-11-06,88.75
2023-11-07,88.61000061035156
2023-11-08,88.05000305175781
2023-11-09,86.9000015258789
2023-11-10,87.87000274658203
2023-11-13,87.76000213623047
2023-11-14,91.70999908447266
2023-11-15,92.11000061035156
2023-11-16,90.97000122070312
2023-11-17,91.88999938964844
2023-11-20,92.33999633789062
2023-11-21,91.55000305175781
2023-11-22,92.12999725341797
2023-11-24,92.58000183105469
2023-11-27,92.44999694824219
2023-11-28,92.0999984741211
2023-11-29,92.62000274658203
2023-11-30,93.13999938964844
2023-12-01,95.7300033569336
2023-12-04,96.44999694824219
2023-12-05,95.1500015258789
2023-12-06,94.97000122070312
2023-12-07,95.58000183105469
2023-12-08,96.12999725341797
2023-12-11,96.58000183105469
2023-12-12,96.5199966430664
2023-12-13,99.27999877929688
2023-12-14,101.81999969482422
2023-12-15,101.0
2023-12-18,101.02999877929688
2023-12-19,102.56999969482422
2023-12-20,100.16000366210938
2023-12-21,101.75
2023-12-22,102.33000183105469
2023-12-26,103.20999908447266
2023-12-27,103.4000015258789
2023-12-28,103.33999633789062
2023-12-29,102.19000244140625
2024-01-02,101.52999877929688
2024-01-03,98.98999786376953
2024-01-04,98.87000274658203
2024-01-05,99.05000305175781
2024-01-08,100.66999816894531
2024-01-09,99.97000122070312
2024-01-10,100.16999816894531
2024-01-11,99.69999694824219
2024-01-12,99.41999816894531
2024-01-16,98.55999755859375
2024-01-17,97.7699966430664
2024-01-18,98.5
2024-01-19,99.51000213623047
2024-01-22,100.91000366210938
2024-01-23,100.55999755859375
2024-01-24,99.80999755859375
2024-01-25,100.5199966430664
2024-01-26,100.75
2024-01-29,102.05999755859375
2024-01-30,101.5999984741211
2024-01-31,99.5
2024-02-01,100.80000305175781
2024-02-02,100.72000122070312
2024-02-05,99.51000213623047
2024-02-06,100.19000244140625
2024-02-07,100.44999694824219
2024-02-08,101.62999725341797
2024-02-09,102.55000305175781
2024-02-12,103.69999694824219
2024-02-13,100.7300033569336
2024-02-14,102.66000366210938
2024-02-15,104.5199966430664
2024-02-16,103.58000183105469
2024-02-20,102.63999938964844
2024-02-21,102.37999725341797
2024-02-22,103.54000091552734
2024-02-23,103.79000091552734
2024-02-26,103.94000244140625
2024-02-27,104.80000305175781
2024-02-28,104.51000213623047
2024-02-29,105.27999877929688
2024-03-01,106.05000305175781
2024-03-04,106.26000213623047
2024-03-05,105.45999908447266
2024-03-06,106.12000274658203
2024-03-07,107.08000183105469
2024-03-08,106.83000183105469
2024-03-11,106.26000213623047
2024-03-12,106.58000183105469
2024-03-13,106.87999725341797
2024-03-14,105.37999725341797
2024-03-15,105.4000015258789
2024-03-18,105.2699966430664
2024-03-19,105.9000015258789
2024-03-20,107.52999877929688
2024-03-21,108.72000122070312
2024-03-22,107.36000061035156
2024-03-25,107.33999633789062
2024-03-26,107.22000122070312
2024-03-27,109.11000061035156
2024-03-28,109.54000091552734
2024-04-01,108.58000183105469
2024-04-02,106.9800033569336
2024-04-03,107.41999816894531
2024-04-04,106.30000305175781
2024-04-05,107.02999877929688
2024-04-08,107.56999969482422
2024-04-09,107.93000030517578
2024-04-10,105.61000061035156
2024-04-11,105.79000091552734
2024-04-12,103.88999938964844
2024-04-15,102.4800033569336
2024-04-16,101.95999908447266
2024-04-17,101.18000030517578
2024-04-18,101.01000213623047
2024-04-19,101.2699966430664
2024-04-22,102.26000213623047
2024-04-23,103.80999755859375
2024-04-24,103.73999786376953
2024-04-25,103.13999938964844
2024-04-26,103.72000122070312
2024-04-29,104.37999725341797
2024-04-30,102.37999725341797
2024-05-01,102.5
2024-05-02,103.83999633789062
2024-05-03,104.81999969482422
2024-05-06,106.22000122070312
2024-05-07,106.18000030517578
2024-05-08,105.81999969482422
2024-05-09,106.9800033569336
2024-05-10,106.68000030517578
2024-05-13,106.79000091552734
2024-05-14,107.9000015258789
2024-05-15,108.75
2024-05-16,107.91000366210938
2024-05-17,107.98999786376953
2024-05-20,108.19999694824219
2024-05-21,107.9000015258789
2024-05-22,107.1500015258789
2024-05-23,105.5999984741211
2024-05-24,106.63999938964844
2024-05-28,106.05000305175781
2024-05-29,104.72000122070312
2024-05-30,105.48999786376953
2024-05-31,106.43000030517578
2024-06-03,105.77999877929688
2024-06-04,104.44999694824219
2024-06-05,105.73999786376953
2024-06-06,105.31999969482422
2024-06-07,104.37999725341797
2024-06-10,104.70999908447266
2024-06-11,104.31999969482422
2024-06-12,105.77999877929688
2024-06-13,104.91999816894531
2024-06-14,103.55000305175781
2024-06-17,104.30999755859375
2024-06-18,104.54000091552734
2024-06-20,104.20999908447266
2024-06-21,104.54000091552734
2024-06-24,105.08000183105469
2024-06-25,104.25
2024-06-26,104.08999633789062
2024-06-27,104.61000061035156
2024-06-28,104.5999984741211
2024-07-01,103.62999725341797
2024-07-02,103.9800033569336
2024-07-03,104.23999786376953
2024-07-05,103.69000244140625
2024-07-08,104.05000305175781
2024-07-09,103.44999694824219
2024-07-10,104.47000122070312
2024-07-11,107.12000274658203
2024-07-12,108.25
2024-07-15,109.26000213623047
2024-07-16,112.2300033569336
2024-07-17,110.8499984741211
2024-07-18,109.33999633789062
2024-07-19,108.7699966430664
2024-07-22,110.13999938964844
2024-07-23,110.5999984741211
2024-07-24,108.19000244140625
2024-07-25,109.30000305175781
2024-07-26,111.12999725341797
2024-07-29,110.79000091552734
2024-07-30,111.08000183105469
2024-07-31,111.69000244140625
2024-08-01,109.19000244140625
2024-08-02,105.91000366210938
2024-08-05,102.93000030517578
2024-08-06,104.06999969482422
2024-08-07,103.0199966430664
2024-08-08,105.44000244140625
2024-08-09,105.4800033569336
2024-08-12,104.62999725341797
2024-08-13,106.30000305175781
2024-08-14,106.1500015258789
2024-08-15,108.30999755859375
2024-08-16,108.47000122070312
2024-08-19,109.52999877929688
2024-08-20,108.5
2024-08-21,109.9000015258789
2024-08-22,109.13999938964844
2024-08-23,111.80999755859375
2024-08-26,111.54000091552734
2024-08-27,111.16000366210938
2024-08-28,110.5199966430664
2024-08-29,111.11000061035156
2024-08-30,111.83000183105469
2024-09-03,108.94999694824219
2024-09-04,108.69999694824219
2024-09-05,108.12000274658203
2024-09-06,106.45999908447266
2024-09-09,106.95999908447266
2024-09-10,106.76000213623047
2024-09-11,107.3499984741211
2024-09-12,108.44999694824219
2024-09-13,110.5199966430664
2024-09-16,111.2699966430664
2024-09-17,111.87999725341797
2024-09-18,111.94000244140625
2024-09-19,113.9000015258789
2024-09-20,113.12999725341797
2024-09-23,113.47000122070312
2024-09-24,113.66999816894531
2024-09-25,112.55000305175781
2024-09-26,113.43000030517578
2024-09-27,113.58000183105469
2024-09-30,113.69999694824219
2024-10-01,112.5199966430664
2024-10-02,112.48999786376953
2024-10-03,112.0
2024-10-04,113.3499984741211
2024-10-07,112.4000015258789
2024-10-08,112.58999633789062
2024-10-09,113.19000244140625
2024-10-10,112.69000244140625
2024-10-11,114.51000213623047
2024-10-14,115.19000244140625
2024-10-15,114.9800033569336
2024-10-16,116.12000274658203
2024-10-17,115.9800033569336
2024-10-18,116.16999816894531
2024-10-21,114.72000122070312
2024-10-22,114.08999633789062
2024-10-23,113.41000366210938
2024-10-24,113.7699966430664
2024-10-25,113.25
2024-10-28,114.55000305175781
2024-10-29,114.5
2024-10-30,114.5
2024-10-31,112.88999938964844
2024-11-01,113.16000366210938
2024-11-04,113.5199966430664
2024-11-05,115.36000061035156
2024-11-06,120.16999816894531
2024-11-07,120.3499984741211
2024-11-08,121.30999755859375
2024-11-11,122.75
2024-11-12,121.29000091552734
2024-11-13,120.69999694824219
2024-11-14,119.31999969482422
2024-11-15,118.05000305175781
2024-11-18,118.4800033569336
2024-11-19,119.06999969482422
2024-11-20,119.66000366210938
2024-11-21,121.58000183105469
