Date,CAFEX
2023-07-14,34.540000915527344
2023-07-17,34.68000030517578
2023-07-18,34.97999954223633
2023-07-19,35.0
2023-07-20,34.58000183105469
2023-07-21,34.630001068115234
2023-07-24,34.599998474121094
2023-07-25,34.7400016784668
2023-07-26,34.75
2023-07-27,34.5099983215332
2023-07-28,34.93000030517578
2023-07-31,34.970001220703125
2023-08-01,34.88999938964844
2023-08-02,34.290000915527344
2023-08-03,34.22999954223633
2023-08-04,34.18000030517578
2023-08-07,34.52000045776367
2023-08-08,34.279998779296875
2023-08-09,34.0099983215332
2023-08-10,34.099998474121094
2023-08-11,33.91999816894531
2023-08-14,34.150001525878906
2023-08-15,33.79999923706055
2023-08-16,33.529998779296875
2023-08-17,33.119998931884766
2023-08-18,33.13999938964844
2023-08-21,33.369998931884766
2023-08-22,33.36000061035156
2023-08-23,33.790000915527344
2023-08-24,33.20000076293945
2023-08-25,33.38999938964844
2023-08-28,33.619998931884766
2023-08-29,34.189998626708984
2023-08-30,34.369998931884766
2023-08-31,34.380001068115234
2023-09-01,34.439998626708984
2023-09-05,34.220001220703125
2023-09-06,34.130001068115234
2023-09-07,34.04999923706055
2023-09-08,34.02000045776367
2023-09-11,34.18000030517578
2023-09-12,33.93000030517578
2023-09-13,33.869998931884766
2023-09-14,34.0099983215332
2023-09-15,33.630001068115234
2023-09-18,33.560001373291016
2023-09-19,33.470001220703125
2023-09-20,33.18000030517578
2023-09-21,32.5099983215332
2023-09-22,32.47999954223633
2023-09-25,32.599998474121094
2023-09-26,32.16999816894531
2023-09-27,32.27000045776367
2023-09-28,32.52000045776367
2023-09-29,32.459999084472656
2023-10-02,32.43000030517578
2023-10-03,31.8700008392334
2023-10-04,32.16999816894531
2023-10-05,32.119998931884766
2023-10-06,32.58000183105469
2023-10-09,32.689998626708984
2023-10-10,32.95000076293945
2023-10-11,33.040000915527344
2023-10-12,32.720001220703125
2023-10-13,32.45000076293945
2023-10-16,32.84000015258789
2023-10-17,32.93000030517578
2023-10-18,32.38999938964844
2023-10-19,32.119998931884766
2023-10-20,31.770000457763672
2023-10-23,31.780000686645508
2023-10-24,32.029998779296875
2023-10-25,31.399999618530273
2023-10-26,31.010000228881836
2023-10-27,30.93000030517578
2023-10-30,31.270000457763672
2023-10-31,31.479999542236328
2023-11-01,31.780000686645508
2023-11-02,32.40999984741211
2023-11-03,32.869998931884766
2023-11-06,32.83000183105469
2023-11-07,33.08000183105469
2023-11-08,33.099998474121094
2023-11-09,32.880001068115234
2023-11-10,33.400001525878906
2023-11-13,33.41999816894531
2023-11-14,34.22999954223633
2023-11-15,34.29999923706055
2023-11-16,34.290000915527344
2023-11-17,34.369998931884766
2023-11-20,34.70000076293945
2023-11-21,34.650001525878906
2023-11-22,34.83000183105469
2023-11-24,34.869998931884766
2023-11-27,34.77000045776367
2023-11-28,34.70000076293945
2023-11-29,34.72999954223633
2023-11-30,34.86000061035156
2023-12-01,35.209999084472656
2023-12-04,35.04999923706055
2023-12-05,34.869998931884766
2023-12-06,34.7400016784668
2023-12-07,35.0
2023-12-08,35.20000076293945
2023-12-11,35.4900016784668
2023-12-12,35.75
2023-12-13,35.22999954223633
2023-12-14,35.400001525878906
2023-12-15,35.41999816894531
2023-12-18,35.56999969482422
2023-12-19,35.849998474121094
2023-12-20,35.290000915527344
2023-12-21,35.79999923706055
2023-12-22,35.869998931884766
2023-12-26,36.040000915527344
2023-12-27,36.130001068115234
2023-12-28,36.150001525878906
2023-12-29,35.959999084472656
2024-01-02,35.560001373291016
2024-01-03,35.02000045776367
2024-01-04,35.0
2024-01-05,35.0
2024-01-08,35.61000061035156
2024-01-09,35.630001068115234
2024-01-10,35.86000061035156
2024-01-11,35.95000076293945
2024-01-12,35.95000076293945
2024-01-16,35.81999969482422
2024-01-17,35.619998931884766
2024-01-18,36.029998779296875
2024-01-19,36.43000030517578
2024-01-22,36.619998931884766
2024-01-23,36.599998474121094
2024-01-24,36.619998931884766
2024-01-25,36.83000183105469
2024-01-26,36.84000015258789
2024-01-29,37.22999954223633
2024-01-30,37.09000015258789
2024-01-31,36.470001220703125
2024-02-01,37.0
2024-02-02,37.5
2024-02-05,37.5
2024-02-06,37.470001220703125
2024-02-07,37.90999984741211
2024-02-08,38.04999923706055
2024-02-09,38.2599983215332
2024-02-12,38.220001220703125
2024-02-13,37.54999923706055
2024-02-14,38.099998474121094
2024-02-15,38.31999969482422
2024-02-16,38.08000183105469
2024-02-20,37.790000915527344
2024-02-21,37.709999084472656
2024-02-22,38.61000061035156
2024-02-23,38.630001068115234
2024-02-26,38.599998474121094
2024-02-27,38.72999954223633
2024-02-28,38.599998474121094
2024-02-29,38.810001373291016
2024-03-01,39.2400016784668
2024-03-04,39.18000030517578
2024-03-05,38.619998931884766
2024-03-06,38.849998474121094
2024-03-07,39.400001525878906
2024-03-08,39.02000045776367
2024-03-11,38.81999969482422
2024-03-12,39.27000045776367
2024-03-13,39.220001220703125
2024-03-14,39.09000015258789
2024-03-15,38.70000076293945
2024-03-18,38.88999938964844
2024-03-19,39.11000061035156
2024-03-20,39.54999923706055
2024-03-21,39.900001525878906
2024-03-22,39.7599983215332
2024-03-25,39.63999938964844
2024-03-26,39.59000015258789
2024-03-27,39.790000915527344
2024-03-28,39.790000915527344
2024-04-01,39.75
2024-04-02,39.380001068115234
2024-04-03,39.56999969482422
2024-04-04,39.02000045776367
2024-04-05,39.58000183105469
2024-04-08,39.619998931884766
2024-04-09,39.68000030517578
2024-04-10,39.27000045776367
2024-04-11,39.59000015258789
2024-04-12,38.90999984741211
2024-04-15,38.33000183105469
2024-04-16,38.31999969482422
2024-04-17,38.0
2024-04-18,37.77000045776367
2024-04-19,37.279998779296875
2024-04-22,37.54999923706055
2024-04-23,38.2400016784668
2024-04-24,38.18000030517578
2024-04-25,37.9900016784668
2024-04-26,38.38999938964844
2024-04-29,38.439998626708984
2024-04-30,37.81999969482422
2024-05-01,37.72999954223633
2024-05-02,38.029998779296875
2024-05-03,38.459999084472656
2024-05-06,38.9900016784668
2024-05-07,39.08000183105469
2024-05-08,38.9900016784668
2024-05-09,39.13999938964844
2024-05-10,39.25
2024-05-13,39.130001068115234
2024-05-14,39.33000183105469
2024-05-15,39.86000061035156
2024-05-16,39.65999984741211
2024-05-17,39.650001525878906
2024-05-20,39.84000015258789
2024-05-21,39.84000015258789
2024-05-22,39.72999954223633
2024-05-23,39.43000030517578
2024-05-24,39.7599983215332
2024-05-28,39.61000061035156
2024-05-29,39.27000045776367
2024-05-30,38.869998931884766
2024-05-31,39.08000183105469
2024-06-03,39.11000061035156
2024-06-04,39.119998931884766
2024-06-05,39.83000183105469
2024-06-06,39.84000015258789
2024-06-07,39.709999084472656
2024-06-10,39.900001525878906
2024-06-11,40.0
2024-06-12,39.650001525878906
2024-06-13,39.7400016784668
2024-06-14,39.65999984741211
2024-06-17,40.029998779296875
2024-06-18,40.04999923706055
2024-06-20,39.93000030517578
2024-06-21,39.90999984741211
2024-06-24,39.79999923706055
2024-06-25,39.90999984741211
2024-06-26,39.970001220703125
2024-06-27,40.040000915527344
2024-06-28,39.88999938964844
2024-07-01,39.880001068115234
2024-07-02,40.09000015258789
2024-07-03,40.29999923706055
2024-07-05,40.540000915527344
2024-07-08,40.5099983215332
2024-07-09,40.36000061035156
2024-07-10,40.689998626708984
2024-07-11,40.58000183105469
2024-07-12,40.75
2024-07-15,40.810001373291016
2024-07-16,41.13999938964844
2024-07-17,40.18000030517578
2024-07-18,39.83000183105469
2024-07-19,39.68000030517578
2024-07-22,40.150001525878906
2024-07-23,40.34000015258789
2024-07-24,39.279998779296875
2024-07-25,39.13999938964844
2024-07-26,39.52000045776367
2024-07-29,39.540000915527344
2024-07-30,39.43000030517578
2024-07-31,40.11000061035156
2024-08-01,39.540000915527344
2024-08-02,38.68000030517578
2024-08-05,37.68000030517578
2024-08-06,38.08000183105469
2024-08-07,37.7599983215332
2024-08-08,38.720001220703125
2024-08-09,38.93000030517578
2024-08-12,38.849998474121094
2024-08-13,39.5
2024-08-14,39.61000061035156
2024-08-15,40.349998474121094
2024-08-16,40.33000183105469
2024-08-19,40.709999084472656
2024-08-20,40.65999984741211
2024-08-21,40.84000015258789
2024-08-22,40.45000076293945
2024-08-23,40.91999816894531
2024-08-26,40.70000076293945
2024-08-27,40.79999923706055
2024-08-28,40.540000915527344
2024-08-29,40.630001068115234
2024-08-30,40.939998626708984
2024-09-03,40.0
2024-09-04,39.88999938964844
2024-09-05,39.689998626708984
2024-09-06,38.97999954223633
2024-09-09,39.369998931884766
2024-09-10,39.56999969482422
2024-09-11,40.150001525878906
2024-09-12,40.56999969482422
2024-09-13,40.88999938964844
2024-09-16,40.91999816894531
2024-09-17,40.95000076293945
2024-09-18,40.849998474121094
2024-09-19,41.61000061035156
2024-09-20,41.540000915527344
2024-09-23,41.63999938964844
2024-09-24,41.75
2024-09-25,41.650001525878906
2024-09-26,41.84000015258789
2024-09-27,41.709999084472656
2024-09-30,41.790000915527344
2024-10-01,41.45000076293945
2024-10-02,41.5099983215332
2024-10-03,41.33000183105469
2024-10-04,41.72999954223633
2024-10-07,41.310001373291016
2024-10-08,41.779998779296875
2024-10-09,42.119998931884766
2024-10-10,42.02000045776367
2024-10-11,42.36000061035156
2024-10-14,42.63999938964844
2024-10-15,42.220001220703125
2024-10-16,42.33000183105469
2024-10-17,42.369998931884766
2024-10-18,42.529998779296875
2024-10-21,42.34000015258789
2024-10-22,42.29999923706055
2024-10-23,41.79999923706055
2024-10-24,41.810001373291016
2024-10-25,41.86000061035156
2024-10-28,41.939998626708984
2024-10-29,42.13999938964844
2024-10-30,42.02000045776367
2024-10-31,41.150001525878906
2024-11-01,41.400001525878906
2024-11-04,41.349998474121094
2024-11-05,41.880001068115234
2024-11-06,42.81999969482422
2024-11-07,43.09000015258789
2024-11-08,43.34000015258789
2024-11-11,43.52000045776367
2024-11-12,43.38999938964844
2024-11-13,43.34000015258789
2024-11-14,42.900001525878906
2024-11-15,42.040000915527344
2024-11-18,42.119998931884766
2024-11-19,42.279998779296875
2024-11-20,42.38999938964844
2024-11-21,42.5099983215332
