Date,AICFX
2023-06-22,46.540000915527344
2023-06-23,46.209999084472656
2023-06-26,46.099998474121094
2023-06-27,46.599998474121094
2023-06-28,46.630001068115234
2023-06-29,46.790000915527344
2023-06-30,47.279998779296875
2023-07-03,47.27000045776367
2023-07-05,47.189998626708984
2023-07-06,46.77000045776367
2023-07-07,46.75
2023-07-10,46.970001220703125
2023-07-11,47.33000183105469
2023-07-12,47.689998626708984
2023-07-13,48.099998474121094
2023-07-14,48.029998779296875
2023-07-17,48.15999984741211
2023-07-18,48.540000915527344
2023-07-19,48.599998474121094
2023-07-20,48.33000183105469
2023-07-21,48.380001068115234
2023-07-24,48.5
2023-07-25,48.720001220703125
2023-07-26,48.619998931884766
2023-07-27,48.47999954223633
2023-07-28,48.97999954223633
2023-07-31,49.0099983215332
2023-08-01,48.93000030517578
2023-08-02,48.22999954223633
2023-08-03,48.099998474121094
2023-08-04,48.029998779296875
2023-08-07,48.529998779296875
2023-08-08,48.25
2023-08-09,47.90999984741211
2023-08-10,47.900001525878906
2023-08-11,47.790000915527344
2023-08-14,48.04999923706055
2023-08-15,47.5
2023-08-16,47.150001525878906
2023-08-17,46.779998779296875
2023-08-18,46.790000915527344
2023-08-21,47.08000183105469
2023-08-22,47.0099983215332
2023-08-23,47.52000045776367
2023-08-24,46.810001373291016
2023-08-25,47.09000015258789
2023-08-28,47.400001525878906
2023-08-29,48.060001373291016
2023-08-30,48.189998626708984
2023-08-31,48.209999084472656
2023-09-01,48.209999084472656
2023-09-05,47.97999954223633
2023-09-06,47.810001373291016
2023-09-07,47.72999954223633
2023-09-08,47.81999969482422
2023-09-11,48.099998474121094
2023-09-12,47.88999938964844
2023-09-13,47.75
2023-09-14,48.16999816894531
2023-09-15,47.65999984741211
2023-09-18,47.68000030517578
2023-09-19,47.58000183105469
2023-09-20,47.119998931884766
2023-09-21,46.36000061035156
2023-09-22,46.2599983215332
2023-09-25,46.400001525878906
2023-09-26,45.77000045776367
2023-09-27,45.90999984741211
2023-09-28,46.2400016784668
2023-09-29,46.0099983215332
2023-10-02,45.86000061035156
2023-10-03,45.2400016784668
2023-10-04,45.5099983215332
2023-10-05,45.45000076293945
2023-10-06,46.06999969482422
2023-10-09,46.349998474121094
2023-10-10,46.630001068115234
2023-10-11,46.84000015258789
2023-10-12,46.560001373291016
2023-10-13,46.279998779296875
2023-10-16,46.77000045776367
2023-10-17,46.81999969482422
2023-10-18,46.25
2023-10-19,45.900001525878906
2023-10-20,45.40999984741211
2023-10-23,45.349998474121094
2023-10-24,45.7599983215332
2023-10-25,45.189998626708984
2023-10-26,44.63999938964844
2023-10-27,44.5
2023-10-30,45.13999938964844
2023-10-31,45.38999938964844
2023-11-01,45.810001373291016
2023-11-02,46.630001068115234
2023-11-03,47.060001373291016
2023-11-06,47.08000183105469
2023-11-07,47.220001220703125
2023-11-08,47.310001373291016
2023-11-09,46.970001220703125
2023-11-10,47.72999954223633
2023-11-13,47.709999084472656
2023-11-14,48.619998931884766
2023-11-15,48.63999938964844
2023-11-16,48.81999969482422
2023-11-17,48.9900016784668
2023-11-20,49.369998931884766
2023-11-21,49.220001220703125
2023-11-22,49.459999084472656
2023-11-24,49.54999923706055
2023-11-27,49.36000061035156
2023-11-28,49.349998474121094
2023-11-29,49.33000183105469
2023-11-30,49.54999923706055
2023-12-01,49.86000061035156
2023-12-04,49.630001068115234
2023-12-05,49.439998626708984
2023-12-06,49.22999954223633
2023-12-07,49.56999969482422
2023-12-08,49.86000061035156
2023-12-11,50.279998779296875
2023-12-12,50.63999938964844
2023-12-13,49.20000076293945
2023-12-14,49.400001525878906
2023-12-15,49.43000030517578
2023-12-18,49.630001068115234
2023-12-19,49.959999084472656
2023-12-20,49.279998779296875
2023-12-21,49.88999938964844
2023-12-22,50.02000045776367
2023-12-26,50.25
2023-12-27,50.36000061035156
2023-12-28,50.369998931884766
2023-12-29,50.22999954223633
2024-01-02,49.77000045776367
2024-01-03,49.34000015258789
2024-01-04,49.29999923706055
2024-01-05,49.380001068115234
2024-01-08,49.970001220703125
2024-01-09,49.93000030517578
2024-01-10,50.189998626708984
2024-01-11,50.22999954223633
2024-01-12,50.290000915527344
2024-01-16,50.0099983215332
2024-01-17,49.70000076293945
2024-01-18,50.18000030517578
2024-01-19,50.81999969482422
2024-01-22,50.84000015258789
2024-01-23,50.91999816894531
2024-01-24,51.0
2024-01-25,51.279998779296875
2024-01-26,51.18000030517578
2024-01-29,51.630001068115234
2024-01-30,51.59000015258789
2024-01-31,50.869998931884766
2024-02-01,51.470001220703125
2024-02-02,52.040000915527344
2024-02-05,51.7599983215332
2024-02-06,51.900001525878906
2024-02-07,52.279998779296875
2024-02-08,52.36000061035156
2024-02-09,52.54999923706055
2024-02-12,52.52000045776367
2024-02-13,51.810001373291016
2024-02-14,52.369998931884766
2024-02-15,52.7599983215332
2024-02-16,52.4900016784668
2024-02-20,52.2599983215332
2024-02-21,52.349998474121094
2024-02-22,53.33000183105469
2024-02-23,53.400001525878906
2024-02-26,53.2599983215332
2024-02-27,53.38999938964844
2024-02-28,53.310001373291016
2024-02-29,53.59000015258789
2024-03-01,54.15999984741211
2024-03-04,54.150001525878906
2024-03-05,53.470001220703125
2024-03-06,53.72999954223633
2024-03-07,54.41999816894531
2024-03-08,54.06999969482422
2024-03-11,53.95000076293945
2024-03-12,54.38999938964844
2024-03-13,54.209999084472656
2024-03-14,54.150001525878906
2024-03-15,53.7400016784668
2024-03-18,54.060001373291016
2024-03-19,54.369998931884766
2024-03-20,54.93000030517578
2024-03-21,55.29999923706055
2024-03-22,55.16999816894531
2024-03-25,54.959999084472656
2024-03-26,54.849998474121094
2024-03-27,55.31999969482422
2024-03-28,55.310001373291016
2024-04-01,55.29999923706055
2024-04-02,54.91999816894531
2024-04-03,55.150001525878906
2024-04-04,54.47999954223633
2024-04-05,55.20000076293945
2024-04-08,55.27000045776367
2024-04-09,55.220001220703125
2024-04-10,54.72999954223633
2024-04-11,55.119998931884766
2024-04-12,54.2400016784668
2024-04-15,53.59000015258789
2024-04-16,53.630001068115234
2024-04-17,53.33000183105469
2024-04-18,53.150001525878906
2024-04-19,52.709999084472656
2024-04-22,53.130001068115234
2024-04-23,54.0099983215332
2024-04-24,53.91999816894531
2024-04-25,53.66999816894531
2024-04-26,54.290000915527344
2024-04-29,54.40999984741211
2024-04-30,53.439998626708984
2024-05-01,53.33000183105469
2024-05-02,53.72999954223633
2024-05-03,54.290000915527344
2024-05-06,54.959999084472656
2024-05-07,55.11000061035156
2024-05-08,55.18000030517578
2024-05-09,55.400001525878906
2024-05-10,55.5
2024-05-13,55.380001068115234
2024-05-14,55.66999816894531
2024-05-15,56.369998931884766
2024-05-16,56.15999984741211
2024-05-17,56.220001220703125
2024-05-20,56.33000183105469
2024-05-21,56.40999984741211
2024-05-22,56.2400016784668
2024-05-23,55.7400016784668
2024-05-24,56.119998931884766
2024-05-28,56.02000045776367
2024-05-29,55.47999954223633
2024-05-30,55.099998474121094
2024-05-31,55.459999084472656
2024-06-03,55.43000030517578
2024-06-04,55.4900016784668
2024-06-05,56.20000076293945
2024-06-06,56.22999954223633
2024-06-07,56.16999816894531
2024-06-10,56.439998626708984
2024-06-11,56.43000030517578
2024-06-12,56.47999954223633
2024-06-13,56.58000183105469
2024-06-14,56.560001373291016
2024-06-17,57.119998931884766
2024-06-18,57.11000061035156
2024-06-20,57.099998474121094
2024-06-21,57.0
2024-06-24,56.88999938964844
2024-06-25,56.97999954223633
2024-06-26,57.06999969482422
2024-06-27,57.13999938964844
2024-06-28,56.97999954223633
2024-07-01,57.06999969482422
2024-07-02,57.369998931884766
2024-07-03,57.599998474121094
2024-07-05,57.95000076293945
2024-07-08,57.97999954223633
2024-07-09,57.869998931884766
2024-07-10,58.38999938964844
2024-07-11,58.130001068115234
2024-07-12,58.27000045776367
2024-07-15,58.38999938964844
2024-07-16,58.84000015258789
2024-07-17,57.9900016784668
2024-07-18,57.61000061035156
2024-07-19,57.31999969482422
2024-07-22,57.900001525878906
2024-07-23,58.150001525878906
2024-07-24,56.79999923706055
2024-07-25,56.68000030517578
2024-07-26,57.31999969482422
2024-07-29,57.38999938964844
2024-07-30,57.34000015258789
2024-07-31,58.13999938964844
2024-08-01,57.439998626708984
2024-08-02,56.22999954223633
2024-08-05,54.83000183105469
2024-08-06,55.41999816894531
2024-08-07,55.04999923706055
2024-08-08,56.290000915527344
2024-08-09,56.58000183105469
2024-08-12,56.45000076293945
2024-08-13,57.29999923706055
2024-08-14,57.45000076293945
2024-08-15,58.380001068115234
2024-08-16,58.349998474121094
2024-08-19,58.81999969482422
2024-08-20,58.68000030517578
2024-08-21,58.880001068115234
2024-08-22,58.47999954223633
2024-08-23,59.06999969482422
2024-08-26,58.869998931884766
2024-08-27,58.97999954223633
2024-08-28,58.689998626708984
2024-08-29,58.79999923706055
2024-08-30,59.33000183105469
2024-09-03,58.130001068115234
2024-09-04,58.13999938964844
2024-09-05,57.880001068115234
2024-09-06,56.869998931884766
2024-09-09,57.54999923706055
2024-09-10,57.7400016784668
2024-09-11,58.34000015258789
2024-09-12,58.880001068115234
2024-09-13,59.310001373291016
2024-09-16,59.4900016784668
2024-09-17,59.47999954223633
2024-09-18,59.18000030517578
2024-09-19,60.13999938964844
2024-09-20,60.11000061035156
2024-09-23,60.34000015258789
2024-09-24,60.4900016784668
2024-09-25,60.34000015258789
2024-09-26,60.63999938964844
2024-09-27,60.5
2024-09-30,60.63999938964844
2024-10-01,60.22999954223633
2024-10-02,60.2599983215332
2024-10-03,60.04999923706055
2024-10-04,60.68000030517578
2024-10-07,60.16999816894531
2024-10-08,60.65999984741211
2024-10-09,61.11000061035156
2024-10-10,60.95000076293945
2024-10-11,61.40999984741211
2024-10-14,61.79999923706055
2024-10-15,61.34000015258789
2024-10-16,61.540000915527344
2024-10-17,61.61000061035156
2024-10-18,61.7599983215332
2024-10-21,61.54999923706055
2024-10-22,61.56999969482422
2024-10-23,61.040000915527344
2024-10-24,60.91999816894531
2024-10-25,60.900001525878906
2024-10-28,61.06999969482422
2024-10-29,61.290000915527344
2024-10-30,61.2599983215332
2024-10-31,60.189998626708984
2024-11-01,60.36000061035156
2024-11-04,60.16999816894531
2024-11-05,60.75
2024-11-06,62.189998626708984
2024-11-07,62.599998474121094
2024-11-08,62.810001373291016
2024-11-11,62.86000061035156
2024-11-12,62.619998931884766
2024-11-13,62.52000045776367
2024-11-14,62.040000915527344
2024-11-15,61.209999084472656
2024-11-18,61.43000030517578
2024-11-19,61.529998779296875
2024-11-20,61.599998474121094
2024-11-21,61.77000045776367
