Date,FNWFX
2023-05-11,71.5999984741211
2023-05-12,71.37999725341797
2023-05-15,72.0999984741211
2023-05-16,71.56999969482422
2023-05-17,71.77999877929688
2023-05-18,71.80000305175781
2023-05-19,71.88999938964844
2023-05-22,72.22000122070312
2023-05-23,71.31999969482422
2023-05-24,70.7300033569336
2023-05-25,70.86000061035156
2023-05-26,71.80999755859375
2023-05-30,71.04000091552734
2023-05-31,70.5
2023-06-01,71.31999969482422
2023-06-02,72.37000274658203
2023-06-05,72.12000274658203
2023-06-06,72.5999984741211
2023-06-07,72.38999938964844
2023-06-08,72.73999786376953
2023-06-09,72.80000305175781
2023-06-12,73.37000274658203
2023-06-13,73.91000366210938
2023-06-14,74.18000030517578
2023-06-15,75.01000213623047
2023-06-16,74.9800033569336
2023-06-20,74.19000244140625
2023-06-21,73.9800033569336
2023-06-22,73.8499984741211
2023-06-23,73.13999938964844
2023-06-26,72.91000366210938
2023-06-27,73.5999984741211
2023-06-28,73.54000091552734
2023-06-29,73.58999633789062
2023-06-30,74.37000274658203
2023-07-03,74.52999877929688
2023-07-05,74.38999938964844
2023-07-06,73.18000030517578
2023-07-07,73.31999969482422
2023-07-10,73.5199966430664
2023-07-11,74.23999786376953
2023-07-12,75.08999633789062
2023-07-13,76.18000030517578
2023-07-14,76.01000213623047
2023-07-17,76.0199966430664
2023-07-18,76.1500015258789
2023-07-19,76.0999984741211
2023-07-20,75.79000091552734
2023-07-21,75.8499984741211
2023-07-24,75.83000183105469
2023-07-25,76.37000274658203
2023-07-26,76.33999633789062
2023-07-27,76.05000305175781
2023-07-28,77.05999755859375
2023-07-31,77.12000274658203
2023-08-01,76.5199966430664
2023-08-02,75.12999725341797
2023-08-03,75.05999755859375
2023-08-04,75.02999877929688
2023-08-07,75.44000244140625
2023-08-08,75.20999908447266
2023-08-09,75.06999969482422
2023-08-10,75.0999984741211
2023-08-11,74.44000244140625
2023-08-14,74.2300033569336
2023-08-15,73.4000015258789
2023-08-16,73.0199966430664
2023-08-17,72.48999786376953
2023-08-18,72.31999969482422
2023-08-21,72.61000061035156
2023-08-22,72.7699966430664
2023-08-23,73.58999633789062
2023-08-24,72.80000305175781
2023-08-25,72.81999969482422
2023-08-28,73.30999755859375
2023-08-29,74.4800033569336
2023-08-30,74.41999816894531
2023-08-31,73.95999908447266
2023-09-01,74.25
2023-09-05,73.75
2023-09-06,73.33000183105469
2023-09-07,72.9800033569336
2023-09-08,73.05999755859375
2023-09-11,73.66999816894531
2023-09-12,73.38999938964844
2023-09-13,73.29000091552734
2023-09-14,73.63999938964844
2023-09-15,73.33000183105469
2023-09-18,73.08000183105469
2023-09-19,72.80000305175781
2023-09-20,72.37999725341797
2023-09-21,71.19000244140625
2023-09-22,71.3499984741211
2023-09-25,71.2699966430664
2023-09-26,70.44999694824219
2023-09-27,70.48999786376953
2023-09-28,70.75
2023-09-29,70.86000061035156
2023-10-02,70.38999938964844
2023-10-03,69.41000366210938
2023-10-04,69.62999725341797
2023-10-05,69.58999633789062
2023-10-06,70.47000122070312
2023-10-09,70.38999938964844
2023-10-10,71.11000061035156
2023-10-11,71.51000213623047
2023-10-12,71.18000030517578
2023-10-13,70.6500015258789
2023-10-16,71.05999755859375
2023-10-17,71.06999969482422
2023-10-18,70.02999877929688
2023-10-19,69.55000305175781
2023-10-20,69.01000213623047
2023-10-23,69.04000091552734
2023-10-24,69.38999938964844
2023-10-25,68.80999755859375
2023-10-26,68.18000030517578
2023-10-27,68.19999694824219
2023-10-30,68.7300033569336
2023-10-31,68.66999816894531
2023-11-01,69.16000366210938
2023-11-02,70.2699966430664
2023-11-03,71.23999786376953
2023-11-06,71.5999984741211
2023-11-07,71.5
2023-11-08,71.54000091552734
2023-11-09,71.0999984741211
2023-11-10,71.69999694824219
2023-11-13,71.61000061035156
2023-11-14,72.98999786376953
2023-11-15,73.33999633789062
2023-11-16,73.2300033569336
2023-11-17,73.41000366210938
2023-11-20,74.11000061035156
2023-11-21,73.73999786376953
2023-11-22,73.75
2023-11-24,73.91999816894531
2023-11-27,73.73999786376953
2023-11-28,73.86000061035156
2023-11-29,73.75
2023-11-30,73.8499984741211
2023-12-01,74.26000213623047
2023-12-04,73.76000213623047
2023-12-05,73.43000030517578
2023-12-06,73.30000305175781
2023-12-07,73.55999755859375
2023-12-08,73.77999877929688
2023-12-11,74.0
2023-12-12,74.12999725341797
2023-12-13,75.0
2023-12-14,73.58000183105469
2023-12-15,73.5999984741211
2023-12-18,73.68000030517578
2023-12-19,74.12000274658203
2023-12-20,73.19999694824219
2023-12-21,74.06999969482422
2023-12-22,74.0199966430664
2023-12-26,74.36000061035156
2023-12-27,74.7699966430664
2023-12-28,75.0
2023-12-29,75.0
2024-01-02,74.12999725341797
2024-01-03,73.54000091552734
2024-01-04,73.81999969482422
2024-01-05,73.75
2024-01-08,74.25
2024-01-09,73.87999725341797
2024-01-10,74.08999633789062
2024-01-11,74.20999908447266
2024-01-12,74.56999969482422
2024-01-16,73.80999755859375
2024-01-17,72.86000061035156
2024-01-18,73.33999633789062
2024-01-19,73.9000015258789
2024-01-22,73.5999984741211
2024-01-23,73.80999755859375
2024-01-24,74.31999969482422
2024-01-25,74.44000244140625
2024-01-26,74.6500015258789
2024-01-29,74.93000030517578
2024-01-30,74.51000213623047
2024-01-31,74.02999877929688
2024-02-01,74.88999938964844
2024-02-02,74.93000030517578
2024-02-05,74.81999969482422
2024-02-06,75.48999786376953
2024-02-07,75.7699966430664
2024-02-08,75.58999633789062
2024-02-09,75.98999786376953
2024-02-12,75.91999816894531
2024-02-13,75.31999969482422
2024-02-14,75.81999969482422
2024-02-15,76.36000061035156
2024-02-16,76.48999786376953
2024-02-20,76.37000274658203
2024-02-21,76.45999908447266
2024-02-22,77.5
2024-02-23,77.30999755859375
2024-02-26,77.16000366210938
2024-02-27,77.44000244140625
2024-02-28,76.97000122070312
2024-02-29,77.05000305175781
2024-03-01,77.75
2024-03-04,77.87000274658203
2024-03-05,77.1500015258789
2024-03-06,77.77999877929688
2024-03-07,78.55999755859375
2024-03-08,78.23999786376953
2024-03-11,78.26000213623047
2024-03-12,79.0
2024-03-13,79.0199966430664
2024-03-14,78.87000274658203
2024-03-15,78.27999877929688
2024-03-18,78.41999816894531
2024-03-19,78.30000305175781
2024-03-20,79.06999969482422
2024-03-21,79.22000122070312
2024-03-22,78.86000061035156
2024-03-25,78.72000122070312
2024-03-26,78.66999816894531
2024-03-27,78.88999938964844
2024-03-28,78.91000366210938
2024-04-01,78.95999908447266
2024-04-02,79.0
2024-04-03,79.18000030517578
2024-04-04,78.66000366210938
2024-04-05,79.22000122070312
2024-04-08,79.41000366210938
2024-04-09,79.56999969482422
2024-04-10,79.19000244140625
2024-04-11,79.31999969482422
2024-04-12,77.80000305175781
2024-04-15,77.04000091552734
2024-04-16,76.45999908447266
2024-04-17,76.30000305175781
2024-04-18,76.41999816894531
2024-04-19,75.66000366210938
2024-04-22,76.29000091552734
2024-04-23,77.45999908447266
2024-04-24,77.66000366210938
2024-04-25,77.3499984741211
2024-04-26,78.2699966430664
2024-04-29,78.62000274658203
2024-04-30,77.62999725341797
2024-05-01,77.63999938964844
2024-05-02,78.44999694824219
2024-05-03,79.12000274658203
2024-05-06,79.81999969482422
2024-05-07,79.80999755859375
2024-05-08,79.70999908447266
2024-05-09,79.73999786376953
2024-05-10,80.0199966430664
2024-05-13,80.18000030517578
2024-05-14,80.70999908447266
2024-05-15,81.5199966430664
2024-05-16,81.52999877929688
2024-05-17,81.75
2024-05-20,81.97000122070312
2024-05-21,81.66999816894531
2024-05-22,81.19000244140625
2024-05-23,80.69000244140625
2024-05-24,81.01000213623047
2024-05-28,80.93000030517578
2024-05-29,79.87000274658203
2024-05-30,79.56999969482422
2024-05-31,79.58000183105469
2024-06-03,80.02999877929688
2024-06-04,79.18000030517578
2024-06-05,80.54000091552734
2024-06-06,80.91000366210938
2024-06-07,80.43000030517578
2024-06-10,80.48999786376953
2024-06-11,80.05000305175781
2024-06-12,80.47000122070312
2024-06-13,80.45999908447266
2024-06-14,80.33999633789062
2024-06-17,80.62000274658203
2024-06-18,80.81999969482422
2024-06-20,80.93000030517578
2024-06-21,80.62000274658203
2024-06-24,80.52999877929688
2024-06-25,80.75
2024-06-26,80.58999633789062
2024-06-27,80.58000183105469
2024-06-28,80.2300033569336
2024-07-01,80.44999694824219
2024-07-02,80.37000274658203
2024-07-03,81.2699966430664
2024-07-05,81.9000015258789
2024-07-08,81.66999816894531
2024-07-09,81.73999786376953
2024-07-10,82.3499984741211
2024-07-11,82.33000183105469
2024-07-12,82.87999725341797
2024-07-15,82.58000183105469
2024-07-16,82.38999938964844
2024-07-17,81.27999877929688
2024-07-18,80.69999694824219
2024-07-19,80.27999877929688
2024-07-22,80.83999633789062
2024-07-23,80.66000366210938
2024-07-24,79.16999816894531
2024-07-25,78.62000274658203
2024-07-26,79.31999969482422
2024-07-29,79.13999938964844
2024-07-30,78.69999694824219
2024-07-31,79.91000366210938
2024-08-01,78.68000030517578
2024-08-02,77.6500015258789
2024-08-05,76.01000213623047
2024-08-06,76.61000061035156
2024-08-07,76.63999938964844
2024-08-08,78.38999938964844
2024-08-09,78.69000244140625
2024-08-12,78.70999908447266
2024-08-13,79.70999908447266
2024-08-14,79.80000305175781
2024-08-15,80.9000015258789
2024-08-16,81.11000061035156
2024-08-19,81.97000122070312
2024-08-20,81.7300033569336
2024-08-21,81.87000274658203
2024-08-22,81.37000274658203
2024-08-23,82.16000366210938
2024-08-26,82.0999984741211
2024-08-27,82.2300033569336
2024-08-28,81.66999816894531
2024-08-29,81.80999755859375
2024-08-30,82.3499984741211
2024-09-03,80.55999755859375
2024-09-04,80.37000274658203
2024-09-05,80.45999908447266
2024-09-06,79.3499984741211
2024-09-09,79.7300033569336
2024-09-10,79.6500015258789
2024-09-11,80.68000030517578
2024-09-12,81.43000030517578
2024-09-13,81.75
2024-09-16,81.9800033569336
2024-09-17,82.2300033569336
2024-09-18,81.97000122070312
2024-09-19,83.19999694824219
2024-09-20,83.0999984741211
2024-09-23,83.23999786376953
2024-09-24,84.29000091552734
2024-09-25,84.22000122070312
2024-09-26,85.9000015258789
2024-09-27,86.1500015258789
2024-09-30,85.80000305175781
2024-10-01,85.68000030517578
2024-10-02,86.29000091552734
2024-10-03,85.55000305175781
2024-10-04,86.19000244140625
2024-10-07,86.18000030517578
2024-10-08,85.37999725341797
2024-10-09,85.16999816894531
2024-10-10,85.12999725341797
2024-10-11,85.4800033569336
2024-10-14,85.58000183105469
2024-10-15,84.04000091552734
2024-10-16,84.16000366210938
2024-10-17,84.0
2024-10-18,84.83999633789062
2024-10-21,84.33999633789062
2024-10-22,84.08999633789062
2024-10-23,83.55000305175781
2024-10-24,83.55999755859375
2024-10-25,83.56999969482422
2024-10-28,83.75
2024-10-29,83.79000091552734
2024-10-30,83.37999725341797
2024-10-31,82.29000091552734
2024-11-01,82.62999725341797
2024-11-04,82.97000122070312
2024-11-05,83.83000183105469
2024-11-06,83.51000213623047
2024-11-07,84.26000213623047
2024-11-08,83.48999786376953
2024-11-11,83.27999877929688
2024-11-12,82.19000244140625
2024-11-13,81.54000091552734
2024-11-14,81.1500015258789
2024-11-15,80.36000061035156
2024-11-18,80.7699966430664
2024-11-19,81.0999984741211
2024-11-20,81.16999816894531
2024-11-21,80.98999786376953
