Date,RIRHX
2023-11-09,61.400001525878906
2023-11-10,61.779998779296875
2023-11-13,61.77000045776367
2023-11-14,62.869998931884766
2023-11-15,62.900001525878906
2023-11-16,62.90999984741211
2023-11-17,63.2599983215332
2023-11-20,63.5099983215332
2023-11-21,63.400001525878906
2023-11-22,63.47999954223633
2023-11-24,63.689998626708984
2023-11-27,63.599998474121094
2023-11-28,63.779998779296875
2023-11-29,63.849998474121094
2023-11-30,64.0
2023-12-01,64.62000274658203
2023-12-04,64.44999694824219
2023-12-05,64.29000091552734
2023-12-06,64.12999725341797
2023-12-07,64.30000305175781
2023-12-08,64.41999816894531
2023-12-11,64.83999633789062
2023-12-12,65.02999877929688
2023-12-13,66.0
2023-12-14,66.55000305175781
2023-12-15,65.19999694824219
2023-12-18,65.25
2023-12-19,65.58000183105469
2023-12-20,64.98999786376953
2023-12-21,65.47000122070312
2023-12-22,65.66999816894531
2023-12-26,65.87999725341797
2023-12-27,66.19999694824219
2023-12-28,66.16000366210938
2023-12-29,66.0999984741211
2024-01-02,66.04000091552734
2024-01-03,65.7300033569336
2024-01-04,65.75
2024-01-05,65.75
2024-01-08,66.12999725341797
2024-01-09,65.83999633789062
2024-01-10,65.87000274658203
2024-01-11,65.79000091552734
2024-01-12,66.0199966430664
2024-01-16,65.5
2024-01-17,65.05999755859375
2024-01-18,65.16999816894531
2024-01-19,65.62000274658203
2024-01-22,65.5999984741211
2024-01-23,65.66999816894531
2024-01-24,65.69999694824219
2024-01-25,65.9800033569336
2024-01-26,66.01000213623047
2024-01-29,66.27999877929688
2024-01-30,66.29000091552734
2024-01-31,65.87999725341797
2024-02-01,66.37999725341797
2024-02-02,66.0199966430664
2024-02-05,65.51000213623047
2024-02-06,65.80000305175781
2024-02-07,65.77999877929688
2024-02-08,65.6500015258789
2024-02-09,65.70999908447266
2024-02-12,65.8499984741211
2024-02-13,65.11000061035156
2024-02-14,65.4000015258789
2024-02-15,66.0
2024-02-16,65.93000030517578
2024-02-20,66.04000091552734
2024-02-21,66.20999908447266
2024-02-22,66.69000244140625
2024-02-23,66.81999969482422
2024-02-26,66.58000183105469
2024-02-27,66.55999755859375
2024-02-28,66.54000091552734
2024-02-29,66.68000030517578
2024-03-01,67.16000366210938
2024-03-04,67.2300033569336
2024-03-05,67.08000183105469
2024-03-06,67.37999725341797
2024-03-07,67.86000061035156
2024-03-08,67.69000244140625
2024-03-11,67.30000305175781
2024-03-12,67.4000015258789
2024-03-13,67.44000244140625
2024-03-14,67.12999725341797
2024-03-15,66.83999633789062
2024-03-18,66.88999938964844
2024-03-19,67.02999877929688
2024-03-20,67.44999694824219
2024-03-21,67.72000122070312
2024-03-22,67.55000305175781
2024-03-25,67.5199966430664
2024-03-26,67.44000244140625
2024-03-27,68.0199966430664
2024-03-28,68.11000061035156
2024-04-01,67.81999969482422
2024-04-02,67.66999816894531
2024-04-03,67.6500015258789
2024-04-04,67.20999908447266
2024-04-05,67.31999969482422
2024-04-08,67.43000030517578
2024-04-09,67.62999725341797
2024-04-10,66.77999877929688
2024-04-11,66.81999969482422
2024-04-12,66.06999969482422
2024-04-15,65.63999938964844
2024-04-16,65.31999969482422
2024-04-17,65.37999725341797
2024-04-18,65.36000061035156
2024-04-19,65.52999877929688
2024-04-22,65.98999786376953
2024-04-23,66.55000305175781
2024-04-24,66.56999969482422
2024-04-25,66.47000122070312
2024-04-26,66.5999984741211
2024-04-29,66.9000015258789
2024-04-30,66.16999816894531
2024-05-01,66.12000274658203
2024-05-02,66.5199966430664
2024-05-03,67.01000213623047
2024-05-06,67.36000061035156
2024-05-07,67.54000091552734
2024-05-08,67.5999984741211
2024-05-09,67.94999694824219
2024-05-10,68.2300033569336
2024-05-13,68.26000213623047
2024-05-14,68.55000305175781
2024-05-15,69.18000030517578
2024-05-16,69.12000274658203
2024-05-17,69.0999984741211
2024-05-20,69.0
2024-05-21,68.95999908447266
2024-05-22,68.69999694824219
2024-05-23,68.08999633789062
2024-05-24,68.30000305175781
2024-05-28,68.05999755859375
2024-05-29,67.33999633789062
2024-05-30,67.54000091552734
2024-05-31,68.16000366210938
2024-06-03,68.16999816894531
2024-06-04,68.16999816894531
2024-06-05,68.61000061035156
2024-06-06,68.69000244140625
2024-06-07,68.30000305175781
2024-06-10,67.83999633789062
2024-06-11,67.62999725341797
2024-06-12,67.91000366210938
2024-06-13,68.02999877929688
2024-06-14,67.94000244140625
2024-06-17,68.22000122070312
2024-06-18,68.4000015258789
2024-06-20,68.5
2024-06-21,68.26000213623047
2024-06-24,68.52999877929688
2024-06-25,68.33999633789062
2024-06-26,68.08000183105469
2024-06-27,68.05999755859375
2024-06-28,68.0999984741211
2024-07-01,68.08000183105469
2024-07-02,68.20999908447266
2024-07-03,68.58999633789062
2024-07-05,68.81999969482422
2024-07-08,68.83999633789062
2024-07-09,68.72000122070312
2024-07-10,69.26000213623047
2024-07-11,69.73999786376953
2024-07-12,70.05000305175781
2024-07-15,69.98999786376953
2024-07-16,70.33999633789062
2024-07-17,70.4000015258789
2024-07-18,70.11000061035156
2024-07-19,69.66999816894531
2024-07-22,69.98999786376953
2024-07-23,69.94999694824219
2024-07-24,69.4800033569336
2024-07-25,69.66999816894531
2024-07-26,70.2699966430664
2024-07-29,70.29000091552734
2024-07-30,70.37999725341797
2024-07-31,70.94000244140625
2024-08-01,70.43000030517578
2024-08-02,70.11000061035156
2024-08-05,68.7300033569336
2024-08-06,68.95999908447266
2024-08-07,68.9000015258789
2024-08-08,69.76000213623047
2024-08-09,69.87999725341797
2024-08-12,69.88999938964844
2024-08-13,70.66000366210938
2024-08-14,70.9000015258789
2024-08-15,71.47000122070312
2024-08-16,71.63999938964844
2024-08-19,72.19999694824219
2024-08-20,72.08999633789062
2024-08-21,72.29000091552734
2024-08-22,72.06999969482422
2024-08-23,72.83000183105469
2024-08-26,72.80000305175781
2024-08-27,72.91999816894531
2024-08-28,72.77999877929688
2024-08-29,72.79000091552734
2024-08-30,73.1500015258789
2024-09-03,72.48999786376953
2024-09-04,72.61000061035156
2024-09-05,72.38999938964844
2024-09-06,71.68000030517578
2024-09-09,72.2300033569336
2024-09-10,72.27999877929688
2024-09-11,72.47000122070312
2024-09-12,72.7699966430664
2024-09-13,73.13999938964844
2024-09-16,72.9800033569336
2024-09-17,72.83999633789062
2024-09-18,72.55999755859375
2024-09-19,73.08000183105469
2024-09-20,73.0
2024-09-23,73.26000213623047
2024-09-24,73.48999786376953
2024-09-25,73.12999725341797
2024-09-26,73.61000061035156
2024-09-27,73.61000061035156
2024-09-30,73.58999633789062
2024-10-01,73.38999938964844
2024-10-02,73.37999725341797
2024-10-03,73.01000213623047
2024-10-04,73.1500015258789
2024-10-07,72.94999694824219
2024-10-08,73.0199966430664
2024-10-09,73.27999877929688
2024-10-10,73.13999938964844
2024-10-11,73.51000213623047
2024-10-14,73.77999877929688
2024-10-15,73.44000244140625
2024-10-16,73.7300033569336
2024-10-17,73.76000213623047
2024-10-18,73.87999725341797
2024-10-21,73.27999877929688
2024-10-22,73.41000366210938
2024-10-23,73.12000274658203
2024-10-24,73.13999938964844
2024-10-25,72.81999969482422
2024-10-28,73.0199966430664
2024-10-29,72.88999938964844
2024-10-30,72.76000213623047
2024-10-31,72.29000091552734
2024-11-01,72.19999694824219
2024-11-04,72.2699966430664
2024-11-05,72.80000305175781
2024-11-06,72.98999786376953
2024-11-07,73.31999969482422
2024-11-08,73.3499984741211
2024-11-11,73.12000274658203
2024-11-12,72.3499984741211
2024-11-13,72.16999816894531
2024-11-14,72.05999755859375
2024-11-15,71.73999786376953
2024-11-18,72.12999725341797
2024-11-19,72.02999877929688
2024-11-20,71.91000366210938
2024-11-21,72.30000305175781
