Date,RWIBX
2023-04-19,54.619998931884766
2023-04-20,54.4900016784668
2023-04-21,54.5
2023-04-24,54.529998779296875
2023-04-25,53.7400016784668
2023-04-26,53.56999969482422
2023-04-27,54.27000045776367
2023-04-28,54.58000183105469
2023-05-01,54.47999954223633
2023-05-02,53.91999816894531
2023-05-03,53.869998931884766
2023-05-04,53.61000061035156
2023-05-05,54.349998474121094
2023-05-08,54.380001068115234
2023-05-09,54.2400016784668
2023-05-10,54.2599983215332
2023-05-11,54.06999969482422
2023-05-12,53.97999954223633
2023-05-15,54.34000015258789
2023-05-16,54.029998779296875
2023-05-17,54.45000076293945
2023-05-18,54.689998626708984
2023-05-19,54.810001373291016
2023-05-22,54.849998474121094
2023-05-23,54.18000030517578
2023-05-24,53.70000076293945
2023-05-25,53.84000015258789
2023-05-26,54.650001525878906
2023-05-30,54.25
2023-05-31,53.849998474121094
2023-06-01,54.459999084472656
2023-06-02,55.220001220703125
2023-06-05,54.970001220703125
2023-06-06,55.2400016784668
2023-06-07,55.029998779296875
2023-06-08,55.40999984741211
2023-06-09,55.41999816894531
2023-06-12,55.68000030517578
2023-06-13,56.06999969482422
2023-06-14,56.2400016784668
2023-06-15,56.84000015258789
2023-06-16,56.68000030517578
2023-06-20,56.2400016784668
2023-06-21,56.11000061035156
2023-06-22,56.060001373291016
2023-06-23,55.45000076293945
2023-06-26,55.34000015258789
2023-06-27,55.93000030517578
2023-06-28,55.88999938964844
2023-06-29,56.0099983215332
2023-06-30,56.58000183105469
2023-07-03,56.58000183105469
2023-07-05,56.29999923706055
2023-07-06,55.4900016784668
2023-07-07,55.619998931884766
2023-07-10,55.869998931884766
2023-07-11,56.369998931884766
2023-07-12,56.959999084472656
2023-07-13,57.75
2023-07-14,57.70000076293945
2023-07-17,57.65999984741211
2023-07-18,58.040000915527344
2023-07-19,57.959999084472656
2023-07-20,57.650001525878906
2023-07-21,57.68000030517578
2023-07-24,57.709999084472656
2023-07-25,58.060001373291016
2023-07-26,58.02000045776367
2023-07-27,57.810001373291016
2023-07-28,58.29999923706055
2023-07-31,58.34000015258789
2023-08-01,58.099998474121094
2023-08-02,57.099998474121094
2023-08-03,56.91999816894531
2023-08-04,56.97999954223633
2023-08-07,57.470001220703125
2023-08-08,57.130001068115234
2023-08-09,56.91999816894531
2023-08-10,56.91999816894531
2023-08-11,56.619998931884766
2023-08-14,56.66999816894531
2023-08-15,55.9900016784668
2023-08-16,55.619998931884766
2023-08-17,55.209999084472656
2023-08-18,55.220001220703125
2023-08-21,55.529998779296875
2023-08-22,55.5
2023-08-23,56.060001373291016
2023-08-24,55.279998779296875
2023-08-25,55.529998779296875
2023-08-28,55.880001068115234
2023-08-29,56.77000045776367
2023-08-30,56.84000015258789
2023-08-31,56.7599983215332
2023-09-01,56.7400016784668
2023-09-05,56.439998626708984
2023-09-06,56.189998626708984
2023-09-07,56.0
2023-09-08,56.02000045776367
2023-09-11,56.209999084472656
2023-09-12,56.0099983215332
2023-09-13,55.95000076293945
2023-09-14,56.459999084472656
2023-09-15,56.189998626708984
2023-09-18,56.04999923706055
2023-09-19,55.880001068115234
2023-09-20,55.52000045776367
2023-09-21,54.599998474121094
2023-09-22,54.59000015258789
2023-09-25,54.630001068115234
2023-09-26,53.91999816894531
2023-09-27,53.970001220703125
2023-09-28,54.349998474121094
2023-09-29,54.189998626708984
2023-10-02,53.83000183105469
2023-10-03,53.119998931884766
2023-10-04,53.33000183105469
2023-10-05,53.400001525878906
2023-10-06,54.119998931884766
2023-10-09,54.2400016784668
2023-10-10,54.84000015258789
2023-10-11,55.0
2023-10-12,54.7599983215332
2023-10-13,54.38999938964844
2023-10-16,54.849998474121094
2023-10-17,54.900001525878906
2023-10-18,54.16999816894531
2023-10-19,53.720001220703125
2023-10-20,53.220001220703125
2023-10-23,53.220001220703125
2023-10-24,53.540000915527344
2023-10-25,53.08000183105469
2023-10-26,52.61000061035156
2023-10-27,52.38999938964844
2023-10-30,52.939998626708984
2023-10-31,53.060001373291016
2023-11-01,53.59000015258789
2023-11-02,54.599998474121094
2023-11-03,55.06999969482422
2023-11-06,55.09000015258789
2023-11-07,54.970001220703125
2023-11-08,54.9900016784668
2023-11-09,54.720001220703125
2023-11-10,55.310001373291016
2023-11-13,55.36000061035156
2023-11-14,56.5
2023-11-15,56.599998474121094
2023-11-16,56.560001373291016
2023-11-17,56.939998626708984
2023-11-20,57.41999816894531
2023-11-21,57.2400016784668
2023-11-22,57.29999923706055
2023-11-24,57.47999954223633
2023-11-27,57.220001220703125
2023-11-28,57.31999969482422
2023-11-29,57.29999923706055
2023-11-30,57.41999816894531
2023-12-01,57.849998474121094
2023-12-04,57.439998626708984
2023-12-05,57.22999954223633
2023-12-06,57.08000183105469
2023-12-07,57.380001068115234
2023-12-08,57.66999816894531
2023-12-11,58.08000183105469
2023-12-12,57.13999938964844
2023-12-13,57.970001220703125
2023-12-14,58.34000015258789
2023-12-15,58.279998779296875
2023-12-18,58.40999984741211
2023-12-19,58.79999923706055
2023-12-20,58.060001373291016
2023-12-21,58.72999954223633
2023-12-22,58.79999923706055
2023-12-26,59.029998779296875
2023-12-27,59.34000015258789
2023-12-28,59.31999969482422
2023-12-29,59.2400016784668
2024-01-02,58.72999954223633
2024-01-03,58.27000045776367
2024-01-04,58.369998931884766
2024-01-05,58.31999969482422
2024-01-08,58.900001525878906
2024-01-09,58.689998626708984
2024-01-10,58.86000061035156
2024-01-11,58.880001068115234
2024-01-12,59.119998931884766
2024-01-16,58.58000183105469
2024-01-17,58.08000183105469
2024-01-18,58.540000915527344
2024-01-19,59.119998931884766
2024-01-22,59.09000015258789
2024-01-23,59.119998931884766
2024-01-24,59.5
2024-01-25,59.65999984741211
2024-01-26,59.790000915527344
2024-01-29,60.209999084472656
2024-01-30,60.150001525878906
2024-01-31,59.529998779296875
2024-02-01,60.130001068115234
2024-02-02,60.099998474121094
2024-02-05,60.099998474121094
2024-02-06,60.130001068115234
2024-02-07,60.38999938964844
2024-02-08,60.369998931884766
2024-02-09,60.70000076293945
2024-02-12,60.70000076293945
2024-02-13,59.97999954223633
2024-02-14,60.439998626708984
2024-02-15,61.060001373291016
2024-02-16,61.04999923706055
2024-02-20,60.90999984741211
2024-02-21,60.93000030517578
2024-02-22,61.939998626708984
2024-02-23,61.970001220703125
2024-02-26,61.79999923706055
2024-02-27,61.83000183105469
2024-02-28,61.70000076293945
2024-02-29,61.849998474121094
2024-03-01,62.54999923706055
2024-03-04,62.56999969482422
2024-03-05,62.040000915527344
2024-03-06,62.47999954223633
2024-03-07,63.380001068115234
2024-03-08,62.900001525878906
2024-03-11,62.650001525878906
2024-03-12,63.15999984741211
2024-03-13,63.2400016784668
2024-03-14,63.11000061035156
2024-03-15,62.68000030517578
2024-03-18,62.91999816894531
2024-03-19,63.11000061035156
2024-03-20,63.7400016784668
2024-03-21,63.95000076293945
2024-03-22,63.70000076293945
2024-03-25,63.619998931884766
2024-03-26,63.5099983215332
2024-03-27,63.880001068115234
2024-03-28,63.869998931884766
2024-04-01,63.75
2024-04-02,63.45000076293945
2024-04-03,63.849998474121094
2024-04-04,63.130001068115234
2024-04-05,63.66999816894531
2024-04-08,63.81999969482422
2024-04-09,63.84000015258789
2024-04-10,63.380001068115234
2024-04-11,63.59000015258789
2024-04-12,62.560001373291016
2024-04-15,62.0099983215332
2024-04-16,61.810001373291016
2024-04-17,61.630001068115234
2024-04-18,61.47999954223633
2024-04-19,60.9900016784668
2024-04-22,61.41999816894531
2024-04-23,62.27000045776367
2024-04-24,62.279998779296875
2024-04-25,62.099998474121094
2024-04-26,62.65999984741211
2024-04-29,62.84000015258789
2024-04-30,61.880001068115234
2024-05-01,61.7400016784668
2024-05-02,62.220001220703125
2024-05-03,62.7599983215332
2024-05-06,63.5
2024-05-07,63.630001068115234
2024-05-08,63.63999938964844
2024-05-09,63.790000915527344
2024-05-10,64.0199966430664
2024-05-13,63.959999084472656
2024-05-14,64.37000274658203
2024-05-15,65.08999633789062
2024-05-16,64.94000244140625
2024-05-17,65.05999755859375
2024-05-20,65.20999908447266
2024-05-21,65.19999694824219
2024-05-22,64.87000274658203
2024-05-23,64.48999786376953
2024-05-24,64.91000366210938
2024-05-28,64.87999725341797
2024-05-29,64.0199966430664
2024-05-30,63.84000015258789
2024-05-31,64.12000274658203
2024-06-03,64.16999816894531
2024-06-04,63.95000076293945
2024-06-05,64.86000061035156
2024-06-06,64.95999908447266
2024-06-07,64.61000061035156
2024-06-10,64.58000183105469
2024-06-11,64.30000305175781
2024-06-12,64.77999877929688
2024-06-13,64.7300033569336
2024-06-14,64.47000122070312
2024-06-17,64.97000122070312
2024-06-18,65.04000091552734
2024-06-20,65.16000366210938
2024-06-21,64.77999877929688
2024-06-24,64.75
2024-06-25,64.81999969482422
2024-06-26,64.66000366210938
2024-06-27,64.66999816894531
2024-06-28,64.51000213623047
2024-07-01,64.76000213623047
2024-07-02,64.97000122070312
2024-07-03,65.54000091552734
2024-07-05,66.01000213623047
2024-07-08,66.0
2024-07-09,65.75
2024-07-10,66.5199966430664
2024-07-11,66.41999816894531
2024-07-12,66.75
2024-07-15,66.66000366210938
2024-07-16,66.83999633789062
2024-07-17,65.83000183105469
2024-07-18,65.29000091552734
2024-07-19,64.87000274658203
2024-07-22,65.29000091552734
2024-07-23,65.43000030517578
2024-07-24,64.12000274658203
2024-07-25,63.75
2024-07-26,64.30000305175781
2024-07-29,64.29000091552734
2024-07-30,64.12000274658203
2024-07-31,65.13999938964844
2024-08-01,63.95000076293945
2024-08-02,62.709999084472656
2024-08-05,61.209999084472656
2024-08-06,61.65999984741211
2024-08-07,61.47999954223633
2024-08-08,62.88999938964844
2024-08-09,63.20000076293945
2024-08-12,63.150001525878906
2024-08-13,64.0999984741211
2024-08-14,64.31999969482422
2024-08-15,65.33999633789062
2024-08-16,65.4800033569336
2024-08-19,66.0999984741211
2024-08-20,65.93000030517578
2024-08-21,66.13999938964844
2024-08-22,65.69999694824219
2024-08-23,66.44999694824219
2024-08-26,66.27999877929688
2024-08-27,66.45999908447266
2024-08-28,66.16000366210938
2024-08-29,66.30000305175781
2024-08-30,66.72000122070312
2024-09-03,65.1500015258789
2024-09-04,64.97000122070312
2024-09-05,64.69999694824219
2024-09-06,63.630001068115234
2024-09-09,64.19000244140625
2024-09-10,64.26000213623047
2024-09-11,65.02999877929688
2024-09-12,65.63999938964844
2024-09-13,66.05000305175781
2024-09-16,66.1500015258789
2024-09-17,66.11000061035156
2024-09-18,65.86000061035156
2024-09-19,67.0199966430664
2024-09-20,66.87000274658203
2024-09-23,67.04000091552734
2024-09-24,67.58999633789062
2024-09-25,67.47000122070312
2024-09-26,68.33999633789062
2024-09-27,68.12000274658203
2024-09-30,67.97000122070312
2024-10-01,67.5999984741211
2024-10-02,67.70999908447266
2024-10-03,67.36000061035156
2024-10-04,67.87999725341797
2024-10-07,67.62000274658203
2024-10-08,67.72000122070312
2024-10-09,67.9800033569336
2024-10-10,67.87999725341797
2024-10-11,68.29000091552734
2024-10-14,68.58999633789062
2024-10-15,67.61000061035156
2024-10-16,67.87000274658203
2024-10-17,68.11000061035156
2024-10-18,68.37999725341797
2024-10-21,68.02999877929688
2024-10-22,67.9000015258789
2024-10-23,67.27999877929688
2024-10-24,67.37000274658203
2024-10-25,67.33000183105469
2024-10-28,67.51000213623047
2024-10-29,67.56999969482422
2024-10-30,67.29000091552734
2024-10-31,66.37000274658203
2024-11-01,66.61000061035156
2024-11-04,66.51000213623047
2024-11-05,67.29000091552734
2024-11-06,67.72000122070312
2024-11-07,68.44999694824219
2024-11-08,68.23999786376953
2024-11-11,68.19000244140625
2024-11-12,67.44000244140625
2024-11-13,67.12999725341797
2024-11-14,66.86000061035156
2024-11-15,66.16000366210938
2024-11-18,66.61000061035156
2024-11-19,66.62999725341797
2024-11-20,66.5999984741211
2024-11-21,66.87000274658203
