Date,CIREX
2023-04-04,64.12000274658203
2023-04-05,64.22000122070312
2023-04-06,64.37000274658203
2023-04-10,64.27999877929688
2023-04-11,64.5
2023-04-12,64.61000061035156
2023-04-13,64.93000030517578
2023-04-14,64.63999938964844
2023-04-17,64.75
2023-04-18,64.87999725341797
2023-04-19,64.9800033569336
2023-04-20,64.81999969482422
2023-04-21,64.83000183105469
2023-04-24,64.98999786376953
2023-04-25,64.63999938964844
2023-04-26,64.33999633789062
2023-04-27,64.6500015258789
2023-04-28,65.0199966430664
2023-05-01,64.86000061035156
2023-05-02,64.20999908447266
2023-05-03,64.05000305175781
2023-05-04,63.90999984741211
2023-05-05,64.54000091552734
2023-05-08,64.41000366210938
2023-05-09,64.2300033569336
2023-05-10,64.22000122070312
2023-05-11,63.93000030517578
2023-05-12,63.790000915527344
2023-05-15,63.9900016784668
2023-05-16,63.41999816894531
2023-05-17,63.619998931884766
2023-05-18,63.529998779296875
2023-05-19,63.61000061035156
2023-05-22,63.56999969482422
2023-05-23,63.310001373291016
2023-05-24,62.79999923706055
2023-05-25,62.560001373291016
2023-05-26,63.099998474121094
2023-05-30,62.90999984741211
2023-05-31,62.689998626708984
2023-06-01,63.029998779296875
2023-06-02,63.709999084472656
2023-06-05,63.54999923706055
2023-06-06,63.68000030517578
2023-06-07,63.75
2023-06-08,64.08000183105469
2023-06-09,63.95000076293945
2023-06-12,63.709999084472656
2023-06-13,63.900001525878906
2023-06-14,64.05999755859375
2023-06-15,64.66000366210938
2023-06-16,64.5999984741211
2023-06-20,64.19000244140625
2023-06-21,64.19000244140625
2023-06-22,63.90999984741211
2023-06-23,63.4900016784668
2023-06-26,63.619998931884766
2023-06-27,63.90999984741211
2023-06-28,63.81999969482422
2023-06-29,63.88999938964844
2023-06-30,64.3499984741211
2023-07-03,64.48999786376953
2023-07-05,64.18000030517578
2023-07-06,63.5099983215332
2023-07-07,63.4900016784668
2023-07-10,63.7400016784668
2023-07-11,64.19999694824219
2023-07-12,64.76000213623047
2023-07-13,65.31999969482422
2023-07-14,65.08999633789062
2023-07-17,65.04000091552734
2023-07-18,65.22000122070312
2023-07-19,65.44999694824219
2023-07-20,65.52999877929688
2023-07-21,65.69999694824219
2023-07-24,65.75
2023-07-25,65.7300033569336
2023-07-26,65.75
2023-07-27,65.37000274658203
2023-07-28,65.68000030517578
2023-07-31,65.66999816894531
2023-08-01,65.30999755859375
2023-08-02,64.66000366210938
2023-08-03,64.36000061035156
2023-08-04,64.44000244140625
2023-08-07,64.80999755859375
2023-08-08,64.51000213623047
2023-08-09,64.54000091552734
2023-08-10,64.4800033569336
2023-08-11,64.2699966430664
2023-08-14,64.16000366210938
2023-08-15,63.560001373291016
2023-08-16,63.25
2023-08-17,63.040000915527344
2023-08-18,63.099998474121094
2023-08-21,63.09000015258789
2023-08-22,62.970001220703125
2023-08-23,63.41999816894531
2023-08-24,62.97999954223633
2023-08-25,63.18000030517578
2023-08-28,63.470001220703125
2023-08-29,64.13999938964844
2023-08-30,64.18000030517578
2023-08-31,64.0199966430664
2023-09-01,63.88999938964844
2023-09-05,63.400001525878906
2023-09-06,63.16999816894531
2023-09-07,63.150001525878906
2023-09-08,63.29999923706055
2023-09-11,63.06999969482422
2023-09-12,63.099998474121094
2023-09-13,63.15999984741211
2023-09-14,63.689998626708984
2023-09-15,63.41999816894531
2023-09-18,63.369998931884766
2023-09-19,63.2599983215332
2023-09-20,63.13999938964844
2023-09-21,62.38999938964844
2023-09-22,62.290000915527344
2023-09-25,62.130001068115234
2023-09-26,61.58000183105469
2023-09-27,61.43000030517578
2023-09-28,61.709999084472656
2023-09-29,61.529998779296875
2023-10-02,60.880001068115234
2023-10-03,60.279998779296875
2023-10-04,60.400001525878906
2023-10-05,60.47999954223633
2023-10-06,60.849998474121094
2023-10-09,61.31999969482422
2023-10-10,61.77000045776367
2023-10-11,61.970001220703125
2023-10-12,61.58000183105469
2023-10-13,61.540000915527344
2023-10-16,61.900001525878906
2023-10-17,61.83000183105469
2023-10-18,61.31999969482422
2023-10-19,60.84000015258789
2023-10-20,60.5
2023-10-23,60.36000061035156
2023-10-24,60.68000030517578
2023-10-25,60.369998931884766
2023-10-26,60.2599983215332
2023-10-27,59.72999954223633
2023-10-30,60.189998626708984
2023-10-31,60.349998474121094
2023-11-01,60.79999923706055
2023-11-02,61.7599983215332
2023-11-03,62.2400016784668
2023-11-06,62.029998779296875
2023-11-07,61.869998931884766
2023-11-08,61.81999969482422
2023-11-09,61.5099983215332
2023-11-10,61.880001068115234
2023-11-13,61.869998931884766
2023-11-14,62.97999954223633
2023-11-15,63.0
2023-11-16,63.0099983215332
2023-11-17,63.36000061035156
2023-11-20,63.61000061035156
2023-11-21,63.5
2023-11-22,63.58000183105469
2023-11-24,63.790000915527344
2023-11-27,63.689998626708984
2023-11-28,63.869998931884766
2023-11-29,63.95000076293945
2023-11-30,64.08999633789062
2023-12-01,64.70999908447266
2023-12-04,64.54000091552734
2023-12-05,64.37999725341797
2023-12-06,64.22000122070312
2023-12-07,64.38999938964844
2023-12-08,64.5
2023-12-11,64.91999816894531
2023-12-12,65.12000274658203
2023-12-13,66.08999633789062
2023-12-14,66.63999938964844
2023-12-15,65.36000061035156
2023-12-18,65.4000015258789
2023-12-19,65.7300033569336
2023-12-20,65.13999938964844
2023-12-21,65.62000274658203
2023-12-22,65.81999969482422
2023-12-26,66.02999877929688
2023-12-27,66.33999633789062
2023-12-28,66.30000305175781
2023-12-29,66.23999786376953
2024-01-02,66.18000030517578
2024-01-03,65.87000274658203
2024-01-04,65.88999938964844
2024-01-05,65.88999938964844
2024-01-08,66.2699966430664
2024-01-09,65.97000122070312
2024-01-10,66.0
2024-01-11,65.91999816894531
2024-01-12,66.16000366210938
2024-01-16,65.62999725341797
2024-01-17,65.19000244140625
2024-01-18,65.30000305175781
2024-01-19,65.75
2024-01-22,65.72000122070312
2024-01-23,65.80000305175781
2024-01-24,65.83000183105469
2024-01-25,66.0999984741211
2024-01-26,66.12999725341797
2024-01-29,66.4000015258789
2024-01-30,66.41000366210938
2024-01-31,66.0
2024-02-01,66.5
2024-02-02,66.13999938964844
2024-02-05,65.62999725341797
2024-02-06,65.91000366210938
2024-02-07,65.9000015258789
2024-02-08,65.76000213623047
2024-02-09,65.81999969482422
2024-02-12,65.95999908447266
2024-02-13,65.20999908447266
2024-02-14,65.51000213623047
2024-02-15,66.11000061035156
2024-02-16,66.04000091552734
2024-02-20,66.1500015258789
2024-02-21,66.30999755859375
2024-02-22,66.79000091552734
2024-02-23,66.93000030517578
2024-02-26,66.68000030517578
2024-02-27,66.66000366210938
2024-02-28,66.63999938964844
2024-02-29,66.77999877929688
2024-03-01,67.26000213623047
2024-03-04,67.33000183105469
2024-03-05,67.18000030517578
2024-03-06,67.4800033569336
2024-03-07,67.94999694824219
2024-03-08,67.77999877929688
2024-03-11,67.45999908447266
2024-03-12,67.55999755859375
2024-03-13,67.5999984741211
2024-03-14,67.29000091552734
2024-03-15,67.0
2024-03-18,67.05000305175781
2024-03-19,67.19000244140625
2024-03-20,67.5999984741211
2024-03-21,67.87000274658203
2024-03-22,67.70999908447266
2024-03-25,67.66999816894531
2024-03-26,67.58999633789062
2024-03-27,68.16999816894531
2024-03-28,68.26000213623047
2024-04-01,67.97000122070312
2024-04-02,67.81999969482422
2024-04-03,67.79000091552734
2024-04-04,67.3499984741211
2024-04-05,67.45999908447266
2024-04-08,67.56999969482422
2024-04-09,67.7699966430664
2024-04-10,66.91999816894531
2024-04-11,66.95999908447266
2024-04-12,66.20999908447266
2024-04-15,65.7699966430664
2024-04-16,65.44999694824219
2024-04-17,65.51000213623047
2024-04-18,65.48999786376953
2024-04-19,65.6500015258789
2024-04-22,66.11000061035156
2024-04-23,66.68000030517578
2024-04-24,66.69000244140625
2024-04-25,66.5999984741211
2024-04-26,66.72000122070312
2024-04-29,67.0199966430664
2024-04-30,66.29000091552734
2024-05-01,66.23999786376953
2024-05-02,66.63999938964844
2024-05-03,67.12999725341797
2024-05-06,67.4800033569336
2024-05-07,67.66000366210938
2024-05-08,67.72000122070312
2024-05-09,68.05999755859375
2024-05-10,68.33999633789062
2024-05-13,68.37000274658203
2024-05-14,68.66999816894531
2024-05-15,69.29000091552734
2024-05-16,69.2300033569336
2024-05-17,69.22000122070312
2024-05-20,69.11000061035156
2024-05-21,69.05999755859375
2024-05-22,68.80999755859375
2024-05-23,68.19999694824219
2024-05-24,68.41000366210938
2024-05-28,68.16000366210938
2024-05-29,67.43000030517578
2024-05-30,67.63999938964844
2024-05-31,68.26000213623047
2024-06-03,68.26000213623047
2024-06-04,68.2699966430664
2024-06-05,68.70999908447266
2024-06-06,68.79000091552734
2024-06-07,68.4000015258789
2024-06-10,68.01000213623047
2024-06-11,67.79000091552734
2024-06-12,68.06999969482422
2024-06-13,68.19000244140625
2024-06-14,68.0999984741211
2024-06-17,68.37999725341797
2024-06-18,68.55999755859375
2024-06-20,68.66000366210938
2024-06-21,68.41000366210938
2024-06-24,68.69000244140625
2024-06-25,68.5
2024-06-26,68.2300033569336
2024-06-27,68.22000122070312
2024-06-28,68.25
2024-07-01,68.23999786376953
2024-07-02,68.36000061035156
2024-07-03,68.73999786376953
2024-07-05,68.97000122070312
2024-07-08,68.98999786376953
2024-07-09,68.86000061035156
2024-07-10,69.41000366210938
2024-07-11,69.88999938964844
2024-07-12,70.19000244140625
2024-07-15,70.12999725341797
2024-07-16,70.48999786376953
2024-07-17,70.55000305175781
2024-07-18,70.25
2024-07-19,69.80999755859375
2024-07-22,70.12999725341797
2024-07-23,70.08000183105469
2024-07-24,69.61000061035156
2024-07-25,69.80000305175781
2024-07-26,70.4000015258789
2024-07-29,70.41999816894531
2024-07-30,70.51000213623047
2024-07-31,71.06999969482422
2024-08-01,70.55999755859375
2024-08-02,70.23999786376953
2024-08-05,68.86000061035156
2024-08-06,69.08000183105469
2024-08-07,69.0199966430664
2024-08-08,69.87999725341797
2024-08-09,70.0
2024-08-12,70.01000213623047
2024-08-13,70.77999877929688
2024-08-14,71.0199966430664
2024-08-15,71.58999633789062
2024-08-16,71.76000213623047
2024-08-19,72.31999969482422
2024-08-20,72.20999908447266
2024-08-21,72.41000366210938
2024-08-22,72.18000030517578
2024-08-23,72.94000244140625
2024-08-26,72.91999816894531
2024-08-27,73.02999877929688
2024-08-28,72.88999938964844
2024-08-29,72.9000015258789
2024-08-30,73.26000213623047
2024-09-03,72.5999984741211
2024-09-04,72.70999908447266
2024-09-05,72.48999786376953
2024-09-06,71.77999877929688
2024-09-09,72.33000183105469
2024-09-10,72.37999725341797
2024-09-11,72.56999969482422
2024-09-12,72.87000274658203
2024-09-13,73.23999786376953
2024-09-16,73.1500015258789
2024-09-17,73.0199966430664
2024-09-18,72.7300033569336
2024-09-19,73.25
2024-09-20,73.16999816894531
2024-09-23,73.41999816894531
2024-09-24,73.6500015258789
2024-09-25,73.30000305175781
2024-09-26,73.77999877929688
2024-09-27,73.7699966430664
2024-09-30,73.75
2024-10-01,73.55000305175781
2024-10-02,73.54000091552734
2024-10-03,73.16999816894531
2024-10-04,73.30999755859375
2024-10-07,73.0999984741211
2024-10-08,73.16999816894531
2024-10-09,73.44000244140625
2024-10-10,73.29000091552734
2024-10-11,73.66000366210938
2024-10-14,73.93000030517578
2024-10-15,73.58999633789062
2024-10-16,73.87999725341797
2024-10-17,73.9000015258789
2024-10-18,74.02999877929688
2024-10-21,73.41999816894531
2024-10-22,73.55000305175781
2024-10-23,73.26000213623047
2024-10-24,73.27999877929688
2024-10-25,72.94999694824219
2024-10-28,73.1500015258789
2024-10-29,73.0199966430664
2024-10-30,72.9000015258789
2024-10-31,72.41999816894531
2024-11-01,72.33000183105469
2024-11-04,72.4000015258789
2024-11-05,72.93000030517578
2024-11-06,73.12000274658203
2024-11-07,73.44999694824219
2024-11-08,73.4800033569336
2024-11-11,73.25
2024-11-12,72.4800033569336
2024-11-13,72.30000305175781
2024-11-14,72.18000030517578
2024-11-15,71.86000061035156
2024-11-18,72.25
2024-11-19,72.13999938964844
2024-11-20,72.02999877929688
2024-11-21,72.41000366210938
