Date,FFAFX
2024-08-19,75.06999969482422
2024-08-20,74.80999755859375
2024-08-21,75.19999694824219
2024-08-22,74.41000366210938
2024-08-23,75.33000183105469
2024-08-26,74.91000366210938
2024-08-27,75.0199966430664
2024-08-28,74.41999816894531
2024-08-29,74.58000183105469
2024-08-30,75.25
2024-09-03,73.2300033569336
2024-09-04,73.08999633789062
2024-09-05,72.88999938964844
2024-09-06,71.3499984741211
2024-09-09,72.19999694824219
2024-09-10,72.5199966430664
2024-09-11,73.66999816894531
2024-09-12,74.5
2024-09-13,75.12000274658203
2024-09-16,75.27999877929688
2024-09-17,75.44999694824219
2024-09-18,75.25
2024-09-19,76.91000366210938
2024-09-20,76.7699966430664
2024-09-23,77.0199966430664
2024-09-24,77.4000015258789
2024-09-25,77.29000091552734
2024-09-26,77.66000366210938
2024-09-27,77.43000030517578
2024-09-30,77.52999877929688
2024-10-01,76.91999816894531
2024-10-02,76.97000122070312
2024-10-03,76.75
2024-10-04,77.77999877929688
2024-10-07,77.11000061035156
2024-10-08,77.91000366210938
2024-10-09,78.45999908447266
2024-10-10,78.4000015258789
2024-10-11,79.02999877929688
2024-10-14,79.45999908447266
2024-10-15,78.52999877929688
2024-10-16,78.77999877929688
2024-10-17,78.86000061035156
2024-10-18,79.29000091552734
2024-10-21,79.13999938964844
2024-10-22,79.04000091552734
2024-10-23,78.06999969482422
2024-10-24,78.44000244140625
2024-10-25,78.54000091552734
2024-10-28,78.69000244140625
2024-10-29,79.12000274658203
2024-10-30,78.95999908447266
2024-10-31,77.22000122070312
2024-11-01,77.68000030517578
2024-11-04,77.44000244140625
2024-11-05,78.4800033569336
2024-11-06,80.55000305175781
2024-11-07,81.31999969482422
2024-11-08,81.75
2024-11-11,82.31999969482422
2024-11-12,82.02999877929688
2024-11-13,81.87999725341797
2024-11-14,81.1500015258789
2024-11-15,79.80999755859375
2024-11-18,80.20999908447266
2024-11-19,80.80000305175781
2024-11-20,81.01000213623047
2024-11-21,81.08000183105469
